"Status","Year","Age","Region_ITL3","Disability","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2022","20-29","North Lanarkshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","North Northamptonshire","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","North Northamptonshire","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","North Northamptonshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","North Nottinghamshire","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","North Nottinghamshire","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","North Nottinghamshire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","North Nottinghamshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","North Yorkshire CC","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","North Yorkshire CC","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","North Yorkshire CC","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","North Yorkshire CC","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Northumberland","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Northumberland","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Norwich and East Norfolk","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Norwich and East Norfolk","Declared non-disabled","40","40","[c]","[c]"
"Leaver CS","2022","20-29","Norwich and East Norfolk","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Norwich and East Norfolk","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Nottingham","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Nottingham","Declared non-disabled","70","60","[c]","[c]"
"Leaver CS","2022","20-29","Nottingham","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Nottingham","Unknown","60","60","[c]","[c]"
"Leaver CS","2022","20-29","Orkney Islands","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Orkney Islands","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Overseas","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Overseas","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Oxfordshire CC","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Oxfordshire CC","Declared non-disabled","60","60","[c]","[c]"
"Leaver CS","2022","20-29","Oxfordshire CC","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Oxfordshire CC","Unknown","40","30","[c]","[c]"
"Leaver CS","2022","20-29","Perth and Kinross, and Stirling","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Perth and Kinross, and Stirling","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Perth and Kinross, and Stirling","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Peterborough","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Peterborough","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Peterborough","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Peterborough","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Plymouth","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Plymouth","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Plymouth","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Plymouth","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Portsmouth","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Portsmouth","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Portsmouth","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Powys","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Powys","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Redbridge and Waltham Forest","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Redbridge and Waltham Forest","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Redbridge and Waltham Forest","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Sandwell","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Sandwell","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Sandwell","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Scottish Borders","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Scottish Borders","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Scottish Borders","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Sefton","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Sefton","Declared non-disabled","30","30","[c]","[c]"
"Leaver CS","2022","20-29","Sefton","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Sheffield","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Sheffield","Declared non-disabled","60","60","23780","21260"
"Leaver CS","2022","20-29","Sheffield","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Sheffield","Unknown","30","30","[c]","[c]"
"Leaver CS","2022","20-29","Shropshire","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Shropshire","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Shropshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Solihull","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Solihull","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Solihull","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Somerset CC","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Somerset CC","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Somerset CC","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","South and West Derbyshire","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","South and West Derbyshire","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","South and West Derbyshire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","South and West Derbyshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","South Ayrshire","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","South Ayrshire","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","South Ayrshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","South Hampshire","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","South Hampshire","Declared non-disabled","30","30","[c]","[c]"
"Leaver CS","2022","20-29","South Hampshire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","South Hampshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","South Lanarkshire","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","South Lanarkshire","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","South Lanarkshire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","South Lanarkshire","Unknown","30","30","[c]","[c]"
"Leaver CS","2022","20-29","South Nottinghamshire","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","South Nottinghamshire","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","South Nottinghamshire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","South Nottinghamshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","South Teesside","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","South Teesside","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","South Teesside","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","South West Wales","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","South West Wales","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","South West Wales","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Southampton","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Southampton","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Southampton","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Southampton","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Southend-on-Sea","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Southend-on-Sea","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Southend-on-Sea","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Staffordshire CC","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Staffordshire CC","Declared non-disabled","60","60","[c]","[c]"
"Leaver CS","2022","20-29","Staffordshire CC","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Staffordshire CC","Unknown","40","40","[c]","[c]"
"Leaver CS","2022","20-29","Stoke-on-Trent","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Stoke-on-Trent","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Stoke-on-Trent","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Stoke-on-Trent","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Suffolk CC","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Suffolk CC","Declared non-disabled","60","60","[c]","[c]"
"Leaver CS","2022","20-29","Suffolk CC","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Sunderland","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Sunderland","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Sunderland","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Swansea","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Swansea","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Swansea","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Swindon","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Swindon","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Swindon","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Telford and Wrekin","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Telford and Wrekin","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Telford and Wrekin","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Thurrock","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Thurrock","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Torbay","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Torbay","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Tower Hamlets","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Tower Hamlets","Declared non-disabled","130","130","32010","29040"
"Leaver CS","2022","20-29","Tower Hamlets","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Tower Hamlets","Unknown","90","80","29660","27400"
"Leaver CS","2022","20-29","Tyneside","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Tyneside","Declared non-disabled","210","200","22890","21260"
"Leaver CS","2022","20-29","Tyneside","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Tyneside","Unknown","100","100","[c]","[c]"
"Leaver CS","2022","20-29","Unknown","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Unknown","Declared non-disabled","90","90","23450","21840"
"Leaver CS","2022","20-29","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Unknown","Unknown","200","170","26260","21840"
"Leaver CS","2022","20-29","Wakefield","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Wakefield","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Wakefield","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Walsall","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Walsall","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Walsall","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Wandsworth","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Wandsworth","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Wandsworth","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Wandsworth","Unknown","30","30","[c]","[c]"
"Leaver CS","2022","20-29","Warrington","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Warrington","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Warrington","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Warrington","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Warwickshire CC","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Warwickshire CC","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Warwickshire CC","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Warwickshire CC","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","West Cumbria","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","West Cumbria","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","West Cumbria","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","West Cumbria","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","West Essex","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","West Essex","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","West Essex","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","West Kent","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","West Kent","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","West Kent","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","West Lothian","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","West Lothian","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","West Lothian","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","West Lothian","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","West Northamptonshire","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","West Northamptonshire","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","West Northamptonshire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","West Northamptonshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","West Surrey","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","West Surrey","Declared non-disabled","50","50","[c]","[c]"
"Leaver CS","2022","20-29","West Surrey","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","West Surrey","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","West Sussex (North East)","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","West Sussex (North East)","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","West Sussex (North East)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","West Sussex (South West)","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","West Sussex (South West)","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","West Sussex (South West)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","West Sussex (South West)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Westminster","Declared disabled","130","110","33260","30690"
"Leaver CS","2022","20-29","Westminster","Declared non-disabled","750","680","33810","33250"
"Leaver CS","2022","20-29","Westminster","Undeclared","60","60","[c]","[c]"
"Leaver CS","2022","20-29","Westminster","Unknown","790","610","30940","28770"
"Leaver CS","2022","20-29","Wiltshire","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Wiltshire","Declared non-disabled","180","180","24520","23390"
"Leaver CS","2022","20-29","Wiltshire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Wiltshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Wirral","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Wirral","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Wirral","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Wirral","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Wolverhampton","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Wolverhampton","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Wolverhampton","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Worcestershire CC","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Worcestershire CC","Declared non-disabled","50","50","[c]","[c]"
"Leaver CS","2022","20-29","Worcestershire CC","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Worcestershire CC","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","York","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","York","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","York","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","York","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Aberdeen City and Aberdeenshire","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Aberdeen City and Aberdeenshire","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Aberdeen City and Aberdeenshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Angus and Dundee City","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Angus and Dundee City","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Angus and Dundee City","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Ards and North Down","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Ards and North Down","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Ards and North Down","Undeclared","[c]","[c]","[c]","[c]"
