"Status","Year","Region_ITL2","Function_of_post","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2021","Berkshire, Buckinghamshire and Oxfordshire","Project Delivery","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Berkshire, Buckinghamshire and Oxfordshire","Property","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Berkshire, Buckinghamshire and Oxfordshire","Property","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Berkshire, Buckinghamshire and Oxfordshire","Security","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Berkshire, Buckinghamshire and Oxfordshire","Security","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Berkshire, Buckinghamshire and Oxfordshire","Security","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Berkshire, Buckinghamshire and Oxfordshire","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Berkshire, Buckinghamshire and Oxfordshire","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Berkshire, Buckinghamshire and Oxfordshire","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Berkshire, Buckinghamshire and Oxfordshire","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cheshire","Finance","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cheshire","Finance","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cheshire","Finance","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cheshire","Finance","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cheshire","Grants Management","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cheshire","Grants Management","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cheshire","Grants Management","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cheshire","Human Resources","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cheshire","Human Resources","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cheshire","No function","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cheshire","No function","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cheshire","No function","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cheshire","Property","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cheshire","Property","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cheshire","Property","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cheshire","Security","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cheshire","Security","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cheshire","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cheshire","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cheshire","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cheshire","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cornwall and Isles of Scilly","Grants Management","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cornwall and Isles of Scilly","Grants Management","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cornwall and Isles of Scilly","Grants Management","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cornwall and Isles of Scilly","No function","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cornwall and Isles of Scilly","No function","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cornwall and Isles of Scilly","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cornwall and Isles of Scilly","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cornwall and Isles of Scilly","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cumbria","Communications","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cumbria","Communications","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cumbria","Communications","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cumbria","Grants Management","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cumbria","Grants Management","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cumbria","Grants Management","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cumbria","Human Resources","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cumbria","Human Resources","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cumbria","Human Resources","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cumbria","No function","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cumbria","No function","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cumbria","No function","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cumbria","Project Delivery","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cumbria","Project Delivery","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cumbria","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cumbria","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cumbria","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Derbyshire and Nottinghamshire","Commercial","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Derbyshire and Nottinghamshire","Commercial","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Derbyshire and Nottinghamshire","Communications","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Derbyshire and Nottinghamshire","Communications","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Derbyshire and Nottinghamshire","Communications","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Derbyshire and Nottinghamshire","Counter Fraud","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Derbyshire and Nottinghamshire","Counter Fraud","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Derbyshire and Nottinghamshire","Digital, Data & Technology","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Derbyshire and Nottinghamshire","Digital, Data & Technology","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Derbyshire and Nottinghamshire","Digital, Data & Technology","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Derbyshire and Nottinghamshire","Digital, Data & Technology","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Derbyshire and Nottinghamshire","Finance","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Derbyshire and Nottinghamshire","Finance","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Derbyshire and Nottinghamshire","Finance","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Derbyshire and Nottinghamshire","Human Resources","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Derbyshire and Nottinghamshire","Human Resources","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Derbyshire and Nottinghamshire","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Derbyshire and Nottinghamshire","Legal","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Derbyshire and Nottinghamshire","Legal","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Derbyshire and Nottinghamshire","Legal","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Derbyshire and Nottinghamshire","No function","Heterosexual / straight","50","50","[c]","[c]"
"Leaver Dept.","2021","Derbyshire and Nottinghamshire","No function","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Derbyshire and Nottinghamshire","No function","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Derbyshire and Nottinghamshire","No function","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Derbyshire and Nottinghamshire","Project Delivery","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Derbyshire and Nottinghamshire","Project Delivery","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Derbyshire and Nottinghamshire","Property","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Derbyshire and Nottinghamshire","Property","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Derbyshire and Nottinghamshire","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Derbyshire and Nottinghamshire","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Derbyshire and Nottinghamshire","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Derbyshire and Nottinghamshire","Unknown","Unknown","60","60","[c]","[c]"
"Leaver Dept.","2021","Devon","Finance","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Devon","Finance","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Devon","Finance","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Devon","Grants Management","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Devon","Grants Management","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Devon","Grants Management","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Devon","Human Resources","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Devon","Human Resources","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Devon","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Devon","Legal","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Devon","Legal","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Devon","No function","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Devon","No function","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Devon","No function","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Devon","Project Delivery","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Devon","Project Delivery","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Devon","Property","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Devon","Property","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Devon","Property","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Devon","Security","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Devon","Security","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Devon","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Devon","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Devon","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Devon","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Dorset and Somerset","Digital, Data & Technology","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Dorset and Somerset","Digital, Data & Technology","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Dorset and Somerset","Digital, Data & Technology","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Dorset and Somerset","Finance","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Dorset and Somerset","Finance","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Dorset and Somerset","Human Resources","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Dorset and Somerset","Human Resources","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Dorset and Somerset","Internal Audit","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Dorset and Somerset","Internal Audit","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Dorset and Somerset","Legal","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Dorset and Somerset","Legal","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Dorset and Somerset","No function","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Dorset and Somerset","No function","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Dorset and Somerset","No function","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Dorset and Somerset","Project Delivery","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Dorset and Somerset","Project Delivery","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Dorset and Somerset","Project Delivery","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Dorset and Somerset","Security","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Dorset and Somerset","Security","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Dorset and Somerset","Security","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Dorset and Somerset","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Dorset and Somerset","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Dorset and Somerset","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Anglia","Analysis","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Anglia","Analysis","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Anglia","Analysis","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Anglia","Analysis","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Anglia","Commercial","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Anglia","Commercial","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Anglia","Commercial","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Anglia","Communications","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Anglia","Communications","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Anglia","Finance","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Anglia","Finance","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Anglia","Finance","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Anglia","Grants Management","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Anglia","Grants Management","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Anglia","Grants Management","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Anglia","Human Resources","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Anglia","Human Resources","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Anglia","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Anglia","Legal","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Anglia","Legal","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Anglia","No function","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Anglia","No function","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Anglia","No function","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Anglia","No function","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Anglia","Project Delivery","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Anglia","Project Delivery","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Anglia","Property","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Anglia","Property","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Anglia","Property","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Anglia","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Anglia","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Anglia","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Anglia","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Wales","Analysis","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Wales","Analysis","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Wales","Analysis","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Wales","Commercial","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Wales","Commercial","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Wales","Commercial","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Wales","Communications","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Wales","Communications","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Wales","Communications","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Wales","Communications","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Wales","Digital, Data & Technology","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Wales","Digital, Data & Technology","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Wales","Digital, Data & Technology","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Wales","Digital, Data & Technology","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Wales","Finance","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Wales","Finance","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Wales","Finance","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Wales","Human Resources","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Wales","Human Resources","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Wales","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Wales","Internal Audit","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Wales","Internal Audit","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Wales","Legal","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Wales","Legal","LGBO","[c]","[c]","[c]","[c]"
