"Status","Year","Profession_of_post","Disability","Region_ITL2","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2022","Unknown","Declared disabled","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Declared disabled","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Declared disabled","Cheshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Declared disabled","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Declared disabled","Cumbria","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Declared disabled","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Declared disabled","Devon","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Declared disabled","Dorset and Somerset","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Declared disabled","East Anglia","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Declared disabled","East Wales","30","30","[c]","[c]"
"Leaver CS","2022","Unknown","Declared disabled","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Declared disabled","Eastern Scotland","80","70","[c]","[c]"
"Leaver CS","2022","Unknown","Declared disabled","Essex","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Declared disabled","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Declared disabled","Greater Manchester","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Declared disabled","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Declared disabled","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Declared disabled","Highlands and Islands","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Declared disabled","Inner London - East","50","40","[c]","[c]"
"Leaver CS","2022","Unknown","Declared disabled","Inner London - West","70","40","[c]","[c]"
"Leaver CS","2022","Unknown","Declared disabled","Kent","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Declared disabled","Lancashire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Declared disabled","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Declared disabled","Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Declared disabled","Merseyside","40","30","[c]","[c]"
"Leaver CS","2022","Unknown","Declared disabled","North Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Declared disabled","North Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Declared disabled","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Declared disabled","Northumberland, and Tyne and Wear","70","60","[c]","[c]"
"Leaver CS","2022","Unknown","Declared disabled","Outer London - East and North East","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Declared disabled","Outer London - South","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Declared disabled","Outer London - West and North West","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Declared disabled","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Declared disabled","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Declared disabled","South Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Declared disabled","Southern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Declared disabled","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Declared disabled","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Declared disabled","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Declared disabled","West Central Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Declared disabled","West Midlands","30","30","[c]","[c]"
"Leaver CS","2022","Unknown","Declared disabled","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Declared disabled","West Yorkshire","40","30","[c]","[c]"
"Leaver CS","2022","Unknown","Declared non-disabled","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Declared non-disabled","Berkshire, Buckinghamshire and Oxfordshire","40","40","[c]","[c]"
"Leaver CS","2022","Unknown","Declared non-disabled","Cheshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Declared non-disabled","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Declared non-disabled","Cumbria","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Declared non-disabled","Derbyshire and Nottinghamshire","120","100","[c]","[c]"
"Leaver CS","2022","Unknown","Declared non-disabled","Devon","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Declared non-disabled","Dorset and Somerset","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Declared non-disabled","East Anglia","50","40","[c]","[c]"
"Leaver CS","2022","Unknown","Declared non-disabled","East Wales","190","160","[c]","[c]"
"Leaver CS","2022","Unknown","Declared non-disabled","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Declared non-disabled","Eastern Scotland","410","370","43850","36390"
"Leaver CS","2022","Unknown","Declared non-disabled","Essex","60","50","[c]","[c]"
"Leaver CS","2022","Unknown","Declared non-disabled","Gloucestershire, Wiltshire and Bath/Bristol area","60","60","[c]","[c]"
"Leaver CS","2022","Unknown","Declared non-disabled","Greater Manchester","240","220","[c]","[c]"
"Leaver CS","2022","Unknown","Declared non-disabled","Hampshire and Isle of Wight","70","60","[c]","[c]"
"Leaver CS","2022","Unknown","Declared non-disabled","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Declared non-disabled","Highlands and Islands","50","40","[c]","[c]"
"Leaver CS","2022","Unknown","Declared non-disabled","Inner London - East","240","220","57850","56390"
"Leaver CS","2022","Unknown","Declared non-disabled","Inner London - West","490","360","48070","42890"
"Leaver CS","2022","Unknown","Declared non-disabled","Kent","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Declared non-disabled","Lancashire","100","80","[c]","[c]"
"Leaver CS","2022","Unknown","Declared non-disabled","Leicestershire, Rutland and Northamptonshire","80","70","[c]","[c]"
"Leaver CS","2022","Unknown","Declared non-disabled","Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Declared non-disabled","Merseyside","210","170","[c]","[c]"
"Leaver CS","2022","Unknown","Declared non-disabled","North Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Declared non-disabled","North Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Declared non-disabled","Northern Ireland","50","40","[c]","[c]"
"Leaver CS","2022","Unknown","Declared non-disabled","Northumberland, and Tyne and Wear","420","340","25890","21260"
"Leaver CS","2022","Unknown","Declared non-disabled","Outer London - East and North East","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Declared non-disabled","Outer London - South","70","60","[c]","[c]"
"Leaver CS","2022","Unknown","Declared non-disabled","Outer London - West and North West","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Declared non-disabled","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Declared non-disabled","Shropshire and Staffordshire","50","40","[c]","[c]"
"Leaver CS","2022","Unknown","Declared non-disabled","South Yorkshire","60","50","[c]","[c]"
"Leaver CS","2022","Unknown","Declared non-disabled","Southern Scotland","160","130","[c]","[c]"
"Leaver CS","2022","Unknown","Declared non-disabled","Surrey, East and West Sussex","50","40","[c]","[c]"
"Leaver CS","2022","Unknown","Declared non-disabled","Tees Valley and Durham","50","40","[c]","[c]"
"Leaver CS","2022","Unknown","Declared non-disabled","Unknown","60","60","[c]","[c]"
"Leaver CS","2022","Unknown","Declared non-disabled","West Central Scotland","190","150","34300","27750"
"Leaver CS","2022","Unknown","Declared non-disabled","West Midlands","170","150","[c]","[c]"
"Leaver CS","2022","Unknown","Declared non-disabled","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Declared non-disabled","West Yorkshire","260","210","[c]","[c]"
"Leaver CS","2022","Unknown","Undeclared","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Undeclared","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Undeclared","Cheshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Undeclared","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Undeclared","Devon","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Undeclared","East Anglia","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Undeclared","East Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Undeclared","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Undeclared","Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Undeclared","Essex","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Undeclared","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Undeclared","Greater Manchester","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Undeclared","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Undeclared","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Undeclared","Highlands and Islands","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Undeclared","Inner London - East","30","30","[c]","[c]"
"Leaver CS","2022","Unknown","Undeclared","Inner London - West","40","30","[c]","[c]"
"Leaver CS","2022","Unknown","Undeclared","Kent","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Undeclared","Lancashire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Undeclared","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Undeclared","Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Undeclared","Merseyside","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Undeclared","North Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Undeclared","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Undeclared","Northumberland, and Tyne and Wear","40","30","[c]","[c]"
"Leaver CS","2022","Unknown","Undeclared","Outer London - South","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Undeclared","Outer London - West and North West","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Undeclared","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Undeclared","South Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Undeclared","Southern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Undeclared","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Undeclared","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Undeclared","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Undeclared","West Central Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Undeclared","West Midlands","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Undeclared","West Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Unknown","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Unknown","Berkshire, Buckinghamshire and Oxfordshire","30","30","[c]","[c]"
"Leaver CS","2022","Unknown","Unknown","Cheshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Unknown","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Unknown","Cumbria","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Unknown","Derbyshire and Nottinghamshire","80","80","[c]","[c]"
"Leaver CS","2022","Unknown","Unknown","Devon","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Unknown","Dorset and Somerset","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Unknown","East Anglia","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Unknown","East Wales","110","90","[c]","[c]"
"Leaver CS","2022","Unknown","Unknown","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Unknown","Eastern Scotland","380","350","35920","31540"
"Leaver CS","2022","Unknown","Unknown","Essex","30","30","[c]","[c]"
"Leaver CS","2022","Unknown","Unknown","Gloucestershire, Wiltshire and Bath/Bristol area","40","30","[c]","[c]"
"Leaver CS","2022","Unknown","Unknown","Greater Manchester","200","180","[c]","[c]"
"Leaver CS","2022","Unknown","Unknown","Hampshire and Isle of Wight","50","50","[c]","[c]"
"Leaver CS","2022","Unknown","Unknown","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Unknown","Highlands and Islands","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Unknown","Inner London - East","140","130","[c]","[c]"
"Leaver CS","2022","Unknown","Unknown","Inner London - West","380","280","47610","40600"
"Leaver CS","2022","Unknown","Unknown","Kent","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Unknown","Lancashire","70","60","[c]","[c]"
"Leaver CS","2022","Unknown","Unknown","Leicestershire, Rutland and Northamptonshire","90","80","[c]","[c]"
"Leaver CS","2022","Unknown","Unknown","Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Unknown","Merseyside","130","110","[c]","[c]"
"Leaver CS","2022","Unknown","Unknown","North Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Unknown","North Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Unknown","Northern Ireland","40","40","[c]","[c]"
"Leaver CS","2022","Unknown","Unknown","Northumberland, and Tyne and Wear","340","280","25540","21260"
"Leaver CS","2022","Unknown","Unknown","Outer London - East and North East","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Unknown","Outer London - South","40","40","[c]","[c]"
"Leaver CS","2022","Unknown","Unknown","Outer London - West and North West","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Unknown","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Unknown","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Unknown","South Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Unknown","Southern Scotland","90","80","[c]","[c]"
"Leaver CS","2022","Unknown","Unknown","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Unknown","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Unknown","Unknown","210","150","48970","34550"
"Leaver CS","2022","Unknown","Unknown","West Central Scotland","150","130","38260","27940"
"Leaver CS","2022","Unknown","Unknown","West Midlands","130","120","[c]","[c]"
"Leaver CS","2022","Unknown","Unknown","West Wales and The Valleys","30","30","[c]","[c]"
"Leaver CS","2022","Unknown","Unknown","West Yorkshire","210","180","33480","27570"
"Leaver CS","2022","Veterinarian","Declared disabled","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Veterinarian","Declared disabled","Cheshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Veterinarian","Declared disabled","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Veterinarian","Declared disabled","Cumbria","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Veterinarian","Declared disabled","Devon","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Veterinarian","Declared disabled","Dorset and Somerset","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Veterinarian","Declared disabled","East Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Veterinarian","Declared disabled","Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Veterinarian","Declared disabled","Essex","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Veterinarian","Declared disabled","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Veterinarian","Declared disabled","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Veterinarian","Declared disabled","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Veterinarian","Declared disabled","Highlands and Islands","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Veterinarian","Declared disabled","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Veterinarian","Declared disabled","Kent","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Veterinarian","Declared disabled","Lancashire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Veterinarian","Declared disabled","North Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Veterinarian","Declared disabled","Outer London - West and North West","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Veterinarian","Declared disabled","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Veterinarian","Declared disabled","Southern Scotland","[c]","[c]","[c]","[c]"
