"Status","Year","Parent_department","Age","Ethnicity","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2021","Cabinet Office","16-19","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cabinet Office","16-19","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cabinet Office","16-19","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cabinet Office","16-19","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cabinet Office","20-29","Asian","40","40","[c]","[c]"
"Leaver Dept.","2021","Cabinet Office","20-29","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cabinet Office","20-29","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cabinet Office","20-29","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cabinet Office","20-29","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cabinet Office","20-29","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cabinet Office","20-29","Unknown","370","370","32240","32000"
"Leaver Dept.","2021","Cabinet Office","20-29","White","280","280","33570","32000"
"Leaver Dept.","2021","Cabinet Office","30-39","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cabinet Office","30-39","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cabinet Office","30-39","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cabinet Office","30-39","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cabinet Office","30-39","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cabinet Office","30-39","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cabinet Office","30-39","Unknown","130","130","40990","32890"
"Leaver Dept.","2021","Cabinet Office","30-39","White","210","210","47050","52500"
"Leaver Dept.","2021","Cabinet Office","40-49","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cabinet Office","40-49","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cabinet Office","40-49","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cabinet Office","40-49","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cabinet Office","40-49","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cabinet Office","40-49","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cabinet Office","40-49","Unknown","50","50","[c]","[c]"
"Leaver Dept.","2021","Cabinet Office","40-49","White","80","80","55310","54700"
"Leaver Dept.","2021","Cabinet Office","50-59","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cabinet Office","50-59","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cabinet Office","50-59","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cabinet Office","50-59","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cabinet Office","50-59","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cabinet Office","50-59","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cabinet Office","50-59","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cabinet Office","50-59","White","50","50","[c]","[c]"
"Leaver Dept.","2021","Cabinet Office","60-64","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cabinet Office","60-64","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cabinet Office","60-64","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cabinet Office","60-64","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cabinet Office","60-64","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cabinet Office","60-64","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cabinet Office","60-64","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cabinet Office","65+","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cabinet Office","65+","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cabinet Office","65+","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cabinet Office","65+","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cabinet Office","65+","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cabinet Office","65+","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cabinet Office","65+","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chancellor's other departments","20-29","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chancellor's other departments","20-29","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chancellor's other departments","20-29","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chancellor's other departments","20-29","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chancellor's other departments","20-29","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chancellor's other departments","20-29","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chancellor's other departments","20-29","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chancellor's other departments","30-39","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chancellor's other departments","30-39","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chancellor's other departments","30-39","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chancellor's other departments","30-39","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chancellor's other departments","30-39","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chancellor's other departments","30-39","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chancellor's other departments","40-49","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chancellor's other departments","40-49","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chancellor's other departments","40-49","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chancellor's other departments","40-49","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chancellor's other departments","40-49","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chancellor's other departments","40-49","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chancellor's other departments","50-59","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chancellor's other departments","50-59","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chancellor's other departments","50-59","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chancellor's other departments","50-59","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chancellor's other departments","50-59","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chancellor's other departments","50-59","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Charity Commission","20-29","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Charity Commission","20-29","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Charity Commission","20-29","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Charity Commission","20-29","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Charity Commission","20-29","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Charity Commission","20-29","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Charity Commission","20-29","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Charity Commission","30-39","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Charity Commission","30-39","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Charity Commission","30-39","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Charity Commission","30-39","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Charity Commission","30-39","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Charity Commission","30-39","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Charity Commission","30-39","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Charity Commission","40-49","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Charity Commission","40-49","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Charity Commission","40-49","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Charity Commission","40-49","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Charity Commission","40-49","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Charity Commission","40-49","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Charity Commission","50-59","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Charity Commission","50-59","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Charity Commission","50-59","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Charity Commission","50-59","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Charity Commission","50-59","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Charity Commission","50-59","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Competition and Markets Authority","20-29","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Competition and Markets Authority","20-29","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Competition and Markets Authority","20-29","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Competition and Markets Authority","20-29","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Competition and Markets Authority","20-29","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Competition and Markets Authority","20-29","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Competition and Markets Authority","20-29","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Competition and Markets Authority","30-39","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Competition and Markets Authority","30-39","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Competition and Markets Authority","30-39","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Competition and Markets Authority","30-39","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Competition and Markets Authority","30-39","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Competition and Markets Authority","30-39","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Competition and Markets Authority","40-49","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Competition and Markets Authority","40-49","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Competition and Markets Authority","40-49","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Competition and Markets Authority","40-49","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Competition and Markets Authority","40-49","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Competition and Markets Authority","40-49","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Competition and Markets Authority","50-59","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Competition and Markets Authority","50-59","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Competition and Markets Authority","50-59","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Competition and Markets Authority","50-59","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Competition and Markets Authority","50-59","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Competition and Markets Authority","50-59","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Business, Energy and Industrial Strategy","20-29","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Business, Energy and Industrial Strategy","20-29","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Business, Energy and Industrial Strategy","20-29","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Business, Energy and Industrial Strategy","20-29","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Business, Energy and Industrial Strategy","20-29","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Business, Energy and Industrial Strategy","20-29","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Business, Energy and Industrial Strategy","20-29","Unknown","70","60","35870","33570"
"Leaver Dept.","2021","Department for Business, Energy and Industrial Strategy","20-29","White","130","120","38050","33640"
"Leaver Dept.","2021","Department for Business, Energy and Industrial Strategy","30-39","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Business, Energy and Industrial Strategy","30-39","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Business, Energy and Industrial Strategy","30-39","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Business, Energy and Industrial Strategy","30-39","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Business, Energy and Industrial Strategy","30-39","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Business, Energy and Industrial Strategy","30-39","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Business, Energy and Industrial Strategy","30-39","Unknown","50","40","[c]","[c]"
"Leaver Dept.","2021","Department for Business, Energy and Industrial Strategy","30-39","White","120","110","47400","52300"
"Leaver Dept.","2021","Department for Business, Energy and Industrial Strategy","40-49","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Business, Energy and Industrial Strategy","40-49","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Business, Energy and Industrial Strategy","40-49","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Business, Energy and Industrial Strategy","40-49","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Business, Energy and Industrial Strategy","40-49","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Business, Energy and Industrial Strategy","40-49","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Business, Energy and Industrial Strategy","40-49","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Business, Energy and Industrial Strategy","40-49","White","50","40","[c]","[c]"
"Leaver Dept.","2021","Department for Business, Energy and Industrial Strategy","50-59","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Business, Energy and Industrial Strategy","50-59","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Business, Energy and Industrial Strategy","50-59","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Business, Energy and Industrial Strategy","50-59","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Business, Energy and Industrial Strategy","50-59","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Business, Energy and Industrial Strategy","50-59","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Business, Energy and Industrial Strategy","50-59","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Business, Energy and Industrial Strategy","50-59","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Business, Energy and Industrial Strategy","60-64","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Business, Energy and Industrial Strategy","60-64","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Business, Energy and Industrial Strategy","60-64","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Business, Energy and Industrial Strategy","60-64","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Business, Energy and Industrial Strategy","60-64","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Business, Energy and Industrial Strategy","60-64","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Business, Energy and Industrial Strategy","60-64","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Business, Energy and Industrial Strategy","Unknown","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Business, Energy and Industrial Strategy","Unknown","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Business, Energy and Industrial Strategy","Unknown","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Business, Energy and Industrial Strategy","Unknown","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Business, Energy and Industrial Strategy","Unknown","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Business, Energy and Industrial Strategy","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Business, Energy and Industrial Strategy","Unknown","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Digital, Culture, Media and Sport","20-29","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Digital, Culture, Media and Sport","20-29","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Digital, Culture, Media and Sport","20-29","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Digital, Culture, Media and Sport","20-29","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Digital, Culture, Media and Sport","20-29","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Digital, Culture, Media and Sport","20-29","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Digital, Culture, Media and Sport","20-29","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Digital, Culture, Media and Sport","20-29","White","50","50","[c]","[c]"
"Leaver Dept.","2021","Department for Digital, Culture, Media and Sport","30-39","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Digital, Culture, Media and Sport","30-39","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Digital, Culture, Media and Sport","30-39","Chinese","[c]","[c]","[c]","[c]"
