"Status","Year","Region_ITL3","Region_ITL1","Sex","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2022","Devon CC","South West (England)","Male","40","30","[c]","[c]"
"Leaver Dept.","2022","Dorset","South West (England)","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Dorset","South West (England)","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Dudley","West Midlands (England)","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Dudley","West Midlands (England)","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Dumfries and Galloway","Scotland","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Dumfries and Galloway","Scotland","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Durham","North East (England)","Female","70","70","[c]","[c]"
"Leaver Dept.","2022","Durham","North East (England)","Male","50","50","[c]","[c]"
"Leaver Dept.","2022","Ealing","London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Ealing","London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","East Ayrshire and North Ayrshire mainland","Scotland","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","East Ayrshire and North Ayrshire mainland","Scotland","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","East Cumbria","North West (England)","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","East Cumbria","North West (England)","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","East Derbyshire","East Midlands (England)","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","East Derbyshire","East Midlands (England)","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","Scotland","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","Scotland","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","East Kent","South East (England)","Female","40","40","[c]","[c]"
"Leaver Dept.","2022","East Kent","South East (England)","Male","30","30","[c]","[c]"
"Leaver Dept.","2022","East Lancashire","North West (England)","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","East Lancashire","North West (England)","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","East Lothian and Midlothian","Scotland","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","East Lothian and Midlothian","Scotland","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","East Merseyside","North West (England)","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","East Merseyside","North West (England)","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","East Riding of Yorkshire","Yorkshire and The Humber","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","East Riding of Yorkshire","Yorkshire and The Humber","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","East Surrey","South East (England)","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","East Surrey","South East (England)","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","East Sussex CC","South East (England)","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","East Sussex CC","South East (England)","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Enfield","London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Enfield","London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Essex Haven Gateway","East of England","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Essex Haven Gateway","East of England","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Essex Thames Gateway","East of England","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Essex Thames Gateway","East of England","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Falkirk","Scotland","Female","30","30","[c]","[c]"
"Leaver Dept.","2022","Falkirk","Scotland","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Flintshire and Wrexham","Wales","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Flintshire and Wrexham","Wales","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Glasgow City","Scotland","Female","250","240","29230","27570"
"Leaver Dept.","2022","Glasgow City","Scotland","Male","190","190","29510","27570"
"Leaver Dept.","2022","Gloucestershire CC","South West (England)","Female","30","30","[c]","[c]"
"Leaver Dept.","2022","Gloucestershire CC","South West (England)","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Greater Manchester North East","North West (England)","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Greater Manchester North East","North West (England)","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Greater Manchester North West","North West (England)","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Greater Manchester North West","North West (England)","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Greater Manchester South East","North West (England)","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Greater Manchester South East","North West (England)","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Greater Manchester South West","North West (England)","Female","110","100","28100","25120"
"Leaver Dept.","2022","Greater Manchester South West","North West (England)","Male","90","90","[c]","[c]"
"Leaver Dept.","2022","Gwent Valleys","Wales","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Gwent Valleys","Wales","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Gwynedd","Wales","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Gwynedd","Wales","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Hackney and Newham","London","Female","90","80","32620","31060"
"Leaver Dept.","2022","Hackney and Newham","London","Male","60","60","[c]","[c]"
"Leaver Dept.","2022","Haringey and Islington","London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Haringey and Islington","London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Harrow and Hillingdon","London","Female","50","40","[c]","[c]"
"Leaver Dept.","2022","Harrow and Hillingdon","London","Male","40","40","[c]","[c]"
"Leaver Dept.","2022","Hartlepool and Stockton-on-Tees","North East (England)","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Hartlepool and Stockton-on-Tees","North East (England)","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Heart of Essex","East of England","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Heart of Essex","East of England","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Herefordshire, County of","West Midlands (England)","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Herefordshire, County of","West Midlands (England)","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Hertfordshire CC","East of England","Female","40","40","[c]","[c]"
"Leaver Dept.","2022","Hertfordshire CC","East of England","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Hounslow and Richmond upon Thames","London","Female","30","30","[c]","[c]"
"Leaver Dept.","2022","Hounslow and Richmond upon Thames","London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Inverclyde, East Renfrewshire, and Renfrewshire","Scotland","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Inverclyde, East Renfrewshire, and Renfrewshire","Scotland","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Inverness and Nairn, Moray, and Badenoch and Strathspey","Scotland","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Inverness and Nairn, Moray, and Badenoch and Strathspey","Scotland","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Isle of Anglesey","Wales","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Isle of Anglesey","Wales","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Isle of Wight","South East (England)","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Isle of Wight","South East (England)","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Kensington & Chelsea and Hammersmith & Fulham","London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Kensington & Chelsea and Hammersmith & Fulham","London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Kent Thames Gateway","South East (England)","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Kent Thames Gateway","South East (England)","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Kingston upon Hull, City of","Yorkshire and The Humber","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Kingston upon Hull, City of","Yorkshire and The Humber","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Lambeth","London","Female","1120","1020","45570","40070"
"Leaver Dept.","2022","Lambeth","London","Male","530","490","50230","45240"
"Leaver Dept.","2022","Lancaster and Wyre","North West (England)","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Lancaster and Wyre","North West (England)","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Leeds","Yorkshire and The Humber","Female","580","370","35790","31920"
"Leaver Dept.","2022","Leeds","Yorkshire and The Humber","Male","420","280","37960","31990"
"Leaver Dept.","2022","Leicester","East Midlands (England)","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Leicester","East Midlands (England)","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Leicestershire CC and Rutland","East Midlands (England)","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Leicestershire CC and Rutland","East Midlands (England)","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Lewisham and Southwark","London","Female","160","150","46460","40070"
"Leaver Dept.","2022","Lewisham and Southwark","London","Male","80","70","50000","52610"
"Leaver Dept.","2022","Lincolnshire CC","East Midlands (England)","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Lincolnshire CC","East Midlands (England)","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Lisburn and Castlereagh","Northern Ireland","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Lisburn and Castlereagh","Northern Ireland","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Liverpool","North West (England)","Female","260","240","30980","25220"
"Leaver Dept.","2022","Liverpool","North West (England)","Male","180","180","31260","26480"
"Leaver Dept.","2022","Lochaber, Skye and Lochalsh, Arran and Cumbrae, and Argyll and Bute","Scotland","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Lochaber, Skye and Lochalsh, Arran and Cumbrae, and Argyll and Bute","Scotland","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Luton","East of England","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Luton","East of England","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Manchester","North West (England)","Female","410","390","33070","27780"
"Leaver Dept.","2022","Manchester","North West (England)","Male","290","280","35800","28590"
"Leaver Dept.","2022","Medway","South East (England)","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Medway","South East (England)","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Merton, Kingston upon Thames and Sutton","London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Merton, Kingston upon Thames and Sutton","London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mid Kent","South East (England)","Female","40","40","[c]","[c]"
"Leaver Dept.","2022","Mid Kent","South East (England)","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mid Lancashire","North West (England)","Female","80","70","33410","32210"
"Leaver Dept.","2022","Mid Lancashire","North West (England)","Male","50","50","[c]","[c]"
"Leaver Dept.","2022","Milton Keynes","South East (England)","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Milton Keynes","South East (England)","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Monmouthshire and Newport","Wales","Female","110","100","33950","29540"
"Leaver Dept.","2022","Monmouthshire and Newport","Wales","Male","80","80","36610","31670"
"Leaver Dept.","2022","Monmouthshire and Newport","Wales","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Na h-Eileanan Siar","Scotland","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Na h-Eileanan Siar","Scotland","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","North and North East Lincolnshire","Yorkshire and The Humber","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","North and North East Lincolnshire","Yorkshire and The Humber","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","North and West Norfolk","East of England","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","North and West Norfolk","East of England","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","North Hampshire","South East (England)","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","North Hampshire","South East (England)","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","North Lanarkshire","Scotland","Female","60","50","[c]","[c]"
"Leaver Dept.","2022","North Lanarkshire","Scotland","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","North Northamptonshire","East Midlands (England)","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","North Northamptonshire","East Midlands (England)","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","North Nottinghamshire","East Midlands (England)","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","North Nottinghamshire","East Midlands (England)","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","North Yorkshire CC","Yorkshire and The Humber","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","North Yorkshire CC","Yorkshire and The Humber","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Northumberland","North East (England)","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Northumberland","North East (England)","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Norwich and East Norfolk","East of England","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Norwich and East Norfolk","East of England","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Nottingham","East Midlands (England)","Female","250","240","33140","28590"
"Leaver Dept.","2022","Nottingham","East Midlands (England)","Male","140","140","34960","28590"
"Leaver Dept.","2022","Orkney Islands","Scotland","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Orkney Islands","Scotland","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Overseas","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Overseas","Overseas","Male","40","[c]","[c]","[c]"
"Leaver Dept.","2022","Oxfordshire CC","South East (England)","Female","210","180","41610","38200"
"Leaver Dept.","2022","Oxfordshire CC","South East (England)","Male","130","120","46700","41690"
"Leaver Dept.","2022","Perth and Kinross, and Stirling","Scotland","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Perth and Kinross, and Stirling","Scotland","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Peterborough","East of England","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Peterborough","East of England","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Plymouth","South West (England)","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Plymouth","South West (England)","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Portsmouth","South East (England)","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Portsmouth","South East (England)","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Powys","Wales","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Powys","Wales","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Redbridge and Waltham Forest","London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Redbridge and Waltham Forest","London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Sandwell","West Midlands (England)","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Sandwell","West Midlands (England)","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Scottish Borders","Scotland","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Scottish Borders","Scotland","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Sefton","North West (England)","Female","100","90","30000","27570"
"Leaver Dept.","2022","Sefton","North West (England)","Male","70","70","30760","27570"
"Leaver Dept.","2022","Sheffield","Yorkshire and The Humber","Female","130","120","36730","32870"
"Leaver Dept.","2022","Sheffield","Yorkshire and The Humber","Male","130","130","38960","35800"
"Leaver Dept.","2022","Shropshire","West Midlands (England)","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Shropshire","West Midlands (England)","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Solihull","West Midlands (England)","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Solihull","West Midlands (England)","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Somerset CC","South West (England)","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Somerset CC","South West (England)","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","South and West Derbyshire","East Midlands (England)","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","South and West Derbyshire","East Midlands (England)","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","South Ayrshire","Scotland","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","South Ayrshire","Scotland","Male","[c]","[c]","[c]","[c]"
