"Status","Year","Region_ITL2","Profession_of_post","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2022","South Yorkshire","Human Resources","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South Yorkshire","Human Resources","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South Yorkshire","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South Yorkshire","Inspector of Education and Training","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South Yorkshire","Inspector of Education and Training","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South Yorkshire","Intelligence Analysis","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South Yorkshire","Intelligence Analysis","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South Yorkshire","Internal Audit","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South Yorkshire","Internal Audit","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South Yorkshire","Knowledge and Information Management","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South Yorkshire","Knowledge and Information Management","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South Yorkshire","Legal","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South Yorkshire","Legal","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South Yorkshire","Legal","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South Yorkshire","Operational Delivery","Heterosexual / straight","310","270","26850","25220"
"Leaver CS","2022","South Yorkshire","Operational Delivery","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South Yorkshire","Operational Delivery","Undeclared","40","30","[c]","[c]"
"Leaver CS","2022","South Yorkshire","Operational Delivery","Unknown","90","80","[c]","[c]"
"Leaver CS","2022","South Yorkshire","Operational Research","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South Yorkshire","Operational Research","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South Yorkshire","Operational Research","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South Yorkshire","Other","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South Yorkshire","Other","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South Yorkshire","Other","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South Yorkshire","Other","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South Yorkshire","Planning","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South Yorkshire","Planning","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South Yorkshire","Planning","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South Yorkshire","Policy","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South Yorkshire","Policy","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South Yorkshire","Policy","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South Yorkshire","Policy","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South Yorkshire","Project Delivery","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South Yorkshire","Project Delivery","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South Yorkshire","Project Delivery","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South Yorkshire","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South Yorkshire","Property","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South Yorkshire","Property","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South Yorkshire","Property","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South Yorkshire","Psychology","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South Yorkshire","Psychology","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South Yorkshire","Security","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South Yorkshire","Security","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South Yorkshire","Security","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South Yorkshire","Social Research","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South Yorkshire","Social Research","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South Yorkshire","Social Research","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South Yorkshire","Social Research","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South Yorkshire","Unknown","Heterosexual / straight","70","60","24300","21260"
"Leaver CS","2022","South Yorkshire","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South Yorkshire","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South Yorkshire","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Southern Scotland","Commercial","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Southern Scotland","Commercial","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Southern Scotland","Commercial","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Southern Scotland","Counter Fraud","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Southern Scotland","Counter Fraud","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Southern Scotland","Counter Fraud","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Southern Scotland","Counter Fraud","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Southern Scotland","Digital, Data and Technology","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Southern Scotland","Digital, Data and Technology","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Southern Scotland","Digital, Data and Technology","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Southern Scotland","Finance","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Southern Scotland","Finance","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Southern Scotland","Human Resources","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Southern Scotland","Human Resources","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Southern Scotland","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Southern Scotland","Inspector of Education and Training","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Southern Scotland","Inspector of Education and Training","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Southern Scotland","Internal Audit","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Southern Scotland","Internal Audit","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Southern Scotland","Internal Audit","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Southern Scotland","Knowledge and Information Management","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Southern Scotland","Knowledge and Information Management","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Southern Scotland","Knowledge and Information Management","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Southern Scotland","Legal","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Southern Scotland","Legal","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Southern Scotland","Operational Delivery","Heterosexual / straight","90","70","27360","27570"
"Leaver CS","2022","Southern Scotland","Operational Delivery","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Southern Scotland","Operational Delivery","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Southern Scotland","Operational Delivery","Unknown","50","40","26440","23780"
"Leaver CS","2022","Southern Scotland","Other","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Southern Scotland","Other","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Southern Scotland","Other","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Southern Scotland","Other","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Southern Scotland","Policy","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Southern Scotland","Policy","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Southern Scotland","Policy","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Southern Scotland","Project Delivery","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Southern Scotland","Project Delivery","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Southern Scotland","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Southern Scotland","Property","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Southern Scotland","Property","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Southern Scotland","Science and Engineering","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Southern Scotland","Science and Engineering","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Southern Scotland","Science and Engineering","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Southern Scotland","Security","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Southern Scotland","Security","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Southern Scotland","Statistics","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Southern Scotland","Statistics","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Southern Scotland","Statistics","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Southern Scotland","Tax","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Southern Scotland","Tax","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Southern Scotland","Tax","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Southern Scotland","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Southern Scotland","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Southern Scotland","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Southern Scotland","Unknown","Unknown","250","210","[c]","[c]"
"Leaver CS","2022","Southern Scotland","Veterinarian","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Southern Scotland","Veterinarian","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Southern Scotland","Veterinarian","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Surrey, East and West Sussex","Commercial","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Surrey, East and West Sussex","Commercial","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Surrey, East and West Sussex","Communications","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Surrey, East and West Sussex","Communications","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Surrey, East and West Sussex","Counter Fraud","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Surrey, East and West Sussex","Counter Fraud","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Surrey, East and West Sussex","Counter Fraud","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Surrey, East and West Sussex","Counter Fraud","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Surrey, East and West Sussex","Digital, Data and Technology","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Surrey, East and West Sussex","Digital, Data and Technology","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Surrey, East and West Sussex","Finance","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Surrey, East and West Sussex","Finance","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Surrey, East and West Sussex","Inspector of Education and Training","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Surrey, East and West Sussex","Inspector of Education and Training","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Surrey, East and West Sussex","Intelligence Analysis","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Surrey, East and West Sussex","Intelligence Analysis","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Surrey, East and West Sussex","Intelligence Analysis","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Surrey, East and West Sussex","Knowledge and Information Management","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Surrey, East and West Sussex","Knowledge and Information Management","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Surrey, East and West Sussex","Legal","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Surrey, East and West Sussex","Legal","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Surrey, East and West Sussex","Legal","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Surrey, East and West Sussex","Legal","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Surrey, East and West Sussex","Medicine","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Surrey, East and West Sussex","Medicine","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Surrey, East and West Sussex","Medicine","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Surrey, East and West Sussex","Medicine","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Surrey, East and West Sussex","Operational Delivery","Heterosexual / straight","450","400","27740","27570"
"Leaver CS","2022","Surrey, East and West Sussex","Operational Delivery","LGBO","50","50","[c]","[c]"
"Leaver CS","2022","Surrey, East and West Sussex","Operational Delivery","Undeclared","70","60","29530","27570"
"Leaver CS","2022","Surrey, East and West Sussex","Operational Delivery","Unknown","140","120","25210","24090"
"Leaver CS","2022","Surrey, East and West Sussex","Other","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Surrey, East and West Sussex","Other","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Surrey, East and West Sussex","Other","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Surrey, East and West Sussex","Planning Inspectors","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Surrey, East and West Sussex","Planning Inspectors","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Surrey, East and West Sussex","Planning Inspectors","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Surrey, East and West Sussex","Policy","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Surrey, East and West Sussex","Policy","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Surrey, East and West Sussex","Policy","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Surrey, East and West Sussex","Project Delivery","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Surrey, East and West Sussex","Project Delivery","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Surrey, East and West Sussex","Property","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Surrey, East and West Sussex","Property","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Surrey, East and West Sussex","Property","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Surrey, East and West Sussex","Psychology","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Surrey, East and West Sussex","Psychology","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Surrey, East and West Sussex","Psychology","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Surrey, East and West Sussex","Science and Engineering","Heterosexual / straight","40","40","[c]","[c]"
"Leaver CS","2022","Surrey, East and West Sussex","Science and Engineering","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Surrey, East and West Sussex","Science and Engineering","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Surrey, East and West Sussex","Science and Engineering","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Surrey, East and West Sussex","Security","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Surrey, East and West Sussex","Security","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Surrey, East and West Sussex","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Surrey, East and West Sussex","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Surrey, East and West Sussex","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Surrey, East and West Sussex","Unknown","Unknown","50","40","[c]","[c]"
"Leaver CS","2022","Surrey, East and West Sussex","Veterinarian","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Surrey, East and West Sussex","Veterinarian","LGBO","[c]","[c]","[c]","[c]"
