"Status","Year","Sex","Region_ITL2","Organisation","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2021","Male","Merseyside","Ministry of Housing, Communities and Local Government (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Merseyside","Ministry of Justice (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Merseyside","Valuation Office Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","North Eastern Scotland","HM Revenue and Customs (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","North Eastern Scotland","Home Office (incl. agencies)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","North Eastern Scotland","Maritime and Coastguard Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","North Yorkshire","Animal and Plant Health Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","North Yorkshire","Cabinet Office (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","North Yorkshire","Crown Prosecution Service","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","North Yorkshire","Crown Prosecution Service Inspectorate","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","North Yorkshire","Department for Environment, Food and Rural Affairs (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","North Yorkshire","Department for Work and Pensions (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","North Yorkshire","Food Standards Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","North Yorkshire","Health and Safety Executive","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","North Yorkshire","HM Courts and Tribunals Service","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","North Yorkshire","HM Prison and Probation Service","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","North Yorkshire","HM Revenue and Customs (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","North Yorkshire","Ministry of Defence (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","North Yorkshire","Office for Standards in Education, Children's Services and Skills","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","North Yorkshire","Public Health England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","North Yorkshire","Rural Payments Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Northern Ireland","HM Revenue and Customs (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Northern Ireland","Home Office (incl. agencies)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Northern Ireland","Ministry of Defence (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Northern Ireland","National Crime Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Northern Ireland","Northern Ireland Office","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Northumberland and Tyne and Wear","Advisory, Conciliation and Arbitration Service","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Northumberland and Tyne and Wear","Cabinet Office (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Northumberland and Tyne and Wear","Crown Prosecution Service","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Northumberland and Tyne and Wear","Department for Business, Energy and Industrial Strategy (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Northumberland and Tyne and Wear","Department for Environment, Food and Rural Affairs (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Northumberland and Tyne and Wear","Department for Work and Pensions (excl. agencies)","60","60","28050","27570"
"Leaver Dept.","2021","Male","Northumberland and Tyne and Wear","Driver and Vehicle Standards Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Northumberland and Tyne and Wear","Government Internal Audit Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Northumberland and Tyne and Wear","HM Courts and Tribunals Service","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Northumberland and Tyne and Wear","HM Prison and Probation Service","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Northumberland and Tyne and Wear","HM Revenue and Customs (excl. agencies)","60","60","[c]","[c]"
"Leaver Dept.","2021","Male","Northumberland and Tyne and Wear","Home Office (incl. agencies)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Northumberland and Tyne and Wear","Legal Aid Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Northumberland and Tyne and Wear","Ministry of Housing, Communities and Local Government (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Northumberland and Tyne and Wear","Ministry of Justice (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Northumberland and Tyne and Wear","Rural Payments Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Northumberland and Tyne and Wear","Valuation Office Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Outer London - East and North East","Department for Work and Pensions (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Outer London - East and North East","HM Courts and Tribunals Service","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Outer London - East and North East","HM Prison and Probation Service","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Outer London - East and North East","HM Revenue and Customs (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Outer London - East and North East","Maritime and Coastguard Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Outer London - East and North East","Ministry of Justice (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Outer London - South","Department for Education (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Outer London - South","Department for Work and Pensions (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Outer London - South","Government Legal Department","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Outer London - South","HM Courts and Tribunals Service","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Outer London - South","HM Prison and Probation Service","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Outer London - South","HM Revenue and Customs (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Outer London - South","Home Office (incl. agencies)","60","60","40360","34260"
"Leaver Dept.","2021","Male","Outer London - South","Ministry of Justice (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Outer London - West and North West","Defence Equipment and Support","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Outer London - West and North West","Department for Business, Energy and Industrial Strategy (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Outer London - West and North West","Department for Work and Pensions (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Outer London - West and North West","Driver and Vehicle Standards Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Outer London - West and North West","HM Courts and Tribunals Service","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Outer London - West and North West","HM Prison and Probation Service","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Outer London - West and North West","HM Revenue and Customs (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Outer London - West and North West","Home Office (incl. agencies)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Outer London - West and North West","Ministry of Defence (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Outer London - West and North West","Public Health England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Outer London - West and North West","The National Archives","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Overseas","Defence Equipment and Support","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Overseas","Department for International Development","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Overseas","Department for International Trade","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Overseas","Foreign and Commonwealth Office (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Overseas","Foreign, Commonwealth and Development Office (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Overseas","Ministry of Defence (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Overseas","Welsh Government (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Shropshire and Staffordshire","Animal and Plant Health Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Shropshire and Staffordshire","Department for Environment, Food and Rural Affairs (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Shropshire and Staffordshire","Department for Work and Pensions (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Shropshire and Staffordshire","Driver and Vehicle Standards Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Shropshire and Staffordshire","HM Courts and Tribunals Service","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Shropshire and Staffordshire","HM Prison and Probation Service","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Shropshire and Staffordshire","HM Revenue and Customs (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Shropshire and Staffordshire","Home Office (incl. agencies)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Shropshire and Staffordshire","Ministry of Defence (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Shropshire and Staffordshire","Ministry of Justice (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Shropshire and Staffordshire","Valuation Office Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","South Yorkshire","Cabinet Office (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","South Yorkshire","Department for Education (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","South Yorkshire","Department for Work and Pensions (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","South Yorkshire","Driver and Vehicle Standards Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","South Yorkshire","Education and Skills Funding Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","South Yorkshire","Government Internal Audit Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","South Yorkshire","HM Courts and Tribunals Service","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","South Yorkshire","HM Prison and Probation Service","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","South Yorkshire","HM Revenue and Customs (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","South Yorkshire","Home Office (incl. agencies)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","South Yorkshire","Ministry of Housing, Communities and Local Government (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","South Yorkshire","Ministry of Justice (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Southern Scotland","Animal and Plant Health Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Southern Scotland","Crown Office and Procurator Fiscal Service","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Southern Scotland","Department for Environment, Food and Rural Affairs (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Southern Scotland","Department for International Development","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Southern Scotland","Department for Work and Pensions (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Southern Scotland","Foreign, Commonwealth and Development Office (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Southern Scotland","HM Revenue and Customs (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Southern Scotland","Home Office (incl. agencies)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Surrey, East and West Sussex","Animal and Plant Health Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Surrey, East and West Sussex","Department for Environment, Food and Rural Affairs (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Surrey, East and West Sussex","Department for Transport (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Surrey, East and West Sussex","Department for Work and Pensions (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Surrey, East and West Sussex","Driver and Vehicle Standards Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Surrey, East and West Sussex","HM Courts and Tribunals Service","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Surrey, East and West Sussex","HM Prison and Probation Service","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Surrey, East and West Sussex","HM Revenue and Customs (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Surrey, East and West Sussex","Home Office (incl. agencies)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Surrey, East and West Sussex","Insolvency Service","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Surrey, East and West Sussex","Ministry of Justice (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Surrey, East and West Sussex","Valuation Office Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Surrey, East and West Sussex","Wilton Park","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Tees Valley and Durham","Department for Education (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Tees Valley and Durham","Department for Work and Pensions (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Tees Valley and Durham","HM Courts and Tribunals Service","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Tees Valley and Durham","HM Prison and Probation Service","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Tees Valley and Durham","HM Revenue and Customs (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Tees Valley and Durham","Home Office (incl. agencies)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Tees Valley and Durham","Ministry of Justice (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Tees Valley and Durham","Valuation Office Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Unknown","Cabinet Office (excl. agencies)","280","280","35290","32000"
"Leaver Dept.","2021","Male","Unknown","Department for Business, Energy and Industrial Strategy (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Unknown","Department for Education (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Unknown","Department for Work and Pensions (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Unknown","Food Standards Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Unknown","Government Property Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Unknown","HM Revenue and Customs (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Unknown","Ministry of Defence (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Unknown","Royal Fleet Auxiliary","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","West Central Scotland","Advisory, Conciliation and Arbitration Service","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","West Central Scotland","Cabinet Office (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","West Central Scotland","Criminal Injuries Compensation Authority","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","West Central Scotland","Crown Office and Procurator Fiscal Service","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","West Central Scotland","Defence Equipment and Support","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","West Central Scotland","Department for International Trade","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","West Central Scotland","Department for Work and Pensions (excl. agencies)","40","40","[c]","[c]"
"Leaver Dept.","2021","Male","West Central Scotland","Education Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","West Central Scotland","Health and Safety Executive","[c]","[c]","[c]","[c]"
