"Status","Year","Organisation","Ethnicity","Function_of_post","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2022","Scottish Prison Service","Black","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scottish Prison Service","Black","Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scottish Prison Service","Black","Human Resources","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scottish Prison Service","Black","Internal Audit","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scottish Prison Service","Black","Legal","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scottish Prison Service","Black","No function","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scottish Prison Service","Black","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scottish Prison Service","Black","Property","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scottish Prison Service","Black","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scottish Prison Service","Mixed","Commercial","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scottish Prison Service","Mixed","Communications","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scottish Prison Service","Mixed","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scottish Prison Service","Mixed","Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scottish Prison Service","Mixed","Human Resources","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scottish Prison Service","Mixed","Internal Audit","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scottish Prison Service","Mixed","Legal","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scottish Prison Service","Mixed","No function","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scottish Prison Service","Mixed","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scottish Prison Service","Mixed","Property","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scottish Prison Service","Mixed","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scottish Prison Service","Other ethnicity","Commercial","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scottish Prison Service","Other ethnicity","Communications","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scottish Prison Service","Other ethnicity","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scottish Prison Service","Other ethnicity","Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scottish Prison Service","Other ethnicity","Human Resources","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scottish Prison Service","Other ethnicity","Internal Audit","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scottish Prison Service","Other ethnicity","Legal","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scottish Prison Service","Other ethnicity","No function","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scottish Prison Service","Other ethnicity","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scottish Prison Service","Other ethnicity","Property","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scottish Prison Service","Other ethnicity","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scottish Prison Service","Undeclared","Commercial","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scottish Prison Service","Undeclared","Legal","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scottish Prison Service","Undeclared","No function","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scottish Prison Service","Undeclared","Property","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scottish Prison Service","Unknown","Commercial","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scottish Prison Service","Unknown","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scottish Prison Service","Unknown","Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scottish Prison Service","Unknown","Human Resources","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scottish Prison Service","Unknown","Internal Audit","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scottish Prison Service","Unknown","No function","180","160","30940","30860"
"Leaver CS","2022","Scottish Prison Service","Unknown","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scottish Prison Service","Unknown","Property","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scottish Prison Service","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scottish Prison Service","White","Commercial","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scottish Prison Service","White","Communications","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scottish Prison Service","White","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scottish Prison Service","White","Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scottish Prison Service","White","Human Resources","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scottish Prison Service","White","Internal Audit","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scottish Prison Service","White","Legal","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scottish Prison Service","White","No function","90","80","33220","35000"
"Leaver CS","2022","Scottish Prison Service","White","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scottish Prison Service","White","Property","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scottish Prison Service","White","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scottish Public Pensions Agency","Asian","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scottish Public Pensions Agency","Black","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scottish Public Pensions Agency","Mixed","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scottish Public Pensions Agency","Other ethnicity","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scottish Public Pensions Agency","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scottish Public Pensions Agency","White","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Serious Fraud Office","Asian","Communications","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Serious Fraud Office","Asian","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Serious Fraud Office","Asian","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Serious Fraud Office","Asian","Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Serious Fraud Office","Asian","Legal","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Serious Fraud Office","Asian","No function","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Serious Fraud Office","Asian","Property","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Serious Fraud Office","Black","Communications","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Serious Fraud Office","Black","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Serious Fraud Office","Black","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Serious Fraud Office","Black","Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Serious Fraud Office","Black","Legal","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Serious Fraud Office","Black","No function","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Serious Fraud Office","Black","Property","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Serious Fraud Office","Mixed","Communications","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Serious Fraud Office","Mixed","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Serious Fraud Office","Mixed","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Serious Fraud Office","Mixed","Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Serious Fraud Office","Mixed","Legal","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Serious Fraud Office","Mixed","No function","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Serious Fraud Office","Mixed","Property","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Serious Fraud Office","Other ethnicity","Communications","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Serious Fraud Office","Other ethnicity","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Serious Fraud Office","Other ethnicity","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Serious Fraud Office","Other ethnicity","Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Serious Fraud Office","Other ethnicity","Legal","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Serious Fraud Office","Other ethnicity","No function","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Serious Fraud Office","Other ethnicity","Property","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Serious Fraud Office","Undeclared","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Serious Fraud Office","Undeclared","Legal","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Serious Fraud Office","Undeclared","No function","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Serious Fraud Office","Unknown","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Serious Fraud Office","Unknown","Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Serious Fraud Office","Unknown","Legal","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Serious Fraud Office","White","Communications","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Serious Fraud Office","White","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Serious Fraud Office","White","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Serious Fraud Office","White","Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Serious Fraud Office","White","Legal","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Serious Fraud Office","White","No function","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Serious Fraud Office","White","Property","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Social Security Scotland","Asian","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Social Security Scotland","Black","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Social Security Scotland","Mixed","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Social Security Scotland","Other ethnicity","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Social Security Scotland","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Social Security Scotland","White","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Standards and Testing Agency","Asian","No function","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Standards and Testing Agency","Black","No function","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Standards and Testing Agency","Mixed","No function","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Standards and Testing Agency","Other ethnicity","No function","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Standards and Testing Agency","White","No function","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Student Awards Agency for Scotland","Asian","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Student Awards Agency for Scotland","Black","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Student Awards Agency for Scotland","Mixed","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Student Awards Agency for Scotland","Other ethnicity","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Student Awards Agency for Scotland","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Student Awards Agency for Scotland","White","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Submarine Delivery Agency","Asian","Commercial","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Submarine Delivery Agency","Asian","Communications","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Submarine Delivery Agency","Asian","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Submarine Delivery Agency","Asian","Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Submarine Delivery Agency","Asian","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Submarine Delivery Agency","Asian","Security","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Submarine Delivery Agency","Black","Commercial","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Submarine Delivery Agency","Black","Communications","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Submarine Delivery Agency","Black","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Submarine Delivery Agency","Black","Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Submarine Delivery Agency","Black","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Submarine Delivery Agency","Black","Security","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Submarine Delivery Agency","Mixed","Commercial","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Submarine Delivery Agency","Mixed","Communications","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Submarine Delivery Agency","Mixed","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Submarine Delivery Agency","Mixed","Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Submarine Delivery Agency","Mixed","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Submarine Delivery Agency","Mixed","Security","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Submarine Delivery Agency","Other ethnicity","Commercial","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Submarine Delivery Agency","Other ethnicity","Communications","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Submarine Delivery Agency","Other ethnicity","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Submarine Delivery Agency","Other ethnicity","Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Submarine Delivery Agency","Other ethnicity","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Submarine Delivery Agency","Other ethnicity","Security","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Submarine Delivery Agency","Undeclared","Commercial","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Submarine Delivery Agency","Undeclared","Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Submarine Delivery Agency","Undeclared","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Submarine Delivery Agency","Unknown","Communications","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Submarine Delivery Agency","Unknown","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Submarine Delivery Agency","White","Commercial","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Submarine Delivery Agency","White","Communications","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Submarine Delivery Agency","White","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Submarine Delivery Agency","White","Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Submarine Delivery Agency","White","Project Delivery","100","90","37180","37970"
"Leaver CS","2022","Submarine Delivery Agency","White","Security","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Teaching Regulation Agency","Asian","No function","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Teaching Regulation Agency","Black","No function","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Teaching Regulation Agency","Mixed","No function","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Teaching Regulation Agency","Other ethnicity","No function","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Teaching Regulation Agency","Unknown","No function","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Teaching Regulation Agency","White","No function","[c]","[c]","[c]","[c]"
"Leaver CS","2022","The Insolvency Service","Asian","Communications","[c]","[c]","[c]","[c]"
"Leaver CS","2022","The Insolvency Service","Asian","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver CS","2022","The Insolvency Service","Asian","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"Leaver CS","2022","The Insolvency Service","Asian","Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2022","The Insolvency Service","Asian","Human Resources","[c]","[c]","[c]","[c]"
"Leaver CS","2022","The Insolvency Service","Asian","Legal","[c]","[c]","[c]","[c]"
"Leaver CS","2022","The Insolvency Service","Asian","No function","[c]","[c]","[c]","[c]"
"Leaver CS","2022","The Insolvency Service","Asian","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2022","The Insolvency Service","Black","Communications","[c]","[c]","[c]","[c]"
"Leaver CS","2022","The Insolvency Service","Black","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver CS","2022","The Insolvency Service","Black","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"Leaver CS","2022","The Insolvency Service","Black","Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2022","The Insolvency Service","Black","Human Resources","[c]","[c]","[c]","[c]"
"Leaver CS","2022","The Insolvency Service","Black","Legal","[c]","[c]","[c]","[c]"
"Leaver CS","2022","The Insolvency Service","Black","No function","[c]","[c]","[c]","[c]"
"Leaver CS","2022","The Insolvency Service","Black","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2022","The Insolvency Service","Mixed","Communications","[c]","[c]","[c]","[c]"
"Leaver CS","2022","The Insolvency Service","Mixed","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver CS","2022","The Insolvency Service","Mixed","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"Leaver CS","2022","The Insolvency Service","Mixed","Finance","[c]","[c]","[c]","[c]"
