"Status","Year","Region_ITL3","Profession_of_post","Region_ITL1","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2021","Portsmouth","Commercial","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Portsmouth","Communications","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Portsmouth","Finance","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Portsmouth","Human Resources","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Portsmouth","Intelligence Analysis","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Portsmouth","Internal Audit","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Portsmouth","Knowledge and Information Management","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Portsmouth","Legal","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Portsmouth","Medicine","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Portsmouth","Operational Delivery","South East (England)","30","30","[c]","[c]"
"Leaver CS","2021","Portsmouth","Operational Research","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Portsmouth","Other","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Portsmouth","Policy","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Portsmouth","Project Delivery","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Portsmouth","Property","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Portsmouth","Science and Engineering","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Portsmouth","Security","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Portsmouth","Unknown","South East (England)","70","50","[c]","[c]"
"Leaver CS","2021","Powys","Medicine","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Powys","Operational Delivery","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Powys","Other","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Powys","Property","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Powys","Science and Engineering","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Powys","Security","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Powys","Social Research","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Powys","Unknown","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Redbridge and Waltham Forest","Operational Delivery","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Redbridge and Waltham Forest","Unknown","London","40","30","[c]","[c]"
"Leaver CS","2021","Sandwell","Operational Delivery","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Sandwell","Unknown","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scottish Borders","Operational Delivery","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scottish Borders","Unknown","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Sefton","Communications","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Sefton","Digital, Data and Technology","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Sefton","Finance","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Sefton","Human Resources","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Sefton","Internal Audit","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Sefton","Operational Delivery","North West (England)","50","40","[c]","[c]"
"Leaver CS","2021","Sefton","Other","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Sefton","Policy","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Sefton","Project Delivery","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Sefton","Property","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Sefton","Science and Engineering","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Sefton","Security","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Sefton","Unknown","North West (England)","190","150","27540","27570"
"Leaver CS","2021","Sheffield","Commercial","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Sheffield","Communications","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Sheffield","Digital, Data and Technology","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Sheffield","Finance","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Sheffield","Human Resources","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Sheffield","Intelligence Analysis","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Sheffield","Internal Audit","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Sheffield","Legal","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Sheffield","Operational Delivery","Yorkshire and The Humber","90","80","27420","21480"
"Leaver CS","2021","Sheffield","Other","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Sheffield","Policy","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Sheffield","Project Delivery","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Sheffield","Property","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Sheffield","Science and Engineering","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Sheffield","Security","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Sheffield","Unknown","Yorkshire and The Humber","290","230","28520","24700"
"Leaver CS","2021","Shetland Islands","Operational Delivery","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Shetland Islands","Unknown","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Shropshire CC","Digital, Data and Technology","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Shropshire CC","Human Resources","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Shropshire CC","Medicine","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Shropshire CC","Operational Delivery","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Shropshire CC","Other","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Shropshire CC","Project Delivery","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Shropshire CC","Property","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Shropshire CC","Science and Engineering","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Shropshire CC","Security","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Shropshire CC","Unknown","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Shropshire CC","Veterinarian","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Solihull","Digital, Data and Technology","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Solihull","Finance","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Solihull","Intelligence Analysis","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Solihull","Operational Delivery","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Solihull","Other","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Solihull","Science and Engineering","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Solihull","Unknown","West Midlands (England)","40","40","[c]","[c]"
"Leaver CS","2021","Somerset","Commercial","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Somerset","Communications","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Somerset","Digital, Data and Technology","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Somerset","Finance","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Somerset","Human Resources","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Somerset","Internal Audit","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Somerset","Knowledge and Information Management","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Somerset","Medicine","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Somerset","Operational Delivery","South West (England)","50","50","30480","27960"
"Leaver CS","2021","Somerset","Other","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Somerset","Project Delivery","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Somerset","Property","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Somerset","Science and Engineering","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Somerset","Security","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Somerset","Unknown","South West (England)","30","30","[c]","[c]"
"Leaver CS","2021","South and West Derbyshire","Digital, Data and Technology","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","South and West Derbyshire","Finance","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","South and West Derbyshire","Intelligence Analysis","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","South and West Derbyshire","Operational Delivery","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","South and West Derbyshire","Psychology","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","South and West Derbyshire","Science and Engineering","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","South and West Derbyshire","Unknown","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","South Ayrshire","Legal","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","South Ayrshire","Security","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","South Ayrshire","Unknown","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","South Hampshire","Commercial","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","South Hampshire","Communications","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","South Hampshire","Digital, Data and Technology","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","South Hampshire","Human Resources","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","South Hampshire","Legal","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","South Hampshire","Medicine","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","South Hampshire","Operational Delivery","South East (England)","140","100","23020","19520"
"Leaver CS","2021","South Hampshire","Other","South East (England)","50","40","[c]","[c]"
"Leaver CS","2021","South Hampshire","Policy","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","South Hampshire","Project Delivery","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","South Hampshire","Science and Engineering","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","South Hampshire","Security","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","South Hampshire","Social Research","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","South Hampshire","Statistics","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","South Hampshire","Unknown","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","South Lanarkshire","Commercial","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","South Lanarkshire","Digital, Data and Technology","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","South Lanarkshire","Economics","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","South Lanarkshire","Human Resources","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","South Lanarkshire","Medicine","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","South Lanarkshire","Operational Delivery","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","South Lanarkshire","Policy","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","South Lanarkshire","Project Delivery","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","South Lanarkshire","Unknown","Scotland","120","90","[c]","[c]"
"Leaver CS","2021","South Nottinghamshire","Digital, Data and Technology","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","South Nottinghamshire","Human Resources","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","South Nottinghamshire","Medicine","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","South Nottinghamshire","Operational Delivery","East Midlands (England)","30","30","[c]","[c]"
"Leaver CS","2021","South Nottinghamshire","Other","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","South Nottinghamshire","Property","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","South Nottinghamshire","Psychology","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","South Nottinghamshire","Unknown","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","South Teesside","Legal","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","South Teesside","Operational Delivery","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","South Teesside","Unknown","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","South West Wales","Digital, Data and Technology","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2021","South West Wales","Human Resources","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2021","South West Wales","Intelligence Analysis","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2021","South West Wales","Medicine","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2021","South West Wales","Operational Delivery","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2021","South West Wales","Other","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2021","South West Wales","Policy","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2021","South West Wales","Property","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2021","South West Wales","Science and Engineering","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2021","South West Wales","Security","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2021","South West Wales","Unknown","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2021","South West Wales","Veterinarian","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Southampton","Communications","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Southampton","Counter Fraud","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Southampton","Digital, Data and Technology","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Southampton","Finance","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Southampton","Human Resources","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Southampton","Internal Audit","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Southampton","Legal","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Southampton","Medicine","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Southampton","Operational Delivery","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Southampton","Policy","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Southampton","Property","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Southampton","Unknown","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Southend-on-Sea","Operational Delivery","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Southend-on-Sea","Unknown","East of England","70","60","[c]","[c]"
"Leaver CS","2021","Staffordshire CC","Commercial","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Staffordshire CC","Communications","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Staffordshire CC","Digital, Data and Technology","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Staffordshire CC","Knowledge and Information Management","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Staffordshire CC","Legal","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Staffordshire CC","Medicine","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Staffordshire CC","Operational Delivery","West Midlands (England)","180","170","[c]","[c]"
