"Status","Year","Region_ITL1","Function_of_post","Ethnicity","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2022","Northern Ireland","Digital, Data & Technology","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Northern Ireland","Digital, Data & Technology","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Northern Ireland","Digital, Data & Technology","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Northern Ireland","Digital, Data & Technology","White","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Northern Ireland","Finance","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Northern Ireland","Finance","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Northern Ireland","Finance","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Northern Ireland","Finance","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Northern Ireland","Finance","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Northern Ireland","Finance","White","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Northern Ireland","Human Resources","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Northern Ireland","Human Resources","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Northern Ireland","Human Resources","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Northern Ireland","Human Resources","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Northern Ireland","Human Resources","White","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Northern Ireland","No function","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Northern Ireland","No function","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Northern Ireland","No function","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Northern Ireland","No function","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Northern Ireland","No function","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Northern Ireland","No function","White","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Northern Ireland","Project Delivery","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Northern Ireland","Project Delivery","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Northern Ireland","Project Delivery","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Northern Ireland","Project Delivery","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Northern Ireland","Project Delivery","White","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Northern Ireland","Property","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Northern Ireland","Property","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Northern Ireland","Property","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Northern Ireland","Property","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Northern Ireland","Property","White","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Northern Ireland","Security","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Northern Ireland","Security","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Northern Ireland","Security","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Northern Ireland","Security","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Northern Ireland","Security","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Northern Ireland","Security","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Northern Ireland","Security","White","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Northern Ireland","Unknown","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Northern Ireland","Unknown","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Northern Ireland","Unknown","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Northern Ireland","Unknown","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Northern Ireland","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Northern Ireland","Unknown","Unknown","40","30","[c]","[c]"
"Leaver CS","2022","Northern Ireland","Unknown","White","150","130","24830","22130"
"Leaver CS","2022","Overseas","Commercial","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Overseas","Commercial","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Overseas","Commercial","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Overseas","Commercial","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Overseas","Commercial","White","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Overseas","Communications","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Overseas","Communications","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Overseas","Communications","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Overseas","Communications","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Overseas","Communications","White","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Overseas","Digital, Data & Technology","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Overseas","Digital, Data & Technology","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Overseas","Digital, Data & Technology","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Overseas","Digital, Data & Technology","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Overseas","Digital, Data & Technology","White","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Overseas","Legal","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Overseas","Legal","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Overseas","Legal","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Overseas","Legal","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Overseas","Legal","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Overseas","Legal","White","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Overseas","No function","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Overseas","No function","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Overseas","No function","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Overseas","No function","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Overseas","No function","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Overseas","No function","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Overseas","No function","White","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Overseas","Project Delivery","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Overseas","Project Delivery","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Overseas","Project Delivery","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Overseas","Project Delivery","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Overseas","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Overseas","Project Delivery","White","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Overseas","Property","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Overseas","Property","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Overseas","Property","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Overseas","Property","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Overseas","Property","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Overseas","Property","White","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Overseas","Security","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Overseas","Security","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Overseas","Security","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Overseas","Security","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Overseas","Security","White","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Overseas","Unknown","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Overseas","Unknown","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Overseas","Unknown","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Overseas","Unknown","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Overseas","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Overseas","Unknown","Unknown","30","30","[c]","[c]"
"Leaver CS","2022","Overseas","Unknown","White","40","30","[c]","[c]"
"Leaver CS","2022","Scotland","Analysis","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scotland","Analysis","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scotland","Analysis","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scotland","Analysis","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scotland","Analysis","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scotland","Analysis","White","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scotland","Commercial","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scotland","Commercial","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scotland","Commercial","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scotland","Commercial","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scotland","Commercial","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scotland","Commercial","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scotland","Commercial","White","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scotland","Communications","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scotland","Communications","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scotland","Communications","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scotland","Communications","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scotland","Communications","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scotland","Communications","White","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scotland","Counter Fraud","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scotland","Counter Fraud","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scotland","Counter Fraud","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scotland","Counter Fraud","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scotland","Counter Fraud","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scotland","Counter Fraud","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scotland","Counter Fraud","White","30","30","[c]","[c]"
"Leaver CS","2022","Scotland","Debt","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scotland","Debt","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scotland","Debt","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scotland","Debt","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scotland","Debt","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scotland","Debt","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scotland","Debt","White","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scotland","Digital, Data & Technology","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scotland","Digital, Data & Technology","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scotland","Digital, Data & Technology","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scotland","Digital, Data & Technology","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scotland","Digital, Data & Technology","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scotland","Digital, Data & Technology","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scotland","Digital, Data & Technology","White","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scotland","Finance","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scotland","Finance","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scotland","Finance","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scotland","Finance","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scotland","Finance","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scotland","Finance","White","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scotland","Human Resources","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scotland","Human Resources","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scotland","Human Resources","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scotland","Human Resources","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scotland","Human Resources","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scotland","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scotland","Human Resources","White","60","50","30370","26670"
"Leaver CS","2022","Scotland","Internal Audit","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scotland","Internal Audit","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scotland","Internal Audit","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scotland","Internal Audit","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scotland","Internal Audit","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scotland","Internal Audit","White","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scotland","Legal","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scotland","Legal","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scotland","Legal","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scotland","Legal","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scotland","Legal","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scotland","Legal","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scotland","Legal","White","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scotland","No function","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scotland","No function","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scotland","No function","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scotland","No function","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scotland","No function","Undeclared","50","40","31270","27570"
"Leaver CS","2022","Scotland","No function","Unknown","380","330","28670","26510"
"Leaver CS","2022","Scotland","No function","White","900","780","27340","26900"
"Leaver CS","2022","Scotland","Project Delivery","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scotland","Project Delivery","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scotland","Project Delivery","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scotland","Project Delivery","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scotland","Project Delivery","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scotland","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scotland","Project Delivery","White","80","70","33080","28480"
"Leaver CS","2022","Scotland","Property","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scotland","Property","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scotland","Property","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scotland","Property","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scotland","Property","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scotland","Property","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scotland","Property","White","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scotland","Security","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scotland","Security","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scotland","Security","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scotland","Security","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scotland","Security","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scotland","Security","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scotland","Security","White","90","90","35140","39070"
"Leaver CS","2022","Scotland","Unknown","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scotland","Unknown","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scotland","Unknown","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scotland","Unknown","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scotland","Unknown","Undeclared","40","40","[c]","[c]"
"Leaver CS","2022","Scotland","Unknown","Unknown","560","510","33340","27750"
"Leaver CS","2022","Scotland","Unknown","White","1200","1040","36870","30830"
"Leaver CS","2022","South East (England)","Analysis","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South East (England)","Analysis","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South East (England)","Analysis","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South East (England)","Analysis","Other ethnicity","[c]","[c]","[c]","[c]"
