"Status","Year","Function_of_post","Region_ITL1","Profession_of_post","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2021","Unknown","North East (England)","Communications","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","North East (England)","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","North East (England)","Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","North East (England)","Medicine","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","North East (England)","Operational Delivery","30","30","[c]","[c]"
"Leaver CS","2021","Unknown","North East (England)","Other","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","North East (England)","Policy","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","North East (England)","Property","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","North East (England)","Science and Engineering","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","North East (England)","Security","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","North East (England)","Unknown","1160","930","25110","21010"
"Leaver CS","2021","Unknown","North West (England)","Commercial","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","North West (England)","Communications","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","North West (England)","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","North West (England)","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","North West (England)","Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","North West (England)","Human Resources","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","North West (England)","Intelligence Analysis","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","North West (England)","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","North West (England)","Medicine","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","North West (England)","Operational Delivery","130","100","25080","23080"
"Leaver CS","2021","Unknown","North West (England)","Other","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","North West (England)","Policy","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","North West (England)","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","North West (England)","Property","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","North West (England)","Science and Engineering","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","North West (England)","Unknown","1430","1200","25590","21010"
"Leaver CS","2021","Unknown","Northern Ireland","Intelligence Analysis","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Northern Ireland","Medicine","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Northern Ireland","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Northern Ireland","Other","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Northern Ireland","Unknown","130","100","[c]","[c]"
"Leaver CS","2021","Unknown","Overseas","Intelligence Analysis","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Overseas","Medicine","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Overseas","Other","70","70","38310","36960"
"Leaver CS","2021","Unknown","Overseas","Science and Engineering","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Overseas","Unknown","30","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Scotland","Communications","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Scotland","Medicine","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Scotland","Operational Delivery","30","30","[c]","[c]"
"Leaver CS","2021","Unknown","Scotland","Other","50","40","[c]","[c]"
"Leaver CS","2021","Unknown","Scotland","Policy","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Scotland","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Scotland","Science and Engineering","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Scotland","Unknown","1400","1180","32990","27570"
"Leaver CS","2021","Unknown","South East (England)","Intelligence Analysis","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","South East (England)","Medicine","50","40","[c]","[c]"
"Leaver CS","2021","Unknown","South East (England)","Operational Delivery","80","70","27370","26100"
"Leaver CS","2021","Unknown","South East (England)","Operational Research","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","South East (England)","Other","210","200","26270","22920"
"Leaver CS","2021","Unknown","South East (England)","Policy","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","South East (England)","Science and Engineering","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","South East (England)","Unknown","630","530","27440","26890"
"Leaver CS","2021","Unknown","South East (England)","Veterinarian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","South West (England)","Commercial","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","South West (England)","Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","South West (England)","Human Resources","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","South West (England)","Intelligence Analysis","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","South West (England)","Medicine","30","30","[c]","[c]"
"Leaver CS","2021","Unknown","South West (England)","Operational Delivery","30","30","[c]","[c]"
"Leaver CS","2021","Unknown","South West (England)","Operational Research","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","South West (England)","Other","160","150","26340","22080"
"Leaver CS","2021","Unknown","South West (England)","Policy","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","South West (England)","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","South West (England)","Science and Engineering","30","30","[c]","[c]"
"Leaver CS","2021","Unknown","South West (England)","Unknown","540","460","26070","25710"
"Leaver CS","2021","Unknown","Unknown","Medicine","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","Other","150","150","34910","32400"
"Leaver CS","2021","Unknown","Unknown","Property","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","Science and Engineering","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","Unknown","400","390","29120","27570"
"Leaver CS","2021","Unknown","Wales","Commercial","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Wales","Communications","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Wales","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Wales","Economics","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Wales","Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Wales","Human Resources","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Wales","Intelligence Analysis","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Wales","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Wales","Legal","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Wales","Medicine","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Wales","Operational Delivery","70","60","30880","25940"
"Leaver CS","2021","Unknown","Wales","Other","70","60","31990","30690"
"Leaver CS","2021","Unknown","Wales","Planning","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Wales","Policy","40","30","[c]","[c]"
"Leaver CS","2021","Unknown","Wales","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Wales","Property","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Wales","Science and Engineering","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Wales","Social Research","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Wales","Statistics","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Wales","Unknown","780","640","24710","21010"
"Leaver CS","2021","Unknown","West Midlands (England)","Commercial","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","West Midlands (England)","Communications","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","West Midlands (England)","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","West Midlands (England)","Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","West Midlands (England)","Intelligence Analysis","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","West Midlands (England)","Legal","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","West Midlands (England)","Medicine","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","West Midlands (England)","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","West Midlands (England)","Other","50","50","27250","21830"
"Leaver CS","2021","Unknown","West Midlands (England)","Policy","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","West Midlands (England)","Property","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","West Midlands (England)","Science and Engineering","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","West Midlands (England)","Unknown","780","640","25370","26120"
"Leaver CS","2021","Unknown","Yorkshire and The Humber","Commercial","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Yorkshire and The Humber","Communications","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Yorkshire and The Humber","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Yorkshire and The Humber","Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Yorkshire and The Humber","Human Resources","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Yorkshire and The Humber","Intelligence Analysis","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Yorkshire and The Humber","Medicine","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Yorkshire and The Humber","Operational Delivery","70","60","27290","24110"
"Leaver CS","2021","Unknown","Yorkshire and The Humber","Other","80","80","24570","21370"
"Leaver CS","2021","Unknown","Yorkshire and The Humber","Policy","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Yorkshire and The Humber","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Yorkshire and The Humber","Property","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Yorkshire and The Humber","Science and Engineering","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Yorkshire and The Humber","Security","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Yorkshire and The Humber","Unknown","1180","940","28500","27570"
"Leaver CS","2022","Analysis","East Midlands (England)","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","East Midlands (England)","Operational Research","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","East Midlands (England)","Statistics","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","East of England","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","East of England","Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","East of England","Geography","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","East of England","Science and Engineering","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","London","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","London","Economics","110","100","40300","34550"
"Leaver CS","2022","Analysis","London","Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","London","Human Resources","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","London","Intelligence Analysis","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","London","Internal Audit","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","London","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","London","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","London","Operational Research","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","London","Other","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","London","Policy","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","London","Science and Engineering","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","London","Social Research","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","London","Statistics","50","40","[c]","[c]"
"Leaver CS","2022","Analysis","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","North East (England)","Economics","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","North East (England)","Other","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","North East (England)","Policy","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","North East (England)","Social Research","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","North East (England)","Statistics","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","North West (England)","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","North West (England)","Policy","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","North West (England)","Statistics","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","Northern Ireland","Social Research","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","Scotland","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","Scotland","Economics","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","Scotland","Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","Scotland","Other","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","Scotland","Statistics","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","South East (England)","Geography","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","South East (England)","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","South East (England)","Operational Research","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","South East (England)","Science and Engineering","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","South East (England)","Social Research","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","South East (England)","Statistics","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","South West (England)","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","South West (England)","Geography","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","South West (England)","Operational Research","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","South West (England)","Science and Engineering","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","South West (England)","Social Research","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","South West (England)","Statistics","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","Unknown","Digital, Data and Technology","[c]","[c]","[c]","[c]"
