"Status","Year","Region_ITL2","Sexual_orientation","Disability","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Heterosexual / straight","Declared disabled","50","50","32670","31620"
"Leaver Dept.","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Heterosexual / straight","Declared non-disabled","360","350","35490","32210"
"Leaver Dept.","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Heterosexual / straight","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Heterosexual / straight","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Gloucestershire, Wiltshire and Bath/Bristol area","LGBO","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Gloucestershire, Wiltshire and Bath/Bristol area","LGBO","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Gloucestershire, Wiltshire and Bath/Bristol area","LGBO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Gloucestershire, Wiltshire and Bath/Bristol area","LGBO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Undeclared","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Undeclared","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Undeclared","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Undeclared","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","Declared non-disabled","40","40","[c]","[c]"
"Leaver Dept.","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","Unknown","100","100","37570","36520"
"Leaver Dept.","2021","Greater Manchester","Heterosexual / straight","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Greater Manchester","Heterosexual / straight","Declared non-disabled","160","150","29100","27570"
"Leaver Dept.","2021","Greater Manchester","Heterosexual / straight","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Greater Manchester","Heterosexual / straight","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Greater Manchester","LGBO","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Greater Manchester","LGBO","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Greater Manchester","LGBO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Greater Manchester","LGBO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Greater Manchester","Undeclared","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Greater Manchester","Undeclared","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Greater Manchester","Undeclared","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Greater Manchester","Undeclared","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Greater Manchester","Unknown","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Greater Manchester","Unknown","Declared non-disabled","100","100","[c]","[c]"
"Leaver Dept.","2021","Greater Manchester","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Greater Manchester","Unknown","Unknown","100","100","[c]","[c]"
"Leaver Dept.","2021","Hampshire and Isle of Wight","Heterosexual / straight","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Hampshire and Isle of Wight","Heterosexual / straight","Declared non-disabled","80","80","35900","31030"
"Leaver Dept.","2021","Hampshire and Isle of Wight","Heterosexual / straight","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Hampshire and Isle of Wight","Heterosexual / straight","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Hampshire and Isle of Wight","LGBO","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Hampshire and Isle of Wight","LGBO","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Hampshire and Isle of Wight","LGBO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Hampshire and Isle of Wight","Undeclared","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Hampshire and Isle of Wight","Undeclared","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Hampshire and Isle of Wight","Undeclared","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Hampshire and Isle of Wight","Undeclared","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Hampshire and Isle of Wight","Unknown","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Hampshire and Isle of Wight","Unknown","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Hampshire and Isle of Wight","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Hampshire and Isle of Wight","Unknown","Unknown","40","40","[c]","[c]"
"Leaver Dept.","2021","Herefordshire, Worcestershire and Warwickshire","Heterosexual / straight","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Herefordshire, Worcestershire and Warwickshire","Heterosexual / straight","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Herefordshire, Worcestershire and Warwickshire","Heterosexual / straight","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Herefordshire, Worcestershire and Warwickshire","LGBO","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Herefordshire, Worcestershire and Warwickshire","LGBO","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Herefordshire, Worcestershire and Warwickshire","Undeclared","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Herefordshire, Worcestershire and Warwickshire","Unknown","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Herefordshire, Worcestershire and Warwickshire","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Highlands and Islands","Heterosexual / straight","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Highlands and Islands","Heterosexual / straight","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Highlands and Islands","LGBO","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Highlands and Islands","LGBO","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Highlands and Islands","Undeclared","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Highlands and Islands","Unknown","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Highlands and Islands","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Inner London - East","Heterosexual / straight","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Inner London - East","Heterosexual / straight","Declared non-disabled","190","190","44500","40270"
"Leaver Dept.","2021","Inner London - East","Heterosexual / straight","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Inner London - East","Heterosexual / straight","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Inner London - East","LGBO","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Inner London - East","LGBO","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Inner London - East","LGBO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Inner London - East","LGBO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Inner London - East","Undeclared","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Inner London - East","Undeclared","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Inner London - East","Undeclared","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Inner London - East","Undeclared","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Inner London - East","Unknown","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Inner London - East","Unknown","Declared non-disabled","80","80","[c]","[c]"
"Leaver Dept.","2021","Inner London - East","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Inner London - East","Unknown","Unknown","90","90","[c]","[c]"
"Leaver Dept.","2021","Inner London - West","Heterosexual / straight","Declared disabled","210","210","42110","37590"
"Leaver Dept.","2021","Inner London - West","Heterosexual / straight","Declared non-disabled","1870","1820","45540","40220"
"Leaver Dept.","2021","Inner London - West","Heterosexual / straight","Undeclared","80","80","42210","38430"
"Leaver Dept.","2021","Inner London - West","Heterosexual / straight","Unknown","130","130","46640","39250"
"Leaver Dept.","2021","Inner London - West","LGBO","Declared disabled","60","60","45610","40220"
"Leaver Dept.","2021","Inner London - West","LGBO","Declared non-disabled","190","190","43680","38600"
"Leaver Dept.","2021","Inner London - West","LGBO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Inner London - West","LGBO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Inner London - West","Undeclared","Declared disabled","30","30","[c]","[c]"
"Leaver Dept.","2021","Inner London - West","Undeclared","Declared non-disabled","150","140","47360","44750"
"Leaver Dept.","2021","Inner London - West","Undeclared","Undeclared","70","70","50360","53100"
"Leaver Dept.","2021","Inner London - West","Undeclared","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Inner London - West","Unknown","Declared disabled","40","[c]","[c]","[c]"
"Leaver Dept.","2021","Inner London - West","Unknown","Declared non-disabled","310","190","47780","45200"
"Leaver Dept.","2021","Inner London - West","Unknown","Undeclared","90","80","42170","42460"
"Leaver Dept.","2021","Inner London - West","Unknown","Unknown","1210","1000","42640","38540"
"Leaver Dept.","2021","Kent","Heterosexual / straight","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Kent","Heterosexual / straight","Declared non-disabled","40","40","[c]","[c]"
"Leaver Dept.","2021","Kent","Heterosexual / straight","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Kent","Heterosexual / straight","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Kent","LGBO","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Kent","LGBO","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Kent","Undeclared","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Kent","Undeclared","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Kent","Undeclared","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Kent","Unknown","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Kent","Unknown","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Kent","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Lancashire","Heterosexual / straight","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Lancashire","Heterosexual / straight","Declared non-disabled","60","50","[c]","[c]"
"Leaver Dept.","2021","Lancashire","Heterosexual / straight","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Lancashire","Heterosexual / straight","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Lancashire","LGBO","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Lancashire","LGBO","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Lancashire","Undeclared","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Lancashire","Unknown","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Lancashire","Unknown","Declared non-disabled","60","50","[c]","[c]"
"Leaver Dept.","2021","Lancashire","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Lancashire","Unknown","Unknown","40","40","[c]","[c]"
"Leaver Dept.","2021","Leicestershire, Rutland and Northamptonshire","Heterosexual / straight","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Leicestershire, Rutland and Northamptonshire","Heterosexual / straight","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Leicestershire, Rutland and Northamptonshire","Heterosexual / straight","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Leicestershire, Rutland and Northamptonshire","Heterosexual / straight","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Leicestershire, Rutland and Northamptonshire","LGBO","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Leicestershire, Rutland and Northamptonshire","LGBO","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Leicestershire, Rutland and Northamptonshire","Undeclared","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Leicestershire, Rutland and Northamptonshire","Undeclared","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Leicestershire, Rutland and Northamptonshire","Undeclared","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Leicestershire, Rutland and Northamptonshire","Unknown","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Leicestershire, Rutland and Northamptonshire","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Leicestershire, Rutland and Northamptonshire","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Lincolnshire","Heterosexual / straight","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Lincolnshire","Heterosexual / straight","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Lincolnshire","Heterosexual / straight","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Lincolnshire","LGBO","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Lincolnshire","LGBO","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Lincolnshire","Undeclared","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Lincolnshire","Undeclared","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Merseyside","Heterosexual / straight","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Merseyside","Heterosexual / straight","Declared non-disabled","170","150","28460","24890"
"Leaver Dept.","2021","Merseyside","Heterosexual / straight","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Merseyside","Heterosexual / straight","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Merseyside","LGBO","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Merseyside","LGBO","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Merseyside","LGBO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Merseyside","Undeclared","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Merseyside","Undeclared","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Merseyside","Undeclared","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Merseyside","Unknown","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Merseyside","Unknown","Declared non-disabled","50","50","[c]","[c]"
"Leaver Dept.","2021","Merseyside","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Merseyside","Unknown","Unknown","60","60","[c]","[c]"
"Leaver Dept.","2021","North Eastern Scotland","Heterosexual / straight","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North Eastern Scotland","Heterosexual / straight","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North Eastern Scotland","LGBO","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North Eastern Scotland","LGBO","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North Eastern Scotland","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North Yorkshire","Heterosexual / straight","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North Yorkshire","Heterosexual / straight","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North Yorkshire","Heterosexual / straight","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North Yorkshire","Heterosexual / straight","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North Yorkshire","LGBO","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North Yorkshire","LGBO","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North Yorkshire","Undeclared","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North Yorkshire","Undeclared","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North Yorkshire","Undeclared","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North Yorkshire","Unknown","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North Yorkshire","Unknown","Unknown","60","60","34430","33300"
"Leaver Dept.","2021","Northern Ireland","Heterosexual / straight","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Northern Ireland","Heterosexual / straight","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Northern Ireland","Heterosexual / straight","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Northern Ireland","LGBO","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Northern Ireland","LGBO","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Northern Ireland","Undeclared","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Northern Ireland","Unknown","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Northern Ireland","Unknown","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Northern Ireland","Unknown","Unknown","[c]","[c]","[c]","[c]"
