"Status","Year","Profession_of_post","Region_ITL2","Organisation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Property","Overseas","FCDO Services","120","120","40030","40090"
"In post","2022","Property","Overseas","Foreign, Commonwealth and Development Office (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2022","Property","Overseas","Ministry of Defence (excl. agencies)","60","60","37550","34610"
"In post","2022","Property","Shropshire and Staffordshire","Defence Electronics and Components Agency","[c]","[c]","[c]","[c]"
"In post","2022","Property","Shropshire and Staffordshire","Defence Equipment and Support","[c]","[c]","[c]","[c]"
"In post","2022","Property","Shropshire and Staffordshire","Department for Education (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2022","Property","Shropshire and Staffordshire","Department for Environment, Food and Rural Affairs (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2022","Property","Shropshire and Staffordshire","Department for Work and Pensions (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2022","Property","Shropshire and Staffordshire","HM Courts and Tribunals Service","[c]","[c]","[c]","[c]"
"In post","2022","Property","Shropshire and Staffordshire","HM Revenue and Customs (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2022","Property","Shropshire and Staffordshire","Ministry of Defence (excl. agencies)","170","160","37090","33300"
"In post","2022","Property","Shropshire and Staffordshire","Ministry of Justice (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2022","Property","Shropshire and Staffordshire","Valuation Office Agency","60","50","34860","31900"
"In post","2022","Property","South Yorkshire","Crown Prosecution Service","[c]","[c]","[c]","[c]"
"In post","2022","Property","South Yorkshire","Department for Education (excl. agencies)","90","90","42650","39750"
"In post","2022","Property","South Yorkshire","Department for Environment, Food and Rural Affairs (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2022","Property","South Yorkshire","Department for Work and Pensions (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2022","Property","South Yorkshire","Education and Skills Funding Agency","[c]","[c]","[c]","[c]"
"In post","2022","Property","South Yorkshire","HM Courts and Tribunals Service","[c]","[c]","[c]","[c]"
"In post","2022","Property","South Yorkshire","Home Office","[c]","[c]","[c]","[c]"
"In post","2022","Property","South Yorkshire","Ministry of Defence (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2022","Property","South Yorkshire","Ministry of Justice (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2022","Property","South Yorkshire","Valuation Office Agency","40","40","[c]","[c]"
"In post","2022","Property","Southern Scotland","Defence Equipment and Support","[c]","[c]","[c]","[c]"
"In post","2022","Property","Southern Scotland","Department for Education (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2022","Property","Southern Scotland","Department for Environment, Food and Rural Affairs (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2022","Property","Southern Scotland","Foreign, Commonwealth and Development Office (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2022","Property","Southern Scotland","HM Revenue and Customs (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2022","Property","Southern Scotland","Ministry of Defence (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2022","Property","Surrey, East and West Sussex","Crown Prosecution Service","[c]","[c]","[c]","[c]"
"In post","2022","Property","Surrey, East and West Sussex","Department for Education (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2022","Property","Surrey, East and West Sussex","Department for Environment, Food and Rural Affairs (excl. agencies)","70","60","50990","52290"
"In post","2022","Property","Surrey, East and West Sussex","Department for Transport (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2022","Property","Surrey, East and West Sussex","Department for Work and Pensions (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2022","Property","Surrey, East and West Sussex","Health and Safety Executive","[c]","[c]","[c]","[c]"
"In post","2022","Property","Surrey, East and West Sussex","HM Courts and Tribunals Service","[c]","[c]","[c]","[c]"
"In post","2022","Property","Surrey, East and West Sussex","Ministry of Defence (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2022","Property","Surrey, East and West Sussex","Ministry of Justice (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2022","Property","Surrey, East and West Sussex","National Crime Agency","[c]","[c]","[c]","[c]"
"In post","2022","Property","Surrey, East and West Sussex","UK Health Security Agency","[c]","[c]","[c]","[c]"
"In post","2022","Property","Surrey, East and West Sussex","Valuation Office Agency","40","30","[c]","[c]"
"In post","2022","Property","Surrey, East and West Sussex","Wilton Park","[c]","[c]","[c]","[c]"
"In post","2022","Property","Tees Valley and Durham","Department for Education (excl. agencies)","60","60","40630","36500"
"In post","2022","Property","Tees Valley and Durham","Department for Environment, Food and Rural Affairs (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2022","Property","Tees Valley and Durham","HM Courts and Tribunals Service","[c]","[c]","[c]","[c]"
"In post","2022","Property","Tees Valley and Durham","HM Land Registry","[c]","[c]","[c]","[c]"
"In post","2022","Property","Tees Valley and Durham","Home Office","[c]","[c]","[c]","[c]"
"In post","2022","Property","Tees Valley and Durham","Ministry of Defence (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2022","Property","Tees Valley and Durham","Ministry of Justice (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2022","Property","Tees Valley and Durham","Standards and Testing Agency","[c]","[c]","[c]","[c]"
"In post","2022","Property","Tees Valley and Durham","Valuation Office Agency","60","60","34680","27000"
"In post","2022","Property","Unknown","Department for Work and Pensions (excl. agencies)","30","30","[c]","[c]"
"In post","2022","Property","Unknown","Ministry of Defence (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2022","Property","Unknown","Ministry of Justice (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2022","Property","West Central Scotland","Defence Equipment and Support","[c]","[c]","[c]","[c]"
"In post","2022","Property","West Central Scotland","Department for Education (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2022","Property","West Central Scotland","Department for Environment, Food and Rural Affairs (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2022","Property","West Central Scotland","Department for Work and Pensions (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2022","Property","West Central Scotland","HM Courts and Tribunals Service","[c]","[c]","[c]","[c]"
"In post","2022","Property","West Central Scotland","HM Revenue and Customs (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2022","Property","West Central Scotland","Home Office","[c]","[c]","[c]","[c]"
"In post","2022","Property","West Central Scotland","Ministry of Defence (excl. agencies)","50","40","[c]","[c]"
"In post","2022","Property","West Central Scotland","Ministry of Justice (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2022","Property","West Central Scotland","Office of Gas and Electricity Markets","[c]","[c]","[c]","[c]"
"In post","2022","Property","West Central Scotland","Registers of Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Property","West Central Scotland","Valuation Office Agency","[c]","[c]","[c]","[c]"
"In post","2022","Property","West Midlands","Crown Prosecution Service","[c]","[c]","[c]","[c]"
"In post","2022","Property","West Midlands","Department for Education (excl. agencies)","40","40","[c]","[c]"
"In post","2022","Property","West Midlands","Department for Environment, Food and Rural Affairs (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2022","Property","West Midlands","Department for International Trade","[c]","[c]","[c]","[c]"
"In post","2022","Property","West Midlands","Department for Transport (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2022","Property","West Midlands","Department for Work and Pensions (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2022","Property","West Midlands","Government Property Agency","[c]","[c]","[c]","[c]"
"In post","2022","Property","West Midlands","HM Courts and Tribunals Service","[c]","[c]","[c]","[c]"
"In post","2022","Property","West Midlands","HM Land Registry","[c]","[c]","[c]","[c]"
"In post","2022","Property","West Midlands","HM Revenue and Customs (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2022","Property","West Midlands","Home Office","[c]","[c]","[c]","[c]"
"In post","2022","Property","West Midlands","Ministry of Defence (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2022","Property","West Midlands","Ministry of Justice (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2022","Property","West Midlands","National Crime Agency","[c]","[c]","[c]","[c]"
"In post","2022","Property","West Midlands","Office of Qualifications and Examinations Regulation","[c]","[c]","[c]","[c]"
"In post","2022","Property","West Midlands","Valuation Office Agency","140","130","33570","31900"
"In post","2022","Property","West Midlands","Water Services Regulation Authority","[c]","[c]","[c]","[c]"
"In post","2022","Property","West Wales and The Valleys","Department for Education (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2022","Property","West Wales and The Valleys","Department for Environment, Food and Rural Affairs (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2022","Property","West Wales and The Valleys","Department for Work and Pensions (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2022","Property","West Wales and The Valleys","Driver and Vehicle Licensing Agency","70","60","30770","30730"
"In post","2022","Property","West Wales and The Valleys","Driver and Vehicle Standards Agency","[c]","[c]","[c]","[c]"
"In post","2022","Property","West Wales and The Valleys","HM Courts and Tribunals Service","[c]","[c]","[c]","[c]"
"In post","2022","Property","West Wales and The Valleys","Ministry of Defence (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2022","Property","West Wales and The Valleys","Ministry of Justice (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2022","Property","West Wales and The Valleys","Valuation Office Agency","60","50","38420","33370"
"In post","2022","Property","West Wales and The Valleys","Welsh Government (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2022","Property","West Yorkshire","Department for Education (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2022","Property","West Yorkshire","Department for Environment, Food and Rural Affairs (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2022","Property","West Yorkshire","Department for Transport (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2022","Property","West Yorkshire","Department for Work and Pensions (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2022","Property","West Yorkshire","Department of Health and Social Care (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2022","Property","West Yorkshire","Government Property Agency","[c]","[c]","[c]","[c]"
"In post","2022","Property","West Yorkshire","HM Courts and Tribunals Service","[c]","[c]","[c]","[c]"
"In post","2022","Property","West Yorkshire","HM Revenue and Customs (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2022","Property","West Yorkshire","Ministry of Defence (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2022","Property","West Yorkshire","Ministry of Justice (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2022","Property","West Yorkshire","National Crime Agency","[c]","[c]","[c]","[c]"
"In post","2022","Property","West Yorkshire","Valuation Office Agency","160","150","33970","31000"
"In post","2022","Psychology","Bedfordshire and Hertfordshire","Department for Work and Pensions (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2022","Psychology","Bedfordshire and Hertfordshire","HM Prison and Probation Service","[c]","[c]","[c]","[c]"
"In post","2022","Psychology","Berkshire, Buckinghamshire and Oxfordshire","Department for Work and Pensions (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2022","Psychology","Berkshire, Buckinghamshire and Oxfordshire","HM Prison and Probation Service","80","70","37400","31180"
"In post","2022","Psychology","Cheshire","HM Prison and Probation Service","[c]","[c]","[c]","[c]"
"In post","2022","Psychology","Cumbria","HM Prison and Probation Service","[c]","[c]","[c]","[c]"
"In post","2022","Psychology","Derbyshire and Nottinghamshire","Department for Work and Pensions (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2022","Psychology","Derbyshire and Nottinghamshire","HM Prison and Probation Service","120","110","34070","30450"
"In post","2022","Psychology","Devon","Department for Work and Pensions (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2022","Psychology","Devon","HM Prison and Probation Service","30","30","[c]","[c]"
"In post","2022","Psychology","Dorset and Somerset","Department for Work and Pensions (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2022","Psychology","Dorset and Somerset","HM Prison and Probation Service","[c]","[c]","[c]","[c]"
"In post","2022","Psychology","East Anglia","Department for Work and Pensions (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2022","Psychology","East Anglia","HM Prison and Probation Service","150","150","35850","30450"
