"Status","Year","Age","Region_ITL2","Ethnicity","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2021","40-49","Overseas","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Overseas","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Overseas","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Overseas","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Overseas","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Shropshire and Staffordshire","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Shropshire and Staffordshire","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Shropshire and Staffordshire","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Shropshire and Staffordshire","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Shropshire and Staffordshire","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Shropshire and Staffordshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Shropshire and Staffordshire","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","South Yorkshire","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","South Yorkshire","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","South Yorkshire","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","South Yorkshire","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","South Yorkshire","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","South Yorkshire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","South Yorkshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","South Yorkshire","White","30","30","[c]","[c]"
"Leaver Dept.","2021","40-49","Southern Scotland","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Southern Scotland","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Southern Scotland","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Southern Scotland","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Southern Scotland","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Southern Scotland","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Southern Scotland","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Southern Scotland","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Surrey, East and West Sussex","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Surrey, East and West Sussex","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Surrey, East and West Sussex","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Surrey, East and West Sussex","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Surrey, East and West Sussex","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Surrey, East and West Sussex","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Surrey, East and West Sussex","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Tees Valley and Durham","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Tees Valley and Durham","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Tees Valley and Durham","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Tees Valley and Durham","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Tees Valley and Durham","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Tees Valley and Durham","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Tees Valley and Durham","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Tees Valley and Durham","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Unknown","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Unknown","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Unknown","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Unknown","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Unknown","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Unknown","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","West Central Scotland","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","West Central Scotland","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","West Central Scotland","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","West Central Scotland","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","West Central Scotland","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","West Central Scotland","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","West Central Scotland","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","West Central Scotland","White","50","50","[c]","[c]"
"Leaver Dept.","2021","40-49","West Midlands","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","West Midlands","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","West Midlands","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","West Midlands","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","West Midlands","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","West Midlands","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","West Midlands","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","West Midlands","White","40","40","[c]","[c]"
"Leaver Dept.","2021","40-49","West Wales and The Valleys","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","West Wales and The Valleys","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","West Wales and The Valleys","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","West Wales and The Valleys","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","West Wales and The Valleys","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","West Wales and The Valleys","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","West Wales and The Valleys","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","West Wales and The Valleys","White","30","30","[c]","[c]"
"Leaver Dept.","2021","40-49","West Yorkshire","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","West Yorkshire","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","West Yorkshire","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","West Yorkshire","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","West Yorkshire","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","West Yorkshire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","West Yorkshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","West Yorkshire","White","50","50","[c]","[c]"
"Leaver Dept.","2021","50-59","Bedfordshire and Hertfordshire","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Bedfordshire and Hertfordshire","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Bedfordshire and Hertfordshire","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Bedfordshire and Hertfordshire","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Bedfordshire and Hertfordshire","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Bedfordshire and Hertfordshire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Bedfordshire and Hertfordshire","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Berkshire, Buckinghamshire and Oxfordshire","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Berkshire, Buckinghamshire and Oxfordshire","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Berkshire, Buckinghamshire and Oxfordshire","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Berkshire, Buckinghamshire and Oxfordshire","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Berkshire, Buckinghamshire and Oxfordshire","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Berkshire, Buckinghamshire and Oxfordshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Berkshire, Buckinghamshire and Oxfordshire","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Cheshire","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Cheshire","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Cheshire","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Cheshire","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Cheshire","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Cheshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Cheshire","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Cornwall and Isles of Scilly","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Cornwall and Isles of Scilly","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Cornwall and Isles of Scilly","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Cornwall and Isles of Scilly","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Cornwall and Isles of Scilly","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Cornwall and Isles of Scilly","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Cornwall and Isles of Scilly","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Cumbria","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Cumbria","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Cumbria","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Cumbria","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Cumbria","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Cumbria","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Cumbria","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Derbyshire and Nottinghamshire","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Derbyshire and Nottinghamshire","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Derbyshire and Nottinghamshire","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Derbyshire and Nottinghamshire","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Derbyshire and Nottinghamshire","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Derbyshire and Nottinghamshire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Derbyshire and Nottinghamshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Derbyshire and Nottinghamshire","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Devon","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Devon","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Devon","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Devon","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Devon","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Devon","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Devon","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Devon","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Dorset and Somerset","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Dorset and Somerset","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Dorset and Somerset","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Dorset and Somerset","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Dorset and Somerset","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Dorset and Somerset","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Dorset and Somerset","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","East Anglia","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","East Anglia","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","East Anglia","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","East Anglia","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","East Anglia","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","East Anglia","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","East Anglia","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","East Wales","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","East Wales","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","East Wales","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","East Wales","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","East Wales","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","East Wales","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","East Wales","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","East Wales","White","40","30","[c]","[c]"
"Leaver Dept.","2021","50-59","East Yorkshire and Northern Lincolnshire","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","East Yorkshire and Northern Lincolnshire","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","East Yorkshire and Northern Lincolnshire","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","East Yorkshire and Northern Lincolnshire","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","East Yorkshire and Northern Lincolnshire","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","East Yorkshire and Northern Lincolnshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","East Yorkshire and Northern Lincolnshire","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Eastern Scotland","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Eastern Scotland","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Eastern Scotland","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Eastern Scotland","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Eastern Scotland","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Eastern Scotland","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Eastern Scotland","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Eastern Scotland","White","30","30","[c]","[c]"
"Leaver Dept.","2021","50-59","Essex","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Essex","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Essex","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Essex","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Essex","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Essex","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Gloucestershire, Wiltshire and Bath/Bristol area","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Gloucestershire, Wiltshire and Bath/Bristol area","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Gloucestershire, Wiltshire and Bath/Bristol area","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Gloucestershire, Wiltshire and Bath/Bristol area","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Gloucestershire, Wiltshire and Bath/Bristol area","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Gloucestershire, Wiltshire and Bath/Bristol area","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Gloucestershire, Wiltshire and Bath/Bristol area","White","70","70","41300","37390"
"Leaver Dept.","2021","50-59","Greater Manchester","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Greater Manchester","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Greater Manchester","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Greater Manchester","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Greater Manchester","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Greater Manchester","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Greater Manchester","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Greater Manchester","White","50","50","[c]","[c]"
"Leaver Dept.","2021","50-59","Hampshire and Isle of Wight","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Hampshire and Isle of Wight","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Hampshire and Isle of Wight","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Hampshire and Isle of Wight","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Hampshire and Isle of Wight","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Hampshire and Isle of Wight","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Hampshire and Isle of Wight","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Hampshire and Isle of Wight","White","40","30","[c]","[c]"
"Leaver Dept.","2021","50-59","Herefordshire, Worcestershire and Warwickshire","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Herefordshire, Worcestershire and Warwickshire","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Herefordshire, Worcestershire and Warwickshire","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Herefordshire, Worcestershire and Warwickshire","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Herefordshire, Worcestershire and Warwickshire","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Herefordshire, Worcestershire and Warwickshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Herefordshire, Worcestershire and Warwickshire","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Highlands and Islands","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Highlands and Islands","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Highlands and Islands","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Highlands and Islands","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Highlands and Islands","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Highlands and Islands","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Highlands and Islands","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Inner London - East","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Inner London - East","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Inner London - East","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Inner London - East","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Inner London - East","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Inner London - East","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Inner London - East","Unknown","[c]","[c]","[c]","[c]"
