"Status","Year","Disability","Organisation","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2021","Unknown","Serious Fraud Office","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Serious Fraud Office","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Social Security Scotland","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Submarine Delivery Agency","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","UK Hydrographic Office","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","UK Hydrographic Office","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","UK Intellectual Property Office","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","UK Space Agency","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","UK Space Agency","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","UK Space Agency","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","United Kingdom Statistics Authority","Heterosexual / straight","30","30","[c]","[c]"
"Leaver Dept.","2021","Unknown","United Kingdom Statistics Authority","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","United Kingdom Statistics Authority","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","United Kingdom Statistics Authority","Unknown","70","60","[c]","[c]"
"Leaver Dept.","2021","Unknown","Valuation Office Agency","Unknown","30","30","[c]","[c]"
"Leaver Dept.","2021","Unknown","Water Services Regulation Authority","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Welsh Government (excl. agencies)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Welsh Revenue Authority","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Wilton Park","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Advisory, Conciliation and Arbitration Service","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Advisory, Conciliation and Arbitration Service","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Animal and Plant Health Agency","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Animal and Plant Health Agency","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Attorney General's Office","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Attorney General's Office","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Cabinet Office (excl. agencies)","Heterosexual / straight","100","90","39460","33300"
"Leaver Dept.","2022","Declared disabled","Cabinet Office (excl. agencies)","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Cabinet Office (excl. agencies)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Cabinet Office (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Centre for Environment, Fisheries and Aquaculture Science","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Centre for Environment, Fisheries and Aquaculture Science","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Charity Commission","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Charity Commission","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Companies House","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Companies House","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Competition and Markets Authority","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Competition and Markets Authority","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Competition and Markets Authority","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Criminal Injuries Compensation Authority","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Criminal Injuries Compensation Authority","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Criminal Injuries Compensation Authority","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Crown Commercial Service","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Crown Commercial Service","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Crown Commercial Service","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Crown Office and Procurator Fiscal Service","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Crown Office and Procurator Fiscal Service","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Crown Prosecution Service","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Crown Prosecution Service","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Crown Prosecution Service","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Crown Prosecution Service","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Defence Equipment and Support","Heterosexual / straight","30","30","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Defence Equipment and Support","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Defence Equipment and Support","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Defence Equipment and Support","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Defence Science and Technology Laboratory","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Defence Science and Technology Laboratory","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Department for Business, Energy and Industrial Strategy (excl. agencies)","Heterosexual / straight","30","30","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Department for Business, Energy and Industrial Strategy (excl. agencies)","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Department for Business, Energy and Industrial Strategy (excl. agencies)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Department for Business, Energy and Industrial Strategy (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Department for Digital, Culture, Media and Sport","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Department for Digital, Culture, Media and Sport","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Department for Digital, Culture, Media and Sport","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Department for Education (excl. agencies)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Department for Education (excl. agencies)","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Department for Education (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Department for Environment, Food and Rural Affairs (excl. agencies)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Department for Environment, Food and Rural Affairs (excl. agencies)","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Department for Environment, Food and Rural Affairs (excl. agencies)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Department for International Trade","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Department for International Trade","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Department for International Trade","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Department for Levelling Up, Housing and Communities (excl. agencies)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Department for Levelling Up, Housing and Communities (excl. agencies)","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Department for Levelling Up, Housing and Communities (excl. agencies)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Department for Transport (excl. agencies)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Department for Transport (excl. agencies)","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Department for Transport (excl. agencies)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Department for Work and Pensions (excl. agencies)","Heterosexual / straight","270","260","30260","27570"
"Leaver Dept.","2022","Declared disabled","Department for Work and Pensions (excl. agencies)","LGBO","60","60","27710","27570"
"Leaver Dept.","2022","Declared disabled","Department for Work and Pensions (excl. agencies)","Undeclared","40","40","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Department for Work and Pensions (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Department of Health and Social Care (excl. agencies)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Department of Health and Social Care (excl. agencies)","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Department of Health and Social Care (excl. agencies)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Disclosure Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Disclosure Scotland","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Driver and Vehicle Licensing Agency","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Driver and Vehicle Licensing Agency","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Driver and Vehicle Licensing Agency","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Driver and Vehicle Standards Agency","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Driver and Vehicle Standards Agency","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Driver and Vehicle Standards Agency","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Education and Skills Funding Agency","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Education and Skills Funding Agency","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Education and Skills Funding Agency","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Estyn","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Estyn","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","FCDO Services","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","FCDO Services","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Food Standards Agency","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Food Standards Agency","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Food Standards Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Food Standards Scotland","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Foreign, Commonwealth and Development Office (excl. agencies)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Foreign, Commonwealth and Development Office (excl. agencies)","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Foreign, Commonwealth and Development Office (excl. agencies)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Foreign, Commonwealth and Development Office (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Forestry and Land Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Forestry and Land Scotland","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Government Actuary's Department","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Government Actuary's Department","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Government Internal Audit Agency","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Government Internal Audit Agency","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Government Legal Department","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Government Legal Department","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Government Property Agency","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Government Property Agency","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Health and Safety Executive","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Health and Safety Executive","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Health and Safety Executive","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","HM Courts and Tribunals Service","Heterosexual / straight","40","40","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","HM Courts and Tribunals Service","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","HM Courts and Tribunals Service","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","HM Crown Prosecution Service Inspectorate","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","HM Crown Prosecution Service Inspectorate","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","HM Prison and Probation Service","Heterosexual / straight","60","60","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","HM Prison and Probation Service","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","HM Prison and Probation Service","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","HM Prison and Probation Service","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","HM Revenue and Customs (excl. agencies)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","HM Revenue and Customs (excl. agencies)","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","HM Revenue and Customs (excl. agencies)","Unknown","100","90","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","HM Treasury (excl. agencies)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","HM Treasury (excl. agencies)","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","HM Treasury (excl. agencies)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","HM Treasury (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Home Office","Heterosexual / straight","70","70","35450","29240"
"Leaver Dept.","2022","Declared disabled","Home Office","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Home Office","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Home Office","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Institute for Apprenticeships and Technical Education","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Institute for Apprenticeships and Technical Education","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Intellectual Property Office","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Intellectual Property Office","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Legal Aid Agency","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Legal Aid Agency","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Maritime and Coastguard Agency","Heterosexual / straight","[c]","[c]","[c]","[c]"
