"Status","Year","Function_of_post","Profession_of_post","Ethnicity","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2021","Unknown","Tax","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Unknown","Asian","340","310","31660","28140"
"Leaver Dept.","2021","Unknown","Unknown","Black","170","150","31930","27960"
"Leaver Dept.","2021","Unknown","Unknown","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Unknown","Mixed","90","70","[c]","[c]"
"Leaver Dept.","2021","Unknown","Unknown","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Unknown","Undeclared","130","120","33150","29640"
"Leaver Dept.","2021","Unknown","Unknown","Unknown","1100","850","34610","31060"
"Leaver Dept.","2021","Unknown","Unknown","White","2160","1920","32670","27570"
"Leaver Dept.","2022","Analysis","Digital, Data and Technology","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Analysis","Digital, Data and Technology","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Analysis","Digital, Data and Technology","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Analysis","Digital, Data and Technology","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Analysis","Digital, Data and Technology","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Analysis","Digital, Data and Technology","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Analysis","Economics","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Analysis","Economics","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Analysis","Economics","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Analysis","Economics","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Analysis","Economics","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Analysis","Economics","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Analysis","Economics","White","70","70","42910","34150"
"Leaver Dept.","2022","Analysis","Geography","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Analysis","Geography","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Analysis","Geography","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Analysis","Geography","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Analysis","Geography","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Analysis","Human Resources","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Analysis","Human Resources","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Analysis","Human Resources","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Analysis","Human Resources","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Analysis","Human Resources","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Analysis","Human Resources","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Analysis","Intelligence Analysis","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Analysis","Intelligence Analysis","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Analysis","Intelligence Analysis","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Analysis","Intelligence Analysis","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Analysis","Intelligence Analysis","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Analysis","Intelligence Analysis","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Analysis","Internal Audit","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Analysis","Internal Audit","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Analysis","Internal Audit","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Analysis","Internal Audit","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Analysis","Internal Audit","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Analysis","Internal Audit","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Analysis","Operational Delivery","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Analysis","Operational Delivery","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Analysis","Operational Delivery","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Analysis","Operational Delivery","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Analysis","Operational Delivery","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Analysis","Operational Delivery","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Analysis","Operational Delivery","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Analysis","Operational Research","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Analysis","Operational Research","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Analysis","Operational Research","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Analysis","Operational Research","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Analysis","Operational Research","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Analysis","Operational Research","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Analysis","Other","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Analysis","Other","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Analysis","Other","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Analysis","Other","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Analysis","Other","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Analysis","Other","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Analysis","Policy","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Analysis","Policy","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Analysis","Policy","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Analysis","Policy","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Analysis","Policy","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Analysis","Policy","White","30","30","[c]","[c]"
"Leaver Dept.","2022","Analysis","Science and Engineering","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Analysis","Science and Engineering","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Analysis","Science and Engineering","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Analysis","Science and Engineering","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Analysis","Science and Engineering","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Analysis","Science and Engineering","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Analysis","Science and Engineering","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Analysis","Social Research","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Analysis","Social Research","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Analysis","Social Research","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Analysis","Social Research","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Analysis","Social Research","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Analysis","Social Research","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Analysis","Social Research","White","30","30","[c]","[c]"
"Leaver Dept.","2022","Analysis","Statistics","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Analysis","Statistics","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Analysis","Statistics","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Analysis","Statistics","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Analysis","Statistics","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Analysis","Statistics","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Analysis","Statistics","White","60","60","41690","38340"
"Leaver Dept.","2022","Analysis","Unknown","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Analysis","Unknown","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Analysis","Unknown","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Analysis","Unknown","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Analysis","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Analysis","Unknown","Unknown","100","[c]","[c]","[c]"
"Leaver Dept.","2022","Analysis","Unknown","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","Commercial","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","Commercial","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","Commercial","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","Commercial","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","Commercial","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","Commercial","Unknown","160","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","Commercial","White","180","160","42500","39360"
"Leaver Dept.","2022","Commercial","Communications","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","Communications","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","Communications","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","Communications","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","Communications","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","Digital, Data and Technology","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","Digital, Data and Technology","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","Digital, Data and Technology","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","Digital, Data and Technology","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","Digital, Data and Technology","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","Knowledge and Information Management","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","Knowledge and Information Management","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","Knowledge and Information Management","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","Knowledge and Information Management","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","Knowledge and Information Management","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","Operational Delivery","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","Operational Delivery","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","Operational Delivery","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","Operational Delivery","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","Operational Delivery","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","Operational Delivery","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","Other","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","Other","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","Other","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","Other","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","Other","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","Policy","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","Policy","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","Policy","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","Policy","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","Policy","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","Policy","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","Project Delivery","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","Project Delivery","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","Project Delivery","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","Project Delivery","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","Project Delivery","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","Project Delivery","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","Unknown","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","Unknown","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","Unknown","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","Unknown","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","Unknown","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","Commercial","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","Commercial","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","Commercial","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","Commercial","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","Commercial","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","Communications","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","Communications","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","Communications","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","Communications","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","Communications","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","Communications","Unknown","120","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","Communications","White","190","170","43390","37610"
"Leaver Dept.","2022","Communications","Human Resources","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","Human Resources","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","Human Resources","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","Human Resources","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","Human Resources","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","Human Resources","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","Knowledge and Information Management","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","Knowledge and Information Management","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","Knowledge and Information Management","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","Knowledge and Information Management","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","Knowledge and Information Management","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","Knowledge and Information Management","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","Knowledge and Information Management","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","Operational Delivery","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","Operational Delivery","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","Operational Delivery","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","Operational Delivery","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","Operational Delivery","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","Operational Delivery","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","Other","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","Other","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","Other","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","Other","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","Other","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","Policy","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","Policy","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","Policy","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","Policy","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","Policy","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","Policy","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","Project Delivery","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","Project Delivery","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","Project Delivery","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","Project Delivery","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","Project Delivery","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","Tax","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","Tax","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","Tax","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","Tax","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","Tax","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","Tax","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","Unknown","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","Unknown","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","Unknown","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","Unknown","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","Unknown","White","40","40","[c]","[c]"
"Leaver Dept.","2022","Counter Fraud","Counter Fraud","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Counter Fraud","Counter Fraud","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Counter Fraud","Counter Fraud","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Counter Fraud","Counter Fraud","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Counter Fraud","Counter Fraud","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Counter Fraud","Counter Fraud","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Counter Fraud","Counter Fraud","White","70","70","31480","27570"
"Leaver Dept.","2022","Counter Fraud","Legal","Asian","[c]","[c]","[c]","[c]"
