"Status","Year","Ethnicity","Responsibility_level","Profession_of_post","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2021","Asian","SEO/HEO","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","SEO/HEO","Economics","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","SEO/HEO","Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","SEO/HEO","Human Resources","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","SEO/HEO","Intelligence Analysis","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","SEO/HEO","Internal Audit","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","SEO/HEO","International Trade","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","SEO/HEO","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","SEO/HEO","Legal","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","SEO/HEO","Medicine","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","SEO/HEO","Operational Delivery","50","50","[c]","[c]"
"Leaver Dept.","2021","Asian","SEO/HEO","Operational Research","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","SEO/HEO","Other","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","SEO/HEO","Planning","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","SEO/HEO","Policy","70","60","36860","36780"
"Leaver Dept.","2021","Asian","SEO/HEO","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","SEO/HEO","Property","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","SEO/HEO","Psychology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","SEO/HEO","Science and Engineering","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","SEO/HEO","Security","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","SEO/HEO","Social Research","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","SEO/HEO","Statistics","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","SEO/HEO","Tax","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","SEO/HEO","Unknown","120","110","36380","34550"
"Leaver Dept.","2021","Asian","Unknown","Commercial","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Unknown","Communications","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Unknown","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Unknown","Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Unknown","Human Resources","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Unknown","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Unknown","Other","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Unknown","Policy","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Unknown","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Unknown","Property","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Unknown","Science and Engineering","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Unknown","Security","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","AA/AO","Commercial","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","AA/AO","Communications","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","AA/AO","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","AA/AO","Economics","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","AA/AO","Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","AA/AO","Human Resources","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","AA/AO","Legal","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","AA/AO","Operational Delivery","50","40","[c]","[c]"
"Leaver Dept.","2021","Black","AA/AO","Operational Research","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","AA/AO","Other","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","AA/AO","Policy","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","AA/AO","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","AA/AO","Property","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","AA/AO","Psychology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","AA/AO","Science and Engineering","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","AA/AO","Security","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","AA/AO","Social Research","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","AA/AO","Unknown","40","40","[c]","[c]"
"Leaver Dept.","2021","Black","EO","Commercial","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","EO","Communications","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","EO","Corporate Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","EO","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","EO","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","EO","Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","EO","Human Resources","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","EO","Intelligence Analysis","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","EO","International Trade","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","EO","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","EO","Legal","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","EO","Medicine","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","EO","Operational Delivery","30","30","[c]","[c]"
"Leaver Dept.","2021","Black","EO","Operational Research","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","EO","Other","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","EO","Planning","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","EO","Policy","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","EO","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","EO","Property","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","EO","Psychology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","EO","Science and Engineering","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","EO","Security","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","EO","Social Research","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","EO","Statistics","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","EO","Unknown","80","80","28280","27570"
"Leaver Dept.","2021","Black","G6/G7","Commercial","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","G6/G7","Communications","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","G6/G7","Corporate Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","G6/G7","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","G6/G7","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","G6/G7","Economics","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","G6/G7","Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","G6/G7","Human Resources","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","G6/G7","Inspector of Education and Training","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","G6/G7","Intelligence Analysis","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","G6/G7","Internal Audit","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","G6/G7","International Trade","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","G6/G7","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","G6/G7","Legal","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","G6/G7","Medicine","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","G6/G7","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","G6/G7","Operational Research","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","G6/G7","Other","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","G6/G7","Planning","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","G6/G7","Planning Inspectors","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","G6/G7","Policy","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","G6/G7","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","G6/G7","Property","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","G6/G7","Psychology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","G6/G7","Science and Engineering","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","G6/G7","Security","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","G6/G7","Social Research","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","G6/G7","Statistics","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","SCS","Commercial","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","SCS","Communications","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","SCS","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","SCS","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","SCS","Economics","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","SCS","Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","SCS","Human Resources","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","SCS","Internal Audit","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","SCS","International Trade","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","SCS","Legal","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","SCS","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","SCS","Other","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","SCS","Planning","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","SCS","Policy","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","SCS","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","SCS","Property","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","SCS","Security","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","SCS","Statistics","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","SCS","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","SEO/HEO","Commercial","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","SEO/HEO","Communications","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","SEO/HEO","Corporate Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","SEO/HEO","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","SEO/HEO","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","SEO/HEO","Economics","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","SEO/HEO","Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","SEO/HEO","Human Resources","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","SEO/HEO","Intelligence Analysis","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","SEO/HEO","Internal Audit","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","SEO/HEO","International Trade","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","SEO/HEO","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","SEO/HEO","Legal","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","SEO/HEO","Medicine","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","SEO/HEO","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","SEO/HEO","Operational Research","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","SEO/HEO","Other","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","SEO/HEO","Planning","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","SEO/HEO","Policy","40","40","[c]","[c]"
"Leaver Dept.","2021","Black","SEO/HEO","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","SEO/HEO","Property","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","SEO/HEO","Psychology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","SEO/HEO","Science and Engineering","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","SEO/HEO","Security","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","SEO/HEO","Social Research","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","SEO/HEO","Statistics","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","SEO/HEO","Tax","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","SEO/HEO","Unknown","70","60","[c]","[c]"
"Leaver Dept.","2021","Black","Unknown","Commercial","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Unknown","Communications","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Unknown","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Unknown","Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Unknown","Human Resources","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Unknown","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Unknown","Other","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Unknown","Policy","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Unknown","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Unknown","Property","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Unknown","Science and Engineering","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Unknown","Security","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","AA/AO","Commercial","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","AA/AO","Communications","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","AA/AO","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","AA/AO","Economics","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","AA/AO","Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","AA/AO","Human Resources","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","AA/AO","Legal","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","AA/AO","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","AA/AO","Operational Research","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","AA/AO","Other","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","AA/AO","Policy","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","AA/AO","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","AA/AO","Property","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","AA/AO","Psychology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","AA/AO","Science and Engineering","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","AA/AO","Security","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","AA/AO","Social Research","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","EO","Commercial","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","EO","Communications","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","EO","Corporate Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","EO","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","EO","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","EO","Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","EO","Human Resources","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","EO","Intelligence Analysis","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","EO","International Trade","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","EO","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","EO","Legal","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","EO","Medicine","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","EO","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","EO","Operational Research","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","EO","Other","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","EO","Planning","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","EO","Policy","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","EO","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","EO","Property","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","EO","Psychology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","EO","Science and Engineering","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","EO","Security","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","EO","Social Research","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","EO","Statistics","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","G6/G7","Commercial","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","G6/G7","Communications","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","G6/G7","Corporate Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","G6/G7","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","G6/G7","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","G6/G7","Economics","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","G6/G7","Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","G6/G7","Human Resources","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","G6/G7","Inspector of Education and Training","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","G6/G7","Intelligence Analysis","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","G6/G7","Internal Audit","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","G6/G7","International Trade","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","G6/G7","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","G6/G7","Legal","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","G6/G7","Medicine","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","G6/G7","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","G6/G7","Operational Research","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","G6/G7","Other","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","G6/G7","Planning","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","G6/G7","Planning Inspectors","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","G6/G7","Policy","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","G6/G7","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","G6/G7","Property","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","G6/G7","Psychology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","G6/G7","Science and Engineering","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","G6/G7","Security","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","G6/G7","Social Research","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","G6/G7","Statistics","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","SCS","Commercial","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","SCS","Communications","[c]","[c]","[c]","[c]"
