"Status","Year","Region_ITL1","Region_ITL2","Organisation","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2022","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","Vehicle Certification Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2022","East Midlands (England)","Lincolnshire","Animal and Plant Health Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2022","East Midlands (England)","Lincolnshire","Crown Prosecution Service","[c]","[c]","[c]","[c]"
"Leaver CS","2022","East Midlands (England)","Lincolnshire","Defence Equipment and Support","[c]","[c]","[c]","[c]"
"Leaver CS","2022","East Midlands (England)","Lincolnshire","Department for Education (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","East Midlands (England)","Lincolnshire","Department for Environment, Food and Rural Affairs (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","East Midlands (England)","Lincolnshire","Department for Work and Pensions (excl. agencies)","50","50","25930","27570"
"Leaver CS","2022","East Midlands (England)","Lincolnshire","Driver and Vehicle Standards Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2022","East Midlands (England)","Lincolnshire","Food Standards Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2022","East Midlands (England)","Lincolnshire","HM Courts and Tribunals Service","[c]","[c]","[c]","[c]"
"Leaver CS","2022","East Midlands (England)","Lincolnshire","HM Prison and Probation Service","100","100","[c]","[c]"
"Leaver CS","2022","East Midlands (England)","Lincolnshire","HM Revenue and Customs (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","East Midlands (England)","Lincolnshire","Ministry of Defence (excl. agencies)","90","90","26880","22540"
"Leaver CS","2022","East Midlands (England)","Lincolnshire","Office for Standards in Education, Children's Services and Skills","[c]","[c]","[c]","[c]"
"Leaver CS","2022","East of England","Bedfordshire and Hertfordshire","Animal and Plant Health Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2022","East of England","Bedfordshire and Hertfordshire","Cabinet Office (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","East of England","Bedfordshire and Hertfordshire","Crown Prosecution Service","[c]","[c]","[c]","[c]"
"Leaver CS","2022","East of England","Bedfordshire and Hertfordshire","Defence Equipment and Support","[c]","[c]","[c]","[c]"
"Leaver CS","2022","East of England","Bedfordshire and Hertfordshire","Department for Education (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","East of England","Bedfordshire and Hertfordshire","Department for Levelling Up, Housing and Communities (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","East of England","Bedfordshire and Hertfordshire","Department for Work and Pensions (excl. agencies)","140","130","27970","27570"
"Leaver CS","2022","East of England","Bedfordshire and Hertfordshire","Driver and Vehicle Standards Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2022","East of England","Bedfordshire and Hertfordshire","Food Standards Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2022","East of England","Bedfordshire and Hertfordshire","Health and Safety Executive","[c]","[c]","[c]","[c]"
"Leaver CS","2022","East of England","Bedfordshire and Hertfordshire","HM Courts and Tribunals Service","40","30","[c]","[c]"
"Leaver CS","2022","East of England","Bedfordshire and Hertfordshire","HM Prison and Probation Service","210","200","[c]","[c]"
"Leaver CS","2022","East of England","Bedfordshire and Hertfordshire","HM Revenue and Customs (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","East of England","Bedfordshire and Hertfordshire","Home Office","30","30","[c]","[c]"
"Leaver CS","2022","East of England","Bedfordshire and Hertfordshire","Medicines and Healthcare Products Regulatory Agency","50","50","40600","33090"
"Leaver CS","2022","East of England","Bedfordshire and Hertfordshire","Met Office","[c]","[c]","[c]","[c]"
"Leaver CS","2022","East of England","Bedfordshire and Hertfordshire","Ministry of Defence (excl. agencies)","60","60","31490","30200"
"Leaver CS","2022","East of England","Bedfordshire and Hertfordshire","Ministry of Justice (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","East of England","Bedfordshire and Hertfordshire","National Crime Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2022","East of England","Bedfordshire and Hertfordshire","Office for Standards in Education, Children's Services and Skills","[c]","[c]","[c]","[c]"
"Leaver CS","2022","East of England","Bedfordshire and Hertfordshire","Public Health England","[c]","[c]","[c]","[c]"
"Leaver CS","2022","East of England","Bedfordshire and Hertfordshire","The Insolvency Service","[c]","[c]","[c]","[c]"
"Leaver CS","2022","East of England","Bedfordshire and Hertfordshire","UK Health Security Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2022","East of England","East Anglia","Advisory, Conciliation and Arbitration Service","[c]","[c]","[c]","[c]"
"Leaver CS","2022","East of England","East Anglia","Animal and Plant Health Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2022","East of England","East Anglia","Cabinet Office (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","East of England","East Anglia","Centre for Environment, Fisheries and Aquaculture Science","40","40","[c]","[c]"
"Leaver CS","2022","East of England","East Anglia","Criminal Injuries Compensation Authority","[c]","[c]","[c]","[c]"
"Leaver CS","2022","East of England","East Anglia","Crown Commercial Service","[c]","[c]","[c]","[c]"
"Leaver CS","2022","East of England","East Anglia","Crown Prosecution Service","[c]","[c]","[c]","[c]"
"Leaver CS","2022","East of England","East Anglia","Defence Equipment and Support","[c]","[c]","[c]","[c]"
"Leaver CS","2022","East of England","East Anglia","Department for Education (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","East of England","East Anglia","Department for Environment, Food and Rural Affairs (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","East of England","East Anglia","Department for Levelling Up, Housing and Communities (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","East of England","East Anglia","Department for Work and Pensions (excl. agencies)","240","220","25780","27570"
"Leaver CS","2022","East of England","East Anglia","Department of Health and Social Care (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","East of England","East Anglia","Driver and Vehicle Standards Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2022","East of England","East Anglia","Food Standards Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2022","East of England","East Anglia","Government Internal Audit Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2022","East of England","East Anglia","Health and Safety Executive","[c]","[c]","[c]","[c]"
"Leaver CS","2022","East of England","East Anglia","HM Courts and Tribunals Service","70","60","21520","20970"
"Leaver CS","2022","East of England","East Anglia","HM Land Registry","[c]","[c]","[c]","[c]"
"Leaver CS","2022","East of England","East Anglia","HM Prison and Probation Service","550","510","[c]","[c]"
"Leaver CS","2022","East of England","East Anglia","HM Revenue and Customs (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","East of England","East Anglia","HM Treasury (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","East of England","East Anglia","Home Office","40","30","[c]","[c]"
"Leaver CS","2022","East of England","East Anglia","Met Office","[c]","[c]","[c]","[c]"
"Leaver CS","2022","East of England","East Anglia","Ministry of Defence (excl. agencies)","210","200","32000","26670"
"Leaver CS","2022","East of England","East Anglia","Ministry of Justice (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","East of England","East Anglia","Office for Standards in Education, Children's Services and Skills","[c]","[c]","[c]","[c]"
"Leaver CS","2022","East of England","East Anglia","Public Health England","100","90","44030","37740"
"Leaver CS","2022","East of England","East Anglia","Rural Payments Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2022","East of England","East Anglia","The Insolvency Service","[c]","[c]","[c]","[c]"
"Leaver CS","2022","East of England","East Anglia","UK Health Security Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2022","East of England","East Anglia","Valuation Office Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2022","East of England","Essex","Animal and Plant Health Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2022","East of England","Essex","Crown Prosecution Service","[c]","[c]","[c]","[c]"
"Leaver CS","2022","East of England","Essex","Department for Work and Pensions (excl. agencies)","190","170","28690","29290"
"Leaver CS","2022","East of England","Essex","Driver and Vehicle Standards Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2022","East of England","Essex","Food Standards Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2022","East of England","Essex","Health and Safety Executive","[c]","[c]","[c]","[c]"
"Leaver CS","2022","East of England","Essex","HM Courts and Tribunals Service","40","30","[c]","[c]"
"Leaver CS","2022","East of England","Essex","HM Prison and Probation Service","120","110","[c]","[c]"
"Leaver CS","2022","East of England","Essex","HM Revenue and Customs (excl. agencies)","60","50","[c]","[c]"
"Leaver CS","2022","East of England","Essex","Home Office","60","50","27310","26500"
"Leaver CS","2022","East of England","Essex","Maritime and Coastguard Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2022","East of England","Essex","Ministry of Defence (excl. agencies)","70","60","29100","21830"
"Leaver CS","2022","East of England","Essex","Ministry of Justice (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","East of England","Essex","National Crime Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2022","East of England","Essex","Office for Standards in Education, Children's Services and Skills","[c]","[c]","[c]","[c]"
"Leaver CS","2022","East of England","Essex","Public Health England","30","30","[c]","[c]"
"Leaver CS","2022","East of England","Essex","Rural Payments Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2022","East of England","Essex","The Insolvency Service","[c]","[c]","[c]","[c]"
"Leaver CS","2022","East of England","Essex","UK Health Security Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2022","East of England","Essex","Valuation Office Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2022","London","Inner London - East","Cabinet Office (excl. agencies)","120","120","56280","54700"
"Leaver CS","2022","London","Inner London - East","Competition and Markets Authority","90","90","53200","54190"
"Leaver CS","2022","London","Inner London - East","Crown Commercial Service","[c]","[c]","[c]","[c]"
"Leaver CS","2022","London","Inner London - East","Crown Prosecution Service","[c]","[c]","[c]","[c]"
"Leaver CS","2022","London","Inner London - East","Department for Education (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","London","Inner London - East","Department for Transport (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","London","Inner London - East","Department for Work and Pensions (excl. agencies)","280","260","30300","31060"
"Leaver CS","2022","London","Inner London - East","Department of Health and Social Care (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","London","Inner London - East","Driver and Vehicle Standards Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2022","London","Inner London - East","Health and Safety Executive","[c]","[c]","[c]","[c]"
"Leaver CS","2022","London","Inner London - East","HM Courts and Tribunals Service","110","110","24370","23720"
"Leaver CS","2022","London","Inner London - East","HM Prison and Probation Service","210","200","[c]","[c]"
"Leaver CS","2022","London","Inner London - East","HM Revenue and Customs (excl. agencies)","300","270","[c]","[c]"
"Leaver CS","2022","London","Inner London - East","Home Office","30","30","[c]","[c]"
"Leaver CS","2022","London","Inner London - East","Medicines and Healthcare Products Regulatory Agency","220","210","49430","40850"
"Leaver CS","2022","London","Inner London - East","Ministry of Defence (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","London","Inner London - East","Ministry of Justice (excl. agencies)","80","80","44420","41750"
"Leaver CS","2022","London","Inner London - East","National Crime Agency","100","90","50560","41780"
"Leaver CS","2022","London","Inner London - East","Office for Standards in Education, Children's Services and Skills","[c]","[c]","[c]","[c]"
"Leaver CS","2022","London","Inner London - East","Office of Gas and Electricity Markets","150","150","51680","46160"
"Leaver CS","2022","London","Inner London - East","Office of Rail and Road","[c]","[c]","[c]","[c]"
"Leaver CS","2022","London","Inner London - East","Public Health England","580","520","46520","40070"
"Leaver CS","2022","London","Inner London - East","The Insolvency Service","[c]","[c]","[c]","[c]"
"Leaver CS","2022","London","Inner London - East","UK Health Security Agency","260","240","40420","36330"
"Leaver CS","2022","London","Inner London - East","Valuation Office Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2022","London","Inner London - West","Advisory, Conciliation and Arbitration Service","[c]","[c]","[c]","[c]"
"Leaver CS","2022","London","Inner London - West","Animal and Plant Health Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2022","London","Inner London - West","Attorney General's Office","[c]","[c]","[c]","[c]"
"Leaver CS","2022","London","Inner London - West","Cabinet Office (excl. agencies)","360","360","51490","43890"
"Leaver CS","2022","London","Inner London - West","Charity Commission","[c]","[c]","[c]","[c]"
"Leaver CS","2022","London","Inner London - West","Crown Prosecution Service","110","100","44560","53050"
"Leaver CS","2022","London","Inner London - West","Defence Equipment and Support","[c]","[c]","[c]","[c]"
"Leaver CS","2022","London","Inner London - West","Department for Business, Energy and Industrial Strategy (excl. agencies)","280","270","47260","40220"
"Leaver CS","2022","London","Inner London - West","Department for Digital, Culture, Media and Sport","150","140","42480","36520"
"Leaver CS","2022","London","Inner London - West","Department for Education (excl. agencies)","150","150","43000","36660"
"Leaver CS","2022","London","Inner London - West","Department for Environment, Food and Rural Affairs (excl. agencies)","230","230","[c]","[c]"
"Leaver CS","2022","London","Inner London - West","Department for International Trade","200","200","[c]","[c]"
"Leaver CS","2022","London","Inner London - West","Department for Levelling Up, Housing and Communities (excl. agencies)","130","120","45460","40000"
"Leaver CS","2022","London","Inner London - West","Department for Transport (excl. agencies)","200","200","45410","42890"
"Leaver CS","2022","London","Inner London - West","Department for Work and Pensions (excl. agencies)","250","240","38200","31060"
"Leaver CS","2022","London","Inner London - West","Department of Health and Social Care (excl. agencies)","400","[c]","[c]","[c]"
"Leaver CS","2022","London","Inner London - West","Education and Skills Funding Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2022","London","Inner London - West","FCDO Services","[c]","[c]","[c]","[c]"
"Leaver CS","2022","London","Inner London - West","Food Standards Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2022","London","Inner London - West","Foreign, Commonwealth and Development Office (excl. agencies)","240","60","54730","55060"
"Leaver CS","2022","London","Inner London - West","Government Actuary's Department","[c]","[c]","[c]","[c]"
"Leaver CS","2022","London","Inner London - West","Government Internal Audit Agency","[c]","[c]","[c]","[c]"
