"Status","Year","Region_ITL3","Sexual_orientation","Disability","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2022","Leicestershire CC and Rutland","Heterosexual / straight","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Leicestershire CC and Rutland","Heterosexual / straight","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Leicestershire CC and Rutland","LGBO","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Leicestershire CC and Rutland","LGBO","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Leicestershire CC and Rutland","LGBO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Leicestershire CC and Rutland","Undeclared","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Leicestershire CC and Rutland","Undeclared","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Leicestershire CC and Rutland","Undeclared","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Leicestershire CC and Rutland","Undeclared","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Leicestershire CC and Rutland","Unknown","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Leicestershire CC and Rutland","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Leicestershire CC and Rutland","Unknown","Unknown","50","50","[c]","[c]"
"Leaver CS","2022","Lewisham and Southwark","Heterosexual / straight","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Lewisham and Southwark","Heterosexual / straight","Declared non-disabled","210","190","43680","40070"
"Leaver CS","2022","Lewisham and Southwark","Heterosexual / straight","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Lewisham and Southwark","Heterosexual / straight","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Lewisham and Southwark","LGBO","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Lewisham and Southwark","LGBO","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Lewisham and Southwark","LGBO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Lewisham and Southwark","Undeclared","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Lewisham and Southwark","Undeclared","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Lewisham and Southwark","Undeclared","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Lewisham and Southwark","Undeclared","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Lewisham and Southwark","Unknown","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Lewisham and Southwark","Unknown","Unknown","50","50","[c]","[c]"
"Leaver CS","2022","Lincolnshire CC","Heterosexual / straight","Declared disabled","30","30","[c]","[c]"
"Leaver CS","2022","Lincolnshire CC","Heterosexual / straight","Declared non-disabled","170","160","28480","27150"
"Leaver CS","2022","Lincolnshire CC","Heterosexual / straight","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Lincolnshire CC","Heterosexual / straight","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Lincolnshire CC","LGBO","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Lincolnshire CC","LGBO","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Lincolnshire CC","Undeclared","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Lincolnshire CC","Undeclared","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Lincolnshire CC","Undeclared","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Lincolnshire CC","Undeclared","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Lincolnshire CC","Unknown","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Lincolnshire CC","Unknown","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Lincolnshire CC","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Lincolnshire CC","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Lisburn and Castlereagh","Heterosexual / straight","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Lisburn and Castlereagh","Heterosexual / straight","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Lisburn and Castlereagh","LGBO","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Lisburn and Castlereagh","LGBO","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Lisburn and Castlereagh","Undeclared","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Lisburn and Castlereagh","Undeclared","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Lisburn and Castlereagh","Undeclared","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Lisburn and Castlereagh","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Liverpool","Heterosexual / straight","Declared disabled","50","40","[c]","[c]"
"Leaver CS","2022","Liverpool","Heterosexual / straight","Declared non-disabled","290","250","27370","24890"
"Leaver CS","2022","Liverpool","Heterosexual / straight","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Liverpool","Heterosexual / straight","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Liverpool","LGBO","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Liverpool","LGBO","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Liverpool","LGBO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Liverpool","Undeclared","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Liverpool","Undeclared","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Liverpool","Undeclared","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Liverpool","Undeclared","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Liverpool","Unknown","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Liverpool","Unknown","Declared non-disabled","130","110","[c]","[c]"
"Leaver CS","2022","Liverpool","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Liverpool","Unknown","Unknown","120","110","[c]","[c]"
"Leaver CS","2022","Lochaber, Skye and Lochalsh, Arran and Cumbrae, and Argyll and Bute","Heterosexual / straight","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Lochaber, Skye and Lochalsh, Arran and Cumbrae, and Argyll and Bute","Heterosexual / straight","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Lochaber, Skye and Lochalsh, Arran and Cumbrae, and Argyll and Bute","LGBO","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Lochaber, Skye and Lochalsh, Arran and Cumbrae, and Argyll and Bute","LGBO","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Lochaber, Skye and Lochalsh, Arran and Cumbrae, and Argyll and Bute","Undeclared","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Lochaber, Skye and Lochalsh, Arran and Cumbrae, and Argyll and Bute","Unknown","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Lochaber, Skye and Lochalsh, Arran and Cumbrae, and Argyll and Bute","Unknown","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Lochaber, Skye and Lochalsh, Arran and Cumbrae, and Argyll and Bute","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Luton","Heterosexual / straight","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Luton","Heterosexual / straight","Declared non-disabled","40","40","[c]","[c]"
"Leaver CS","2022","Luton","Heterosexual / straight","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Luton","LGBO","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Luton","LGBO","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Luton","LGBO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Luton","Undeclared","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Luton","Undeclared","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Luton","Undeclared","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Luton","Unknown","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Luton","Unknown","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Luton","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Manchester","Heterosexual / straight","Declared disabled","50","40","[c]","[c]"
"Leaver CS","2022","Manchester","Heterosexual / straight","Declared non-disabled","300","270","35360","27570"
"Leaver CS","2022","Manchester","Heterosexual / straight","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Manchester","Heterosexual / straight","Unknown","40","40","[c]","[c]"
"Leaver CS","2022","Manchester","LGBO","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Manchester","LGBO","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Manchester","LGBO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Manchester","LGBO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Manchester","Undeclared","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Manchester","Undeclared","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Manchester","Undeclared","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Manchester","Undeclared","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Manchester","Unknown","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Manchester","Unknown","Declared non-disabled","70","60","[c]","[c]"
"Leaver CS","2022","Manchester","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Manchester","Unknown","Unknown","140","130","30810","27570"
"Leaver CS","2022","Medway","Heterosexual / straight","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Medway","Heterosexual / straight","Declared non-disabled","80","70","[c]","[c]"
"Leaver CS","2022","Medway","Heterosexual / straight","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Medway","Heterosexual / straight","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Medway","LGBO","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Medway","LGBO","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Medway","LGBO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Medway","Undeclared","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Medway","Undeclared","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Medway","Unknown","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Medway","Unknown","Unknown","30","30","[c]","[c]"
"Leaver CS","2022","Merton, Kingston upon Thames and Sutton","Heterosexual / straight","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Merton, Kingston upon Thames and Sutton","Heterosexual / straight","Declared non-disabled","50","40","[c]","[c]"
"Leaver CS","2022","Merton, Kingston upon Thames and Sutton","Heterosexual / straight","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Merton, Kingston upon Thames and Sutton","Heterosexual / straight","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Merton, Kingston upon Thames and Sutton","LGBO","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Merton, Kingston upon Thames and Sutton","LGBO","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Merton, Kingston upon Thames and Sutton","Undeclared","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Merton, Kingston upon Thames and Sutton","Undeclared","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Merton, Kingston upon Thames and Sutton","Unknown","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Merton, Kingston upon Thames and Sutton","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mid and East Antrim","Heterosexual / straight","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mid and East Antrim","Heterosexual / straight","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mid and East Antrim","LGBO","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mid and East Antrim","LGBO","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mid Kent","Heterosexual / straight","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mid Kent","Heterosexual / straight","Declared non-disabled","70","60","[c]","[c]"
"Leaver CS","2022","Mid Kent","Heterosexual / straight","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mid Kent","Heterosexual / straight","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mid Kent","LGBO","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mid Kent","LGBO","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mid Kent","Undeclared","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mid Kent","Undeclared","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mid Kent","Undeclared","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mid Kent","Unknown","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mid Kent","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mid Lancashire","Heterosexual / straight","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mid Lancashire","Heterosexual / straight","Declared non-disabled","140","120","26640","22080"
"Leaver CS","2022","Mid Lancashire","Heterosexual / straight","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mid Lancashire","Heterosexual / straight","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mid Lancashire","LGBO","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mid Lancashire","LGBO","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mid Lancashire","LGBO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mid Lancashire","Undeclared","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mid Lancashire","Undeclared","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mid Lancashire","Undeclared","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mid Lancashire","Unknown","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mid Lancashire","Unknown","Declared non-disabled","80","60","[c]","[c]"
"Leaver CS","2022","Mid Lancashire","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mid Lancashire","Unknown","Unknown","90","70","[c]","[c]"
"Leaver CS","2022","Milton Keynes","Heterosexual / straight","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Milton Keynes","Heterosexual / straight","Declared non-disabled","160","150","35100","27570"
"Leaver CS","2022","Milton Keynes","Heterosexual / straight","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Milton Keynes","Heterosexual / straight","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Milton Keynes","LGBO","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Milton Keynes","LGBO","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Milton Keynes","Undeclared","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Milton Keynes","Undeclared","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Milton Keynes","Undeclared","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Milton Keynes","Unknown","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Milton Keynes","Unknown","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Milton Keynes","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Milton Keynes","Unknown","Unknown","50","50","[c]","[c]"
"Leaver CS","2022","Monmouthshire and Newport","Heterosexual / straight","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Monmouthshire and Newport","Heterosexual / straight","Declared non-disabled","140","130","31050","27420"
"Leaver CS","2022","Monmouthshire and Newport","Heterosexual / straight","Undeclared","40","40","[c]","[c]"
"Leaver CS","2022","Monmouthshire and Newport","Heterosexual / straight","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Monmouthshire and Newport","LGBO","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Monmouthshire and Newport","LGBO","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Monmouthshire and Newport","LGBO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Monmouthshire and Newport","Undeclared","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Monmouthshire and Newport","Undeclared","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Monmouthshire and Newport","Undeclared","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Monmouthshire and Newport","Undeclared","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Monmouthshire and Newport","Unknown","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Monmouthshire and Newport","Unknown","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Monmouthshire and Newport","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Monmouthshire and Newport","Unknown","Unknown","100","100","27350","23780"
"Leaver CS","2022","Na h-Eileanan Siar","Heterosexual / straight","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Na h-Eileanan Siar","Heterosexual / straight","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Na h-Eileanan Siar","Heterosexual / straight","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Na h-Eileanan Siar","LGBO","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Na h-Eileanan Siar","LGBO","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Na h-Eileanan Siar","Undeclared","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Na h-Eileanan Siar","Undeclared","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Na h-Eileanan Siar","Unknown","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Na h-Eileanan Siar","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Newry, Mourne and Down","Heterosexual / straight","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Newry, Mourne and Down","Heterosexual / straight","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Newry, Mourne and Down","LGBO","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Newry, Mourne and Down","LGBO","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Newry, Mourne and Down","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","North and North East Lincolnshire","Heterosexual / straight","Declared disabled","[c]","[c]","[c]","[c]"
