"Status","Year","Region_ITL1","Profession_of_post","Sex","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2022","Wales","Property","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Wales","Psychology","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Wales","Psychology","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Wales","Science and Engineering","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Wales","Science and Engineering","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Wales","Security","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Wales","Security","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Wales","Social Research","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Wales","Social Research","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Wales","Statistics","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Wales","Statistics","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Wales","Tax","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Wales","Tax","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Wales","Unknown","Female","230","190","[c]","[c]"
"Leaver CS","2022","Wales","Unknown","Male","190","170","[c]","[c]"
"Leaver CS","2022","Wales","Veterinarian","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Wales","Veterinarian","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Midlands (England)","Commercial","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Midlands (England)","Commercial","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Midlands (England)","Communications","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Midlands (England)","Communications","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Midlands (England)","Counter Fraud","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Midlands (England)","Counter Fraud","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Midlands (England)","Digital, Data and Technology","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Midlands (England)","Digital, Data and Technology","Male","40","40","[c]","[c]"
"Leaver CS","2022","West Midlands (England)","Economics","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Midlands (England)","Economics","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Midlands (England)","Finance","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Midlands (England)","Finance","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Midlands (England)","Geography","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Midlands (England)","Geography","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Midlands (England)","Human Resources","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Midlands (England)","Human Resources","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Midlands (England)","Inspector of Education and Training","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Midlands (England)","Inspector of Education and Training","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Midlands (England)","Intelligence Analysis","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Midlands (England)","Intelligence Analysis","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Midlands (England)","Internal Audit","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Midlands (England)","Internal Audit","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Midlands (England)","Knowledge and Information Management","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Midlands (England)","Knowledge and Information Management","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Midlands (England)","Legal","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Midlands (England)","Legal","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Midlands (England)","Medicine","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Midlands (England)","Medicine","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Midlands (England)","Operational Delivery","Female","970","830","27450","26120"
"Leaver CS","2022","West Midlands (England)","Operational Delivery","Male","710","680","28210","26760"
"Leaver CS","2022","West Midlands (England)","Operational Research","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Midlands (England)","Operational Research","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Midlands (England)","Other","Female","70","60","22770","21260"
"Leaver CS","2022","West Midlands (England)","Other","Male","80","80","26740","24130"
"Leaver CS","2022","West Midlands (England)","Planning","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Midlands (England)","Planning","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Midlands (England)","Planning Inspectors","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Midlands (England)","Planning Inspectors","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Midlands (England)","Policy","Female","30","30","[c]","[c]"
"Leaver CS","2022","West Midlands (England)","Policy","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Midlands (England)","Project Delivery","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Midlands (England)","Project Delivery","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Midlands (England)","Property","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Midlands (England)","Property","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Midlands (England)","Psychology","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Midlands (England)","Psychology","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Midlands (England)","Science and Engineering","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Midlands (England)","Science and Engineering","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Midlands (England)","Security","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Midlands (England)","Security","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Midlands (England)","Statistics","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Midlands (England)","Statistics","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Midlands (England)","Tax","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Midlands (England)","Tax","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Midlands (England)","Unknown","Female","250","220","25390","27570"
"Leaver CS","2022","West Midlands (England)","Unknown","Male","210","200","[c]","[c]"
"Leaver CS","2022","West Midlands (England)","Veterinarian","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Midlands (England)","Veterinarian","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Yorkshire and The Humber","Commercial","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Yorkshire and The Humber","Commercial","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Yorkshire and The Humber","Communications","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Yorkshire and The Humber","Communications","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Yorkshire and The Humber","Counter Fraud","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Yorkshire and The Humber","Counter Fraud","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Yorkshire and The Humber","Digital, Data and Technology","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Yorkshire and The Humber","Digital, Data and Technology","Male","80","80","44730","40610"
"Leaver CS","2022","Yorkshire and The Humber","Economics","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Yorkshire and The Humber","Economics","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Yorkshire and The Humber","Finance","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Yorkshire and The Humber","Finance","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Yorkshire and The Humber","Geography","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Yorkshire and The Humber","Geography","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Yorkshire and The Humber","Human Resources","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Yorkshire and The Humber","Human Resources","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Yorkshire and The Humber","Inspector of Education and Training","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Yorkshire and The Humber","Inspector of Education and Training","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Yorkshire and The Humber","Intelligence Analysis","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Yorkshire and The Humber","Intelligence Analysis","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Yorkshire and The Humber","Internal Audit","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Yorkshire and The Humber","Internal Audit","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Yorkshire and The Humber","International Trade","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Yorkshire and The Humber","International Trade","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Yorkshire and The Humber","Knowledge and Information Management","Female","140","120","29910","27470"
"Leaver CS","2022","Yorkshire and The Humber","Knowledge and Information Management","Male","40","40","[c]","[c]"
"Leaver CS","2022","Yorkshire and The Humber","Legal","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Yorkshire and The Humber","Legal","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Yorkshire and The Humber","Medicine","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Yorkshire and The Humber","Medicine","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Yorkshire and The Humber","Operational Delivery","Female","980","840","26350","26120"
"Leaver CS","2022","Yorkshire and The Humber","Operational Delivery","Male","820","750","26920","26470"
"Leaver CS","2022","Yorkshire and The Humber","Operational Research","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Yorkshire and The Humber","Operational Research","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Yorkshire and The Humber","Other","Female","70","60","24140","21260"
"Leaver CS","2022","Yorkshire and The Humber","Other","Male","90","80","25440","26670"
"Leaver CS","2022","Yorkshire and The Humber","Planning","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Yorkshire and The Humber","Planning","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Yorkshire and The Humber","Policy","Female","60","40","[c]","[c]"
"Leaver CS","2022","Yorkshire and The Humber","Policy","Male","50","[c]","[c]","[c]"
"Leaver CS","2022","Yorkshire and The Humber","Project Delivery","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Yorkshire and The Humber","Project Delivery","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Yorkshire and The Humber","Property","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Yorkshire and The Humber","Property","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Yorkshire and The Humber","Psychology","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Yorkshire and The Humber","Psychology","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Yorkshire and The Humber","Science and Engineering","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Yorkshire and The Humber","Science and Engineering","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Yorkshire and The Humber","Security","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Yorkshire and The Humber","Security","Male","40","30","[c]","[c]"
"Leaver CS","2022","Yorkshire and The Humber","Social Research","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Yorkshire and The Humber","Social Research","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Yorkshire and The Humber","Statistics","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Yorkshire and The Humber","Statistics","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Yorkshire and The Humber","Tax","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Yorkshire and The Humber","Tax","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Yorkshire and The Humber","Unknown","Female","380","300","27410","21260"
"Leaver CS","2022","Yorkshire and The Humber","Unknown","Male","340","300","29490","26670"
"Leaver CS","2022","Yorkshire and The Humber","Veterinarian","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Yorkshire and The Humber","Veterinarian","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Midlands (England)","Commercial","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Midlands (England)","Commercial","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Midlands (England)","Communications","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Midlands (England)","Communications","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Midlands (England)","Counter Fraud","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Midlands (England)","Counter Fraud","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Midlands (England)","Digital, Data and Technology","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Midlands (England)","Digital, Data and Technology","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Midlands (England)","Finance","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Midlands (England)","Finance","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Midlands (England)","Human Resources","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Midlands (England)","Human Resources","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Midlands (England)","Knowledge and Information Management","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Midlands (England)","Knowledge and Information Management","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Midlands (England)","Legal","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Midlands (England)","Legal","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Midlands (England)","Medicine","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Midlands (England)","Medicine","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Midlands (England)","Operational Delivery","Female","70","70","21590","21170"
"Leaver Dept.","2021","East Midlands (England)","Operational Delivery","Male","40","40","[c]","[c]"
"Leaver Dept.","2021","East Midlands (England)","Operational Research","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Midlands (England)","Operational Research","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Midlands (England)","Other","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Midlands (England)","Other","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Midlands (England)","Policy","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Midlands (England)","Policy","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Midlands (England)","Project Delivery","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Midlands (England)","Project Delivery","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Midlands (England)","Property","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Midlands (England)","Property","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Midlands (England)","Psychology","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Midlands (England)","Psychology","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Midlands (England)","Science and Engineering","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Midlands (England)","Science and Engineering","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Midlands (England)","Unknown","Female","60","60","[c]","[c]"
"Leaver Dept.","2021","East Midlands (England)","Unknown","Male","60","60","[c]","[c]"
"Leaver Dept.","2021","East of England","Commercial","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East of England","Commercial","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East of England","Communications","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East of England","Communications","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East of England","Corporate Finance","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East of England","Corporate Finance","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East of England","Digital, Data and Technology","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East of England","Digital, Data and Technology","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East of England","Finance","Female","[c]","[c]","[c]","[c]"
