"Status","Year","Organisation","Profession_of_post","Region_ITL1","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2022","Scottish Prison Service","Project Delivery","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scottish Prison Service","Psychology","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scottish Public Pensions Agency","Unknown","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Serious Fraud Office","Communications","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Serious Fraud Office","Corporate Finance","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Serious Fraud Office","Counter Fraud","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Serious Fraud Office","Counter Fraud","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Serious Fraud Office","Digital, Data and Technology","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Serious Fraud Office","Finance","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Serious Fraud Office","Legal","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Serious Fraud Office","Other","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Serious Fraud Office","Policy","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Serious Fraud Office","Property","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Social Security Scotland","Unknown","Scotland","40","40","[c]","[c]"
"Leaver CS","2022","Standards and Testing Agency","Operational Delivery","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Standards and Testing Agency","Policy","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Student Awards Agency for Scotland","Unknown","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Submarine Delivery Agency","Commercial","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Submarine Delivery Agency","Commercial","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Submarine Delivery Agency","Commercial","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Submarine Delivery Agency","Communications","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Submarine Delivery Agency","Digital, Data and Technology","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Submarine Delivery Agency","Finance","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Submarine Delivery Agency","Knowledge and Information Management","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Submarine Delivery Agency","Operational Delivery","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Submarine Delivery Agency","Operational Delivery","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Submarine Delivery Agency","Operational Delivery","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Submarine Delivery Agency","Project Delivery","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Submarine Delivery Agency","Project Delivery","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Submarine Delivery Agency","Project Delivery","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Submarine Delivery Agency","Project Delivery","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Submarine Delivery Agency","Science and Engineering","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Submarine Delivery Agency","Science and Engineering","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Submarine Delivery Agency","Science and Engineering","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Submarine Delivery Agency","Science and Engineering","South West (England)","40","40","[c]","[c]"
"Leaver CS","2022","Submarine Delivery Agency","Security","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Submarine Delivery Agency","Security","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Submarine Delivery Agency","Security","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Teaching Regulation Agency","Operational Delivery","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Teaching Regulation Agency","Policy","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Teaching Regulation Agency","Policy","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","The Insolvency Service","Communications","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","The Insolvency Service","Counter Fraud","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2022","The Insolvency Service","Counter Fraud","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","The Insolvency Service","Counter Fraud","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","The Insolvency Service","Counter Fraud","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","The Insolvency Service","Counter Fraud","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","The Insolvency Service","Counter Fraud","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2022","The Insolvency Service","Digital, Data and Technology","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2022","The Insolvency Service","Finance","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","The Insolvency Service","Human Resources","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","The Insolvency Service","Legal","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","The Insolvency Service","Operational Delivery","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","The Insolvency Service","Operational Delivery","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2022","The Insolvency Service","Operational Delivery","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","The Insolvency Service","Operational Delivery","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","The Insolvency Service","Operational Delivery","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","The Insolvency Service","Operational Delivery","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","The Insolvency Service","Operational Delivery","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","The Insolvency Service","Operational Delivery","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","The Insolvency Service","Operational Delivery","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","The Insolvency Service","Operational Delivery","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2022","The Insolvency Service","Project Delivery","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","The National Archives","Commercial","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","The National Archives","Communications","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","The National Archives","Digital, Data and Technology","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","The National Archives","Finance","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","The National Archives","Human Resources","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","The National Archives","Knowledge and Information Management","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","The National Archives","Operational Delivery","London","30","30","[c]","[c]"
"Leaver CS","2022","The National Archives","Other","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","The National Archives","Policy","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","The National Archives","Property","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Transport Scotland","Unknown","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","UK Debt Management Office","Digital, Data and Technology","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","UK Debt Management Office","Operational Delivery","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","UK Debt Management Office","Policy","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","UK Debt Management Office","Project Delivery","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","UK Export Finance","Communications","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","UK Export Finance","Digital, Data and Technology","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","UK Export Finance","Economics","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","UK Export Finance","Finance","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","UK Export Finance","Human Resources","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","UK Export Finance","Internal Audit","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","UK Export Finance","Knowledge and Information Management","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","UK Export Finance","Legal","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","UK Export Finance","Operational Delivery","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","UK Export Finance","Policy","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","UK Export Finance","Project Delivery","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","UK Health Security Agency","Commercial","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","UK Health Security Agency","Commercial","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","UK Health Security Agency","Commercial","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2022","UK Health Security Agency","Communications","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","UK Health Security Agency","Communications","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","UK Health Security Agency","Communications","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","UK Health Security Agency","Corporate Finance","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","UK Health Security Agency","Digital, Data and Technology","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","UK Health Security Agency","Finance","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","UK Health Security Agency","Finance","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","UK Health Security Agency","Human Resources","London","30","30","[c]","[c]"
"Leaver CS","2022","UK Health Security Agency","Human Resources","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","UK Health Security Agency","Human Resources","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2022","UK Health Security Agency","Knowledge and Information Management","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","UK Health Security Agency","Knowledge and Information Management","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2022","UK Health Security Agency","Legal","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","UK Health Security Agency","Medicine","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2022","UK Health Security Agency","Medicine","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","UK Health Security Agency","Medicine","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","UK Health Security Agency","Medicine","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","UK Health Security Agency","Medicine","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","UK Health Security Agency","Operational Delivery","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","UK Health Security Agency","Operational Delivery","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2022","UK Health Security Agency","Operational Delivery","London","380","360","42570","36820"
"Leaver CS","2022","UK Health Security Agency","Operational Delivery","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","UK Health Security Agency","Operational Delivery","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","UK Health Security Agency","Operational Delivery","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","UK Health Security Agency","Operational Delivery","South West (England)","50","50","30930","26860"
"Leaver CS","2022","UK Health Security Agency","Operational Delivery","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","UK Health Security Agency","Operational Delivery","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2022","UK Health Security Agency","Property","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","UK Health Security Agency","Property","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","UK Health Security Agency","Science and Engineering","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","UK Health Security Agency","Science and Engineering","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2022","UK Health Security Agency","Science and Engineering","London","90","80","38950","36330"
"Leaver CS","2022","UK Health Security Agency","Science and Engineering","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","UK Health Security Agency","Science and Engineering","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","UK Health Security Agency","Science and Engineering","South West (England)","40","40","[c]","[c]"
"Leaver CS","2022","UK Health Security Agency","Science and Engineering","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","UK Health Security Agency","Science and Engineering","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2022","UK Hydrographic Office","Commercial","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","UK Hydrographic Office","Communications","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","UK Hydrographic Office","Communications","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","UK Hydrographic Office","Digital, Data and Technology","South West (England)","[c]","[c]","[c]","[c]"
