"Status","Year","Sex","Region_ITL2","Profession_of_post","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2022","Female","East Anglia","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","East Anglia","Medicine","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","East Anglia","Operational Delivery","120","110","31770","25010"
"Leaver Dept.","2022","Female","East Anglia","Other","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","East Anglia","Policy","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","East Anglia","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","East Anglia","Property","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","East Anglia","Science and Engineering","80","70","37600","34170"
"Leaver Dept.","2022","Female","East Anglia","Security","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","East Anglia","Statistics","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","East Anglia","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","East Wales","Commercial","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","East Wales","Communications","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","East Wales","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","East Wales","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","East Wales","Economics","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","East Wales","Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","East Wales","Human Resources","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","East Wales","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","East Wales","Legal","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","East Wales","Medicine","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","East Wales","Operational Delivery","120","120","28300","27570"
"Leaver Dept.","2022","Female","East Wales","Other","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","East Wales","Planning","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","East Wales","Planning Inspectors","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","East Wales","Policy","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","East Wales","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","East Wales","Science and Engineering","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","East Wales","Security","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","East Wales","Social Research","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","East Wales","Statistics","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","East Wales","Tax","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","East Wales","Unknown","60","60","[c]","[c]"
"Leaver Dept.","2022","Female","East Wales","Veterinarian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","East Yorkshire and Northern Lincolnshire","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","East Yorkshire and Northern Lincolnshire","Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","East Yorkshire and Northern Lincolnshire","Human Resources","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","East Yorkshire and Northern Lincolnshire","Medicine","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","East Yorkshire and Northern Lincolnshire","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","East Yorkshire and Northern Lincolnshire","Other","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","East Yorkshire and Northern Lincolnshire","Science and Engineering","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","East Yorkshire and Northern Lincolnshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Eastern Scotland","Commercial","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Eastern Scotland","Communications","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Eastern Scotland","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Eastern Scotland","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Eastern Scotland","Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Eastern Scotland","Human Resources","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Eastern Scotland","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Eastern Scotland","Legal","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Eastern Scotland","Operational Delivery","150","140","26000","27570"
"Leaver Dept.","2022","Female","Eastern Scotland","Other","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Eastern Scotland","Policy","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Eastern Scotland","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Eastern Scotland","Property","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Eastern Scotland","Security","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Eastern Scotland","Social Research","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Eastern Scotland","Unknown","110","100","[c]","[c]"
"Leaver Dept.","2022","Female","Essex","Communications","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Essex","Human Resources","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Essex","Medicine","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Essex","Operational Delivery","40","30","[c]","[c]"
"Leaver Dept.","2022","Female","Essex","Other","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Essex","Property","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Essex","Science and Engineering","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Essex","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Gloucestershire, Wiltshire and Bath/Bristol area","Commercial","70","70","35430","32890"
"Leaver Dept.","2022","Female","Gloucestershire, Wiltshire and Bath/Bristol area","Communications","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Gloucestershire, Wiltshire and Bath/Bristol area","Corporate Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Gloucestershire, Wiltshire and Bath/Bristol area","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Gloucestershire, Wiltshire and Bath/Bristol area","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Gloucestershire, Wiltshire and Bath/Bristol area","Economics","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Gloucestershire, Wiltshire and Bath/Bristol area","Finance","50","50","31820","27760"
"Leaver Dept.","2022","Female","Gloucestershire, Wiltshire and Bath/Bristol area","Human Resources","40","40","[c]","[c]"
"Leaver Dept.","2022","Female","Gloucestershire, Wiltshire and Bath/Bristol area","Intelligence Analysis","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Gloucestershire, Wiltshire and Bath/Bristol area","Internal Audit","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Gloucestershire, Wiltshire and Bath/Bristol area","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Gloucestershire, Wiltshire and Bath/Bristol area","Legal","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Gloucestershire, Wiltshire and Bath/Bristol area","Medicine","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Gloucestershire, Wiltshire and Bath/Bristol area","Operational Delivery","360","330","32320","28590"
"Leaver Dept.","2022","Female","Gloucestershire, Wiltshire and Bath/Bristol area","Operational Research","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Gloucestershire, Wiltshire and Bath/Bristol area","Other","60","60","29620","27510"
"Leaver Dept.","2022","Female","Gloucestershire, Wiltshire and Bath/Bristol area","Planning","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Gloucestershire, Wiltshire and Bath/Bristol area","Planning Inspectors","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Gloucestershire, Wiltshire and Bath/Bristol area","Policy","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Gloucestershire, Wiltshire and Bath/Bristol area","Project Delivery","70","70","37190","37940"
"Leaver Dept.","2022","Female","Gloucestershire, Wiltshire and Bath/Bristol area","Property","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Gloucestershire, Wiltshire and Bath/Bristol area","Science and Engineering","360","330","36420","34530"
"Leaver Dept.","2022","Female","Gloucestershire, Wiltshire and Bath/Bristol area","Security","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Gloucestershire, Wiltshire and Bath/Bristol area","Statistics","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Greater Manchester","Commercial","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Greater Manchester","Communications","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Greater Manchester","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Greater Manchester","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Greater Manchester","Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Greater Manchester","Human Resources","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Greater Manchester","Intelligence Analysis","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Greater Manchester","International Trade","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Greater Manchester","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Greater Manchester","Medicine","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Greater Manchester","Operational Delivery","250","240","26950","25000"
"Leaver Dept.","2022","Female","Greater Manchester","Other","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Greater Manchester","Policy","40","40","[c]","[c]"
"Leaver Dept.","2022","Female","Greater Manchester","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Greater Manchester","Property","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Greater Manchester","Science and Engineering","80","70","32050","28590"
"Leaver Dept.","2022","Female","Greater Manchester","Security","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Greater Manchester","Statistics","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Greater Manchester","Unknown","100","90","[c]","[c]"
"Leaver Dept.","2022","Female","Hampshire and Isle of Wight","Commercial","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Hampshire and Isle of Wight","Communications","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Hampshire and Isle of Wight","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Hampshire and Isle of Wight","Economics","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Hampshire and Isle of Wight","Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Hampshire and Isle of Wight","Geography","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Hampshire and Isle of Wight","Human Resources","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Hampshire and Isle of Wight","Intelligence Analysis","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Hampshire and Isle of Wight","Internal Audit","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Hampshire and Isle of Wight","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Hampshire and Isle of Wight","Medicine","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Hampshire and Isle of Wight","Operational Delivery","60","50","30190","27570"
"Leaver Dept.","2022","Female","Hampshire and Isle of Wight","Operational Research","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Hampshire and Isle of Wight","Other","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Hampshire and Isle of Wight","Policy","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Hampshire and Isle of Wight","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Hampshire and Isle of Wight","Property","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Hampshire and Isle of Wight","Science and Engineering","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Hampshire and Isle of Wight","Security","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Hampshire and Isle of Wight","Social Research","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Hampshire and Isle of Wight","Statistics","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Hampshire and Isle of Wight","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Herefordshire, Worcestershire and Warwickshire","Communications","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Herefordshire, Worcestershire and Warwickshire","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Herefordshire, Worcestershire and Warwickshire","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Herefordshire, Worcestershire and Warwickshire","Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Herefordshire, Worcestershire and Warwickshire","Human Resources","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Herefordshire, Worcestershire and Warwickshire","Operational Delivery","40","30","[c]","[c]"
"Leaver Dept.","2022","Female","Herefordshire, Worcestershire and Warwickshire","Other","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Herefordshire, Worcestershire and Warwickshire","Policy","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Herefordshire, Worcestershire and Warwickshire","Property","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Herefordshire, Worcestershire and Warwickshire","Science and Engineering","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Herefordshire, Worcestershire and Warwickshire","Security","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Herefordshire, Worcestershire and Warwickshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Highlands and Islands","Legal","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Highlands and Islands","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Highlands and Islands","Other","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Highlands and Islands","Security","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Highlands and Islands","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Inner London - East","Commercial","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Inner London - East","Communications","30","30","[c]","[c]"
"Leaver Dept.","2022","Female","Inner London - East","Corporate Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Inner London - East","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Inner London - East","Economics","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Inner London - East","Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Inner London - East","Human Resources","90","90","38520","32330"
"Leaver Dept.","2022","Female","Inner London - East","Intelligence Analysis","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Inner London - East","Internal Audit","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Inner London - East","Knowledge and Information Management","130","120","45120","44540"
"Leaver Dept.","2022","Female","Inner London - East","Legal","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Inner London - East","Medicine","60","50","96370","101430"
"Leaver Dept.","2022","Female","Inner London - East","Operational Delivery","890","830","41820","39680"
"Leaver Dept.","2022","Female","Inner London - East","Other","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Inner London - East","Policy","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Inner London - East","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Inner London - East","Property","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Inner London - East","Science and Engineering","140","120","42340","40070"
"Leaver Dept.","2022","Female","Inner London - East","Security","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Inner London - East","Social Research","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Inner London - East","Statistics","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Inner London - East","Unknown","110","110","[c]","[c]"
"Leaver Dept.","2022","Female","Inner London - West","Commercial","40","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Inner London - West","Communications","120","80","41680","38600"
"Leaver Dept.","2022","Female","Inner London - West","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Inner London - West","Digital, Data and Technology","80","50","[c]","[c]"
"Leaver Dept.","2022","Female","Inner London - West","Economics","50","40","[c]","[c]"
"Leaver Dept.","2022","Female","Inner London - West","Finance","90","60","[c]","[c]"
"Leaver Dept.","2022","Female","Inner London - West","Human Resources","90","70","41110","33960"
"Leaver Dept.","2022","Female","Inner London - West","Intelligence Analysis","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Inner London - West","Internal Audit","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Inner London - West","International Trade","50","50","[c]","[c]"
"Leaver Dept.","2022","Female","Inner London - West","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Inner London - West","Legal","60","50","60970","59130"
"Leaver Dept.","2022","Female","Inner London - West","Medicine","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Inner London - West","Operational Delivery","430","400","39730","35200"
