"Status","Year","Ethnicity","Parent_department","Sex","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2021","Undeclared","Department of Health and Social Care","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Food Standards Agency","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Foreign, Commonwealth and Development Office","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Foreign, Commonwealth and Development Office","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","HM Revenue and Customs","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","HM Revenue and Customs","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","HM Treasury","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","HM Treasury","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Home Office","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Home Office","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Ministry of Defence","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Ministry of Defence","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Ministry of Housing, Communities and Local Government","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Ministry of Housing, Communities and Local Government","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Ministry of Justice","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Ministry of Justice","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","National Crime Agency","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Northern Ireland Office","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Office of Gas and Electricity Markets","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Office of Gas and Electricity Markets","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Office of Qualifications and Examinations Regulation","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Office of Rail and Road","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","United Kingdom Statistics Authority","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","United Kingdom Statistics Authority","Male","40","40","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Wales Office","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Water Services Regulation Authority","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Welsh Government","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Attorney General's Departments","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Attorney General's Departments","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Cabinet Office","Female","300","300","36320","32000"
"Leaver Dept.","2021","Unknown","Cabinet Office","Male","280","270","36850","32000"
"Leaver Dept.","2021","Unknown","Chancellor's other departments","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Charity Commission","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Charity Commission","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Department for Business, Energy and Industrial Strategy","Female","70","60","39840","35210"
"Leaver Dept.","2021","Unknown","Department for Business, Energy and Industrial Strategy","Male","70","70","38220","33640"
"Leaver Dept.","2021","Unknown","Department for Digital, Culture, Media and Sport","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Department for Digital, Culture, Media and Sport","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Department for Education","Female","40","30","[c]","[c]"
"Leaver Dept.","2021","Unknown","Department for Education","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Department for Environment, Food and Rural Affairs","Female","300","290","38650","35290"
"Leaver Dept.","2021","Unknown","Department for Environment, Food and Rural Affairs","Male","230","230","37950","34680"
"Leaver Dept.","2021","Unknown","Department for International Trade","Female","50","50","41950","39120"
"Leaver Dept.","2021","Unknown","Department for International Trade","Male","50","50","40930","38300"
"Leaver Dept.","2021","Unknown","Department for Transport","Female","40","40","[c]","[c]"
"Leaver Dept.","2021","Unknown","Department for Transport","Male","40","40","[c]","[c]"
"Leaver Dept.","2021","Unknown","Department for Work and Pensions","Female","100","100","29750","27570"
"Leaver Dept.","2021","Unknown","Department for Work and Pensions","Male","70","70","31420","27570"
"Leaver Dept.","2021","Unknown","Department of Health and Social Care","Female","90","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Department of Health and Social Care","Male","60","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Food Standards Agency","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Foreign, Commonwealth and Development Office","Female","50","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Foreign, Commonwealth and Development Office","Male","60","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","HM Revenue and Customs","Female","330","320","[c]","[c]"
"Leaver Dept.","2021","Unknown","HM Revenue and Customs","Male","310","310","[c]","[c]"
"Leaver Dept.","2021","Unknown","Home Office","Female","40","40","[c]","[c]"
"Leaver Dept.","2021","Unknown","Home Office","Male","30","30","[c]","[c]"
"Leaver Dept.","2021","Unknown","Ministry of Defence","Female","40","40","[c]","[c]"
"Leaver Dept.","2021","Unknown","Ministry of Defence","Male","50","50","[c]","[c]"
"Leaver Dept.","2021","Unknown","Ministry of Housing, Communities and Local Government","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Ministry of Housing, Communities and Local Government","Male","30","30","[c]","[c]"
"Leaver Dept.","2021","Unknown","Ministry of Justice","Female","110","110","31460","28050"
"Leaver Dept.","2021","Unknown","Ministry of Justice","Male","80","80","34060","30650"
"Leaver Dept.","2021","Unknown","National Crime Agency","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","National Crime Agency","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Northern Ireland Office","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Northern Ireland Office","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Office for Standards in Education","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Office of Gas and Electricity Markets","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Office of Rail and Road","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Office of Rail and Road","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Other Cabinet Office Agencies","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Other Cabinet Office Agencies","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Scotland Office","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Scotland Office","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Scottish Government","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Scottish Government","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","United Kingdom Statistics Authority","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","United Kingdom Statistics Authority","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Water Services Regulation Authority","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Welsh Government","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Attorney General's Departments","Female","80","70","43800","46960"
"Leaver Dept.","2021","White","Attorney General's Departments","Male","40","40","[c]","[c]"
"Leaver Dept.","2021","White","Cabinet Office","Female","360","360","41220","34550"
"Leaver Dept.","2021","White","Cabinet Office","Male","260","250","44780","35740"
"Leaver Dept.","2021","White","Chancellor's other departments","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Chancellor's other departments","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Charity Commission","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Charity Commission","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Competition and Markets Authority","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Competition and Markets Authority","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Department for Business, Energy and Industrial Strategy","Female","160","150","45610","40050"
"Leaver Dept.","2021","White","Department for Business, Energy and Industrial Strategy","Male","170","160","46680","42780"
"Leaver Dept.","2021","White","Department for Digital, Culture, Media and Sport","Female","70","70","[c]","[c]"
"Leaver Dept.","2021","White","Department for Digital, Culture, Media and Sport","Male","50","50","[c]","[c]"
"Leaver Dept.","2021","White","Department for Education","Female","90","80","47300","44750"
"Leaver Dept.","2021","White","Department for Education","Male","60","60","41220","37280"
"Leaver Dept.","2021","White","Department for Environment, Food and Rural Affairs","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Department for Environment, Food and Rural Affairs","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Department for International Trade","Female","50","50","44740","37410"
"Leaver Dept.","2021","White","Department for International Trade","Male","60","60","46210","41300"
"Leaver Dept.","2021","White","Department for Transport","Female","130","120","36000","32950"
"Leaver Dept.","2021","White","Department for Transport","Male","120","120","39350","34700"
"Leaver Dept.","2021","White","Department for Work and Pensions","Female","590","550","30100","27570"
"Leaver Dept.","2021","White","Department for Work and Pensions","Male","340","340","31270","27570"
"Leaver Dept.","2021","White","Department of Health and Social Care","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Department of Health and Social Care","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Department of Health and Social Care","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","ESTYN","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","ESTYN","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Food Standards Agency","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Food Standards Agency","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Foreign, Commonwealth and Development Office","Female","110","30","[c]","[c]"
"Leaver Dept.","2021","White","Foreign, Commonwealth and Development Office","Male","90","[c]","[c]","[c]"
"Leaver Dept.","2021","White","HM Revenue and Customs","Female","440","420","[c]","[c]"
"Leaver Dept.","2021","White","HM Revenue and Customs","Male","340","330","[c]","[c]"
"Leaver Dept.","2021","White","HM Treasury","Female","60","50","[c]","[c]"
"Leaver Dept.","2021","White","HM Treasury","Male","50","50","[c]","[c]"
"Leaver Dept.","2021","White","Home Office","Female","410","380","36510","30110"
"Leaver Dept.","2021","White","Home Office","Male","300","290","35060","28810"
"Leaver Dept.","2021","White","Ministry of Defence","Female","320","310","35960","32430"
"Leaver Dept.","2021","White","Ministry of Defence","Male","330","330","38760","35430"
"Leaver Dept.","2021","White","Ministry of Housing, Communities and Local Government","Female","110","110","43570","39600"
"Leaver Dept.","2021","White","Ministry of Housing, Communities and Local Government","Male","110","110","38830","33210"
"Leaver Dept.","2021","White","Ministry of Justice","Female","480","460","33020","26760"
"Leaver Dept.","2021","White","Ministry of Justice","Male","310","310","35130","30850"
"Leaver Dept.","2021","White","National Crime Agency","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","National Crime Agency","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Northern Ireland Office","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Northern Ireland Office","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Office for Standards in Education","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Office for Standards in Education","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Office of Gas and Electricity Markets","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Office of Gas and Electricity Markets","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Office of Qualifications and Examinations Regulation","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Office of Qualifications and Examinations Regulation","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Office of Rail and Road","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Office of Rail and Road","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Other Cabinet Office Agencies","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Other Cabinet Office Agencies","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Scotland Office","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Scotland Office","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Scottish Government","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Scottish Government","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","The National Archives","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","The National Archives","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","UK Export Finance","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","UK Export Finance","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","United Kingdom Statistics Authority","Female","40","40","[c]","[c]"
"Leaver Dept.","2021","White","United Kingdom Statistics Authority","Male","40","30","[c]","[c]"
"Leaver Dept.","2021","White","Wales Office","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Wales Office","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Water Services Regulation Authority","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Water Services Regulation Authority","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Welsh Government","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Welsh Government","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Attorney General's Departments","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Attorney General's Departments","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Cabinet Office","Female","60","60","43610","35590"
"Leaver Dept.","2022","Asian","Cabinet Office","Male","40","40","[c]","[c]"
"Leaver Dept.","2022","Asian","Chancellor's other departments","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Chancellor's other departments","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Charity Commission","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Charity Commission","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Competition and Markets Authority","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Competition and Markets Authority","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Department for Business, Energy and Industrial Strategy","Female","50","50","[c]","[c]"
"Leaver Dept.","2022","Asian","Department for Business, Energy and Industrial Strategy","Male","40","40","[c]","[c]"
"Leaver Dept.","2022","Asian","Department for Digital, Culture, Media and Sport","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Department for Digital, Culture, Media and Sport","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Department for Education","Female","30","30","[c]","[c]"
"Leaver Dept.","2022","Asian","Department for Education","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Department for Environment, Food and Rural Affairs","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Department for Environment, Food and Rural Affairs","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Department for International Trade","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Department for International Trade","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Department for Levelling Up, Housing and Communities","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Department for Levelling Up, Housing and Communities","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Department for Transport","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Department for Transport","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Department for Work and Pensions","Female","220","210","29320","27570"
"Leaver Dept.","2022","Asian","Department for Work and Pensions","Male","220","220","28940","27570"
"Leaver Dept.","2022","Asian","Department of Health and Social Care","Female","580","500","40030","32330"
"Leaver Dept.","2022","Asian","Department of Health and Social Care","Male","270","250","43340","37470"
"Leaver Dept.","2022","Asian","Estyn","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Estyn","Male","[c]","[c]","[c]","[c]"
