"Status","Year","Region_ITL3","Disability","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2021","Powys","Declared disabled","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Powys","Declared disabled","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Powys","Declared non-disabled","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Powys","Declared non-disabled","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Powys","Undeclared","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Redbridge and Waltham Forest","Declared disabled","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Redbridge and Waltham Forest","Declared disabled","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Redbridge and Waltham Forest","Declared non-disabled","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Redbridge and Waltham Forest","Declared non-disabled","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Redbridge and Waltham Forest","Declared non-disabled","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Redbridge and Waltham Forest","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Redbridge and Waltham Forest","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Sandwell","Declared disabled","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Sandwell","Declared disabled","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Sandwell","Declared non-disabled","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Sandwell","Declared non-disabled","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Scottish Borders","Declared disabled","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Scottish Borders","Declared disabled","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Scottish Borders","Declared non-disabled","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Scottish Borders","Declared non-disabled","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Sefton","Declared disabled","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Sefton","Declared disabled","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Sefton","Declared disabled","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Sefton","Declared disabled","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Sefton","Declared non-disabled","Heterosexual / straight","30","[c]","[c]","[c]"
"Leaver Dept.","2021","Sefton","Declared non-disabled","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Sefton","Declared non-disabled","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Sefton","Declared non-disabled","Unknown","30","30","[c]","[c]"
"Leaver Dept.","2021","Sefton","Undeclared","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Sefton","Undeclared","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Sefton","Undeclared","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Sefton","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Sheffield","Declared disabled","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Sheffield","Declared disabled","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Sheffield","Declared disabled","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Sheffield","Declared non-disabled","Heterosexual / straight","80","80","33450","30040"
"Leaver Dept.","2021","Sheffield","Declared non-disabled","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Sheffield","Declared non-disabled","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Sheffield","Declared non-disabled","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Sheffield","Undeclared","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Sheffield","Undeclared","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Sheffield","Undeclared","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Sheffield","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Sheffield","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Shetland Islands","Declared disabled","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Shetland Islands","Declared disabled","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Shetland Islands","Declared non-disabled","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Shetland Islands","Declared non-disabled","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Shetland Islands","Declared non-disabled","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Shropshire CC","Declared disabled","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Shropshire CC","Declared disabled","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Shropshire CC","Declared non-disabled","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Shropshire CC","Declared non-disabled","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Shropshire CC","Declared non-disabled","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Shropshire CC","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Solihull","Declared disabled","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Solihull","Declared disabled","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Solihull","Declared disabled","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Solihull","Declared non-disabled","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Solihull","Declared non-disabled","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Solihull","Declared non-disabled","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Solihull","Undeclared","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Solihull","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Somerset","Declared disabled","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Somerset","Declared disabled","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Somerset","Declared non-disabled","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Somerset","Declared non-disabled","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Somerset","Declared non-disabled","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Somerset","Undeclared","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Somerset","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Somerset","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Somerset","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South and West Derbyshire","Declared disabled","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South and West Derbyshire","Declared disabled","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South and West Derbyshire","Declared disabled","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South and West Derbyshire","Declared non-disabled","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South and West Derbyshire","Declared non-disabled","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South and West Derbyshire","Undeclared","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South and West Derbyshire","Undeclared","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South and West Derbyshire","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South Ayrshire","Declared disabled","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South Ayrshire","Declared disabled","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South Ayrshire","Declared non-disabled","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South Ayrshire","Declared non-disabled","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South Hampshire","Declared disabled","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South Hampshire","Declared disabled","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South Hampshire","Declared non-disabled","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South Hampshire","Declared non-disabled","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South Hampshire","Declared non-disabled","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South Hampshire","Declared non-disabled","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South Hampshire","Undeclared","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South Hampshire","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South Hampshire","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South Hampshire","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South Lanarkshire","Declared disabled","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South Lanarkshire","Declared disabled","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South Lanarkshire","Declared disabled","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South Lanarkshire","Declared non-disabled","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South Lanarkshire","Declared non-disabled","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South Lanarkshire","Declared non-disabled","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South Lanarkshire","Declared non-disabled","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South Lanarkshire","Undeclared","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South Lanarkshire","Undeclared","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South Lanarkshire","Unknown","Unknown","40","40","[c]","[c]"
"Leaver Dept.","2021","South Nottinghamshire","Declared disabled","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South Nottinghamshire","Declared disabled","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South Nottinghamshire","Declared non-disabled","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South Nottinghamshire","Declared non-disabled","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South Nottinghamshire","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South Teesside","Declared disabled","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South Teesside","Declared disabled","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South Teesside","Declared non-disabled","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South Teesside","Declared non-disabled","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South Teesside","Declared non-disabled","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South West Wales","Declared disabled","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South West Wales","Declared disabled","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South West Wales","Declared non-disabled","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South West Wales","Declared non-disabled","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South West Wales","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Southampton","Declared disabled","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Southampton","Declared disabled","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Southampton","Declared disabled","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Southampton","Declared non-disabled","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Southampton","Declared non-disabled","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Southampton","Declared non-disabled","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Southampton","Undeclared","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Southampton","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Southampton","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Southampton","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Southend-on-Sea","Declared disabled","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Southend-on-Sea","Declared disabled","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Southend-on-Sea","Declared non-disabled","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Southend-on-Sea","Declared non-disabled","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Southend-on-Sea","Declared non-disabled","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Southend-on-Sea","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Staffordshire CC","Declared disabled","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Staffordshire CC","Declared disabled","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Staffordshire CC","Declared non-disabled","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Staffordshire CC","Declared non-disabled","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Staffordshire CC","Declared non-disabled","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Staffordshire CC","Declared non-disabled","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Staffordshire CC","Undeclared","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Staffordshire CC","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Staffordshire CC","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Stoke-on-Trent","Declared disabled","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Stoke-on-Trent","Declared disabled","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Stoke-on-Trent","Declared non-disabled","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Stoke-on-Trent","Declared non-disabled","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Stoke-on-Trent","Declared non-disabled","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Stoke-on-Trent","Undeclared","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Stoke-on-Trent","Undeclared","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Stoke-on-Trent","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Suffolk","Declared disabled","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Suffolk","Declared disabled","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Suffolk","Declared non-disabled","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Suffolk","Declared non-disabled","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Suffolk","Declared non-disabled","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Suffolk","Declared non-disabled","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Suffolk","Undeclared","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Suffolk","Undeclared","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Suffolk","Undeclared","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Suffolk","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Sunderland","Declared disabled","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Sunderland","Declared disabled","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Sunderland","Declared disabled","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Sunderland","Declared disabled","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Sunderland","Declared non-disabled","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Sunderland","Declared non-disabled","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Sunderland","Declared non-disabled","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Sunderland","Declared non-disabled","Unknown","40","30","[c]","[c]"
"Leaver Dept.","2021","Sunderland","Undeclared","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Sunderland","Undeclared","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Sunderland","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Swansea","Declared disabled","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Swansea","Declared disabled","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Swansea","Declared disabled","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Swansea","Declared non-disabled","Heterosexual / straight","90","90","27530","25770"
"Leaver Dept.","2021","Swansea","Declared non-disabled","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Swansea","Declared non-disabled","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Swansea","Declared non-disabled","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Swansea","Undeclared","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Swansea","Undeclared","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Swansea","Undeclared","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Swansea","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Swindon","Declared disabled","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Swindon","Declared disabled","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Swindon","Declared non-disabled","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Swindon","Declared non-disabled","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Swindon","Declared non-disabled","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Swindon","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Telford and Wrekin","Declared disabled","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Telford and Wrekin","Declared disabled","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Telford and Wrekin","Declared non-disabled","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Telford and Wrekin","Declared non-disabled","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Telford and Wrekin","Declared non-disabled","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Telford and Wrekin","Undeclared","Undeclared","[c]","[c]","[c]","[c]"
