"Status","Year","Profession_of_post","Region_ITL2","Age","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Social Research","Outer London - South","60-64","[c]","[c]","[c]","[c]"
"In post","2022","Social Research","Outer London - West and North West","30-39","[c]","[c]","[c]","[c]"
"In post","2022","Social Research","Shropshire and Staffordshire","30-39","[c]","[c]","[c]","[c]"
"In post","2022","Social Research","South Yorkshire","20-29","[c]","[c]","[c]","[c]"
"In post","2022","Social Research","South Yorkshire","30-39","[c]","[c]","[c]","[c]"
"In post","2022","Social Research","South Yorkshire","40-49","[c]","[c]","[c]","[c]"
"In post","2022","Social Research","South Yorkshire","50-59","[c]","[c]","[c]","[c]"
"In post","2022","Social Research","Surrey, East and West Sussex","50-59","[c]","[c]","[c]","[c]"
"In post","2022","Social Research","Tees Valley and Durham","20-29","[c]","[c]","[c]","[c]"
"In post","2022","Social Research","Tees Valley and Durham","30-39","[c]","[c]","[c]","[c]"
"In post","2022","Social Research","Tees Valley and Durham","40-49","[c]","[c]","[c]","[c]"
"In post","2022","Social Research","Tees Valley and Durham","50-59","[c]","[c]","[c]","[c]"
"In post","2022","Social Research","West Midlands","20-29","[c]","[c]","[c]","[c]"
"In post","2022","Social Research","West Midlands","30-39","[c]","[c]","[c]","[c]"
"In post","2022","Social Research","West Wales and The Valleys","20-29","[c]","[c]","[c]","[c]"
"In post","2022","Social Research","West Wales and The Valleys","30-39","[c]","[c]","[c]","[c]"
"In post","2022","Social Research","West Wales and The Valleys","40-49","[c]","[c]","[c]","[c]"
"In post","2022","Social Research","West Wales and The Valleys","50-59","[c]","[c]","[c]","[c]"
"In post","2022","Social Research","West Yorkshire","20-29","[c]","[c]","[c]","[c]"
"In post","2022","Social Research","West Yorkshire","40-49","[c]","[c]","[c]","[c]"
"In post","2022","Statistics","Bedfordshire and Hertfordshire","20-29","[c]","[c]","[c]","[c]"
"In post","2022","Statistics","Bedfordshire and Hertfordshire","30-39","[c]","[c]","[c]","[c]"
"In post","2022","Statistics","Bedfordshire and Hertfordshire","40-49","[c]","[c]","[c]","[c]"
"In post","2022","Statistics","Bedfordshire and Hertfordshire","60-64","[c]","[c]","[c]","[c]"
"In post","2022","Statistics","Berkshire, Buckinghamshire and Oxfordshire","20-29","[c]","[c]","[c]","[c]"
"In post","2022","Statistics","Berkshire, Buckinghamshire and Oxfordshire","30-39","[c]","[c]","[c]","[c]"
"In post","2022","Statistics","Berkshire, Buckinghamshire and Oxfordshire","40-49","[c]","[c]","[c]","[c]"
"In post","2022","Statistics","Berkshire, Buckinghamshire and Oxfordshire","50-59","[c]","[c]","[c]","[c]"
"In post","2022","Statistics","Cornwall and Isles of Scilly","50-59","[c]","[c]","[c]","[c]"
"In post","2022","Statistics","Derbyshire and Nottinghamshire","30-39","[c]","[c]","[c]","[c]"
"In post","2022","Statistics","Derbyshire and Nottinghamshire","40-49","[c]","[c]","[c]","[c]"
"In post","2022","Statistics","Derbyshire and Nottinghamshire","50-59","[c]","[c]","[c]","[c]"
"In post","2022","Statistics","Devon","20-29","[c]","[c]","[c]","[c]"
"In post","2022","Statistics","Devon","40-49","[c]","[c]","[c]","[c]"
"In post","2022","Statistics","Devon","50-59","[c]","[c]","[c]","[c]"
"In post","2022","Statistics","East Anglia","30-39","[c]","[c]","[c]","[c]"
"In post","2022","Statistics","East Anglia","40-49","[c]","[c]","[c]","[c]"
"In post","2022","Statistics","East Anglia","60-64","[c]","[c]","[c]","[c]"
"In post","2022","Statistics","East Wales","20-29","140","140","33100","30710"
"In post","2022","Statistics","East Wales","30-39","160","150","42070","38340"
"In post","2022","Statistics","East Wales","40-49","90","80","50220","50210"
"In post","2022","Statistics","East Wales","50-59","50","40","[c]","[c]"
"In post","2022","Statistics","East Wales","60-64","[c]","[c]","[c]","[c]"
"In post","2022","Statistics","East Wales","65+","[c]","[c]","[c]","[c]"
"In post","2022","Statistics","East Yorkshire and Northern Lincolnshire","40-49","[c]","[c]","[c]","[c]"
"In post","2022","Statistics","Eastern Scotland","20-29","[c]","[c]","[c]","[c]"
"In post","2022","Statistics","Eastern Scotland","30-39","[c]","[c]","[c]","[c]"
"In post","2022","Statistics","Eastern Scotland","40-49","[c]","[c]","[c]","[c]"
"In post","2022","Statistics","Eastern Scotland","50-59","[c]","[c]","[c]","[c]"
"In post","2022","Statistics","Eastern Scotland","60-64","[c]","[c]","[c]","[c]"
"In post","2022","Statistics","Essex","20-29","[c]","[c]","[c]","[c]"
"In post","2022","Statistics","Essex","30-39","[c]","[c]","[c]","[c]"
"In post","2022","Statistics","Essex","40-49","[c]","[c]","[c]","[c]"
"In post","2022","Statistics","Essex","50-59","[c]","[c]","[c]","[c]"
"In post","2022","Statistics","Essex","60-64","[c]","[c]","[c]","[c]"
"In post","2022","Statistics","Gloucestershire, Wiltshire and Bath/Bristol area","20-29","40","40","[c]","[c]"
"In post","2022","Statistics","Gloucestershire, Wiltshire and Bath/Bristol area","30-39","60","60","40750","39850"
"In post","2022","Statistics","Gloucestershire, Wiltshire and Bath/Bristol area","40-49","40","40","[c]","[c]"
"In post","2022","Statistics","Gloucestershire, Wiltshire and Bath/Bristol area","50-59","[c]","[c]","[c]","[c]"
"In post","2022","Statistics","Gloucestershire, Wiltshire and Bath/Bristol area","60-64","[c]","[c]","[c]","[c]"
"In post","2022","Statistics","Gloucestershire, Wiltshire and Bath/Bristol area","65+","[c]","[c]","[c]","[c]"
"In post","2022","Statistics","Greater Manchester","16-19","[c]","[c]","[c]","[c]"
"In post","2022","Statistics","Greater Manchester","20-29","50","50","35090","33370"
"In post","2022","Statistics","Greater Manchester","30-39","[c]","[c]","[c]","[c]"
"In post","2022","Statistics","Greater Manchester","40-49","[c]","[c]","[c]","[c]"
"In post","2022","Statistics","Greater Manchester","50-59","[c]","[c]","[c]","[c]"
"In post","2022","Statistics","Greater Manchester","60-64","[c]","[c]","[c]","[c]"
"In post","2022","Statistics","Hampshire and Isle of Wight","16-19","[c]","[c]","[c]","[c]"
"In post","2022","Statistics","Hampshire and Isle of Wight","20-29","60","60","34040","30710"
"In post","2022","Statistics","Hampshire and Isle of Wight","30-39","50","50","40650","38600"
"In post","2022","Statistics","Hampshire and Isle of Wight","40-49","30","30","[c]","[c]"
"In post","2022","Statistics","Hampshire and Isle of Wight","50-59","[c]","[c]","[c]","[c]"
"In post","2022","Statistics","Hampshire and Isle of Wight","60-64","[c]","[c]","[c]","[c]"
"In post","2022","Statistics","Hampshire and Isle of Wight","65+","[c]","[c]","[c]","[c]"
"In post","2022","Statistics","Inner London - East","20-29","60","60","39950","37930"
"In post","2022","Statistics","Inner London - East","30-39","60","60","49730","45930"
"In post","2022","Statistics","Inner London - East","40-49","50","50","56360","60860"
"In post","2022","Statistics","Inner London - East","50-59","[c]","[c]","[c]","[c]"
"In post","2022","Statistics","Inner London - East","60-64","[c]","[c]","[c]","[c]"
"In post","2022","Statistics","Inner London - East","65+","[c]","[c]","[c]","[c]"
"In post","2022","Statistics","Inner London - West","20-29","310","310","37890","37610"
"In post","2022","Statistics","Inner London - West","30-39","180","170","49960","51970"
"In post","2022","Statistics","Inner London - West","40-49","130","120","56760","58020"
"In post","2022","Statistics","Inner London - West","50-59","100","90","56000","57050"
"In post","2022","Statistics","Inner London - West","60-64","[c]","[c]","[c]","[c]"
"In post","2022","Statistics","Inner London - West","65+","[c]","[c]","[c]","[c]"
"In post","2022","Statistics","Kent","30-39","[c]","[c]","[c]","[c]"
"In post","2022","Statistics","Kent","50-59","[c]","[c]","[c]","[c]"
"In post","2022","Statistics","Kent","60-64","[c]","[c]","[c]","[c]"
"In post","2022","Statistics","Lincolnshire","20-29","[c]","[c]","[c]","[c]"
"In post","2022","Statistics","Lincolnshire","30-39","[c]","[c]","[c]","[c]"
"In post","2022","Statistics","Lincolnshire","40-49","[c]","[c]","[c]","[c]"
"In post","2022","Statistics","Lincolnshire","50-59","[c]","[c]","[c]","[c]"
"In post","2022","Statistics","Merseyside","20-29","[c]","[c]","[c]","[c]"
"In post","2022","Statistics","Merseyside","30-39","[c]","[c]","[c]","[c]"
"In post","2022","Statistics","Merseyside","40-49","[c]","[c]","[c]","[c]"
"In post","2022","Statistics","Merseyside","50-59","[c]","[c]","[c]","[c]"
"In post","2022","Statistics","Merseyside","60-64","[c]","[c]","[c]","[c]"
"In post","2022","Statistics","North Yorkshire","20-29","[c]","[c]","[c]","[c]"
"In post","2022","Statistics","North Yorkshire","40-49","[c]","[c]","[c]","[c]"
"In post","2022","Statistics","North Yorkshire","50-59","[c]","[c]","[c]","[c]"
"In post","2022","Statistics","Northern Ireland","20-29","[c]","[c]","[c]","[c]"
"In post","2022","Statistics","Northumberland, and Tyne and Wear","20-29","30","30","[c]","[c]"
"In post","2022","Statistics","Northumberland, and Tyne and Wear","30-39","30","30","[c]","[c]"
"In post","2022","Statistics","Northumberland, and Tyne and Wear","40-49","30","30","[c]","[c]"
"In post","2022","Statistics","Northumberland, and Tyne and Wear","50-59","[c]","[c]","[c]","[c]"
"In post","2022","Statistics","Outer London - South","20-29","30","30","[c]","[c]"
"In post","2022","Statistics","Outer London - South","30-39","[c]","[c]","[c]","[c]"
"In post","2022","Statistics","Outer London - South","40-49","[c]","[c]","[c]","[c]"
"In post","2022","Statistics","Outer London - South","50-59","[c]","[c]","[c]","[c]"
"In post","2022","Statistics","Outer London - South","60-64","[c]","[c]","[c]","[c]"
"In post","2022","Statistics","Outer London - West and North West","20-29","[c]","[c]","[c]","[c]"
"In post","2022","Statistics","Outer London - West and North West","30-39","[c]","[c]","[c]","[c]"
"In post","2022","Statistics","Outer London - West and North West","40-49","[c]","[c]","[c]","[c]"
"In post","2022","Statistics","Outer London - West and North West","50-59","[c]","[c]","[c]","[c]"
"In post","2022","Statistics","Outer London - West and North West","60-64","[c]","[c]","[c]","[c]"
"In post","2022","Statistics","Outer London - West and North West","65+","[c]","[c]","[c]","[c]"
"In post","2022","Statistics","Overseas","30-39","[c]","[c]","[c]","[c]"
"In post","2022","Statistics","Overseas","40-49","[c]","[c]","[c]","[c]"
"In post","2022","Statistics","Overseas","50-59","[c]","[c]","[c]","[c]"
"In post","2022","Statistics","Shropshire and Staffordshire","20-29","[c]","[c]","[c]","[c]"
"In post","2022","Statistics","Shropshire and Staffordshire","30-39","[c]","[c]","[c]","[c]"
"In post","2022","Statistics","Shropshire and Staffordshire","40-49","[c]","[c]","[c]","[c]"
"In post","2022","Statistics","South Yorkshire","20-29","[c]","[c]","[c]","[c]"
"In post","2022","Statistics","South Yorkshire","30-39","[c]","[c]","[c]","[c]"
"In post","2022","Statistics","South Yorkshire","40-49","[c]","[c]","[c]","[c]"
"In post","2022","Statistics","South Yorkshire","50-59","[c]","[c]","[c]","[c]"
"In post","2022","Statistics","South Yorkshire","65+","[c]","[c]","[c]","[c]"
"In post","2022","Statistics","Southern Scotland","20-29","[c]","[c]","[c]","[c]"
"In post","2022","Statistics","Southern Scotland","30-39","[c]","[c]","[c]","[c]"
"In post","2022","Statistics","Southern Scotland","40-49","[c]","[c]","[c]","[c]"
"In post","2022","Statistics","Southern Scotland","50-59","[c]","[c]","[c]","[c]"
"In post","2022","Statistics","Surrey, East and West Sussex","20-29","[c]","[c]","[c]","[c]"
"In post","2022","Statistics","Surrey, East and West Sussex","40-49","[c]","[c]","[c]","[c]"
"In post","2022","Statistics","Surrey, East and West Sussex","50-59","[c]","[c]","[c]","[c]"
"In post","2022","Statistics","Surrey, East and West Sussex","65+","[c]","[c]","[c]","[c]"
"In post","2022","Statistics","Tees Valley and Durham","20-29","[c]","[c]","[c]","[c]"
"In post","2022","Statistics","Tees Valley and Durham","30-39","[c]","[c]","[c]","[c]"
"In post","2022","Statistics","Unknown","20-29","[c]","[c]","[c]","[c]"
"In post","2022","Statistics","Unknown","30-39","[c]","[c]","[c]","[c]"
"In post","2022","Statistics","Unknown","50-59","[c]","[c]","[c]","[c]"
"In post","2022","Statistics","West Central Scotland","20-29","[c]","[c]","[c]","[c]"
"In post","2022","Statistics","West Central Scotland","30-39","[c]","[c]","[c]","[c]"
"In post","2022","Statistics","West Central Scotland","50-59","[c]","[c]","[c]","[c]"
"In post","2022","Statistics","West Midlands","20-29","[c]","[c]","[c]","[c]"
"In post","2022","Statistics","West Midlands","30-39","[c]","[c]","[c]","[c]"
"In post","2022","Statistics","West Midlands","40-49","[c]","[c]","[c]","[c]"
"In post","2022","Statistics","West Midlands","50-59","[c]","[c]","[c]","[c]"
"In post","2022","Statistics","West Midlands","60-64","[c]","[c]","[c]","[c]"
"In post","2022","Statistics","West Wales and The Valleys","20-29","[c]","[c]","[c]","[c]"
"In post","2022","Statistics","West Wales and The Valleys","30-39","[c]","[c]","[c]","[c]"
"In post","2022","Statistics","West Wales and The Valleys","40-49","[c]","[c]","[c]","[c]"
"In post","2022","Statistics","West Wales and The Valleys","50-59","[c]","[c]","[c]","[c]"
"In post","2022","Statistics","West Yorkshire","20-29","[c]","[c]","[c]","[c]"
"In post","2022","Statistics","West Yorkshire","30-39","[c]","[c]","[c]","[c]"
"In post","2022","Statistics","West Yorkshire","40-49","[c]","[c]","[c]","[c]"
"In post","2022","Statistics","West Yorkshire","50-59","[c]","[c]","[c]","[c]"
"In post","2022","Statistics","West Yorkshire","60-64","[c]","[c]","[c]","[c]"
"In post","2022","Statistics","West Yorkshire","65+","[c]","[c]","[c]","[c]"
"In post","2022","Tax","Berkshire, Buckinghamshire and Oxfordshire","20-29","[c]","[c]","[c]","[c]"
"In post","2022","Tax","Berkshire, Buckinghamshire and Oxfordshire","30-39","[c]","[c]","[c]","[c]"
"In post","2022","Tax","Berkshire, Buckinghamshire and Oxfordshire","40-49","[c]","[c]","[c]","[c]"
"In post","2022","Tax","Berkshire, Buckinghamshire and Oxfordshire","50-59","100","100","38910","35980"
"In post","2022","Tax","Berkshire, Buckinghamshire and Oxfordshire","60-64","[c]","[c]","[c]","[c]"
"In post","2022","Tax","Berkshire, Buckinghamshire and Oxfordshire","65+","[c]","[c]","[c]","[c]"
"In post","2022","Tax","Derbyshire and Nottinghamshire","16-19","[c]","[c]","[c]","[c]"
"In post","2022","Tax","Derbyshire and Nottinghamshire","20-29","340","340","29340","26820"
"In post","2022","Tax","Derbyshire and Nottinghamshire","30-39","390","380","33310","33080"
"In post","2022","Tax","Derbyshire and Nottinghamshire","40-49","330","310","37690","33370"
"In post","2022","Tax","Derbyshire and Nottinghamshire","50-59","360","340","38820","33640"
"In post","2022","Tax","Derbyshire and Nottinghamshire","60-64","60","50","36370","33370"
"In post","2022","Tax","Derbyshire and Nottinghamshire","65+","[c]","[c]","[c]","[c]"
"In post","2022","Tax","East Anglia","20-29","[c]","[c]","[c]","[c]"
"In post","2022","Tax","East Anglia","30-39","[c]","[c]","[c]","[c]"
"In post","2022","Tax","East Anglia","40-49","[c]","[c]","[c]","[c]"
