"Status","Year","Region_ITL2","Organisation","Region_ITL1","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2021","Outer London - West and North West","Department for Business, Energy and Industrial Strategy (excl. agencies)","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Outer London - West and North West","Department for Work and Pensions (excl. agencies)","London","90","90","30180","31060"
"Leaver CS","2021","Outer London - West and North West","Driver and Vehicle Standards Agency","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Outer London - West and North West","HM Courts and Tribunals Service","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Outer London - West and North West","HM Prison and Probation Service","London","60","60","[c]","[c]"
"Leaver CS","2021","Outer London - West and North West","HM Revenue and Customs (excl. agencies)","London","80","60","[c]","[c]"
"Leaver CS","2021","Outer London - West and North West","Home Office (incl. agencies)","London","110","90","31860","29080"
"Leaver CS","2021","Outer London - West and North West","Ministry of Defence (excl. agencies)","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Outer London - West and North West","Public Health England","London","110","100","39710","33100"
"Leaver CS","2021","Outer London - West and North West","The National Archives","London","30","30","[c]","[c]"
"Leaver CS","2021","Outer London - West and North West","Valuation Office Agency","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Overseas","Defence Equipment and Support","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Overseas","Department for International Development","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Overseas","Foreign and Commonwealth Office (excl. agencies)","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Overseas","Foreign, Commonwealth and Development Office (excl. agencies)","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Overseas","Home Office (incl. agencies)","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Overseas","Met Office","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Overseas","Ministry of Defence (excl. agencies)","Overseas","90","90","39230","36960"
"Leaver CS","2021","Overseas","National Crime Agency","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Overseas","Scottish Government (excl. agencies)","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Shropshire and Staffordshire","Animal and Plant Health Agency","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Shropshire and Staffordshire","Crown Prosecution Service","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Shropshire and Staffordshire","Defence Equipment and Support","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Shropshire and Staffordshire","Department for Environment, Food and Rural Affairs (excl. agencies)","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Shropshire and Staffordshire","Department for Work and Pensions (excl. agencies)","West Midlands (England)","70","60","25210","26120"
"Leaver CS","2021","Shropshire and Staffordshire","Driver and Vehicle Standards Agency","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Shropshire and Staffordshire","Food Standards Agency","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Shropshire and Staffordshire","HM Courts and Tribunals Service","West Midlands (England)","60","50","21320","18880"
"Leaver CS","2021","Shropshire and Staffordshire","HM Land Registry","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Shropshire and Staffordshire","HM Prison and Probation Service","West Midlands (England)","190","170","[c]","[c]"
"Leaver CS","2021","Shropshire and Staffordshire","HM Revenue and Customs (excl. agencies)","West Midlands (England)","50","40","[c]","[c]"
"Leaver CS","2021","Shropshire and Staffordshire","Home Office (incl. agencies)","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Shropshire and Staffordshire","Ministry of Defence (excl. agencies)","West Midlands (England)","70","60","34250","31370"
"Leaver CS","2021","Shropshire and Staffordshire","Ministry of Justice (excl. agencies)","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Shropshire and Staffordshire","Public Health England","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Shropshire and Staffordshire","Valuation Office Agency","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","South Yorkshire","Crown Prosecution Service","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2021","South Yorkshire","Department for Education (excl. agencies)","Yorkshire and The Humber","40","40","[c]","[c]"
"Leaver CS","2021","South Yorkshire","Department for Environment, Food and Rural Affairs (excl. agencies)","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2021","South Yorkshire","Department for Work and Pensions (excl. agencies)","Yorkshire and The Humber","150","120","27110","26120"
"Leaver CS","2021","South Yorkshire","Driver and Vehicle Standards Agency","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2021","South Yorkshire","Education and Skills Funding Agency","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2021","South Yorkshire","Government Internal Audit Agency","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2021","South Yorkshire","Health and Safety Executive","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2021","South Yorkshire","HM Courts and Tribunals Service","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2021","South Yorkshire","HM Prison and Probation Service","Yorkshire and The Humber","130","120","[c]","[c]"
"Leaver CS","2021","South Yorkshire","HM Revenue and Customs (excl. agencies)","Yorkshire and The Humber","170","130","[c]","[c]"
"Leaver CS","2021","South Yorkshire","Home Office (incl. agencies)","Yorkshire and The Humber","80","60","25860","21430"
"Leaver CS","2021","South Yorkshire","Legal Aid Agency","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2021","South Yorkshire","Ministry of Defence (excl. agencies)","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2021","South Yorkshire","Ministry of Housing, Communities and Local Government (excl. agencies)","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2021","South Yorkshire","Ministry of Justice (excl. agencies)","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2021","South Yorkshire","National Crime Agency","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2021","South Yorkshire","Standards and Testing Agency","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2021","South Yorkshire","Valuation Office Agency","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Southern Scotland","Accountant in Bankruptcy","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Southern Scotland","Animal and Plant Health Agency","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Southern Scotland","Crown Office and Procurator Fiscal Service","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Southern Scotland","Defence Equipment and Support","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Southern Scotland","Department for International Development","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Southern Scotland","Department for Work and Pensions (excl. agencies)","Scotland","30","30","[c]","[c]"
"Leaver CS","2021","Southern Scotland","Driver and Vehicle Standards Agency","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Southern Scotland","Foreign, Commonwealth and Development Office (excl. agencies)","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Southern Scotland","Forestry and Land Scotland","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Southern Scotland","HM Revenue and Customs (excl. agencies)","Scotland","100","80","[c]","[c]"
"Leaver CS","2021","Southern Scotland","Home Office (incl. agencies)","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Southern Scotland","Ministry of Defence (excl. agencies)","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Southern Scotland","National Records of Scotland","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Southern Scotland","Scottish Courts and Tribunals Service","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Southern Scotland","Scottish Forestry","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Southern Scotland","Scottish Government (excl. agencies)","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Southern Scotland","Scottish Prison Service","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Southern Scotland","Scottish Public Pensions Agency","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Southern Scotland","United Kingdom Statistics Authority","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Surrey, East and West Sussex","Animal and Plant Health Agency","South East (England)","50","50","[c]","[c]"
"Leaver CS","2021","Surrey, East and West Sussex","Crown Prosecution Service","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Surrey, East and West Sussex","Department for Environment, Food and Rural Affairs (excl. agencies)","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Surrey, East and West Sussex","Department for Transport (excl. agencies)","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Surrey, East and West Sussex","Department for Work and Pensions (excl. agencies)","South East (England)","120","100","25730","24500"
"Leaver CS","2021","Surrey, East and West Sussex","Driver and Vehicle Standards Agency","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Surrey, East and West Sussex","Health and Safety Executive","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Surrey, East and West Sussex","HM Courts and Tribunals Service","South East (England)","40","30","[c]","[c]"
"Leaver CS","2021","Surrey, East and West Sussex","HM Prison and Probation Service","South East (England)","160","150","[c]","[c]"
"Leaver CS","2021","Surrey, East and West Sussex","HM Revenue and Customs (excl. agencies)","South East (England)","50","40","[c]","[c]"
"Leaver CS","2021","Surrey, East and West Sussex","Home Office (incl. agencies)","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Surrey, East and West Sussex","Insolvency Service","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Surrey, East and West Sussex","Ministry of Defence (excl. agencies)","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Surrey, East and West Sussex","National Crime Agency","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Surrey, East and West Sussex","Public Health England","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Surrey, East and West Sussex","Valuation Office Agency","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Surrey, East and West Sussex","Vehicle Certification Agency","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Surrey, East and West Sussex","Veterinary Medicines Directorate","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Surrey, East and West Sussex","Wilton Park","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Tees Valley and Durham","Crown Prosecution Service","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Tees Valley and Durham","Department for Education (excl. agencies)","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Tees Valley and Durham","Department for Environment, Food and Rural Affairs (excl. agencies)","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Tees Valley and Durham","Department for Work and Pensions (excl. agencies)","North East (England)","80","70","23860","21010"
"Leaver CS","2021","Tees Valley and Durham","Driver and Vehicle Standards Agency","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Tees Valley and Durham","Education and Skills Funding Agency","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Tees Valley and Durham","Government Internal Audit Agency","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Tees Valley and Durham","HM Courts and Tribunals Service","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Tees Valley and Durham","HM Land Registry","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Tees Valley and Durham","HM Prison and Probation Service","North East (England)","190","170","[c]","[c]"
"Leaver CS","2021","Tees Valley and Durham","HM Revenue and Customs (excl. agencies)","North East (England)","200","160","[c]","[c]"
"Leaver CS","2021","Tees Valley and Durham","Home Office (incl. agencies)","North East (England)","40","30","[c]","[c]"
"Leaver CS","2021","Tees Valley and Durham","Ministry of Justice (excl. agencies)","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Tees Valley and Durham","National Savings and Investments","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Tees Valley and Durham","Valuation Office Agency","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Animal and Plant Health Agency","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Cabinet Office (excl. agencies)","Unknown","120","120","54570","38670"
"Leaver CS","2021","Unknown","Defence Equipment and Support","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Department for Education (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Department for Work and Pensions (excl. agencies)","Unknown","50","40","[c]","[c]"
"Leaver CS","2021","Unknown","Government Property Agency","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","HM Courts and Tribunals Service","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","HM Revenue and Customs (excl. agencies)","Unknown","330","320","[c]","[c]"
"Leaver CS","2021","Unknown","Home Office (incl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Legal Aid Agency","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Ministry of Defence (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
