"Status","Year","Ethnicity","Sexual_orientation","Region_ITL3","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2021","Other ethnicity","Heterosexual / straight","Thurrock","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Heterosexual / straight","Torbay","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Heterosexual / straight","Tower Hamlets","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Heterosexual / straight","Tyneside","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Heterosexual / straight","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Heterosexual / straight","Wakefield","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Heterosexual / straight","Walsall","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Heterosexual / straight","Wandsworth","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Heterosexual / straight","Warrington","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Heterosexual / straight","Warwickshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Heterosexual / straight","West Cumbria","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Heterosexual / straight","West Essex","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Heterosexual / straight","West Kent","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Heterosexual / straight","West Lothian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Heterosexual / straight","West Northamptonshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Heterosexual / straight","West Surrey","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Heterosexual / straight","West Sussex (North East)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Heterosexual / straight","West Sussex (South West)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Heterosexual / straight","Westminster","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Heterosexual / straight","Wiltshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Heterosexual / straight","Wirral","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Heterosexual / straight","Wolverhampton","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Heterosexual / straight","Worcestershire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Heterosexual / straight","York","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","LGBO","Aberdeen City and Aberdeenshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","LGBO","Angus and Dundee City","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","LGBO","Antrim and Newtownabbey","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","LGBO","Ards and North Down","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","LGBO","Armagh City, Banbridge and Craigavon","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","LGBO","Barking & Dagenham and Havering","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","LGBO","Barnet","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","LGBO","Barnsley, Doncaster and Rotherham","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","LGBO","Bath and North East Somerset, North Somerset and South Gloucestershire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","LGBO","Bedford","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","LGBO","Belfast","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","LGBO","Berkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","LGBO","Bexley and Greenwich","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","LGBO","Birmingham","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","LGBO","Blackburn with Darwen","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","LGBO","Blackpool","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","LGBO","Bournemouth and Poole","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","LGBO","Bradford","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","LGBO","Breckland and South Norfolk","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","LGBO","Brent","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","LGBO","Bridgend and Neath Port Talbot","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","LGBO","Brighton and Hove","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","LGBO","Bristol, City of","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","LGBO","Bromley","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","LGBO","Buckinghamshire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","LGBO","Caithness and Sutherland and Ross and Cromarty","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","LGBO","Calderdale and Kirklees","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","LGBO","Cambridgeshire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","LGBO","Camden and City of London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","LGBO","Cardiff and Vale of Glamorgan","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","LGBO","Causeway Coast and Glens","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","LGBO","Central Bedfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","LGBO","Central Hampshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","LGBO","Central Valleys","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","LGBO","Cheshire East","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","LGBO","Cheshire West and Chester","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","LGBO","Chorley and West Lancashire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","LGBO","City of Edinburgh","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","LGBO","Clackmannanshire and Fife","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","LGBO","Conwy and Denbighshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","LGBO","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","LGBO","Coventry","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","LGBO","Croydon","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","LGBO","Darlington","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","LGBO","Derby","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","LGBO","Derry City and Strabane","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","LGBO","Devon CC","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","LGBO","Dorset CC","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","LGBO","Dudley","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","LGBO","Dumfries and Galloway","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","LGBO","Durham CC","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","LGBO","Ealing","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","LGBO","East Ayrshire and North Ayrshire mainland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","LGBO","East Cumbria","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","LGBO","East Derbyshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","LGBO","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","LGBO","East Kent","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","LGBO","East Lancashire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","LGBO","East Lothian and Midlothian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","LGBO","East Merseyside","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","LGBO","East Riding of Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","LGBO","East Surrey","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","LGBO","East Sussex CC","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","LGBO","Enfield","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","LGBO","Essex Haven Gateway","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","LGBO","Essex Thames Gateway","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","LGBO","Falkirk","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","LGBO","Flintshire and Wrexham","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","LGBO","Glasgow City","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","LGBO","Gloucestershire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","LGBO","Greater Manchester North East","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","LGBO","Greater Manchester North West","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","LGBO","Greater Manchester South East","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","LGBO","Greater Manchester South West","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","LGBO","Gwent Valleys","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","LGBO","Gwynedd","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","LGBO","Hackney and Newham","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","LGBO","Haringey and Islington","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","LGBO","Harrow and Hillingdon","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","LGBO","Hartlepool and Stockton-on-Tees","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","LGBO","Heart of Essex","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","LGBO","Herefordshire, County of","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","LGBO","Hertfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","LGBO","Hounslow and Richmond upon Thames","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","LGBO","Inverclyde, East Renfrewshire and Renfrewshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","LGBO","Inverness and Nairn and Moray, Badenoch and Strathspey","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","LGBO","Isle of Anglesey","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","LGBO","Isle of Wight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","LGBO","Kensington & Chelsea and Hammersmith & Fulham","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","LGBO","Kent Thames Gateway","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","LGBO","Kingston upon Hull, City of","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","LGBO","Lambeth","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","LGBO","Lancaster and Wyre","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","LGBO","Leeds","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","LGBO","Leicester","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","LGBO","Leicestershire CC and Rutland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","LGBO","Lewisham and Southwark","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","LGBO","Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","LGBO","Lisburn and Castlereagh","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","LGBO","Liverpool","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","LGBO","Lochaber, Skye and Lochalsh, Arran and Cumbrae and Argyll and Bute","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","LGBO","Luton","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","LGBO","Manchester","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","LGBO","Medway","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","LGBO","Merton, Kingston upon Thames and Sutton","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","LGBO","Mid Kent","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","LGBO","Mid Lancashire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","LGBO","Milton Keynes","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","LGBO","Monmouthshire and Newport","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","LGBO","Na h-Eileanan Siar","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","LGBO","Newry, Mourne and Down","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","LGBO","North and North East Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","LGBO","North and West Norfolk","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","LGBO","North Hampshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","LGBO","North Lanarkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","LGBO","North Northamptonshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","LGBO","North Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","LGBO","North Yorkshire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","LGBO","Northumberland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","LGBO","Norwich and East Norfolk","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","LGBO","Nottingham","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","LGBO","Orkney Islands","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","LGBO","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","LGBO","Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","LGBO","Perth and Kinross and Stirling","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","LGBO","Peterborough","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","LGBO","Plymouth","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","LGBO","Portsmouth","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","LGBO","Powys","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","LGBO","Redbridge and Waltham Forest","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","LGBO","Sandwell","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","LGBO","Scottish Borders","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","LGBO","Sefton","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","LGBO","Sheffield","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","LGBO","Shetland Islands","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","LGBO","Shropshire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","LGBO","Solihull","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","LGBO","Somerset","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","LGBO","South and West Derbyshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","LGBO","South Ayrshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","LGBO","South Hampshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","LGBO","South Lanarkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","LGBO","South Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","LGBO","South Teesside","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","LGBO","South West Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","LGBO","Southampton","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","LGBO","Southend-on-Sea","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","LGBO","Staffordshire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","LGBO","Stoke-on-Trent","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","LGBO","Suffolk","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","LGBO","Sunderland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","LGBO","Swansea","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","LGBO","Swindon","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","LGBO","Telford and Wrekin","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","LGBO","Thurrock","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","LGBO","Torbay","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","LGBO","Tower Hamlets","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","LGBO","Tyneside","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","LGBO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","LGBO","Wakefield","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","LGBO","Walsall","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","LGBO","Wandsworth","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","LGBO","Warrington","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","LGBO","Warwickshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","LGBO","West Cumbria","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","LGBO","West Essex","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","LGBO","West Kent","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","LGBO","West Lothian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","LGBO","West Northamptonshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","LGBO","West Surrey","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","LGBO","West Sussex (North East)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","LGBO","West Sussex (South West)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","LGBO","Westminster","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","LGBO","Wiltshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","LGBO","Wirral","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","LGBO","Wolverhampton","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","LGBO","Worcestershire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","LGBO","York","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Undeclared","Barnet","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Undeclared","Dorset CC","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Undeclared","East Sussex CC","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Undeclared","Glasgow City","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Undeclared","Leicester","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Undeclared","North Yorkshire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Undeclared","Peterborough","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Undeclared","South Hampshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Undeclared","Swindon","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Undeclared","Tower Hamlets","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Undeclared","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Undeclared","Westminster","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Unknown","Bedford","[c]","[c]","[c]","[c]"
