"Status","Year","Disability","Organisation","Parent_department","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","Declared non-disabled","National Infrastructure Commission","HM Treasury","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","National Records of Scotland","Scottish Government","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","National Savings and Investments","Chancellor's other departments","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Northern Ireland Office","Northern Ireland Office","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Office for Budget Responsibility","HM Treasury","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Office for Standards in Education, Children's Services and Skills","Office for Standards in Education","150","150","50010","46360"
"New entrant CS","2021","Declared non-disabled","Office of Gas and Electricity Markets","Office of Gas and Electricity Markets","260","260","34910","27000"
"New entrant CS","2021","Declared non-disabled","Office of Qualifications and Examinations Regulation","Office of Qualifications and Examinations Regulation","30","30","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Office of Rail and Road","Office of Rail and Road","30","30","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Office of the Public Guardian","Ministry of Justice","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Office of the Scottish Charity Regulator","Scottish Government","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Planning Inspectorate","Ministry of Housing, Communities and Local Government","60","60","29940","26050"
"New entrant CS","2021","Declared non-disabled","Public Health England","Department of Health and Social Care","1610","1400","34510","31370"
"New entrant CS","2021","Declared non-disabled","Registers of Scotland","Scottish Government","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Revenue Scotland","Scottish Government","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Rural Payments Agency","Department for Environment, Food and Rural Affairs","60","50","23860","21050"
"New entrant CS","2021","Declared non-disabled","Scotland Office (incl. Office of the Advocate General for Scotland)","Scotland Office","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Scottish Courts and Tribunals Service","Scottish Government","30","30","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Scottish Forestry","Scottish Government","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Scottish Government (excl. agencies)","Scottish Government","270","260","36060","30650"
"New entrant CS","2021","Declared non-disabled","Scottish Housing Regulator","Scottish Government","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Scottish Prison Service","Scottish Government","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Scottish Public Pensions Agency","Scottish Government","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Serious Fraud Office","Attorney General's Departments","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Social Security Scotland","Scottish Government","200","190","25380","20060"
"New entrant CS","2021","Declared non-disabled","Standards and Testing Agency","Department for Education","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Student Awards Agency for Scotland","Scottish Government","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Submarine Delivery Agency","Ministry of Defence","150","140","38290","35700"
"New entrant CS","2021","Declared non-disabled","Teaching Regulation Agency","Department for Education","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","The National Archives","The National Archives","50","50","33690","33000"
"New entrant CS","2021","Declared non-disabled","Transport Scotland","Scottish Government","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","UK Export Finance","UK Export Finance","80","80","46370","44080"
"New entrant CS","2021","Declared non-disabled","UK Hydrographic Office","Ministry of Defence","40","30","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","UK Intellectual Property Office","Department for Business, Energy and Industrial Strategy","40","40","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","UK Space Agency","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","UK Supreme Court","UK Supreme Court","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","United Kingdom Statistics Authority","United Kingdom Statistics Authority","360","350","32690","29540"
"New entrant CS","2021","Declared non-disabled","Valuation Office Agency","HM Revenue and Customs","130","130","25660","24500"
"New entrant CS","2021","Declared non-disabled","Vehicle Certification Agency","Department for Transport","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Veterinary Medicines Directorate","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Wales Office","Wales Office","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Water Services Regulation Authority","Water Services Regulation Authority","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Welsh Government (excl. agencies)","Welsh Government","140","140","27890","25030"
"New entrant CS","2021","Declared non-disabled","Welsh Revenue Authority","Welsh Government","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Wilton Park","Foreign, Commonwealth and Development Office","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Advisory, Conciliation and Arbitration Service","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Cabinet Office (excl. agencies)","Cabinet Office","30","30","[c]","[c]"
"New entrant CS","2021","Undeclared","Companies House","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Competition and Markets Authority","Competition and Markets Authority","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Criminal Injuries Compensation Authority","Ministry of Justice","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Crown Commercial Service","Other Cabinet Office Agencies","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Crown Office and Procurator Fiscal Service","Scottish Government","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Defence Equipment and Support","Ministry of Defence","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Defence Science and Technology Laboratory","Ministry of Defence","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Department for Business, Energy and Industrial Strategy (excl. agencies)","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Department for Digital, Culture, Media and Sport","Department for Digital, Culture, Media and Sport","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Department for Education (excl. agencies)","Department for Education","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Department for Environment, Food and Rural Affairs (excl. agencies)","Department for Environment, Food and Rural Affairs","40","40","[c]","[c]"
"New entrant CS","2021","Undeclared","Department for International Trade","Department for International Trade","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Department for Transport (excl. agencies)","Department for Transport","190","190","37290","34710"
"New entrant CS","2021","Undeclared","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","640","630","26810","27570"
"New entrant CS","2021","Undeclared","Driver and Vehicle Licensing Agency","Department for Transport","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Driver and Vehicle Standards Agency","Department for Transport","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Food Standards Agency","Food Standards Agency","70","60","34680","32350"
"New entrant CS","2021","Undeclared","Food Standards Scotland","Scottish Government","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Government Internal Audit Agency","HM Treasury","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Government Legal Department","Attorney General's Departments","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Government Property Agency","Other Cabinet Office Agencies","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Health and Safety Executive","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","HM Courts and Tribunals Service","Ministry of Justice","50","50","21380","19930"
"New entrant CS","2021","Undeclared","HM Land Registry","HM Land Registry","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","HM Prison and Probation Service","Ministry of Justice","110","100","23690","22850"
"New entrant CS","2021","Undeclared","HM Revenue and Customs (excl. agencies)","HM Revenue and Customs","70","70","27260","25560"
"New entrant CS","2021","Undeclared","HM Treasury (excl. agencies)","HM Treasury","100","100","34720","32320"
"New entrant CS","2021","Undeclared","Home Office (incl. agencies)","Home Office","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Institute for Apprenticeships and Technical Education","Department for Education","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Maritime and Coastguard Agency","Department for Transport","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Ministry of Defence (excl. agencies)","Ministry of Defence","110","110","28620","25920"
"New entrant CS","2021","Undeclared","Ministry of Housing, Communities and Local Government (excl. agencies)","Ministry of Housing, Communities and Local Government","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Ministry of Justice (excl. agencies)","Ministry of Justice","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","National Infrastructure Commission","HM Treasury","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Office of Qualifications and Examinations Regulation","Office of Qualifications and Examinations Regulation","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Office of Rail and Road","Office of Rail and Road","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Planning Inspectorate","Ministry of Housing, Communities and Local Government","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Public Health England","Department of Health and Social Care","250","210","39450","32330"
"New entrant CS","2021","Undeclared","Scottish Government (excl. agencies)","Scottish Government","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Serious Fraud Office","Attorney General's Departments","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Social Security Scotland","Scottish Government","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Student Awards Agency for Scotland","Scottish Government","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Submarine Delivery Agency","Ministry of Defence","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","UK Hydrographic Office","Ministry of Defence","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","UK Space Agency","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","United Kingdom Statistics Authority","United Kingdom Statistics Authority","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Valuation Office Agency","HM Revenue and Customs","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Vehicle Certification Agency","Department for Transport","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Veterinary Medicines Directorate","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Welsh Government (excl. agencies)","Welsh Government","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Advisory, Conciliation and Arbitration Service","Department for Business, Energy and Industrial Strategy","110","110","26100","24250"
"New entrant CS","2021","Unknown","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","80","70","25040","24370"
