"Status","Year","Age","Responsibility_level","Region_ITL2","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2022","50-59","SEO/HEO","Inner London - West","160","130","39410","40000"
"Leaver CS","2022","50-59","SEO/HEO","Kent","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","SEO/HEO","Lancashire","30","30","[c]","[c]"
"Leaver CS","2022","50-59","SEO/HEO","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","SEO/HEO","Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","SEO/HEO","Merseyside","60","50","[c]","[c]"
"Leaver CS","2022","50-59","SEO/HEO","North Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","SEO/HEO","North Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","SEO/HEO","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","SEO/HEO","Northumberland, and Tyne and Wear","40","30","[c]","[c]"
"Leaver CS","2022","50-59","SEO/HEO","Outer London - East and North East","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","SEO/HEO","Outer London - South","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","SEO/HEO","Outer London - West and North West","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","SEO/HEO","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","SEO/HEO","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","SEO/HEO","South Yorkshire","30","30","[c]","[c]"
"Leaver CS","2022","50-59","SEO/HEO","Southern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","SEO/HEO","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","SEO/HEO","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","SEO/HEO","West Central Scotland","40","40","[c]","[c]"
"Leaver CS","2022","50-59","SEO/HEO","West Midlands","60","50","[c]","[c]"
"Leaver CS","2022","50-59","SEO/HEO","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","SEO/HEO","West Yorkshire","80","70","37040","37190"
"Leaver CS","2022","50-59","Unknown","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Unknown","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Unknown","Cheshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Unknown","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Unknown","Cumbria","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Unknown","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Unknown","Devon","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Unknown","Dorset and Somerset","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Unknown","East Anglia","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Unknown","East Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Unknown","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Unknown","Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Unknown","Essex","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Unknown","Gloucestershire, Wiltshire and Bath/Bristol area","30","30","[c]","[c]"
"Leaver CS","2022","50-59","Unknown","Greater Manchester","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Unknown","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Unknown","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Unknown","Highlands and Islands","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Unknown","Inner London - East","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Unknown","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Unknown","Kent","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Unknown","Lancashire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Unknown","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Unknown","Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Unknown","Merseyside","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Unknown","North Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Unknown","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Unknown","Outer London - East and North East","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Unknown","Outer London - South","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Unknown","Outer London - West and North West","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Unknown","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Unknown","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Unknown","South Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Unknown","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Unknown","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Unknown","Unknown","80","70","[c]","[c]"
"Leaver CS","2022","50-59","Unknown","West Central Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Unknown","West Midlands","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Unknown","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Unknown","West Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","AA/AO","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","AA/AO","Berkshire, Buckinghamshire and Oxfordshire","70","60","22980","20970"
"Leaver CS","2022","60-64","AA/AO","Cheshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","AA/AO","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","AA/AO","Cumbria","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","AA/AO","Derbyshire and Nottinghamshire","50","40","[c]","[c]"
"Leaver CS","2022","60-64","AA/AO","Devon","50","40","[c]","[c]"
"Leaver CS","2022","60-64","AA/AO","Dorset and Somerset","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","AA/AO","East Anglia","80","70","23040","21260"
"Leaver CS","2022","60-64","AA/AO","East Wales","70","50","[c]","[c]"
"Leaver CS","2022","60-64","AA/AO","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","AA/AO","Eastern Scotland","100","90","23090","21640"
"Leaver CS","2022","60-64","AA/AO","Essex","30","30","[c]","[c]"
"Leaver CS","2022","60-64","AA/AO","Gloucestershire, Wiltshire and Bath/Bristol area","60","50","[c]","[c]"
"Leaver CS","2022","60-64","AA/AO","Greater Manchester","60","50","[c]","[c]"
"Leaver CS","2022","60-64","AA/AO","Hampshire and Isle of Wight","100","70","20540","19860"
"Leaver CS","2022","60-64","AA/AO","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","AA/AO","Highlands and Islands","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","AA/AO","Inner London - East","40","30","[c]","[c]"
"Leaver CS","2022","60-64","AA/AO","Inner London - West","30","30","[c]","[c]"
"Leaver CS","2022","60-64","AA/AO","Kent","30","30","[c]","[c]"
"Leaver CS","2022","60-64","AA/AO","Lancashire","70","60","[c]","[c]"
"Leaver CS","2022","60-64","AA/AO","Leicestershire, Rutland and Northamptonshire","60","40","[c]","[c]"
"Leaver CS","2022","60-64","AA/AO","Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","AA/AO","Merseyside","100","70","21070","21260"
"Leaver CS","2022","60-64","AA/AO","North Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","AA/AO","North Yorkshire","40","30","[c]","[c]"
"Leaver CS","2022","60-64","AA/AO","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","AA/AO","Northumberland, and Tyne and Wear","180","120","20930","21260"
"Leaver CS","2022","60-64","AA/AO","Outer London - East and North East","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","AA/AO","Outer London - South","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","AA/AO","Outer London - West and North West","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","AA/AO","Shropshire and Staffordshire","50","30","[c]","[c]"
"Leaver CS","2022","60-64","AA/AO","South Yorkshire","30","20","[c]","[c]"
"Leaver CS","2022","60-64","AA/AO","Southern Scotland","50","30","[c]","[c]"
"Leaver CS","2022","60-64","AA/AO","Surrey, East and West Sussex","40","30","[c]","[c]"
"Leaver CS","2022","60-64","AA/AO","Tees Valley and Durham","70","50","[c]","[c]"
"Leaver CS","2022","60-64","AA/AO","Unknown","50","30","[c]","[c]"
"Leaver CS","2022","60-64","AA/AO","West Central Scotland","90","70","23960","21430"
"Leaver CS","2022","60-64","AA/AO","West Midlands","60","50","[c]","[c]"
"Leaver CS","2022","60-64","AA/AO","West Wales and The Valleys","40","30","[c]","[c]"
"Leaver CS","2022","60-64","AA/AO","West Yorkshire","60","50","[c]","[c]"
"Leaver CS","2022","60-64","EO","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","EO","Berkshire, Buckinghamshire and Oxfordshire","30","30","[c]","[c]"
"Leaver CS","2022","60-64","EO","Cheshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","EO","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","EO","Cumbria","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","EO","Derbyshire and Nottinghamshire","60","40","[c]","[c]"
"Leaver CS","2022","60-64","EO","Devon","30","20","[c]","[c]"
"Leaver CS","2022","60-64","EO","Dorset and Somerset","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","EO","East Anglia","40","30","[c]","[c]"
"Leaver CS","2022","60-64","EO","East Wales","50","40","[c]","[c]"
"Leaver CS","2022","60-64","EO","East Yorkshire and Northern Lincolnshire","30","30","[c]","[c]"
"Leaver CS","2022","60-64","EO","Eastern Scotland","70","60","30270","30040"
"Leaver CS","2022","60-64","EO","Essex","40","30","[c]","[c]"
"Leaver CS","2022","60-64","EO","Gloucestershire, Wiltshire and Bath/Bristol area","70","50","27450","27570"
"Leaver CS","2022","60-64","EO","Greater Manchester","60","40","[c]","[c]"
"Leaver CS","2022","60-64","EO","Hampshire and Isle of Wight","60","50","28660","27570"
"Leaver CS","2022","60-64","EO","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","EO","Highlands and Islands","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","EO","Inner London - East","40","40","[c]","[c]"
"Leaver CS","2022","60-64","EO","Inner London - West","50","40","[c]","[c]"
"Leaver CS","2022","60-64","EO","Kent","50","40","[c]","[c]"
"Leaver CS","2022","60-64","EO","Lancashire","50","40","[c]","[c]"
"Leaver CS","2022","60-64","EO","Leicestershire, Rutland and Northamptonshire","40","30","[c]","[c]"
"Leaver CS","2022","60-64","EO","Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","EO","Merseyside","70","50","[c]","[c]"
"Leaver CS","2022","60-64","EO","North Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","EO","North Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","EO","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","EO","Northumberland, and Tyne and Wear","80","50","[c]","[c]"
"Leaver CS","2022","60-64","EO","Outer London - East and North East","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","EO","Outer London - South","30","30","[c]","[c]"
"Leaver CS","2022","60-64","EO","Outer London - West and North West","50","30","[c]","[c]"
"Leaver CS","2022","60-64","EO","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","EO","Shropshire and Staffordshire","40","30","[c]","[c]"
"Leaver CS","2022","60-64","EO","South Yorkshire","30","30","[c]","[c]"
"Leaver CS","2022","60-64","EO","Southern Scotland","40","30","[c]","[c]"
"Leaver CS","2022","60-64","EO","Surrey, East and West Sussex","40","30","[c]","[c]"
"Leaver CS","2022","60-64","EO","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","EO","West Central Scotland","50","40","[c]","[c]"
"Leaver CS","2022","60-64","EO","West Midlands","60","40","[c]","[c]"
"Leaver CS","2022","60-64","EO","West Wales and The Valleys","30","20","[c]","[c]"
"Leaver CS","2022","60-64","EO","West Yorkshire","70","60","27130","27570"
"Leaver CS","2022","60-64","G6/G7","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","G6/G7","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","G6/G7","Cheshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","G6/G7","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","G6/G7","Cumbria","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","G6/G7","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","G6/G7","Devon","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","G6/G7","Dorset and Somerset","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","G6/G7","East Anglia","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","G6/G7","East Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","G6/G7","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","G6/G7","Eastern Scotland","50","50","[c]","[c]"
"Leaver CS","2022","60-64","G6/G7","Essex","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","G6/G7","Gloucestershire, Wiltshire and Bath/Bristol area","60","50","58530","55730"
"Leaver CS","2022","60-64","G6/G7","Greater Manchester","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","G6/G7","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","G6/G7","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","G6/G7","Inner London - East","70","60","64080","62120"
"Leaver CS","2022","60-64","G6/G7","Inner London - West","150","130","64310","62590"
"Leaver CS","2022","60-64","G6/G7","Kent","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","G6/G7","Lancashire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","G6/G7","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","G6/G7","Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","G6/G7","Merseyside","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","G6/G7","North Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","G6/G7","North Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","G6/G7","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","G6/G7","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","G6/G7","Outer London - South","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","G6/G7","Outer London - West and North West","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","G6/G7","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","G6/G7","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","G6/G7","South Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","G6/G7","Southern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","G6/G7","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","G6/G7","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","G6/G7","West Central Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","G6/G7","West Midlands","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","G6/G7","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","G6/G7","West Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","SCS","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","SCS","Cheshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","SCS","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","SCS","East Anglia","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","SCS","East Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","SCS","Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","SCS","Essex","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","SCS","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","SCS","Greater Manchester","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","SCS","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","SCS","Inner London - East","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","SCS","Inner London - West","50","30","[c]","[c]"
"Leaver CS","2022","60-64","SCS","Kent","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","SCS","Lancashire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","SCS","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","SCS","North Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","SCS","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","SCS","Outer London - West and North West","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","SCS","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","SCS","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","SCS","Southern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","SCS","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","SCS","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","SCS","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","SCS","West Midlands","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","SCS","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","SCS","West Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","SEO/HEO","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","SEO/HEO","Berkshire, Buckinghamshire and Oxfordshire","50","50","[c]","[c]"
"Leaver CS","2022","60-64","SEO/HEO","Cheshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","SEO/HEO","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","SEO/HEO","Cumbria","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","SEO/HEO","Derbyshire and Nottinghamshire","50","40","[c]","[c]"
"Leaver CS","2022","60-64","SEO/HEO","Devon","30","30","[c]","[c]"
"Leaver CS","2022","60-64","SEO/HEO","Dorset and Somerset","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","SEO/HEO","East Anglia","40","40","[c]","[c]"
"Leaver CS","2022","60-64","SEO/HEO","East Wales","50","40","[c]","[c]"
"Leaver CS","2022","60-64","SEO/HEO","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","SEO/HEO","Eastern Scotland","90","80","41390","40290"
"Leaver CS","2022","60-64","SEO/HEO","Essex","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","SEO/HEO","Gloucestershire, Wiltshire and Bath/Bristol area","130","110","38740","39740"
"Leaver CS","2022","60-64","SEO/HEO","Greater Manchester","60","50","[c]","[c]"
"Leaver CS","2022","60-64","SEO/HEO","Hampshire and Isle of Wight","80","70","39400","38720"
"Leaver CS","2022","60-64","SEO/HEO","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","SEO/HEO","Highlands and Islands","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","SEO/HEO","Inner London - East","60","60","[c]","[c]"
"Leaver CS","2022","60-64","SEO/HEO","Inner London - West","120","110","40900","40600"
"Leaver CS","2022","60-64","SEO/HEO","Kent","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","SEO/HEO","Lancashire","30","30","[c]","[c]"
"Leaver CS","2022","60-64","SEO/HEO","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","SEO/HEO","Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","SEO/HEO","Merseyside","50","40","[c]","[c]"
