"Status","Year","Age","Profession_of_post","Ethnicity","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2021","65+","Other","White","200","180","26110","21580"
"Leaver CS","2021","65+","Planning","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Planning","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Planning","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Planning","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Planning","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Planning","White","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Planning Inspectors","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Planning Inspectors","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Planning Inspectors","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Planning Inspectors","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Planning Inspectors","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Planning Inspectors","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Planning Inspectors","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Planning Inspectors","White","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Policy","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Policy","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Policy","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Policy","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Policy","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Policy","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Policy","White","30","30","[c]","[c]"
"Leaver CS","2021","65+","Project Delivery","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Project Delivery","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Project Delivery","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Project Delivery","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Project Delivery","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Project Delivery","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Project Delivery","White","50","50","36010","33460"
"Leaver CS","2021","65+","Property","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Property","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Property","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Property","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Property","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Property","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Property","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Property","White","60","50","31450","32580"
"Leaver CS","2021","65+","Psychology","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Psychology","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Psychology","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Psychology","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Psychology","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Psychology","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Psychology","White","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Science and Engineering","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Science and Engineering","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Science and Engineering","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Science and Engineering","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Science and Engineering","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Science and Engineering","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Science and Engineering","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Science and Engineering","White","70","60","34550","30680"
"Leaver CS","2021","65+","Security","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Security","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Security","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Security","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Security","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Security","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Security","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Security","White","50","40","23990","20060"
"Leaver CS","2021","65+","Statistics","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Statistics","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Statistics","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Statistics","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Statistics","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Statistics","White","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Unknown","Asian","80","50","[c]","[c]"
"Leaver CS","2021","65+","Unknown","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Unknown","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Unknown","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Unknown","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Unknown","Undeclared","90","60","25430","25110"
"Leaver CS","2021","65+","Unknown","Unknown","180","130","32490","26890"
"Leaver CS","2021","65+","Unknown","White","1290","870","26490","26120"
"Leaver CS","2021","65+","Veterinarian","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Veterinarian","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Veterinarian","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Veterinarian","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Veterinarian","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Veterinarian","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Veterinarian","White","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Operational Delivery","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Operational Delivery","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Operational Delivery","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Operational Delivery","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Operational Delivery","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Operational Delivery","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Operational Delivery","White","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Other","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Other","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Other","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Other","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Other","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Other","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Other","White","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Policy","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Policy","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Policy","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Policy","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Policy","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Policy","White","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","Unknown","100","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","White","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Commercial","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Commercial","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Commercial","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Commercial","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Commercial","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Commercial","White","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Digital, Data and Technology","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Digital, Data and Technology","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Digital, Data and Technology","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Digital, Data and Technology","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Digital, Data and Technology","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Digital, Data and Technology","White","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Intelligence Analysis","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Intelligence Analysis","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Intelligence Analysis","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Intelligence Analysis","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Intelligence Analysis","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Intelligence Analysis","White","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","International Trade","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","International Trade","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","International Trade","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","International Trade","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","International Trade","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","International Trade","White","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Operational Delivery","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Operational Delivery","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Operational Delivery","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Operational Delivery","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Operational Delivery","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Operational Delivery","Unknown","40","40","[c]","[c]"
"Leaver CS","2022","16-19","Operational Delivery","White","60","50","[c]","[c]"
"Leaver CS","2022","16-19","Other","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Other","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Other","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Other","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Other","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Other","White","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Policy","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Policy","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Policy","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Policy","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Policy","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Policy","White","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Project Delivery","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Project Delivery","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Project Delivery","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Project Delivery","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Project Delivery","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Project Delivery","White","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Property","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Property","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Property","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Property","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Property","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Property","White","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Science and Engineering","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Science and Engineering","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Science and Engineering","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Science and Engineering","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Science and Engineering","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Science and Engineering","White","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Security","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Security","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Security","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Security","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Security","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Security","White","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Unknown","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Unknown","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Unknown","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Unknown","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Unknown","White","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Veterinarian","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Veterinarian","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Veterinarian","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Veterinarian","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2022","16-19","Veterinarian","White","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Commercial","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Commercial","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Commercial","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Commercial","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Commercial","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Commercial","Unknown","40","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Commercial","White","50","50","[c]","[c]"
"Leaver CS","2022","20-29","Communications","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Communications","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Communications","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Communications","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Communications","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Communications","Unknown","50","40","[c]","[c]"
"Leaver CS","2022","20-29","Communications","White","60","60","33050","31980"
"Leaver CS","2022","20-29","Corporate Finance","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Corporate Finance","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Corporate Finance","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Corporate Finance","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Corporate Finance","White","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Counter Fraud","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Counter Fraud","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Counter Fraud","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Counter Fraud","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Counter Fraud","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Counter Fraud","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Counter Fraud","White","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Digital, Data and Technology","Asian","30","30","[c]","[c]"
"Leaver CS","2022","20-29","Digital, Data and Technology","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Digital, Data and Technology","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Digital, Data and Technology","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Digital, Data and Technology","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Digital, Data and Technology","Unknown","100","80","33070","32970"
"Leaver CS","2022","20-29","Digital, Data and Technology","White","150","150","32100","30210"
"Leaver CS","2022","20-29","Economics","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Economics","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Economics","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Economics","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Economics","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Economics","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Economics","White","70","60","[c]","[c]"
"Leaver CS","2022","20-29","Finance","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Finance","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Finance","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Finance","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Finance","Unknown","50","30","[c]","[c]"
"Leaver CS","2022","20-29","Finance","White","50","40","[c]","[c]"
"Leaver CS","2022","20-29","Geography","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Geography","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Geography","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Geography","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Geography","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Geography","White","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Human Resources","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Human Resources","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Human Resources","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Human Resources","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Human Resources","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Human Resources","Unknown","50","40","[c]","[c]"
"Leaver CS","2022","20-29","Human Resources","White","60","60","27520","25400"
