"Status","Year","Ethnicity","Sex","Region_ITL2","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2021","Other ethnicity","Male","West Midlands","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","Male","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","Male","West Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Female","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Female","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Female","Cheshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Female","Devon","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Female","East Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Female","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Female","Greater Manchester","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Female","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Female","Inner London - East","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Female","Inner London - West","70","60","42080","39650"
"Leaver Dept.","2021","Undeclared","Female","Lancashire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Female","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Female","Merseyside","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Female","North Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Female","Northumberland and Tyne and Wear","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Female","Outer London - East and North East","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Female","Outer London - South","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Female","Outer London - West and North West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Female","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Female","South Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Female","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Female","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Female","West Central Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Female","West Midlands","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Female","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Female","West Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Male","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Male","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Male","Devon","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Male","East Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Male","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Male","Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Male","Essex","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Male","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Male","Greater Manchester","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Male","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Male","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Male","Inner London - East","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Male","Inner London - West","80","80","46080","41120"
"Leaver Dept.","2021","Undeclared","Male","Kent","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Male","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Male","Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Male","Merseyside","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Male","North Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Male","Northumberland and Tyne and Wear","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Male","Outer London - East and North East","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Male","Outer London - South","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Male","Outer London - West and North West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Male","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Male","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Male","South Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Male","Southern Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Male","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Male","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Male","West Central Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Male","West Midlands","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Male","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Male","West Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Unknown","Inner London - East","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Female","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Female","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Female","Cheshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Female","Cumbria","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Female","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Female","Devon","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Female","Dorset and Somerset","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Female","East Anglia","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Female","East Wales","30","30","[c]","[c]"
"Leaver Dept.","2021","Unknown","Female","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Female","Eastern Scotland","40","30","[c]","[c]"
"Leaver Dept.","2021","Unknown","Female","Essex","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Female","Gloucestershire, Wiltshire and Bath/Bristol area","60","50","[c]","[c]"
"Leaver Dept.","2021","Unknown","Female","Greater Manchester","60","50","[c]","[c]"
"Leaver Dept.","2021","Unknown","Female","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Female","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Female","Highlands and Islands","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Female","Inner London - East","40","40","[c]","[c]"
"Leaver Dept.","2021","Unknown","Female","Inner London - West","710","590","43010","38750"
"Leaver Dept.","2021","Unknown","Female","Kent","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Female","Lancashire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Female","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Female","Merseyside","30","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Female","North Yorkshire","30","30","[c]","[c]"
"Leaver Dept.","2021","Unknown","Female","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Female","Northumberland and Tyne and Wear","60","60","[c]","[c]"
"Leaver Dept.","2021","Unknown","Female","Outer London - East and North East","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Female","Outer London - South","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Female","Outer London - West and North West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Female","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Female","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Female","South Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Female","Southern Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Female","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Female","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Female","Unknown","220","220","33340","32000"
"Leaver Dept.","2021","Unknown","Female","West Central Scotland","30","30","[c]","[c]"
"Leaver Dept.","2021","Unknown","Female","West Midlands","50","40","[c]","[c]"
"Leaver Dept.","2021","Unknown","Female","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Female","West Yorkshire","60","40","[c]","[c]"
"Leaver Dept.","2021","Unknown","Male","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Male","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Male","Cheshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Male","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Male","Cumbria","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Male","Derbyshire and Nottinghamshire","30","30","[c]","[c]"
"Leaver Dept.","2021","Unknown","Male","Devon","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Male","Dorset and Somerset","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Male","East Anglia","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Male","East Wales","40","40","[c]","[c]"
"Leaver Dept.","2021","Unknown","Male","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Male","Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Male","Essex","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Male","Gloucestershire, Wiltshire and Bath/Bristol area","60","60","[c]","[c]"
"Leaver Dept.","2021","Unknown","Male","Greater Manchester","50","50","[c]","[c]"
"Leaver Dept.","2021","Unknown","Male","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Male","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Male","Inner London - East","40","40","[c]","[c]"
"Leaver Dept.","2021","Unknown","Male","Inner London - West","610","520","43370","38820"
"Leaver Dept.","2021","Unknown","Male","Kent","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Male","Lancashire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Male","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Male","Merseyside","30","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Male","North Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Male","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Male","Northumberland and Tyne and Wear","50","50","[c]","[c]"
"Leaver Dept.","2021","Unknown","Male","Outer London - East and North East","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Male","Outer London - South","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Male","Outer London - West and North West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Male","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Male","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Male","South Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Male","Southern Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Male","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Male","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Male","Unknown","200","200","34660","32000"
"Leaver Dept.","2021","Unknown","Male","West Central Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Male","West Midlands","40","40","[c]","[c]"
"Leaver Dept.","2021","Unknown","Male","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Male","West Yorkshire","50","40","[c]","[c]"
"Leaver Dept.","2021","White","Female","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Female","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Female","Cheshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Female","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Female","Cumbria","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Female","Derbyshire and Nottinghamshire","60","60","[c]","[c]"
"Leaver Dept.","2021","White","Female","Devon","30","30","[c]","[c]"
"Leaver Dept.","2021","White","Female","Dorset and Somerset","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Female","East Anglia","50","40","[c]","[c]"
"Leaver Dept.","2021","White","Female","East Wales","160","150","31680","29350"
"Leaver Dept.","2021","White","Female","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Female","Eastern Scotland","80","80","32000","27570"
"Leaver Dept.","2021","White","Female","Essex","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Female","Gloucestershire, Wiltshire and Bath/Bristol area","230","220","34780","31950"
"Leaver Dept.","2021","White","Female","Greater Manchester","130","130","31040","27570"
"Leaver Dept.","2021","White","Female","Hampshire and Isle of Wight","90","80","33060","29360"
"Leaver Dept.","2021","White","Female","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Female","Highlands and Islands","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Female","Inner London - East","120","110","47650","41970"
"Leaver Dept.","2021","White","Female","Inner London - West","1170","1080","47610","42890"
"Leaver Dept.","2021","White","Female","Kent","30","30","[c]","[c]"
"Leaver Dept.","2021","White","Female","Lancashire","70","70","[c]","[c]"
"Leaver Dept.","2021","White","Female","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Female","Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Female","Merseyside","170","150","29850","25040"
"Leaver Dept.","2021","White","Female","North Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Female","North Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Female","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Female","Northumberland and Tyne and Wear","200","190","26460","23850"
"Leaver Dept.","2021","White","Female","Outer London - East and North East","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Female","Outer London - South","50","40","[c]","[c]"
"Leaver Dept.","2021","White","Female","Outer London - West and North West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Female","Overseas","30","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Female","Shropshire and Staffordshire","40","40","[c]","[c]"
"Leaver Dept.","2021","White","Female","South Yorkshire","70","70","34140","30830"
"Leaver Dept.","2021","White","Female","Southern Scotland","40","30","[c]","[c]"
"Leaver Dept.","2021","White","Female","Surrey, East and West Sussex","40","30","[c]","[c]"
"Leaver Dept.","2021","White","Female","Tees Valley and Durham","80","80","26090","22860"
"Leaver Dept.","2021","White","Female","Unknown","130","130","36660","32000"
"Leaver Dept.","2021","White","Female","West Central Scotland","130","120","26640","25990"
"Leaver Dept.","2021","White","Female","West Midlands","90","80","31710","27570"
"Leaver Dept.","2021","White","Female","West Wales and The Valleys","80","70","28330","26240"
"Leaver Dept.","2021","White","Female","West Yorkshire","90","90","33580","28120"
"Leaver Dept.","2021","White","Male","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Male","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Male","Cheshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Male","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Male","Cumbria","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Male","Derbyshire and Nottinghamshire","40","40","[c]","[c]"
"Leaver Dept.","2021","White","Male","Devon","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Male","Dorset and Somerset","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Male","East Anglia","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Male","East Wales","110","110","35960","32540"
"Leaver Dept.","2021","White","Male","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Male","Eastern Scotland","50","50","[c]","[c]"
"Leaver Dept.","2021","White","Male","Essex","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Male","Gloucestershire, Wiltshire and Bath/Bristol area","230","230","35910","32540"
"Leaver Dept.","2021","White","Male","Greater Manchester","110","110","30870","27570"
"Leaver Dept.","2021","White","Male","Hampshire and Isle of Wight","40","40","[c]","[c]"
"Leaver Dept.","2021","White","Male","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Male","Highlands and Islands","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Male","Inner London - East","120","110","47720","43790"
"Leaver Dept.","2021","White","Male","Inner London - West","980","910","46970","41970"
"Leaver Dept.","2021","White","Male","Kent","30","30","[c]","[c]"
"Leaver Dept.","2021","White","Male","Lancashire","40","40","[c]","[c]"
"Leaver Dept.","2021","White","Male","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Male","Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Male","Merseyside","100","100","28320","24890"
"Leaver Dept.","2021","White","Male","North Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Male","North Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Male","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Male","Northumberland and Tyne and Wear","110","110","28300","27230"
"Leaver Dept.","2021","White","Male","Outer London - East and North East","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Male","Outer London - South","50","50","[c]","[c]"
"Leaver Dept.","2021","White","Male","Outer London - West and North West","[c]","[c]","[c]","[c]"
