"Status","Year","Function_of_post","Region_ITL2","Profession_of_post","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2022","No function","Inner London - East","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Inner London - West","Commercial","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Inner London - West","Communications","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Inner London - West","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Inner London - West","Economics","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Inner London - West","Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Inner London - West","Inspector of Education and Training","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Inner London - West","Intelligence Analysis","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Inner London - West","International Trade","90","90","[c]","[c]"
"Leaver CS","2022","No function","Inner London - West","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Inner London - West","Medicine","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Inner London - West","Operational Delivery","1060","1000","38740","31060"
"Leaver CS","2022","No function","Inner London - West","Operational Research","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Inner London - West","Other","60","50","[c]","[c]"
"Leaver CS","2022","No function","Inner London - West","Planning","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Inner London - West","Policy","860","720","45880","40230"
"Leaver CS","2022","No function","Inner London - West","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Inner London - West","Psychology","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Inner London - West","Science and Engineering","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Inner London - West","Unknown","390","380","44370","40600"
"Leaver CS","2022","No function","Inner London - West","Veterinarian","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Kent","Inspector of Education and Training","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Kent","Intelligence Analysis","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Kent","Medicine","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Kent","Operational Delivery","540","500","28670","29290"
"Leaver CS","2022","No function","Kent","Other","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Kent","Policy","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Kent","Psychology","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Kent","Science and Engineering","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Kent","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Kent","Veterinarian","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Lancashire","Commercial","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Lancashire","Inspector of Education and Training","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Lancashire","Operational Delivery","760","650","23830","21260"
"Leaver CS","2022","No function","Lancashire","Other","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Lancashire","Policy","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Lancashire","Psychology","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Lancashire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Lancashire","Veterinarian","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Leicestershire, Rutland and Northamptonshire","Inspector of Education and Training","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Leicestershire, Rutland and Northamptonshire","Medicine","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Leicestershire, Rutland and Northamptonshire","Operational Delivery","550","500","24170","21260"
"Leaver CS","2022","No function","Leicestershire, Rutland and Northamptonshire","Other","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Leicestershire, Rutland and Northamptonshire","Policy","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Leicestershire, Rutland and Northamptonshire","Psychology","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Leicestershire, Rutland and Northamptonshire","Science and Engineering","30","30","[c]","[c]"
"Leaver CS","2022","No function","Leicestershire, Rutland and Northamptonshire","Tax","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Leicestershire, Rutland and Northamptonshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Lincolnshire","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Lincolnshire","Human Resources","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Lincolnshire","Inspector of Education and Training","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Lincolnshire","Operational Delivery","140","130","25250","27570"
"Leaver CS","2022","No function","Lincolnshire","Other","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Lincolnshire","Psychology","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Lincolnshire","Science and Engineering","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Lincolnshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Merseyside","Inspector of Education and Training","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Merseyside","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Merseyside","Operational Delivery","460","400","27530","25670"
"Leaver CS","2022","No function","Merseyside","Other","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Merseyside","Policy","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Merseyside","Science and Engineering","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Merseyside","Tax","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Merseyside","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","North Eastern Scotland","Operational Delivery","70","70","31690","27290"
"Leaver CS","2022","No function","North Eastern Scotland","Other","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","North Eastern Scotland","Policy","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","North Yorkshire","Inspector of Education and Training","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","North Yorkshire","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","North Yorkshire","Medicine","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","North Yorkshire","Operational Delivery","110","90","28010","27570"
"Leaver CS","2022","No function","North Yorkshire","Other","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","North Yorkshire","Policy","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","North Yorkshire","Science and Engineering","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","North Yorkshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","North Yorkshire","Veterinarian","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Northern Ireland","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Northern Ireland","Policy","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Northern Ireland","Tax","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Northumberland, and Tyne and Wear","Inspector of Education and Training","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Northumberland, and Tyne and Wear","Knowledge and Information Management","30","30","[c]","[c]"
"Leaver CS","2022","No function","Northumberland, and Tyne and Wear","Medicine","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Northumberland, and Tyne and Wear","Operational Delivery","670","580","25790","21260"
"Leaver CS","2022","No function","Northumberland, and Tyne and Wear","Other","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Northumberland, and Tyne and Wear","Policy","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Northumberland, and Tyne and Wear","Psychology","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Northumberland, and Tyne and Wear","Science and Engineering","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Northumberland, and Tyne and Wear","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Outer London - East and North East","Inspector of Education and Training","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Outer London - East and North East","Intelligence Analysis","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Outer London - East and North East","Operational Delivery","330","310","28930","31060"
"Leaver CS","2022","No function","Outer London - East and North East","Other","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Outer London - East and North East","Policy","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Outer London - East and North East","Psychology","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Outer London - East and North East","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Outer London - South","Commercial","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Outer London - South","Operational Delivery","250","230","29020","30600"
"Leaver CS","2022","No function","Outer London - South","Other","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Outer London - South","Policy","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Outer London - South","Psychology","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Outer London - South","Tax","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Outer London - South","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Outer London - West and North West","Inspector of Education and Training","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Outer London - West and North West","Intelligence Analysis","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Outer London - West and North West","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Outer London - West and North West","Medicine","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Outer London - West and North West","Operational Delivery","460","420","29560","31060"
"Leaver CS","2022","No function","Outer London - West and North West","Other","30","30","[c]","[c]"
"Leaver CS","2022","No function","Outer London - West and North West","Policy","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Outer London - West and North West","Psychology","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Outer London - West and North West","Science and Engineering","50","50","36830","33220"
"Leaver CS","2022","No function","Outer London - West and North West","Statistics","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Outer London - West and North West","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Outer London - West and North West","Veterinarian","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Overseas","International Trade","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Overseas","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Overseas","Other","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Overseas","Science and Engineering","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Shropshire and Staffordshire","Commercial","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Shropshire and Staffordshire","Inspector of Education and Training","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Shropshire and Staffordshire","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Shropshire and Staffordshire","Medicine","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Shropshire and Staffordshire","Operational Delivery","520","460","24980","25020"
"Leaver CS","2022","No function","Shropshire and Staffordshire","Other","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Shropshire and Staffordshire","Planning Inspectors","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Shropshire and Staffordshire","Psychology","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Shropshire and Staffordshire","Science and Engineering","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Shropshire and Staffordshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Shropshire and Staffordshire","Veterinarian","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","South Yorkshire","Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","South Yorkshire","Inspector of Education and Training","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","South Yorkshire","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","South Yorkshire","Operational Delivery","370","320","27680","27570"
"Leaver CS","2022","No function","South Yorkshire","Other","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","South Yorkshire","Planning","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","South Yorkshire","Policy","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","South Yorkshire","Psychology","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","South Yorkshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Southern Scotland","Inspector of Education and Training","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Southern Scotland","Operational Delivery","150","130","27280","27570"
"Leaver CS","2022","No function","Southern Scotland","Other","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Southern Scotland","Tax","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Southern Scotland","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Southern Scotland","Veterinarian","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Surrey, East and West Sussex","Inspector of Education and Training","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Surrey, East and West Sussex","Intelligence Analysis","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Surrey, East and West Sussex","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Surrey, East and West Sussex","Medicine","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Surrey, East and West Sussex","Operational Delivery","650","580","27260","27570"
"Leaver CS","2022","No function","Surrey, East and West Sussex","Other","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Surrey, East and West Sussex","Planning Inspectors","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Surrey, East and West Sussex","Policy","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Surrey, East and West Sussex","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Surrey, East and West Sussex","Psychology","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Surrey, East and West Sussex","Science and Engineering","50","40","[c]","[c]"
"Leaver CS","2022","No function","Surrey, East and West Sussex","Unknown","40","30","[c]","[c]"
"Leaver CS","2022","No function","Surrey, East and West Sussex","Veterinarian","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Tees Valley and Durham","Communications","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Tees Valley and Durham","Inspector of Education and Training","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Tees Valley and Durham","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Tees Valley and Durham","Operational Delivery","440","380","26790","22600"
"Leaver CS","2022","No function","Tees Valley and Durham","Other","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Tees Valley and Durham","Policy","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Tees Valley and Durham","Psychology","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Tees Valley and Durham","Tax","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Tees Valley and Durham","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Unknown","Digital, Data and Technology","[c]","[c]","[c]","[c]"
