"Status","Year","Profession_of_post","Sexual_orientation","Disability","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2021","Statistics","LGBO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Statistics","Undeclared","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Statistics","Undeclared","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Statistics","Undeclared","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Statistics","Unknown","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Statistics","Unknown","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Statistics","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Tax","Heterosexual / straight","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Tax","Heterosexual / straight","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Tax","LGBO","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Tax","LGBO","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Tax","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Heterosexual / straight","Declared disabled","240","230","34720","32000"
"Leaver Dept.","2021","Unknown","Heterosexual / straight","Declared non-disabled","1640","1560","35940","31990"
"Leaver Dept.","2021","Unknown","Heterosexual / straight","Undeclared","70","70","35230","31100"
"Leaver Dept.","2021","Unknown","Heterosexual / straight","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","LGBO","Declared disabled","30","30","[c]","[c]"
"Leaver Dept.","2021","Unknown","LGBO","Declared non-disabled","150","150","36360","32000"
"Leaver Dept.","2021","Unknown","LGBO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","LGBO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Undeclared","Declared disabled","30","30","[c]","[c]"
"Leaver Dept.","2021","Unknown","Undeclared","Declared non-disabled","150","150","37320","32000"
"Leaver Dept.","2021","Unknown","Undeclared","Undeclared","50","50","[c]","[c]"
"Leaver Dept.","2021","Unknown","Undeclared","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Unknown","Declared disabled","130","110","[c]","[c]"
"Leaver Dept.","2021","Unknown","Unknown","Declared non-disabled","1170","990","31970","27570"
"Leaver Dept.","2021","Unknown","Unknown","Undeclared","130","120","37520","34700"
"Leaver Dept.","2021","Unknown","Unknown","Unknown","1640","1380","35820","32000"
"Leaver Dept.","2022","Commercial","Heterosexual / straight","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","Heterosexual / straight","Declared non-disabled","200","190","39780","37400"
"Leaver Dept.","2022","Commercial","Heterosexual / straight","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","Heterosexual / straight","Unknown","50","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","LGBO","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","LGBO","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","LGBO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","Undeclared","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","Undeclared","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","Undeclared","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","Undeclared","Unknown","130","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","Unknown","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","Unknown","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","Heterosexual / straight","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","Heterosexual / straight","Declared non-disabled","180","170","42660","37420"
"Leaver Dept.","2022","Communications","Heterosexual / straight","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","Heterosexual / straight","Unknown","40","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","LGBO","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","LGBO","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","LGBO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","LGBO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","Undeclared","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","Undeclared","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","Undeclared","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","Undeclared","Unknown","90","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","Unknown","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","Unknown","Unknown","40","40","[c]","[c]"
"Leaver Dept.","2022","Corporate Finance","Heterosexual / straight","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Corporate Finance","Heterosexual / straight","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Corporate Finance","LGBO","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Corporate Finance","LGBO","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Corporate Finance","Undeclared","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Corporate Finance","Undeclared","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Corporate Finance","Unknown","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Corporate Finance","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Counter Fraud","Heterosexual / straight","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Counter Fraud","Heterosexual / straight","Declared non-disabled","60","50","31610","27570"
"Leaver Dept.","2022","Counter Fraud","Heterosexual / straight","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Counter Fraud","Heterosexual / straight","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Counter Fraud","LGBO","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Counter Fraud","LGBO","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Counter Fraud","Undeclared","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Counter Fraud","Undeclared","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Counter Fraud","Unknown","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Counter Fraud","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data and Technology","Heterosexual / straight","Declared disabled","30","30","[c]","[c]"
"Leaver Dept.","2022","Digital, Data and Technology","Heterosexual / straight","Declared non-disabled","340","330","42340","38500"
"Leaver Dept.","2022","Digital, Data and Technology","Heterosexual / straight","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data and Technology","Heterosexual / straight","Unknown","40","30","[c]","[c]"
"Leaver Dept.","2022","Digital, Data and Technology","LGBO","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data and Technology","LGBO","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data and Technology","LGBO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data and Technology","LGBO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data and Technology","Undeclared","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data and Technology","Undeclared","Declared non-disabled","40","40","[c]","[c]"
"Leaver Dept.","2022","Digital, Data and Technology","Undeclared","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data and Technology","Undeclared","Unknown","90","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data and Technology","Unknown","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data and Technology","Unknown","Declared non-disabled","30","30","[c]","[c]"
"Leaver Dept.","2022","Digital, Data and Technology","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data and Technology","Unknown","Unknown","100","90","41030","37910"
"Leaver Dept.","2022","Economics","Heterosexual / straight","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Economics","Heterosexual / straight","Declared non-disabled","90","90","47720","40050"
"Leaver Dept.","2022","Economics","Heterosexual / straight","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Economics","Heterosexual / straight","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Economics","LGBO","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Economics","LGBO","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Economics","LGBO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Economics","LGBO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Economics","Undeclared","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Economics","Undeclared","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Economics","Undeclared","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Economics","Unknown","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Economics","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Finance","Heterosexual / straight","Declared disabled","30","30","[c]","[c]"
"Leaver Dept.","2022","Finance","Heterosexual / straight","Declared non-disabled","280","270","42190","38150"
"Leaver Dept.","2022","Finance","Heterosexual / straight","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Finance","Heterosexual / straight","Unknown","50","[c]","[c]","[c]"
"Leaver Dept.","2022","Finance","LGBO","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Finance","LGBO","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Finance","LGBO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Finance","LGBO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Finance","Undeclared","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Finance","Undeclared","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Finance","Undeclared","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Finance","Undeclared","Unknown","130","[c]","[c]","[c]"
"Leaver Dept.","2022","Finance","Unknown","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Finance","Unknown","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Finance","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Finance","Unknown","Unknown","50","40","[c]","[c]"
"Leaver Dept.","2022","Geography","Heterosexual / straight","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Geography","Heterosexual / straight","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Geography","Heterosexual / straight","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Geography","LGBO","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Geography","LGBO","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Geography","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Human Resources","Heterosexual / straight","Declared disabled","50","50","[c]","[c]"
"Leaver Dept.","2022","Human Resources","Heterosexual / straight","Declared non-disabled","350","340","39360","33280"
"Leaver Dept.","2022","Human Resources","Heterosexual / straight","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Human Resources","Heterosexual / straight","Unknown","50","40","[c]","[c]"
"Leaver Dept.","2022","Human Resources","LGBO","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Human Resources","LGBO","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Human Resources","LGBO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Human Resources","LGBO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Human Resources","Undeclared","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Human Resources","Undeclared","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Human Resources","Undeclared","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Human Resources","Undeclared","Unknown","40","[c]","[c]","[c]"
"Leaver Dept.","2022","Human Resources","Unknown","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Human Resources","Unknown","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Human Resources","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Human Resources","Unknown","Unknown","40","40","[c]","[c]"
"Leaver Dept.","2022","Inspector of Education and Training","Heterosexual / straight","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Inspector of Education and Training","Heterosexual / straight","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Inspector of Education and Training","LGBO","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Inspector of Education and Training","LGBO","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Inspector of Education and Training","Undeclared","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Intelligence Analysis","Heterosexual / straight","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Intelligence Analysis","Heterosexual / straight","Declared non-disabled","50","50","[c]","[c]"
"Leaver Dept.","2022","Intelligence Analysis","Heterosexual / straight","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Intelligence Analysis","LGBO","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Intelligence Analysis","LGBO","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Intelligence Analysis","Undeclared","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Intelligence Analysis","Undeclared","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Intelligence Analysis","Undeclared","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Intelligence Analysis","Unknown","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Intelligence Analysis","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Internal Audit","Heterosexual / straight","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Internal Audit","Heterosexual / straight","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Internal Audit","Heterosexual / straight","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Internal Audit","Heterosexual / straight","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Internal Audit","LGBO","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Internal Audit","LGBO","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Internal Audit","Undeclared","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Internal Audit","Unknown","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Internal Audit","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","International Trade","Heterosexual / straight","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","International Trade","Heterosexual / straight","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","International Trade","Heterosexual / straight","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","International Trade","Heterosexual / straight","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","International Trade","LGBO","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","International Trade","LGBO","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","International Trade","LGBO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","International Trade","Undeclared","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","International Trade","Undeclared","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","International Trade","Unknown","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","International Trade","Unknown","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","International Trade","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Knowledge and Information Management","Heterosexual / straight","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Knowledge and Information Management","Heterosexual / straight","Declared non-disabled","170","160","44650","42370"
"Leaver Dept.","2022","Knowledge and Information Management","Heterosexual / straight","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Knowledge and Information Management","Heterosexual / straight","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Knowledge and Information Management","LGBO","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Knowledge and Information Management","LGBO","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Knowledge and Information Management","LGBO","Undeclared","[c]","[c]","[c]","[c]"
