"Status","Year","Organisation","Sex","Region_ITL2","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2021","Standards and Testing Agency","Male","West Midlands","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Student Awards Agency for Scotland","Female","Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Student Awards Agency for Scotland","Male","Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Submarine Delivery Agency","Female","Cumbria","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Submarine Delivery Agency","Female","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Submarine Delivery Agency","Female","Devon","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Submarine Delivery Agency","Female","Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Submarine Delivery Agency","Female","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Submarine Delivery Agency","Male","Cumbria","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Submarine Delivery Agency","Male","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Submarine Delivery Agency","Male","Devon","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Submarine Delivery Agency","Male","Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Submarine Delivery Agency","Male","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver CS","2021","The National Archives","Female","Outer London - West and North West","[c]","[c]","[c]","[c]"
"Leaver CS","2021","The National Archives","Male","Outer London - West and North West","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Transport Scotland","Female","Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Transport Scotland","Female","West Central Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Transport Scotland","Male","Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Transport Scotland","Male","West Central Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","UK Export Finance","Female","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver CS","2021","UK Export Finance","Male","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver CS","2021","UK Hydrographic Office","Female","Dorset and Somerset","[c]","[c]","[c]","[c]"
"Leaver CS","2021","UK Hydrographic Office","Male","Dorset and Somerset","40","40","[c]","[c]"
"Leaver CS","2021","UK Intellectual Property Office","Female","East Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2021","UK Intellectual Property Office","Male","East Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2021","UK Space Agency","Female","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","UK Space Agency","Female","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver CS","2021","UK Space Agency","Female","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver CS","2021","UK Space Agency","Male","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","UK Space Agency","Male","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver CS","2021","UK Space Agency","Male","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver CS","2021","UK Supreme Court","Female","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver CS","2021","UK Supreme Court","Male","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver CS","2021","United Kingdom Statistics Authority","Female","East Wales","50","40","[c]","[c]"
"Leaver CS","2021","United Kingdom Statistics Authority","Female","Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","United Kingdom Statistics Authority","Female","Hampshire and Isle of Wight","80","60","24860","19520"
"Leaver CS","2021","United Kingdom Statistics Authority","Female","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver CS","2021","United Kingdom Statistics Authority","Female","Southern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","United Kingdom Statistics Authority","Male","East Wales","70","70","32120","27500"
"Leaver CS","2021","United Kingdom Statistics Authority","Male","Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","United Kingdom Statistics Authority","Male","Hampshire and Isle of Wight","80","60","23300","19520"
"Leaver CS","2021","United Kingdom Statistics Authority","Male","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver CS","2021","United Kingdom Statistics Authority","Male","Southern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","United Kingdom Statistics Authority","Unknown","East Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2021","United Kingdom Statistics Authority","Unknown","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Valuation Office Agency","Female","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Valuation Office Agency","Female","Cheshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Valuation Office Agency","Female","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Valuation Office Agency","Female","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Valuation Office Agency","Female","Devon","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Valuation Office Agency","Female","East Anglia","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Valuation Office Agency","Female","East Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Valuation Office Agency","Female","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Valuation Office Agency","Female","Essex","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Valuation Office Agency","Female","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Valuation Office Agency","Female","Greater Manchester","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Valuation Office Agency","Female","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Valuation Office Agency","Female","Inner London - East","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Valuation Office Agency","Female","Lancashire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Valuation Office Agency","Female","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Valuation Office Agency","Female","Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Valuation Office Agency","Female","Merseyside","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Valuation Office Agency","Female","North Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Valuation Office Agency","Female","Northumberland and Tyne and Wear","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Valuation Office Agency","Female","Outer London - South","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Valuation Office Agency","Female","Outer London - West and North West","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Valuation Office Agency","Female","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Valuation Office Agency","Female","South Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Valuation Office Agency","Female","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Valuation Office Agency","Female","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Valuation Office Agency","Female","West Central Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Valuation Office Agency","Female","West Midlands","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Valuation Office Agency","Female","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Valuation Office Agency","Female","West Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Valuation Office Agency","Male","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Valuation Office Agency","Male","Cheshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Valuation Office Agency","Male","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Valuation Office Agency","Male","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Valuation Office Agency","Male","Devon","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Valuation Office Agency","Male","East Anglia","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Valuation Office Agency","Male","East Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Valuation Office Agency","Male","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Valuation Office Agency","Male","Essex","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Valuation Office Agency","Male","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Valuation Office Agency","Male","Greater Manchester","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Valuation Office Agency","Male","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Valuation Office Agency","Male","Inner London - East","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Valuation Office Agency","Male","Lancashire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Valuation Office Agency","Male","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Valuation Office Agency","Male","Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Valuation Office Agency","Male","Merseyside","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Valuation Office Agency","Male","North Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Valuation Office Agency","Male","Northumberland and Tyne and Wear","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Valuation Office Agency","Male","Outer London - South","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Valuation Office Agency","Male","Outer London - West and North West","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Valuation Office Agency","Male","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Valuation Office Agency","Male","South Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Valuation Office Agency","Male","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Valuation Office Agency","Male","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Valuation Office Agency","Male","West Central Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Valuation Office Agency","Male","West Midlands","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Valuation Office Agency","Male","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Valuation Office Agency","Male","West Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Vehicle Certification Agency","Female","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Vehicle Certification Agency","Female","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Vehicle Certification Agency","Female","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Vehicle Certification Agency","Male","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Vehicle Certification Agency","Male","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Vehicle Certification Agency","Male","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Veterinary Medicines Directorate","Female","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Veterinary Medicines Directorate","Male","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Wales Office","Female","East Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Wales Office","Female","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Wales Office","Male","East Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Wales Office","Male","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Water Services Regulation Authority","Female","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Water Services Regulation Authority","Female","West Midlands","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Water Services Regulation Authority","Male","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Water Services Regulation Authority","Male","West Midlands","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Welsh Government (excl. agencies)","Female","East Wales","40","40","[c]","[c]"
"Leaver CS","2021","Welsh Government (excl. agencies)","Female","West Wales and The Valleys","30","30","[c]","[c]"
"Leaver CS","2021","Welsh Government (excl. agencies)","Male","East Wales","40","40","[c]","[c]"
"Leaver CS","2021","Welsh Government (excl. agencies)","Male","West Wales and The Valleys","30","30","[c]","[c]"
"Leaver CS","2021","Welsh Revenue Authority","Female","East Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Welsh Revenue Authority","Female","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Welsh Revenue Authority","Male","East Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Welsh Revenue Authority","Male","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Wilton Park","Female","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Wilton Park","Male","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Accountant in Bankruptcy","Female","Southern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Accountant in Bankruptcy","Male","Southern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Advisory, Conciliation and Arbitration Service","Female","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Advisory, Conciliation and Arbitration Service","Female","East Anglia","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Advisory, Conciliation and Arbitration Service","Female","East Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Advisory, Conciliation and Arbitration Service","Female","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Advisory, Conciliation and Arbitration Service","Female","Greater Manchester","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Advisory, Conciliation and Arbitration Service","Female","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Advisory, Conciliation and Arbitration Service","Female","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Advisory, Conciliation and Arbitration Service","Female","West Central Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Advisory, Conciliation and Arbitration Service","Female","West Midlands","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Advisory, Conciliation and Arbitration Service","Female","West Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Advisory, Conciliation and Arbitration Service","Male","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Advisory, Conciliation and Arbitration Service","Male","East Anglia","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Advisory, Conciliation and Arbitration Service","Male","East Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Advisory, Conciliation and Arbitration Service","Male","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Advisory, Conciliation and Arbitration Service","Male","Greater Manchester","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Advisory, Conciliation and Arbitration Service","Male","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Advisory, Conciliation and Arbitration Service","Male","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Advisory, Conciliation and Arbitration Service","Male","West Central Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Advisory, Conciliation and Arbitration Service","Male","West Midlands","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Advisory, Conciliation and Arbitration Service","Male","West Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Animal and Plant Health Agency","Female","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Animal and Plant Health Agency","Female","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Animal and Plant Health Agency","Female","Cheshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Animal and Plant Health Agency","Female","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Animal and Plant Health Agency","Female","Cumbria","[c]","[c]","[c]","[c]"
