"Status","Year","Parent_department","Sex","Disability","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2022","Cabinet Office","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Cabinet Office","Female","Unknown","460","460","37100","32000"
"Leaver Dept.","2022","Cabinet Office","Male","Declared disabled","60","60","36500","32810"
"Leaver Dept.","2022","Cabinet Office","Male","Declared non-disabled","370","370","47000","40600"
"Leaver Dept.","2022","Cabinet Office","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Cabinet Office","Male","Unknown","380","380","38730","32000"
"Leaver Dept.","2022","Chancellor's other departments","Female","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Chancellor's other departments","Female","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Chancellor's other departments","Male","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Chancellor's other departments","Male","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Chancellor's other departments","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Charity Commission","Female","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Charity Commission","Female","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Charity Commission","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Charity Commission","Male","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Charity Commission","Male","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Charity Commission","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Competition and Markets Authority","Female","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Competition and Markets Authority","Female","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Competition and Markets Authority","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Competition and Markets Authority","Male","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Competition and Markets Authority","Male","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Competition and Markets Authority","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Business, Energy and Industrial Strategy","Female","Declared disabled","40","40","[c]","[c]"
"Leaver Dept.","2022","Department for Business, Energy and Industrial Strategy","Female","Declared non-disabled","260","250","42760","38160"
"Leaver Dept.","2022","Department for Business, Energy and Industrial Strategy","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Business, Energy and Industrial Strategy","Female","Unknown","90","90","37030","33640"
"Leaver Dept.","2022","Department for Business, Energy and Industrial Strategy","Male","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Business, Energy and Industrial Strategy","Male","Declared non-disabled","230","220","45590","40200"
"Leaver Dept.","2022","Department for Business, Energy and Industrial Strategy","Male","Undeclared","30","30","[c]","[c]"
"Leaver Dept.","2022","Department for Business, Energy and Industrial Strategy","Male","Unknown","100","100","37960","36070"
"Leaver Dept.","2022","Department for Digital, Culture, Media and Sport","Female","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Digital, Culture, Media and Sport","Female","Declared non-disabled","80","80","41400","34350"
"Leaver Dept.","2022","Department for Digital, Culture, Media and Sport","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Digital, Culture, Media and Sport","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Digital, Culture, Media and Sport","Male","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Digital, Culture, Media and Sport","Male","Declared non-disabled","80","70","47870","51730"
"Leaver Dept.","2022","Department for Digital, Culture, Media and Sport","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Digital, Culture, Media and Sport","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Education","Female","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Education","Female","Declared non-disabled","190","180","43100","39280"
"Leaver Dept.","2022","Department for Education","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Education","Female","Unknown","70","70","39270","36500"
"Leaver Dept.","2022","Department for Education","Male","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Education","Male","Declared non-disabled","130","130","44270","40510"
"Leaver Dept.","2022","Department for Education","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Education","Male","Unknown","60","60","39640","36500"
"Leaver Dept.","2022","Department for Environment, Food and Rural Affairs","Female","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Environment, Food and Rural Affairs","Female","Declared non-disabled","220","210","27580","24920"
"Leaver Dept.","2022","Department for Environment, Food and Rural Affairs","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Environment, Food and Rural Affairs","Female","Unknown","30","30","[c]","[c]"
"Leaver Dept.","2022","Department for Environment, Food and Rural Affairs","Male","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Environment, Food and Rural Affairs","Male","Declared non-disabled","160","160","[c]","[c]"
"Leaver Dept.","2022","Department for Environment, Food and Rural Affairs","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Environment, Food and Rural Affairs","Male","Unknown","40","30","[c]","[c]"
"Leaver Dept.","2022","Department for International Trade","Female","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for International Trade","Female","Declared non-disabled","60","60","[c]","[c]"
"Leaver Dept.","2022","Department for International Trade","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for International Trade","Female","Unknown","50","50","[c]","[c]"
"Leaver Dept.","2022","Department for International Trade","Male","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for International Trade","Male","Declared non-disabled","40","40","[c]","[c]"
"Leaver Dept.","2022","Department for International Trade","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for International Trade","Male","Unknown","40","40","[c]","[c]"
"Leaver Dept.","2022","Department for Levelling Up, Housing and Communities","Female","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Levelling Up, Housing and Communities","Female","Declared non-disabled","150","150","39790","36340"
"Leaver Dept.","2022","Department for Levelling Up, Housing and Communities","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Levelling Up, Housing and Communities","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Levelling Up, Housing and Communities","Male","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Levelling Up, Housing and Communities","Male","Declared non-disabled","110","110","43940","39600"
"Leaver Dept.","2022","Department for Levelling Up, Housing and Communities","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Levelling Up, Housing and Communities","Male","Unknown","30","30","[c]","[c]"
"Leaver Dept.","2022","Department for Transport","Female","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Transport","Female","Declared non-disabled","200","190","35530","32180"
"Leaver Dept.","2022","Department for Transport","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Transport","Female","Unknown","80","80","34710","30730"
"Leaver Dept.","2022","Department for Transport","Male","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Transport","Male","Declared non-disabled","210","210","38700","35060"
"Leaver Dept.","2022","Department for Transport","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Transport","Male","Unknown","90","90","35630","31780"
"Leaver Dept.","2022","Department for Work and Pensions","Female","Declared disabled","250","240","29400","27570"
"Leaver Dept.","2022","Department for Work and Pensions","Female","Declared non-disabled","1360","1300","29230","27570"
"Leaver Dept.","2022","Department for Work and Pensions","Female","Undeclared","100","100","30750","27570"
"Leaver Dept.","2022","Department for Work and Pensions","Female","Unknown","150","140","30940","27570"
"Leaver Dept.","2022","Department for Work and Pensions","Male","Declared disabled","150","150","30430","27570"
"Leaver Dept.","2022","Department for Work and Pensions","Male","Declared non-disabled","930","920","30400","27570"
"Leaver Dept.","2022","Department for Work and Pensions","Male","Undeclared","70","70","30850","27570"
"Leaver Dept.","2022","Department for Work and Pensions","Male","Unknown","110","110","32580","27570"
"Leaver Dept.","2022","Department of Health and Social Care","Female","Declared disabled","270","230","37270","33620"
"Leaver Dept.","2022","Department of Health and Social Care","Female","Declared non-disabled","3010","2700","39380","33340"
"Leaver Dept.","2022","Department of Health and Social Care","Female","Undeclared","50","50","36930","33050"
"Leaver Dept.","2022","Department of Health and Social Care","Female","Unknown","1860","1050","46390","40460"
"Leaver Dept.","2022","Department of Health and Social Care","Male","Declared disabled","120","100","40810","32330"
"Leaver Dept.","2022","Department of Health and Social Care","Male","Declared non-disabled","1390","1270","43950","37470"
"Leaver Dept.","2022","Department of Health and Social Care","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department of Health and Social Care","Male","Unknown","1140","620","54850","50410"
"Leaver Dept.","2022","Estyn","Female","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Estyn","Female","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Estyn","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Estyn","Male","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Estyn","Male","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Food Standards Agency","Female","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Food Standards Agency","Female","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Food Standards Agency","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Food Standards Agency","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Food Standards Agency","Male","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Food Standards Agency","Male","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Food Standards Agency","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Food Standards Agency","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Foreign, Commonwealth and Development Office","Female","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Foreign, Commonwealth and Development Office","Female","Declared non-disabled","140","50","[c]","[c]"
"Leaver Dept.","2022","Foreign, Commonwealth and Development Office","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Foreign, Commonwealth and Development Office","Female","Unknown","70","[c]","[c]","[c]"
"Leaver Dept.","2022","Foreign, Commonwealth and Development Office","Male","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Foreign, Commonwealth and Development Office","Male","Declared non-disabled","100","[c]","[c]","[c]"
"Leaver Dept.","2022","Foreign, Commonwealth and Development Office","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Foreign, Commonwealth and Development Office","Male","Unknown","70","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs","Female","Declared disabled","60","60","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs","Female","Declared non-disabled","390","370","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs","Female","Unknown","280","270","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs","Male","Declared disabled","50","40","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs","Male","Declared non-disabled","340","340","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs","Male","Unknown","230","230","[c]","[c]"
"Leaver Dept.","2022","HM Treasury","Female","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Treasury","Female","Declared non-disabled","90","90","[c]","[c]"
"Leaver Dept.","2022","HM Treasury","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Treasury","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Treasury","Male","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Treasury","Male","Declared non-disabled","70","70","[c]","[c]"
"Leaver Dept.","2022","HM Treasury","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Treasury","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","Female","Declared disabled","50","50","37620","30830"
"Leaver Dept.","2022","Home Office","Female","Declared non-disabled","540","510","35600","28850"
"Leaver Dept.","2022","Home Office","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","Female","Unknown","130","130","33160","28650"
"Leaver Dept.","2022","Home Office","Male","Declared disabled","50","50","[c]","[c]"
"Leaver Dept.","2022","Home Office","Male","Declared non-disabled","500","490","36290","29030"
"Leaver Dept.","2022","Home Office","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","Male","Unknown","110","110","33380","30820"
"Leaver Dept.","2022","Ministry of Defence","Female","Declared disabled","50","50","34290","33300"
"Leaver Dept.","2022","Ministry of Defence","Female","Declared non-disabled","380","370","34870","31850"
"Leaver Dept.","2022","Ministry of Defence","Female","Undeclared","30","30","[c]","[c]"
"Leaver Dept.","2022","Ministry of Defence","Female","Unknown","60","60","37080","36460"
"Leaver Dept.","2022","Ministry of Defence","Male","Declared disabled","60","60","38760","36300"
"Leaver Dept.","2022","Ministry of Defence","Male","Declared non-disabled","420","410","37710","34380"
"Leaver Dept.","2022","Ministry of Defence","Male","Undeclared","40","40","[c]","[c]"
"Leaver Dept.","2022","Ministry of Defence","Male","Unknown","70","70","35610","33880"
"Leaver Dept.","2022","Ministry of Justice","Female","Declared disabled","130","120","33250","30450"
"Leaver Dept.","2022","Ministry of Justice","Female","Declared non-disabled","720","690","31800","26410"
