"Status","Year","Organisation","Age","Ethnicity","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2021","Education and Skills Funding Agency","30-39","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Education and Skills Funding Agency","30-39","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Education and Skills Funding Agency","30-39","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Education and Skills Funding Agency","30-39","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Education and Skills Funding Agency","30-39","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Education and Skills Funding Agency","30-39","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Education and Skills Funding Agency","40-49","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Education and Skills Funding Agency","40-49","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Education and Skills Funding Agency","40-49","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Education and Skills Funding Agency","40-49","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Education and Skills Funding Agency","40-49","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Education and Skills Funding Agency","40-49","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Education and Skills Funding Agency","50-59","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Education and Skills Funding Agency","50-59","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Education and Skills Funding Agency","50-59","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Education and Skills Funding Agency","50-59","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Education and Skills Funding Agency","50-59","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Education and Skills Funding Agency","50-59","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Education and Skills Funding Agency","50-59","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Education and Skills Funding Agency","60-64","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Education and Skills Funding Agency","60-64","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Education and Skills Funding Agency","60-64","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Education and Skills Funding Agency","60-64","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Education and Skills Funding Agency","60-64","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Education and Skills Funding Agency","60-64","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Education Scotland","30-39","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Education Scotland","30-39","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Education Scotland","30-39","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Education Scotland","30-39","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Education Scotland","30-39","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Education Scotland","30-39","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","ESTYN","50-59","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","ESTYN","50-59","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","ESTYN","50-59","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","ESTYN","50-59","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","ESTYN","50-59","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","ESTYN","50-59","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","FCDO Services","50-59","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","FCDO Services","50-59","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","FCDO Services","50-59","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","FCDO Services","50-59","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","FCDO Services","50-59","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","FCDO Services","50-59","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Food Standards Agency","20-29","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Food Standards Agency","20-29","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Food Standards Agency","20-29","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Food Standards Agency","20-29","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Food Standards Agency","20-29","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Food Standards Agency","20-29","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Food Standards Agency","20-29","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Food Standards Agency","30-39","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Food Standards Agency","30-39","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Food Standards Agency","30-39","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Food Standards Agency","30-39","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Food Standards Agency","30-39","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Food Standards Agency","30-39","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Food Standards Agency","30-39","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Food Standards Agency","30-39","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Food Standards Agency","40-49","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Food Standards Agency","40-49","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Food Standards Agency","40-49","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Food Standards Agency","40-49","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Food Standards Agency","40-49","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Food Standards Agency","40-49","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Food Standards Agency","40-49","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Food Standards Agency","50-59","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Food Standards Agency","50-59","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Food Standards Agency","50-59","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Food Standards Agency","50-59","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Food Standards Agency","50-59","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Food Standards Agency","50-59","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Food Standards Scotland","20-29","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Food Standards Scotland","20-29","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Food Standards Scotland","20-29","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Food Standards Scotland","20-29","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Food Standards Scotland","20-29","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Food Standards Scotland","20-29","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Food Standards Scotland","20-29","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Food Standards Scotland","50-59","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Food Standards Scotland","50-59","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Food Standards Scotland","50-59","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Food Standards Scotland","50-59","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Food Standards Scotland","50-59","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Food Standards Scotland","50-59","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Food Standards Scotland","50-59","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Foreign and Commonwealth Office (excl. agencies)","20-29","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Foreign and Commonwealth Office (excl. agencies)","20-29","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Foreign and Commonwealth Office (excl. agencies)","20-29","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Foreign and Commonwealth Office (excl. agencies)","20-29","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Foreign and Commonwealth Office (excl. agencies)","20-29","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Foreign and Commonwealth Office (excl. agencies)","20-29","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Foreign and Commonwealth Office (excl. agencies)","20-29","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Foreign and Commonwealth Office (excl. agencies)","20-29","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Foreign and Commonwealth Office (excl. agencies)","30-39","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Foreign and Commonwealth Office (excl. agencies)","30-39","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Foreign and Commonwealth Office (excl. agencies)","30-39","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Foreign and Commonwealth Office (excl. agencies)","30-39","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Foreign and Commonwealth Office (excl. agencies)","30-39","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Foreign and Commonwealth Office (excl. agencies)","30-39","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Foreign and Commonwealth Office (excl. agencies)","30-39","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Foreign and Commonwealth Office (excl. agencies)","40-49","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Foreign and Commonwealth Office (excl. agencies)","40-49","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Foreign and Commonwealth Office (excl. agencies)","40-49","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Foreign and Commonwealth Office (excl. agencies)","40-49","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Foreign and Commonwealth Office (excl. agencies)","40-49","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Foreign and Commonwealth Office (excl. agencies)","40-49","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Foreign and Commonwealth Office (excl. agencies)","40-49","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Foreign and Commonwealth Office (excl. agencies)","40-49","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Foreign and Commonwealth Office (excl. agencies)","50-59","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Foreign and Commonwealth Office (excl. agencies)","50-59","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Foreign and Commonwealth Office (excl. agencies)","50-59","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Foreign and Commonwealth Office (excl. agencies)","50-59","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Foreign and Commonwealth Office (excl. agencies)","50-59","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Foreign and Commonwealth Office (excl. agencies)","50-59","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Foreign and Commonwealth Office (excl. agencies)","50-59","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Foreign and Commonwealth Office (excl. agencies)","60-64","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Foreign and Commonwealth Office (excl. agencies)","60-64","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Foreign and Commonwealth Office (excl. agencies)","60-64","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Foreign and Commonwealth Office (excl. agencies)","60-64","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Foreign and Commonwealth Office (excl. agencies)","60-64","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Foreign and Commonwealth Office (excl. agencies)","60-64","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Foreign and Commonwealth Office (excl. agencies)","60-64","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Foreign, Commonwealth and Development Office (excl. agencies)","20-29","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Foreign, Commonwealth and Development Office (excl. agencies)","20-29","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Foreign, Commonwealth and Development Office (excl. agencies)","20-29","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Foreign, Commonwealth and Development Office (excl. agencies)","20-29","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Foreign, Commonwealth and Development Office (excl. agencies)","20-29","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Foreign, Commonwealth and Development Office (excl. agencies)","20-29","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Foreign, Commonwealth and Development Office (excl. agencies)","20-29","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Foreign, Commonwealth and Development Office (excl. agencies)","20-29","White","50","[c]","[c]","[c]"
"Leaver Dept.","2021","Foreign, Commonwealth and Development Office (excl. agencies)","30-39","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Foreign, Commonwealth and Development Office (excl. agencies)","30-39","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Foreign, Commonwealth and Development Office (excl. agencies)","30-39","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Foreign, Commonwealth and Development Office (excl. agencies)","30-39","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Foreign, Commonwealth and Development Office (excl. agencies)","30-39","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Foreign, Commonwealth and Development Office (excl. agencies)","30-39","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Foreign, Commonwealth and Development Office (excl. agencies)","30-39","Unknown","40","[c]","[c]","[c]"
"Leaver Dept.","2021","Foreign, Commonwealth and Development Office (excl. agencies)","30-39","White","40","[c]","[c]","[c]"
"Leaver Dept.","2021","Foreign, Commonwealth and Development Office (excl. agencies)","40-49","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Foreign, Commonwealth and Development Office (excl. agencies)","40-49","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Foreign, Commonwealth and Development Office (excl. agencies)","40-49","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Foreign, Commonwealth and Development Office (excl. agencies)","40-49","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Foreign, Commonwealth and Development Office (excl. agencies)","40-49","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Foreign, Commonwealth and Development Office (excl. agencies)","40-49","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Foreign, Commonwealth and Development Office (excl. agencies)","40-49","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Foreign, Commonwealth and Development Office (excl. agencies)","40-49","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Foreign, Commonwealth and Development Office (excl. agencies)","50-59","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Foreign, Commonwealth and Development Office (excl. agencies)","50-59","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Foreign, Commonwealth and Development Office (excl. agencies)","50-59","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Foreign, Commonwealth and Development Office (excl. agencies)","50-59","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Foreign, Commonwealth and Development Office (excl. agencies)","50-59","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Foreign, Commonwealth and Development Office (excl. agencies)","50-59","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Foreign, Commonwealth and Development Office (excl. agencies)","50-59","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Foreign, Commonwealth and Development Office (excl. agencies)","50-59","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Forestry and Land Scotland","30-39","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Forestry and Land Scotland","30-39","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Forestry and Land Scotland","30-39","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Forestry and Land Scotland","30-39","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Forestry and Land Scotland","30-39","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Forestry and Land Scotland","30-39","White","[c]","[c]","[c]","[c]"
