"Status","Year","Function_of_post","Disability","Ethnicity","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2021","Security","Declared disabled","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Security","Declared non-disabled","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Security","Declared non-disabled","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Security","Declared non-disabled","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Security","Declared non-disabled","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Security","Declared non-disabled","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Security","Declared non-disabled","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Security","Declared non-disabled","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Security","Declared non-disabled","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Security","Undeclared","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Security","Undeclared","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Security","Unknown","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Security","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Security","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Security","Unknown","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Declared disabled","Asian","40","40","[c]","[c]"
"Leaver Dept.","2021","Unknown","Declared disabled","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Declared disabled","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Declared disabled","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Declared disabled","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Declared disabled","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Declared disabled","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Declared disabled","White","330","300","33490","27570"
"Leaver Dept.","2021","Unknown","Declared non-disabled","Asian","400","370","32680","29500"
"Leaver Dept.","2021","Unknown","Declared non-disabled","Black","180","170","32880","28670"
"Leaver Dept.","2021","Unknown","Declared non-disabled","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Declared non-disabled","Mixed","100","90","37120","33960"
"Leaver Dept.","2021","Unknown","Declared non-disabled","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Declared non-disabled","Undeclared","80","70","33830","30300"
"Leaver Dept.","2021","Unknown","Declared non-disabled","Unknown","120","110","33330","29290"
"Leaver Dept.","2021","Unknown","Declared non-disabled","White","2480","2280","34760","29430"
"Leaver Dept.","2021","Unknown","Undeclared","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Undeclared","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Undeclared","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Undeclared","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Undeclared","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Undeclared","Undeclared","60","50","[c]","[c]"
"Leaver Dept.","2021","Unknown","Undeclared","Unknown","80","80","41040","37190"
"Leaver Dept.","2021","Unknown","Undeclared","White","120","100","34720","27570"
"Leaver Dept.","2021","Unknown","Unknown","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Unknown","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Unknown","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Unknown","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Unknown","Unknown","1070","830","35280","31060"
"Leaver Dept.","2021","Unknown","Unknown","White","120","100","[c]","[c]"
"Leaver Dept.","2022","Analysis","Declared disabled","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Analysis","Declared disabled","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Analysis","Declared disabled","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Analysis","Declared disabled","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Analysis","Declared disabled","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Analysis","Declared disabled","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Analysis","Declared disabled","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Analysis","Declared non-disabled","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Analysis","Declared non-disabled","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Analysis","Declared non-disabled","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Analysis","Declared non-disabled","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Analysis","Declared non-disabled","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Analysis","Declared non-disabled","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Analysis","Declared non-disabled","White","200","190","43890","38740"
"Leaver Dept.","2022","Analysis","Undeclared","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Analysis","Undeclared","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Analysis","Undeclared","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Analysis","Undeclared","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Analysis","Undeclared","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Analysis","Undeclared","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Analysis","Undeclared","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Analysis","Unknown","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Analysis","Unknown","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Analysis","Unknown","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Analysis","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Analysis","Unknown","Unknown","140","[c]","[c]","[c]"
"Leaver Dept.","2022","Analysis","Unknown","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","Declared disabled","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","Declared disabled","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","Declared disabled","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","Declared disabled","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","Declared disabled","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","Declared disabled","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","Declared disabled","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","Declared non-disabled","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","Declared non-disabled","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","Declared non-disabled","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","Declared non-disabled","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","Declared non-disabled","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","Declared non-disabled","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","Declared non-disabled","White","150","150","42860","39380"
"Leaver Dept.","2022","Commercial","Undeclared","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","Undeclared","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","Unknown","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","Unknown","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","Unknown","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","Unknown","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","Unknown","Unknown","170","40","[c]","[c]"
"Leaver Dept.","2022","Commercial","Unknown","White","40","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","Declared disabled","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","Declared disabled","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","Declared disabled","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","Declared disabled","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","Declared disabled","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","Declared non-disabled","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","Declared non-disabled","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","Declared non-disabled","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","Declared non-disabled","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","Declared non-disabled","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","Declared non-disabled","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","Declared non-disabled","White","190","180","42970","37610"
"Leaver Dept.","2022","Communications","Undeclared","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","Undeclared","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","Undeclared","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","Undeclared","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","Undeclared","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","Undeclared","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","Unknown","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","Unknown","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","Unknown","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","Unknown","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","Unknown","Unknown","140","50","[c]","[c]"
"Leaver Dept.","2022","Communications","Unknown","White","30","[c]","[c]","[c]"
"Leaver Dept.","2022","Counter Fraud","Declared disabled","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Counter Fraud","Declared disabled","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Counter Fraud","Declared disabled","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Counter Fraud","Declared disabled","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Counter Fraud","Declared disabled","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Counter Fraud","Declared disabled","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Counter Fraud","Declared non-disabled","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Counter Fraud","Declared non-disabled","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Counter Fraud","Declared non-disabled","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Counter Fraud","Declared non-disabled","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Counter Fraud","Declared non-disabled","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Counter Fraud","Declared non-disabled","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Counter Fraud","Declared non-disabled","White","80","80","32780","27570"
"Leaver Dept.","2022","Counter Fraud","Undeclared","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Counter Fraud","Undeclared","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Counter Fraud","Undeclared","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Counter Fraud","Unknown","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Counter Fraud","Unknown","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Counter Fraud","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Counter Fraud","Unknown","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Debt","Declared disabled","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Debt","Declared disabled","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Debt","Declared disabled","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Debt","Declared disabled","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Debt","Declared disabled","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Debt","Declared non-disabled","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Debt","Declared non-disabled","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Debt","Declared non-disabled","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Debt","Declared non-disabled","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Debt","Declared non-disabled","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Debt","Declared non-disabled","White","30","30","[c]","[c]"
"Leaver Dept.","2022","Debt","Unknown","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Debt","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data & Technology","Declared disabled","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data & Technology","Declared disabled","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data & Technology","Declared disabled","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data & Technology","Declared disabled","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data & Technology","Declared disabled","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data & Technology","Declared disabled","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data & Technology","Declared disabled","White","40","40","[c]","[c]"
"Leaver Dept.","2022","Digital, Data & Technology","Declared non-disabled","Asian","70","70","42430","37640"
"Leaver Dept.","2022","Digital, Data & Technology","Declared non-disabled","Black","40","40","[c]","[c]"
"Leaver Dept.","2022","Digital, Data & Technology","Declared non-disabled","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data & Technology","Declared non-disabled","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data & Technology","Declared non-disabled","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data & Technology","Declared non-disabled","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data & Technology","Declared non-disabled","White","300","290","42660","38500"
"Leaver Dept.","2022","Digital, Data & Technology","Undeclared","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data & Technology","Undeclared","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data & Technology","Undeclared","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data & Technology","Undeclared","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data & Technology","Undeclared","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data & Technology","Unknown","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data & Technology","Unknown","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data & Technology","Unknown","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data & Technology","Unknown","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data & Technology","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data & Technology","Unknown","Unknown","160","70","41280","37960"
"Leaver Dept.","2022","Digital, Data & Technology","Unknown","White","50","40","[c]","[c]"
"Leaver Dept.","2022","Finance","Declared disabled","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Finance","Declared disabled","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Finance","Declared disabled","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Finance","Declared disabled","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Finance","Declared disabled","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Finance","Declared disabled","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Finance","Declared disabled","White","30","30","[c]","[c]"
"Leaver Dept.","2022","Finance","Declared non-disabled","Asian","50","50","[c]","[c]"
"Leaver Dept.","2022","Finance","Declared non-disabled","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Finance","Declared non-disabled","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Finance","Declared non-disabled","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Finance","Declared non-disabled","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Finance","Declared non-disabled","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Finance","Declared non-disabled","White","220","210","43150","38500"
"Leaver Dept.","2022","Finance","Undeclared","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Finance","Undeclared","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Finance","Undeclared","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Finance","Undeclared","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Finance","Undeclared","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Finance","Unknown","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Finance","Unknown","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Finance","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Finance","Unknown","Unknown","150","[c]","[c]","[c]"
"Leaver Dept.","2022","Finance","Unknown","White","40","[c]","[c]","[c]"
"Leaver Dept.","2022","Grants Management","Declared disabled","Asian","[c]","[c]","[c]","[c]"
