"Status","Year","Region_ITL3","Ethnicity","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2021","Glasgow City","Unknown","40","40","[c]","[c]"
"Leaver Dept.","2021","Glasgow City","White","180","180","27120","26110"
"Leaver Dept.","2021","Gloucestershire","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Gloucestershire","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Gloucestershire","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Gloucestershire","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Gloucestershire","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Gloucestershire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Gloucestershire","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Greater Manchester North East","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Greater Manchester North East","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Greater Manchester North East","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Greater Manchester North East","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Greater Manchester North East","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Greater Manchester North East","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Greater Manchester North East","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Greater Manchester North West","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Greater Manchester North West","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Greater Manchester North West","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Greater Manchester North West","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Greater Manchester North West","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Greater Manchester North West","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Greater Manchester North West","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Greater Manchester South East","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Greater Manchester South East","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Greater Manchester South East","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Greater Manchester South East","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Greater Manchester South East","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Greater Manchester South East","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Greater Manchester South East","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Greater Manchester South West","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Greater Manchester South West","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Greater Manchester South West","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Greater Manchester South West","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Greater Manchester South West","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Greater Manchester South West","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Greater Manchester South West","Unknown","60","60","[c]","[c]"
"Leaver Dept.","2021","Greater Manchester South West","White","90","80","[c]","[c]"
"Leaver Dept.","2021","Gwent Valleys","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Gwent Valleys","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Gwent Valleys","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Gwent Valleys","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Gwent Valleys","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Gwent Valleys","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Gwent Valleys","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Gwynedd","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Gwynedd","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Gwynedd","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Gwynedd","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Gwynedd","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Gwynedd","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Gwynedd","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Hackney and Newham","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Hackney and Newham","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Hackney and Newham","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Hackney and Newham","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Hackney and Newham","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Hackney and Newham","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Hackney and Newham","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Hackney and Newham","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Haringey and Islington","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Haringey and Islington","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Haringey and Islington","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Haringey and Islington","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Haringey and Islington","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Haringey and Islington","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Haringey and Islington","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Harrow and Hillingdon","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Harrow and Hillingdon","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Harrow and Hillingdon","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Harrow and Hillingdon","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Harrow and Hillingdon","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Harrow and Hillingdon","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Harrow and Hillingdon","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Harrow and Hillingdon","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Hartlepool and Stockton-on-Tees","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Hartlepool and Stockton-on-Tees","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Hartlepool and Stockton-on-Tees","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Hartlepool and Stockton-on-Tees","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Hartlepool and Stockton-on-Tees","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Hartlepool and Stockton-on-Tees","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Hartlepool and Stockton-on-Tees","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heart of Essex","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heart of Essex","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heart of Essex","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heart of Essex","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heart of Essex","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heart of Essex","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heart of Essex","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Herefordshire, County of","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Herefordshire, County of","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Herefordshire, County of","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Herefordshire, County of","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Herefordshire, County of","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Herefordshire, County of","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Hertfordshire","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Hertfordshire","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Hertfordshire","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Hertfordshire","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Hertfordshire","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Hertfordshire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Hertfordshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Hertfordshire","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Hounslow and Richmond upon Thames","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Hounslow and Richmond upon Thames","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Hounslow and Richmond upon Thames","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Hounslow and Richmond upon Thames","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Hounslow and Richmond upon Thames","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Hounslow and Richmond upon Thames","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Hounslow and Richmond upon Thames","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Hounslow and Richmond upon Thames","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Inverclyde, East Renfrewshire and Renfrewshire","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Inverclyde, East Renfrewshire and Renfrewshire","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Inverclyde, East Renfrewshire and Renfrewshire","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Inverclyde, East Renfrewshire and Renfrewshire","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Inverclyde, East Renfrewshire and Renfrewshire","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Inverclyde, East Renfrewshire and Renfrewshire","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Inverness and Nairn and Moray, Badenoch and Strathspey","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Inverness and Nairn and Moray, Badenoch and Strathspey","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Inverness and Nairn and Moray, Badenoch and Strathspey","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Inverness and Nairn and Moray, Badenoch and Strathspey","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Inverness and Nairn and Moray, Badenoch and Strathspey","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Inverness and Nairn and Moray, Badenoch and Strathspey","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Inverness and Nairn and Moray, Badenoch and Strathspey","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Isle of Anglesey","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Isle of Anglesey","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Isle of Anglesey","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Isle of Anglesey","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Isle of Anglesey","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Isle of Anglesey","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Isle of Wight","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Isle of Wight","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Isle of Wight","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Isle of Wight","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Isle of Wight","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Isle of Wight","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Kensington & Chelsea and Hammersmith & Fulham","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Kensington & Chelsea and Hammersmith & Fulham","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Kensington & Chelsea and Hammersmith & Fulham","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Kensington & Chelsea and Hammersmith & Fulham","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Kensington & Chelsea and Hammersmith & Fulham","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Kensington & Chelsea and Hammersmith & Fulham","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Kensington & Chelsea and Hammersmith & Fulham","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Kensington & Chelsea and Hammersmith & Fulham","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Kent Thames Gateway","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Kent Thames Gateway","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Kent Thames Gateway","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Kent Thames Gateway","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Kent Thames Gateway","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Kent Thames Gateway","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Kingston upon Hull, City of","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Kingston upon Hull, City of","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Kingston upon Hull, City of","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Kingston upon Hull, City of","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Kingston upon Hull, City of","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Kingston upon Hull, City of","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Kingston upon Hull, City of","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Lambeth","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Lambeth","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Lambeth","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Lambeth","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Lambeth","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Lambeth","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Lambeth","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Lambeth","White","50","50","[c]","[c]"
"Leaver Dept.","2021","Lancaster and Wyre","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Lancaster and Wyre","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Lancaster and Wyre","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Lancaster and Wyre","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Lancaster and Wyre","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Lancaster and Wyre","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Lancaster and Wyre","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Leeds","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Leeds","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Leeds","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Leeds","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Leeds","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Leeds","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Leeds","Unknown","90","60","[c]","[c]"
"Leaver Dept.","2021","Leeds","White","130","130","34170","31050"
"Leaver Dept.","2021","Leicester","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Leicester","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Leicester","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Leicester","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Leicester","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Leicester","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Leicester","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Leicester","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Leicestershire CC and Rutland","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Leicestershire CC and Rutland","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Leicestershire CC and Rutland","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Leicestershire CC and Rutland","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Leicestershire CC and Rutland","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Leicestershire CC and Rutland","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Leicestershire CC and Rutland","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Leicestershire CC and Rutland","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Lewisham and Southwark","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Lewisham and Southwark","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Lewisham and Southwark","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Lewisham and Southwark","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Lewisham and Southwark","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Lewisham and Southwark","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Lewisham and Southwark","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Lewisham and Southwark","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Lincolnshire","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Lincolnshire","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Lincolnshire","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Lincolnshire","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Lincolnshire","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Lincolnshire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Lincolnshire","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Lisburn and Castlereagh","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Lisburn and Castlereagh","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Lisburn and Castlereagh","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Lisburn and Castlereagh","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Lisburn and Castlereagh","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Lisburn and Castlereagh","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Liverpool","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Liverpool","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Liverpool","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Liverpool","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Liverpool","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Liverpool","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Liverpool","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Liverpool","White","150","140","28800","24310"
"Leaver Dept.","2021","Lochaber, Skye and Lochalsh, Arran and Cumbrae and Argyll and Bute","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Lochaber, Skye and Lochalsh, Arran and Cumbrae and Argyll and Bute","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Lochaber, Skye and Lochalsh, Arran and Cumbrae and Argyll and Bute","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Lochaber, Skye and Lochalsh, Arran and Cumbrae and Argyll and Bute","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Lochaber, Skye and Lochalsh, Arran and Cumbrae and Argyll and Bute","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Lochaber, Skye and Lochalsh, Arran and Cumbrae and Argyll and Bute","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Lochaber, Skye and Lochalsh, Arran and Cumbrae and Argyll and Bute","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Luton","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Luton","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Luton","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Luton","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Luton","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Luton","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Luton","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Manchester","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Manchester","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Manchester","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Manchester","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Manchester","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Manchester","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Manchester","Unknown","50","40","[c]","[c]"
"Leaver Dept.","2021","Manchester","White","120","110","34480","30360"
"Leaver Dept.","2021","Medway","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Medway","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Medway","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Medway","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Medway","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Medway","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Medway","Unknown","[c]","[c]","[c]","[c]"
