"Status","Year","Region_ITL1","Profession_of_post","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2022","Overseas","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Overseas","Economics","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Overseas","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Overseas","Other","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Overseas","Policy","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Overseas","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Overseas","Security","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Overseas","Tax","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Scotland","Commercial","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Scotland","Communications","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Scotland","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Scotland","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Scotland","Economics","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Scotland","Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Scotland","Human Resources","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Scotland","Intelligence Analysis","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Scotland","Internal Audit","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Scotland","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Scotland","Legal","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Scotland","Medicine","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Scotland","Operational Delivery","610","590","26510","27570"
"Leaver Dept.","2022","Scotland","Other","90","90","27600","24890"
"Leaver Dept.","2022","Scotland","Policy","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Scotland","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Scotland","Property","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Scotland","Science and Engineering","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Scotland","Security","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Scotland","Social Research","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Scotland","Statistics","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Scotland","Tax","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Scotland","Unknown","360","350","39160","33410"
"Leaver Dept.","2022","South East (England)","Commercial","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","South East (England)","Communications","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","South East (England)","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","South East (England)","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","South East (England)","Economics","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","South East (England)","Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","South East (England)","Geography","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","South East (England)","Human Resources","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","South East (England)","Inspector of Education and Training","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","South East (England)","Intelligence Analysis","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","South East (England)","Internal Audit","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","South East (England)","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","South East (England)","Legal","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","South East (England)","Medicine","40","30","[c]","[c]"
"Leaver Dept.","2022","South East (England)","Operational Delivery","500","460","33240","27570"
"Leaver Dept.","2022","South East (England)","Operational Research","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","South East (England)","Other","30","30","[c]","[c]"
"Leaver Dept.","2022","South East (England)","Policy","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","South East (England)","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","South East (England)","Property","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","South East (England)","Science and Engineering","240","220","44830","40560"
"Leaver Dept.","2022","South East (England)","Security","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","South East (England)","Social Research","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","South East (England)","Statistics","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","South East (England)","Unknown","70","60","[c]","[c]"
"Leaver Dept.","2022","South West (England)","Commercial","130","120","37380","33510"
"Leaver Dept.","2022","South West (England)","Communications","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","South West (England)","Corporate Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","South West (England)","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","South West (England)","Digital, Data and Technology","60","60","38820","36330"
"Leaver Dept.","2022","South West (England)","Economics","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","South West (England)","Finance","90","90","35360","31240"
"Leaver Dept.","2022","South West (England)","Geography","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","South West (England)","Human Resources","50","40","[c]","[c]"
"Leaver Dept.","2022","South West (England)","Inspector of Education and Training","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","South West (England)","Intelligence Analysis","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","South West (England)","Internal Audit","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","South West (England)","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","South West (England)","Legal","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","South West (England)","Medicine","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","South West (England)","Operational Delivery","670","630","33630","28590"
"Leaver Dept.","2022","South West (England)","Operational Research","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","South West (England)","Other","130","130","31420","27570"
"Leaver Dept.","2022","South West (England)","Planning","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","South West (England)","Planning Inspectors","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","South West (England)","Policy","50","40","[c]","[c]"
"Leaver Dept.","2022","South West (England)","Project Delivery","170","170","39180","39320"
"Leaver Dept.","2022","South West (England)","Property","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","South West (England)","Psychology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","South West (England)","Science and Engineering","630","590","37330","34530"
"Leaver Dept.","2022","South West (England)","Security","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","South West (England)","Social Research","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","South West (England)","Statistics","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","South West (England)","Unknown","50","50","[c]","[c]"
"Leaver Dept.","2022","South West (England)","Veterinarian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Commercial","50","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Communications","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Digital, Data and Technology","50","30","[c]","[c]"
"Leaver Dept.","2022","Unknown","Economics","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Finance","40","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Human Resources","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Operational Delivery","130","110","26630","21840"
"Leaver Dept.","2022","Unknown","Other","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Policy","50","30","[c]","[c]"
"Leaver Dept.","2022","Unknown","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Property","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Security","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Statistics","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Unknown","360","320","40300","32420"
"Leaver Dept.","2022","Wales","Commercial","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Wales","Communications","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Wales","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Wales","Digital, Data and Technology","50","50","[c]","[c]"
"Leaver Dept.","2022","Wales","Economics","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Wales","Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Wales","Geography","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Wales","Human Resources","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Wales","Inspector of Education and Training","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Wales","Internal Audit","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Wales","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Wales","Legal","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Wales","Medicine","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Wales","Operational Delivery","320","310","28860","27570"
"Leaver Dept.","2022","Wales","Other","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Wales","Planning","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Wales","Planning Inspectors","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Wales","Policy","50","50","[c]","[c]"
"Leaver Dept.","2022","Wales","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Wales","Science and Engineering","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Wales","Security","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Wales","Social Research","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Wales","Statistics","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Wales","Tax","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Wales","Unknown","130","120","[c]","[c]"
"Leaver Dept.","2022","Wales","Veterinarian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","West Midlands (England)","Commercial","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","West Midlands (England)","Communications","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","West Midlands (England)","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","West Midlands (England)","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","West Midlands (England)","Economics","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","West Midlands (England)","Finance","30","30","[c]","[c]"
"Leaver Dept.","2022","West Midlands (England)","Geography","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","West Midlands (England)","Human Resources","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","West Midlands (England)","Intelligence Analysis","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","West Midlands (England)","International Trade","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","West Midlands (England)","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","West Midlands (England)","Legal","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","West Midlands (England)","Medicine","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","West Midlands (England)","Operational Delivery","790","740","29960","27570"
"Leaver Dept.","2022","West Midlands (England)","Other","40","40","[c]","[c]"
"Leaver Dept.","2022","West Midlands (England)","Policy","70","70","[c]","[c]"
"Leaver Dept.","2022","West Midlands (England)","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","West Midlands (England)","Property","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","West Midlands (England)","Science and Engineering","130","120","35850","35970"
"Leaver Dept.","2022","West Midlands (England)","Security","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","West Midlands (England)","Social Research","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","West Midlands (England)","Statistics","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","West Midlands (England)","Unknown","120","110","[c]","[c]"
"Leaver Dept.","2022","West Midlands (England)","Veterinarian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Yorkshire and The Humber","Commercial","70","[c]","[c]","[c]"
"Leaver Dept.","2022","Yorkshire and The Humber","Communications","30","[c]","[c]","[c]"
"Leaver Dept.","2022","Yorkshire and The Humber","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Yorkshire and The Humber","Digital, Data and Technology","80","60","43040","39670"
"Leaver Dept.","2022","Yorkshire and The Humber","Economics","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Yorkshire and The Humber","Finance","110","50","[c]","[c]"
"Leaver Dept.","2022","Yorkshire and The Humber","Geography","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Yorkshire and The Humber","Human Resources","50","40","[c]","[c]"
"Leaver Dept.","2022","Yorkshire and The Humber","Intelligence Analysis","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Yorkshire and The Humber","International Trade","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Yorkshire and The Humber","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Yorkshire and The Humber","Medicine","30","30","[c]","[c]"
"Leaver Dept.","2022","Yorkshire and The Humber","Operational Delivery","620","590","31300","27570"
"Leaver Dept.","2022","Yorkshire and The Humber","Operational Research","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Yorkshire and The Humber","Other","30","30","[c]","[c]"
"Leaver Dept.","2022","Yorkshire and The Humber","Planning","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Yorkshire and The Humber","Policy","210","90","40210","37100"
"Leaver Dept.","2022","Yorkshire and The Humber","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Yorkshire and The Humber","Property","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Yorkshire and The Humber","Psychology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Yorkshire and The Humber","Science and Engineering","110","100","39500","36690"
"Leaver Dept.","2022","Yorkshire and The Humber","Security","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Yorkshire and The Humber","Statistics","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Yorkshire and The Humber","Unknown","250","210","35810","32000"
"New entrant CS","2021","East Midlands (England)","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2021","East Midlands (England)","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2021","East Midlands (England)","Counter Fraud","[c]","[c]","[c]","[c]"
"New entrant CS","2021","East Midlands (England)","Digital, Data and Technology","50","50","35090","31810"
"New entrant CS","2021","East Midlands (England)","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","East Midlands (England)","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2021","East Midlands (England)","Inspector of Education and Training","[c]","[c]","[c]","[c]"
"New entrant CS","2021","East Midlands (England)","Intelligence Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2021","East Midlands (England)","International Trade","[c]","[c]","[c]","[c]"
"New entrant CS","2021","East Midlands (England)","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"New entrant CS","2021","East Midlands (England)","Legal","50","50","[c]","[c]"
"New entrant CS","2021","East Midlands (England)","Medicine","40","30","[c]","[c]"
"New entrant CS","2021","East Midlands (England)","Operational Delivery","950","920","22930","22350"
"New entrant CS","2021","East Midlands (England)","Operational Research","[c]","[c]","[c]","[c]"
"New entrant CS","2021","East Midlands (England)","Other","50","50","[c]","[c]"
"New entrant CS","2021","East Midlands (England)","Policy","[c]","[c]","[c]","[c]"
"New entrant CS","2021","East Midlands (England)","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","East Midlands (England)","Property","50","50","[c]","[c]"
"New entrant CS","2021","East Midlands (England)","Psychology","[c]","[c]","[c]","[c]"
"New entrant CS","2021","East Midlands (England)","Science and Engineering","50","40","[c]","[c]"
"New entrant CS","2021","East Midlands (England)","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2021","East Midlands (England)","Social Research","[c]","[c]","[c]","[c]"
"New entrant CS","2021","East Midlands (England)","Tax","200","190","25740","25560"
"New entrant CS","2021","East Midlands (England)","Unknown","880","850","26340","27570"
"New entrant CS","2021","East of England","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2021","East of England","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2021","East of England","Corporate Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","East of England","Counter Fraud","[c]","[c]","[c]","[c]"
