"Status","Year","Region_ITL3","Region_ITL2","Function_of_post","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2021","Unknown","Unknown","Unknown","560","550","33550","30780"
"Leaver CS","2021","Wakefield","West Yorkshire","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Wakefield","West Yorkshire","Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Wakefield","West Yorkshire","Human Resources","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Wakefield","West Yorkshire","No function","80","70","[c]","[c]"
"Leaver CS","2021","Wakefield","West Yorkshire","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Wakefield","West Yorkshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Walsall","West Midlands","Legal","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Walsall","West Midlands","No function","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Walsall","West Midlands","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Wandsworth","Inner London - West","No function","70","70","[c]","[c]"
"Leaver CS","2021","Wandsworth","Inner London - West","Security","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Wandsworth","Inner London - West","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Warrington","Cheshire","Commercial","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Warrington","Cheshire","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Warrington","Cheshire","Human Resources","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Warrington","Cheshire","Legal","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Warrington","Cheshire","No function","70","60","[c]","[c]"
"Leaver CS","2021","Warrington","Cheshire","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Warrington","Cheshire","Unknown","40","30","[c]","[c]"
"Leaver CS","2021","Warwickshire","Herefordshire, Worcestershire and Warwickshire","Commercial","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Warwickshire","Herefordshire, Worcestershire and Warwickshire","Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Warwickshire","Herefordshire, Worcestershire and Warwickshire","Human Resources","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Warwickshire","Herefordshire, Worcestershire and Warwickshire","No function","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Warwickshire","Herefordshire, Worcestershire and Warwickshire","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Warwickshire","Herefordshire, Worcestershire and Warwickshire","Security","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Warwickshire","Herefordshire, Worcestershire and Warwickshire","Unknown","40","30","[c]","[c]"
"Leaver CS","2021","West Cumbria","Cumbria","Grants Management","[c]","[c]","[c]","[c]"
"Leaver CS","2021","West Cumbria","Cumbria","Human Resources","[c]","[c]","[c]","[c]"
"Leaver CS","2021","West Cumbria","Cumbria","No function","[c]","[c]","[c]","[c]"
"Leaver CS","2021","West Cumbria","Cumbria","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2021","West Cumbria","Cumbria","Security","[c]","[c]","[c]","[c]"
"Leaver CS","2021","West Cumbria","Cumbria","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","West Essex","Essex","No function","[c]","[c]","[c]","[c]"
"Leaver CS","2021","West Essex","Essex","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2021","West Essex","Essex","Property","[c]","[c]","[c]","[c]"
"Leaver CS","2021","West Essex","Essex","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","West Kent","Kent","Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2021","West Kent","Kent","No function","[c]","[c]","[c]","[c]"
"Leaver CS","2021","West Kent","Kent","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2021","West Kent","Kent","Property","[c]","[c]","[c]","[c]"
"Leaver CS","2021","West Kent","Kent","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","West Lothian","Eastern Scotland","Legal","[c]","[c]","[c]","[c]"
"Leaver CS","2021","West Lothian","Eastern Scotland","No function","[c]","[c]","[c]","[c]"
"Leaver CS","2021","West Lothian","Eastern Scotland","Property","[c]","[c]","[c]","[c]"
"Leaver CS","2021","West Lothian","Eastern Scotland","Unknown","200","160","[c]","[c]"
"Leaver CS","2021","West Northamptonshire","Leicestershire, Rutland and Northamptonshire","No function","70","70","[c]","[c]"
"Leaver CS","2021","West Northamptonshire","Leicestershire, Rutland and Northamptonshire","Property","[c]","[c]","[c]","[c]"
"Leaver CS","2021","West Northamptonshire","Leicestershire, Rutland and Northamptonshire","Unknown","170","140","[c]","[c]"
"Leaver CS","2021","West Surrey","Surrey, East and West Sussex","Commercial","[c]","[c]","[c]","[c]"
"Leaver CS","2021","West Surrey","Surrey, East and West Sussex","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"Leaver CS","2021","West Surrey","Surrey, East and West Sussex","Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2021","West Surrey","Surrey, East and West Sussex","Legal","[c]","[c]","[c]","[c]"
"Leaver CS","2021","West Surrey","Surrey, East and West Sussex","No function","120","110","26750","24370"
"Leaver CS","2021","West Surrey","Surrey, East and West Sussex","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2021","West Surrey","Surrey, East and West Sussex","Property","[c]","[c]","[c]","[c]"
"Leaver CS","2021","West Surrey","Surrey, East and West Sussex","Security","[c]","[c]","[c]","[c]"
"Leaver CS","2021","West Surrey","Surrey, East and West Sussex","Unknown","50","50","32080","29290"
"Leaver CS","2021","West Sussex (North East)","Surrey, East and West Sussex","Commercial","[c]","[c]","[c]","[c]"
"Leaver CS","2021","West Sussex (North East)","Surrey, East and West Sussex","Communications","[c]","[c]","[c]","[c]"
"Leaver CS","2021","West Sussex (North East)","Surrey, East and West Sussex","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"Leaver CS","2021","West Sussex (North East)","Surrey, East and West Sussex","Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2021","West Sussex (North East)","Surrey, East and West Sussex","Human Resources","[c]","[c]","[c]","[c]"
"Leaver CS","2021","West Sussex (North East)","Surrey, East and West Sussex","Internal Audit","[c]","[c]","[c]","[c]"
"Leaver CS","2021","West Sussex (North East)","Surrey, East and West Sussex","No function","[c]","[c]","[c]","[c]"
"Leaver CS","2021","West Sussex (North East)","Surrey, East and West Sussex","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2021","West Sussex (North East)","Surrey, East and West Sussex","Unknown","30","30","[c]","[c]"
"Leaver CS","2021","West Sussex (South West)","Surrey, East and West Sussex","Commercial","[c]","[c]","[c]","[c]"
"Leaver CS","2021","West Sussex (South West)","Surrey, East and West Sussex","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"Leaver CS","2021","West Sussex (South West)","Surrey, East and West Sussex","Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2021","West Sussex (South West)","Surrey, East and West Sussex","Human Resources","[c]","[c]","[c]","[c]"
"Leaver CS","2021","West Sussex (South West)","Surrey, East and West Sussex","Legal","[c]","[c]","[c]","[c]"
"Leaver CS","2021","West Sussex (South West)","Surrey, East and West Sussex","No function","[c]","[c]","[c]","[c]"
"Leaver CS","2021","West Sussex (South West)","Surrey, East and West Sussex","Property","[c]","[c]","[c]","[c]"
"Leaver CS","2021","West Sussex (South West)","Surrey, East and West Sussex","Unknown","60","50","[c]","[c]"
"Leaver CS","2021","Westminster","Inner London - West","Analysis","90","90","31170","26040"
"Leaver CS","2021","Westminster","Inner London - West","Commercial","50","50","[c]","[c]"
"Leaver CS","2021","Westminster","Inner London - West","Communications","100","100","43050","39250"
"Leaver CS","2021","Westminster","Inner London - West","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Westminster","Inner London - West","Debt","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Westminster","Inner London - West","Digital, Data & Technology","60","60","48340","51580"
"Leaver CS","2021","Westminster","Inner London - West","Finance","40","40","[c]","[c]"
"Leaver CS","2021","Westminster","Inner London - West","Human Resources","70","70","51620","46710"
"Leaver CS","2021","Westminster","Inner London - West","Internal Audit","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Westminster","Inner London - West","Legal","210","200","50010","50660"
"Leaver CS","2021","Westminster","Inner London - West","No function","770","750","43120","34280"
"Leaver CS","2021","Westminster","Inner London - West","Project Delivery","70","70","51920","52570"
"Leaver CS","2021","Westminster","Inner London - West","Property","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Westminster","Inner London - West","Security","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Westminster","Inner London - West","Unknown","940","700","44250","37950"
"Leaver CS","2021","Wiltshire","Gloucestershire, Wiltshire and Bath/Bristol area","Analysis","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Wiltshire","Gloucestershire, Wiltshire and Bath/Bristol area","Commercial","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Wiltshire","Gloucestershire, Wiltshire and Bath/Bristol area","Communications","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Wiltshire","Gloucestershire, Wiltshire and Bath/Bristol area","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Wiltshire","Gloucestershire, Wiltshire and Bath/Bristol area","Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Wiltshire","Gloucestershire, Wiltshire and Bath/Bristol area","Human Resources","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Wiltshire","Gloucestershire, Wiltshire and Bath/Bristol area","Internal Audit","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Wiltshire","Gloucestershire, Wiltshire and Bath/Bristol area","Legal","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Wiltshire","Gloucestershire, Wiltshire and Bath/Bristol area","No function","190","180","31120","26480"
"Leaver CS","2021","Wiltshire","Gloucestershire, Wiltshire and Bath/Bristol area","Project Delivery","50","40","[c]","[c]"
"Leaver CS","2021","Wiltshire","Gloucestershire, Wiltshire and Bath/Bristol area","Property","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Wiltshire","Gloucestershire, Wiltshire and Bath/Bristol area","Security","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Wiltshire","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","110","100","31130","25660"
"Leaver CS","2021","Wirral","Merseyside","Human Resources","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Wirral","Merseyside","Legal","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Wirral","Merseyside","No function","30","20","[c]","[c]"
"Leaver CS","2021","Wirral","Merseyside","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Wirral","Merseyside","Property","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Wirral","Merseyside","Unknown","40","40","[c]","[c]"
"Leaver CS","2021","Wolverhampton","West Midlands","No function","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Wolverhampton","West Midlands","Unknown","150","120","[c]","[c]"
"Leaver CS","2021","Worcestershire","Herefordshire, Worcestershire and Warwickshire","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Worcestershire","Herefordshire, Worcestershire and Warwickshire","Grants Management","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Worcestershire","Herefordshire, Worcestershire and Warwickshire","Human Resources","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Worcestershire","Herefordshire, Worcestershire and Warwickshire","Legal","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Worcestershire","Herefordshire, Worcestershire and Warwickshire","No function","130","130","[c]","[c]"
"Leaver CS","2021","Worcestershire","Herefordshire, Worcestershire and Warwickshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","York","North Yorkshire","Communications","[c]","[c]","[c]","[c]"
"Leaver CS","2021","York","North Yorkshire","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"Leaver CS","2021","York","North Yorkshire","Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2021","York","North Yorkshire","Grants Management","[c]","[c]","[c]","[c]"
"Leaver CS","2021","York","North Yorkshire","Human Resources","[c]","[c]","[c]","[c]"
"Leaver CS","2021","York","North Yorkshire","Internal Audit","[c]","[c]","[c]","[c]"
"Leaver CS","2021","York","North Yorkshire","Legal","[c]","[c]","[c]","[c]"
"Leaver CS","2021","York","North Yorkshire","No function","60","60","40160","30820"
"Leaver CS","2021","York","North Yorkshire","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2021","York","North Yorkshire","Property","[c]","[c]","[c]","[c]"
"Leaver CS","2021","York","North Yorkshire","Security","[c]","[c]","[c]","[c]"
"Leaver CS","2021","York","North Yorkshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Aberdeen City and Aberdeenshire","North Eastern Scotland","Legal","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Aberdeen City and Aberdeenshire","North Eastern Scotland","No function","80","70","31250","26960"
"Leaver CS","2022","Aberdeen City and Aberdeenshire","North Eastern Scotland","Property","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Aberdeen City and Aberdeenshire","North Eastern Scotland","Security","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Aberdeen City and Aberdeenshire","North Eastern Scotland","Unknown","70","60","32470","28460"
"Leaver CS","2022","Angus and Dundee City","Eastern Scotland","Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Angus and Dundee City","Eastern Scotland","Legal","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Angus and Dundee City","Eastern Scotland","No function","80","70","23590","21260"
"Leaver CS","2022","Angus and Dundee City","Eastern Scotland","Property","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Angus and Dundee City","Eastern Scotland","Unknown","170","150","[c]","[c]"
"Leaver CS","2022","Antrim and Newtownabbey","Northern Ireland","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Antrim and Newtownabbey","Northern Ireland","Human Resources","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Antrim and Newtownabbey","Northern Ireland","Property","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Antrim and Newtownabbey","Northern Ireland","Security","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Antrim and Newtownabbey","Northern Ireland","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Ards and North Down","Northern Ireland","No function","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Ards and North Down","Northern Ireland","Property","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Ards and North Down","Northern Ireland","Security","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Ards and North Down","Northern Ireland","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Barking & Dagenham and Havering","Outer London - East and North East","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Barking & Dagenham and Havering","Outer London - East and North East","Human Resources","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Barking & Dagenham and Havering","Outer London - East and North East","No function","50","50","[c]","[c]"
"Leaver CS","2022","Barking & Dagenham and Havering","Outer London - East and North East","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Barnet","Outer London - West and North West","Communications","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Barnet","Outer London - West and North West","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Barnet","Outer London - West and North West","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Barnet","Outer London - West and North West","Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Barnet","Outer London - West and North West","Human Resources","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Barnet","Outer London - West and North West","No function","160","150","35930","31060"
"Leaver CS","2022","Barnet","Outer London - West and North West","Property","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Barnet","Outer London - West and North West","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Barnsley, Doncaster and Rotherham","South Yorkshire","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Barnsley, Doncaster and Rotherham","South Yorkshire","Debt","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Barnsley, Doncaster and Rotherham","South Yorkshire","Human Resources","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Barnsley, Doncaster and Rotherham","South Yorkshire","No function","240","210","28430","27570"
"Leaver CS","2022","Barnsley, Doncaster and Rotherham","South Yorkshire","Property","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Barnsley, Doncaster and Rotherham","South Yorkshire","Unknown","40","40","[c]","[c]"
"Leaver CS","2022","Bath and North East Somerset, North Somerset and South Gloucestershire","Gloucestershire, Wiltshire and Bath/Bristol area","Analysis","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Bath and North East Somerset, North Somerset and South Gloucestershire","Gloucestershire, Wiltshire and Bath/Bristol area","Commercial","40","40","[c]","[c]"
"Leaver CS","2022","Bath and North East Somerset, North Somerset and South Gloucestershire","Gloucestershire, Wiltshire and Bath/Bristol area","Communications","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Bath and North East Somerset, North Somerset and South Gloucestershire","Gloucestershire, Wiltshire and Bath/Bristol area","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Bath and North East Somerset, North Somerset and South Gloucestershire","Gloucestershire, Wiltshire and Bath/Bristol area","Finance","30","30","[c]","[c]"
"Leaver CS","2022","Bath and North East Somerset, North Somerset and South Gloucestershire","Gloucestershire, Wiltshire and Bath/Bristol area","Human Resources","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Bath and North East Somerset, North Somerset and South Gloucestershire","Gloucestershire, Wiltshire and Bath/Bristol area","Internal Audit","[c]","[c]","[c]","[c]"
