"Status","Year","Parent_department","Function_of_post","Region_ITL3","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","HM Revenue and Customs","Property","Gloucestershire CC","[c]","[c]","[c]","[c]"
"In post","2022","HM Revenue and Customs","Property","Greater Manchester South West","[c]","[c]","[c]","[c]"
"In post","2022","HM Revenue and Customs","Property","Hackney and Newham","[c]","[c]","[c]","[c]"
"In post","2022","HM Revenue and Customs","Property","Haringey and Islington","[c]","[c]","[c]","[c]"
"In post","2022","HM Revenue and Customs","Property","Harrow and Hillingdon","[c]","[c]","[c]","[c]"
"In post","2022","HM Revenue and Customs","Property","Hartlepool and Stockton-on-Tees","[c]","[c]","[c]","[c]"
"In post","2022","HM Revenue and Customs","Property","Heart of Essex","[c]","[c]","[c]","[c]"
"In post","2022","HM Revenue and Customs","Property","Hertfordshire CC","[c]","[c]","[c]","[c]"
"In post","2022","HM Revenue and Customs","Property","Inverness and Nairn, Moray, and Badenoch and Strathspey","[c]","[c]","[c]","[c]"
"In post","2022","HM Revenue and Customs","Property","Kingston upon Hull, City of","70","60","32410","27080"
"In post","2022","HM Revenue and Customs","Property","Lancaster and Wyre","[c]","[c]","[c]","[c]"
"In post","2022","HM Revenue and Customs","Property","Leeds","240","220","34060","31000"
"In post","2022","HM Revenue and Customs","Property","Leicestershire CC and Rutland","[c]","[c]","[c]","[c]"
"In post","2022","HM Revenue and Customs","Property","Lewisham and Southwark","[c]","[c]","[c]","[c]"
"In post","2022","HM Revenue and Customs","Property","Lincolnshire CC","[c]","[c]","[c]","[c]"
"In post","2022","HM Revenue and Customs","Property","Liverpool","[c]","[c]","[c]","[c]"
"In post","2022","HM Revenue and Customs","Property","Luton","[c]","[c]","[c]","[c]"
"In post","2022","HM Revenue and Customs","Property","Manchester","130","130","36500","32890"
"In post","2022","HM Revenue and Customs","Property","Merton, Kingston upon Thames and Sutton","[c]","[c]","[c]","[c]"
"In post","2022","HM Revenue and Customs","Property","Mid Lancashire","50","50","34910","31900"
"In post","2022","HM Revenue and Customs","Property","Monmouthshire and Newport","[c]","[c]","[c]","[c]"
"In post","2022","HM Revenue and Customs","Property","North Lanarkshire","[c]","[c]","[c]","[c]"
"In post","2022","HM Revenue and Customs","Property","North Northamptonshire","[c]","[c]","[c]","[c]"
"In post","2022","HM Revenue and Customs","Property","North Yorkshire CC","[c]","[c]","[c]","[c]"
"In post","2022","HM Revenue and Customs","Property","Norwich and East Norfolk","40","40","[c]","[c]"
"In post","2022","HM Revenue and Customs","Property","Nottingham","230","220","38320","33370"
"In post","2022","HM Revenue and Customs","Property","Oxfordshire CC","30","30","[c]","[c]"
"In post","2022","HM Revenue and Customs","Property","Peterborough","[c]","[c]","[c]","[c]"
"In post","2022","HM Revenue and Customs","Property","Plymouth","380","360","25740","22040"
"In post","2022","HM Revenue and Customs","Property","Redbridge and Waltham Forest","[c]","[c]","[c]","[c]"
"In post","2022","HM Revenue and Customs","Property","Sefton","130","120","33930","31900"
"In post","2022","HM Revenue and Customs","Property","Sheffield","50","40","[c]","[c]"
"In post","2022","HM Revenue and Customs","Property","Shropshire","[c]","[c]","[c]","[c]"
"In post","2022","HM Revenue and Customs","Property","Somerset CC","[c]","[c]","[c]","[c]"
"In post","2022","HM Revenue and Customs","Property","South and West Derbyshire","[c]","[c]","[c]","[c]"
"In post","2022","HM Revenue and Customs","Property","South Hampshire","[c]","[c]","[c]","[c]"
"In post","2022","HM Revenue and Customs","Property","South Lanarkshire","[c]","[c]","[c]","[c]"
"In post","2022","HM Revenue and Customs","Property","South Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2022","HM Revenue and Customs","Property","South West Wales","[c]","[c]","[c]","[c]"
"In post","2022","HM Revenue and Customs","Property","Southampton","90","80","35430","32390"
"In post","2022","HM Revenue and Customs","Property","Stoke-on-Trent","70","60","34630","31900"
"In post","2022","HM Revenue and Customs","Property","Sunderland","[c]","[c]","[c]","[c]"
"In post","2022","HM Revenue and Customs","Property","Swansea","50","50","[c]","[c]"
"In post","2022","HM Revenue and Customs","Property","Swindon","[c]","[c]","[c]","[c]"
"In post","2022","HM Revenue and Customs","Property","Telford and Wrekin","[c]","[c]","[c]","[c]"
"In post","2022","HM Revenue and Customs","Property","Tower Hamlets","240","230","43290","38870"
"In post","2022","HM Revenue and Customs","Property","Tyneside","200","180","34260","31000"
"In post","2022","HM Revenue and Customs","Property","Wandsworth","[c]","[c]","[c]","[c]"
"In post","2022","HM Revenue and Customs","Property","West Kent","[c]","[c]","[c]","[c]"
"In post","2022","HM Revenue and Customs","Property","West Northamptonshire","[c]","[c]","[c]","[c]"
"In post","2022","HM Revenue and Customs","Property","West Surrey","[c]","[c]","[c]","[c]"
"In post","2022","HM Revenue and Customs","Property","Westminster","[c]","[c]","[c]","[c]"
"In post","2022","HM Revenue and Customs","Property","Wiltshire","[c]","[c]","[c]","[c]"
"In post","2022","HM Revenue and Customs","Property","Wirral","[c]","[c]","[c]","[c]"
"In post","2022","HM Revenue and Customs","Property","Worcestershire CC","[c]","[c]","[c]","[c]"
"In post","2022","HM Revenue and Customs","Security","Belfast","[c]","[c]","[c]","[c]"
"In post","2022","HM Revenue and Customs","Security","Birmingham","[c]","[c]","[c]","[c]"
"In post","2022","HM Revenue and Customs","Security","Bristol, City of","[c]","[c]","[c]","[c]"
"In post","2022","HM Revenue and Customs","Security","Cardiff and Vale of Glamorgan","[c]","[c]","[c]","[c]"
"In post","2022","HM Revenue and Customs","Security","City of Edinburgh","[c]","[c]","[c]","[c]"
"In post","2022","HM Revenue and Customs","Security","Croydon","[c]","[c]","[c]","[c]"
"In post","2022","HM Revenue and Customs","Security","Greater Manchester South West","[c]","[c]","[c]","[c]"
"In post","2022","HM Revenue and Customs","Security","Hackney and Newham","[c]","[c]","[c]","[c]"
"In post","2022","HM Revenue and Customs","Security","Leeds","[c]","[c]","[c]","[c]"
"In post","2022","HM Revenue and Customs","Security","Liverpool","[c]","[c]","[c]","[c]"
"In post","2022","HM Revenue and Customs","Security","Manchester","[c]","[c]","[c]","[c]"
"In post","2022","HM Revenue and Customs","Security","Mid Lancashire","[c]","[c]","[c]","[c]"
"In post","2022","HM Revenue and Customs","Security","Nottingham","[c]","[c]","[c]","[c]"
"In post","2022","HM Revenue and Customs","Security","Southend-on-Sea","[c]","[c]","[c]","[c]"
"In post","2022","HM Revenue and Customs","Security","Suffolk CC","[c]","[c]","[c]","[c]"
"In post","2022","HM Revenue and Customs","Security","Sunderland","[c]","[c]","[c]","[c]"
"In post","2022","HM Revenue and Customs","Security","Telford and Wrekin","50","50","[c]","[c]"
"In post","2022","HM Revenue and Customs","Security","Tower Hamlets","[c]","[c]","[c]","[c]"
"In post","2022","HM Revenue and Customs","Security","Tyneside","[c]","[c]","[c]","[c]"
"In post","2022","HM Revenue and Customs","Security","West Sussex (South West)","[c]","[c]","[c]","[c]"
"In post","2022","HM Revenue and Customs","Security","Westminster","[c]","[c]","[c]","[c]"
"In post","2022","HM Revenue and Customs","Unknown","Birmingham","[c]","[c]","[c]","[c]"
"In post","2022","HM Revenue and Customs","Unknown","Bradford","[c]","[c]","[c]","[c]"
"In post","2022","HM Revenue and Customs","Unknown","City of Edinburgh","[c]","[c]","[c]","[c]"
"In post","2022","HM Treasury","Analysis","Camden and City of London","[c]","[c]","[c]","[c]"
"In post","2022","HM Treasury","Analysis","Leeds","[c]","[c]","[c]","[c]"
"In post","2022","HM Treasury","Analysis","Swindon","[c]","[c]","[c]","[c]"
"In post","2022","HM Treasury","Analysis","Westminster","40","40","[c]","[c]"
"In post","2022","HM Treasury","Commercial","Camden and City of London","[c]","[c]","[c]","[c]"
"In post","2022","HM Treasury","Commercial","Leeds","[c]","[c]","[c]","[c]"
"In post","2022","HM Treasury","Commercial","Norwich and East Norfolk","[c]","[c]","[c]","[c]"
"In post","2022","HM Treasury","Commercial","Swansea","[c]","[c]","[c]","[c]"
"In post","2022","HM Treasury","Commercial","Westminster","[c]","[c]","[c]","[c]"
"In post","2022","HM Treasury","Communications","Camden and City of London","[c]","[c]","[c]","[c]"
"In post","2022","HM Treasury","Communications","Croydon","[c]","[c]","[c]","[c]"
"In post","2022","HM Treasury","Communications","Darlington","[c]","[c]","[c]","[c]"
"In post","2022","HM Treasury","Communications","Sefton","[c]","[c]","[c]","[c]"
"In post","2022","HM Treasury","Communications","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","HM Treasury","Communications","Westminster","30","30","[c]","[c]"
"In post","2022","HM Treasury","Counter Fraud","Barking & Dagenham and Havering","[c]","[c]","[c]","[c]"
"In post","2022","HM Treasury","Counter Fraud","Barnsley, Doncaster and Rotherham","[c]","[c]","[c]","[c]"
"In post","2022","HM Treasury","Counter Fraud","Birmingham","[c]","[c]","[c]","[c]"
"In post","2022","HM Treasury","Counter Fraud","Blackpool","[c]","[c]","[c]","[c]"
"In post","2022","HM Treasury","Counter Fraud","East Merseyside","[c]","[c]","[c]","[c]"
"In post","2022","HM Treasury","Counter Fraud","Essex Haven Gateway","[c]","[c]","[c]","[c]"
"In post","2022","HM Treasury","Counter Fraud","Leeds","[c]","[c]","[c]","[c]"
"In post","2022","HM Treasury","Counter Fraud","Sefton","[c]","[c]","[c]","[c]"
"In post","2022","HM Treasury","Counter Fraud","Sheffield","[c]","[c]","[c]","[c]"
"In post","2022","HM Treasury","Counter Fraud","Staffordshire CC","[c]","[c]","[c]","[c]"
"In post","2022","HM Treasury","Counter Fraud","Westminster","[c]","[c]","[c]","[c]"
"In post","2022","HM Treasury","Debt","Camden and City of London","[c]","[c]","[c]","[c]"
"In post","2022","HM Treasury","Digital, Data & Technology","Camden and City of London","30","30","[c]","[c]"
"In post","2022","HM Treasury","Digital, Data & Technology","Norwich and East Norfolk","[c]","[c]","[c]","[c]"
"In post","2022","HM Treasury","Digital, Data & Technology","Sheffield","[c]","[c]","[c]","[c]"
"In post","2022","HM Treasury","Digital, Data & Technology","Swansea","[c]","[c]","[c]","[c]"
"In post","2022","HM Treasury","Digital, Data & Technology","Westminster","[c]","[c]","[c]","[c]"
"In post","2022","HM Treasury","Finance","Blackpool","[c]","[c]","[c]","[c]"
"In post","2022","HM Treasury","Finance","Bristol, City of","[c]","[c]","[c]","[c]"
"In post","2022","HM Treasury","Finance","Camden and City of London","[c]","[c]","[c]","[c]"
"In post","2022","HM Treasury","Finance","Darlington","[c]","[c]","[c]","[c]"
"In post","2022","HM Treasury","Finance","Norwich and East Norfolk","[c]","[c]","[c]","[c]"
"In post","2022","HM Treasury","Finance","Sefton","[c]","[c]","[c]","[c]"
"In post","2022","HM Treasury","Finance","Swansea","[c]","[c]","[c]","[c]"
"In post","2022","HM Treasury","Finance","Westminster","90","90","52090","55840"
"In post","2022","HM Treasury","Human Resources","Berkshire","[c]","[c]","[c]","[c]"
"In post","2022","HM Treasury","Human Resources","Blackpool","[c]","[c]","[c]","[c]"
"In post","2022","HM Treasury","Human Resources","Camden and City of London","[c]","[c]","[c]","[c]"
"In post","2022","HM Treasury","Human Resources","Darlington","[c]","[c]","[c]","[c]"
"In post","2022","HM Treasury","Human Resources","East Kent","[c]","[c]","[c]","[c]"
"In post","2022","HM Treasury","Human Resources","Leeds","[c]","[c]","[c]","[c]"
"In post","2022","HM Treasury","Human Resources","Norwich and East Norfolk","30","30","[c]","[c]"
"In post","2022","HM Treasury","Human Resources","Nottingham","[c]","[c]","[c]","[c]"
"In post","2022","HM Treasury","Human Resources","Sefton","[c]","[c]","[c]","[c]"
"In post","2022","HM Treasury","Human Resources","Sheffield","[c]","[c]","[c]","[c]"
"In post","2022","HM Treasury","Human Resources","Westminster","70","60","48180","52500"
"In post","2022","HM Treasury","Internal Audit","Bath and North East Somerset, North Somerset and South Gloucestershire","[c]","[c]","[c]","[c]"
"In post","2022","HM Treasury","Internal Audit","Berkshire","[c]","[c]","[c]","[c]"
"In post","2022","HM Treasury","Internal Audit","Birmingham","[c]","[c]","[c]","[c]"
"In post","2022","HM Treasury","Internal Audit","Blackpool","[c]","[c]","[c]","[c]"
"In post","2022","HM Treasury","Internal Audit","Bristol, City of","[c]","[c]","[c]","[c]"
"In post","2022","HM Treasury","Internal Audit","Cambridgeshire CC","[c]","[c]","[c]","[c]"
"In post","2022","HM Treasury","Internal Audit","Camden and City of London","[c]","[c]","[c]","[c]"
"In post","2022","HM Treasury","Internal Audit","Cardiff and Vale of Glamorgan","[c]","[c]","[c]","[c]"
"In post","2022","HM Treasury","Internal Audit","Clackmannanshire and Fife","[c]","[c]","[c]","[c]"
"In post","2022","HM Treasury","Internal Audit","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"In post","2022","HM Treasury","Internal Audit","Coventry","[c]","[c]","[c]","[c]"
"In post","2022","HM Treasury","Internal Audit","Croydon","[c]","[c]","[c]","[c]"
"In post","2022","HM Treasury","Internal Audit","Darlington","[c]","[c]","[c]","[c]"
"In post","2022","HM Treasury","Internal Audit","Dudley","[c]","[c]","[c]","[c]"
"In post","2022","HM Treasury","Internal Audit","East Sussex CC","[c]","[c]","[c]","[c]"
"In post","2022","HM Treasury","Internal Audit","Glasgow City","[c]","[c]","[c]","[c]"
"In post","2022","HM Treasury","Internal Audit","Greater Manchester North East","[c]","[c]","[c]","[c]"
"In post","2022","HM Treasury","Internal Audit","Leeds","[c]","[c]","[c]","[c]"
"In post","2022","HM Treasury","Internal Audit","Leicester","[c]","[c]","[c]","[c]"
"In post","2022","HM Treasury","Internal Audit","Liverpool","[c]","[c]","[c]","[c]"
"In post","2022","HM Treasury","Internal Audit","Manchester","[c]","[c]","[c]","[c]"
"In post","2022","HM Treasury","Internal Audit","North and North East Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2022","HM Treasury","Internal Audit","Norwich and East Norfolk","[c]","[c]","[c]","[c]"
"In post","2022","HM Treasury","Internal Audit","Nottingham","[c]","[c]","[c]","[c]"
"In post","2022","HM Treasury","Internal Audit","Plymouth","[c]","[c]","[c]","[c]"
"In post","2022","HM Treasury","Internal Audit","Sefton","[c]","[c]","[c]","[c]"
"In post","2022","HM Treasury","Internal Audit","Sheffield","[c]","[c]","[c]","[c]"
"In post","2022","HM Treasury","Internal Audit","South West Wales","[c]","[c]","[c]","[c]"
"In post","2022","HM Treasury","Internal Audit","Southend-on-Sea","[c]","[c]","[c]","[c]"
