"Status","Year","Region_ITL3","Function_of_post","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Wakefield","Analysis","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Wakefield","Commercial","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Wakefield","Commercial","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Wakefield","Commercial","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Wakefield","Communications","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Wakefield","Communications","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Wakefield","Counter Fraud","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Wakefield","Counter Fraud","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Wakefield","Counter Fraud","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Wakefield","Counter Fraud","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Wakefield","Digital, Data & Technology","Heterosexual / straight","40","40","[c]","[c]"
"In post","2022","Wakefield","Digital, Data & Technology","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Wakefield","Digital, Data & Technology","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Wakefield","Digital, Data & Technology","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Wakefield","Finance","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Wakefield","Finance","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Wakefield","Finance","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Wakefield","Human Resources","Heterosexual / straight","40","30","[c]","[c]"
"In post","2022","Wakefield","Human Resources","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Wakefield","Human Resources","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Wakefield","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Wakefield","Internal Audit","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Wakefield","Internal Audit","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Wakefield","Legal","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Wakefield","Legal","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Wakefield","Legal","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Wakefield","No function","Heterosexual / straight","1100","1020","30960","27570"
"In post","2022","Wakefield","No function","LGBO","90","90","29030","27570"
"In post","2022","Wakefield","No function","Undeclared","150","130","31480","31650"
"In post","2022","Wakefield","No function","Unknown","270","240","28130","27120"
"In post","2022","Wakefield","Project Delivery","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Wakefield","Project Delivery","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Wakefield","Project Delivery","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Wakefield","Property","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Wakefield","Property","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Wakefield","Security","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Wakefield","Security","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Wakefield","Security","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Wakefield","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Wakefield","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Wakefield","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Wakefield","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Walsall","Analysis","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Walsall","Analysis","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Walsall","Commercial","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Walsall","Commercial","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Walsall","Commercial","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Walsall","Counter Fraud","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Walsall","Counter Fraud","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Walsall","Counter Fraud","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Walsall","Digital, Data & Technology","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Walsall","Digital, Data & Technology","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Walsall","Grants Management","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Walsall","Grants Management","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Walsall","Human Resources","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Walsall","Human Resources","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Walsall","Legal","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Walsall","Legal","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Walsall","Legal","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Walsall","No function","Heterosexual / straight","420","370","26250","26120"
"In post","2022","Walsall","No function","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Walsall","No function","Undeclared","40","40","[c]","[c]"
"In post","2022","Walsall","No function","Unknown","160","130","24450","21260"
"In post","2022","Walsall","Property","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Walsall","Property","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Walsall","Security","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Walsall","Security","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Walsall","Security","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Walsall","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Walsall","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Walsall","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Wandsworth","Communications","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Wandsworth","Communications","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Wandsworth","Communications","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Wandsworth","Counter Fraud","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Wandsworth","Counter Fraud","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Wandsworth","Counter Fraud","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Wandsworth","Counter Fraud","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Wandsworth","Finance","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Wandsworth","Finance","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Wandsworth","Human Resources","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Wandsworth","Human Resources","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Wandsworth","Human Resources","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Wandsworth","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Wandsworth","Internal Audit","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Wandsworth","Internal Audit","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Wandsworth","No function","Heterosexual / straight","540","520","33790","33550"
"In post","2022","Wandsworth","No function","LGBO","50","50","[c]","[c]"
"In post","2022","Wandsworth","No function","Undeclared","50","50","35370","32090"
"In post","2022","Wandsworth","No function","Unknown","230","220","30730","30520"
"In post","2022","Wandsworth","Property","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Wandsworth","Property","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Wandsworth","Property","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Wandsworth","Security","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Wandsworth","Security","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Wandsworth","Security","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Wandsworth","Security","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Wandsworth","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Wandsworth","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Wandsworth","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Wandsworth","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Warrington","Commercial","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Warrington","Commercial","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Warrington","Commercial","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Warrington","Commercial","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Warrington","Communications","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Warrington","Communications","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Warrington","Communications","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Warrington","Counter Fraud","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Warrington","Counter Fraud","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Warrington","Counter Fraud","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Warrington","Counter Fraud","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Warrington","Digital, Data & Technology","Heterosexual / straight","110","100","42960","45480"
"In post","2022","Warrington","Digital, Data & Technology","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Warrington","Digital, Data & Technology","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Warrington","Digital, Data & Technology","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Warrington","Finance","Heterosexual / straight","30","30","[c]","[c]"
"In post","2022","Warrington","Finance","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Warrington","Finance","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Warrington","Finance","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Warrington","Human Resources","Heterosexual / straight","60","60","40300","37880"
"In post","2022","Warrington","Human Resources","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Warrington","Human Resources","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Warrington","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Warrington","Legal","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Warrington","Legal","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Warrington","Legal","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Warrington","No function","Heterosexual / straight","1620","1550","32820","31610"
"In post","2022","Warrington","No function","LGBO","90","90","31470","30640"
"In post","2022","Warrington","No function","Undeclared","160","150","32670","32500"
"In post","2022","Warrington","No function","Unknown","380","340","29470","27570"
"In post","2022","Warrington","Project Delivery","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Warrington","Project Delivery","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Warrington","Project Delivery","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Warrington","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Warrington","Property","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Warrington","Property","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Warrington","Property","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Warrington","Property","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Warrington","Security","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Warrington","Security","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Warrington","Security","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Warrington","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Warrington","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Warrington","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Warrington","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Warwickshire CC","Analysis","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Warwickshire CC","Analysis","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Warwickshire CC","Communications","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Warwickshire CC","Communications","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Warwickshire CC","Communications","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Warwickshire CC","Counter Fraud","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Warwickshire CC","Counter Fraud","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Warwickshire CC","Counter Fraud","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Warwickshire CC","Counter Fraud","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Warwickshire CC","Debt","Heterosexual / straight","140","120","22390","21260"
"In post","2022","Warwickshire CC","Debt","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Warwickshire CC","Debt","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Warwickshire CC","Debt","Unknown","40","30","[c]","[c]"
"In post","2022","Warwickshire CC","Digital, Data & Technology","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Warwickshire CC","Digital, Data & Technology","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Warwickshire CC","Digital, Data & Technology","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Warwickshire CC","Digital, Data & Technology","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Warwickshire CC","Finance","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Warwickshire CC","Finance","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Warwickshire CC","Finance","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Warwickshire CC","Human Resources","Heterosexual / straight","50","50","36760","31740"
"In post","2022","Warwickshire CC","Human Resources","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Warwickshire CC","Human Resources","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Warwickshire CC","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Warwickshire CC","Legal","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Warwickshire CC","Legal","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Warwickshire CC","Legal","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Warwickshire CC","No function","Heterosexual / straight","470","430","30770","27570"
"In post","2022","Warwickshire CC","No function","LGBO","30","30","[c]","[c]"
"In post","2022","Warwickshire CC","No function","Undeclared","50","40","[c]","[c]"
"In post","2022","Warwickshire CC","No function","Unknown","80","70","28880","27570"
"In post","2022","Warwickshire CC","Project Delivery","Heterosexual / straight","110","100","24640","21810"
"In post","2022","Warwickshire CC","Project Delivery","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Warwickshire CC","Project Delivery","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Warwickshire CC","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Warwickshire CC","Property","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Warwickshire CC","Property","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Warwickshire CC","Property","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Warwickshire CC","Property","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Warwickshire CC","Security","Heterosexual / straight","50","50","[c]","[c]"
"In post","2022","Warwickshire CC","Security","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Warwickshire CC","Security","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Warwickshire CC","Security","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Warwickshire CC","Unknown","Heterosexual / straight","140","130","26570","22750"
"In post","2022","Warwickshire CC","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Warwickshire CC","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Warwickshire CC","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","West Cumbria","Analysis","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","West Cumbria","Analysis","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","West Cumbria","Analysis","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","West Cumbria","Commercial","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","West Cumbria","Commercial","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","West Cumbria","Commercial","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","West Cumbria","Communications","Heterosexual / straight","[c]","[c]","[c]","[c]"
