"Status","Year","Responsibility_level","Region_ITL1","Age","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2021","EO","East Midlands (England)","40-49","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","EO","East Midlands (England)","50-59","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","EO","East Midlands (England)","60-64","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","EO","East of England","20-29","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","EO","East of England","30-39","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","EO","East of England","40-49","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","EO","East of England","50-59","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","EO","East of England","60-64","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","EO","London","16-19","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","EO","London","20-29","500","470","28190","27690"
"Leaver Dept.","2021","EO","London","30-39","160","150","28720","28500"
"Leaver Dept.","2021","EO","London","40-49","80","70","29260","29080"
"Leaver Dept.","2021","EO","London","50-59","50","50","[c]","[c]"
"Leaver Dept.","2021","EO","London","60-64","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","EO","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","EO","North East (England)","20-29","40","40","[c]","[c]"
"Leaver Dept.","2021","EO","North East (England)","30-39","60","60","[c]","[c]"
"Leaver Dept.","2021","EO","North East (England)","40-49","40","40","[c]","[c]"
"Leaver Dept.","2021","EO","North East (England)","50-59","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","EO","North East (England)","60-64","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","EO","North West (England)","20-29","90","90","25220","25000"
"Leaver Dept.","2021","EO","North West (England)","30-39","100","100","25900","25680"
"Leaver Dept.","2021","EO","North West (England)","40-49","80","80","26610","27570"
"Leaver Dept.","2021","EO","North West (England)","50-59","40","40","[c]","[c]"
"Leaver Dept.","2021","EO","North West (England)","60-64","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","EO","Northern Ireland","20-29","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","EO","Northern Ireland","30-39","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","EO","Northern Ireland","40-49","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","EO","Northern Ireland","50-59","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","EO","Overseas","30-39","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","EO","Overseas","40-49","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","EO","Overseas","50-59","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","EO","Overseas","60-64","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","EO","Scotland","20-29","40","40","[c]","[c]"
"Leaver Dept.","2021","EO","Scotland","30-39","60","60","[c]","[c]"
"Leaver Dept.","2021","EO","Scotland","40-49","50","40","[c]","[c]"
"Leaver Dept.","2021","EO","Scotland","50-59","40","40","[c]","[c]"
"Leaver Dept.","2021","EO","Scotland","60-64","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","EO","South East (England)","20-29","30","30","[c]","[c]"
"Leaver Dept.","2021","EO","South East (England)","30-39","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","EO","South East (England)","40-49","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","EO","South East (England)","50-59","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","EO","South East (England)","60-64","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","EO","South West (England)","16-19","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","EO","South West (England)","20-29","90","90","24030","25000"
"Leaver Dept.","2021","EO","South West (England)","30-39","40","40","[c]","[c]"
"Leaver Dept.","2021","EO","South West (England)","40-49","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","EO","South West (England)","50-59","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","EO","South West (England)","60-64","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","EO","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","EO","Unknown","20-29","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","EO","Unknown","30-39","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","EO","Unknown","40-49","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","EO","Unknown","50-59","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","EO","Wales","20-29","40","40","[c]","[c]"
"Leaver Dept.","2021","EO","Wales","30-39","50","50","[c]","[c]"
"Leaver Dept.","2021","EO","Wales","40-49","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","EO","Wales","50-59","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","EO","Wales","60-64","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","EO","West Midlands (England)","20-29","40","40","[c]","[c]"
"Leaver Dept.","2021","EO","West Midlands (England)","30-39","60","60","[c]","[c]"
"Leaver Dept.","2021","EO","West Midlands (England)","40-49","30","30","[c]","[c]"
"Leaver Dept.","2021","EO","West Midlands (England)","50-59","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","EO","West Midlands (England)","60-64","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","EO","Yorkshire and The Humber","20-29","60","50","[c]","[c]"
"Leaver Dept.","2021","EO","Yorkshire and The Humber","30-39","50","50","[c]","[c]"
"Leaver Dept.","2021","EO","Yorkshire and The Humber","40-49","40","40","[c]","[c]"
"Leaver Dept.","2021","EO","Yorkshire and The Humber","50-59","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","EO","Yorkshire and The Humber","60-64","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","EO","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","East Midlands (England)","30-39","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","East Midlands (England)","40-49","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","East Midlands (England)","50-59","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","East Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","East of England","20-29","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","East of England","30-39","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","East of England","40-49","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","East of England","50-59","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","London","20-29","290","270","54240","53380"
"Leaver Dept.","2021","G6/G7","London","30-39","770","710","57090","54760"
"Leaver Dept.","2021","G6/G7","London","40-49","370","340","60390","59130"
"Leaver Dept.","2021","G6/G7","London","50-59","150","140","60970","60520"
"Leaver Dept.","2021","G6/G7","London","60-64","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","London","65+","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","North East (England)","30-39","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","North East (England)","40-49","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","North East (England)","50-59","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","North East (England)","60-64","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","North West (England)","20-29","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","North West (England)","30-39","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","North West (England)","40-49","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","North West (England)","50-59","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","North West (England)","60-64","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Northern Ireland","40-49","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Northern Ireland","50-59","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Overseas","20-29","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Overseas","30-39","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Overseas","40-49","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Overseas","50-59","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Scotland","20-29","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Scotland","30-39","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Scotland","40-49","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Scotland","50-59","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Scotland","60-64","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","South East (England)","20-29","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","South East (England)","30-39","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","South East (England)","40-49","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","South East (England)","50-59","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","South East (England)","60-64","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","South West (England)","20-29","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","South West (England)","30-39","40","40","[c]","[c]"
"Leaver Dept.","2021","G6/G7","South West (England)","40-49","50","50","55560","55640"
"Leaver Dept.","2021","G6/G7","South West (England)","50-59","40","30","[c]","[c]"
"Leaver Dept.","2021","G6/G7","South West (England)","60-64","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","South West (England)","65+","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Unknown","20-29","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Unknown","30-39","40","40","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Unknown","40-49","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Unknown","50-59","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Wales","20-29","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Wales","30-39","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Wales","40-49","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Wales","50-59","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Wales","60-64","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Wales","65+","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","West Midlands (England)","20-29","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","West Midlands (England)","30-39","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","West Midlands (England)","40-49","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","West Midlands (England)","50-59","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Yorkshire and The Humber","20-29","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Yorkshire and The Humber","30-39","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Yorkshire and The Humber","40-49","30","30","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Yorkshire and The Humber","50-59","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Yorkshire and The Humber","60-64","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SCS","London","30-39","60","50","[c]","[c]"
"Leaver Dept.","2021","SCS","London","40-49","150","140","87780","79350"
"Leaver Dept.","2021","SCS","London","50-59","50","50","[c]","[c]"
"Leaver Dept.","2021","SCS","London","60-64","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SCS","London","65+","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SCS","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SCS","North East (England)","50-59","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SCS","North West (England)","40-49","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SCS","North West (England)","50-59","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SCS","Overseas","40-49","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SCS","Overseas","50-59","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SCS","Overseas","60-64","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SCS","Scotland","30-39","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SCS","Scotland","40-49","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SCS","Scotland","50-59","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SCS","South East (England)","50-59","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SCS","South East (England)","60-64","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SCS","South West (England)","30-39","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SCS","South West (England)","40-49","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SCS","South West (England)","50-59","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SCS","Unknown","30-39","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SCS","Unknown","40-49","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SCS","Unknown","50-59","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SCS","Unknown","60-64","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SCS","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SCS","Wales","40-49","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SCS","Wales","50-59","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SCS","West Midlands (England)","30-39","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SCS","West Midlands (England)","40-49","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SCS","West Midlands (England)","50-59","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SCS","Yorkshire and The Humber","30-39","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SCS","Yorkshire and The Humber","40-49","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SCS","Yorkshire and The Humber","50-59","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SCS","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SEO/HEO","East Midlands (England)","20-29","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SEO/HEO","East Midlands (England)","30-39","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SEO/HEO","East Midlands (England)","40-49","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SEO/HEO","East Midlands (England)","50-59","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SEO/HEO","East Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SEO/HEO","East of England","20-29","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SEO/HEO","East of England","30-39","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SEO/HEO","East of England","40-49","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SEO/HEO","East of England","50-59","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SEO/HEO","East of England","60-64","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SEO/HEO","London","20-29","1240","1150","35370","34240"
"Leaver Dept.","2021","SEO/HEO","London","30-39","650","600","37950","37620"
"Leaver Dept.","2021","SEO/HEO","London","40-49","220","200","39020","38560"
"Leaver Dept.","2021","SEO/HEO","London","50-59","160","150","38370","37650"
"Leaver Dept.","2021","SEO/HEO","London","60-64","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SEO/HEO","London","65+","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SEO/HEO","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SEO/HEO","North East (England)","20-29","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SEO/HEO","North East (England)","30-39","50","50","[c]","[c]"
"Leaver Dept.","2021","SEO/HEO","North East (England)","40-49","30","30","[c]","[c]"
"Leaver Dept.","2021","SEO/HEO","North East (England)","50-59","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SEO/HEO","North East (England)","60-64","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SEO/HEO","North West (England)","20-29","40","40","[c]","[c]"
"Leaver Dept.","2021","SEO/HEO","North West (England)","30-39","70","70","[c]","[c]"
"Leaver Dept.","2021","SEO/HEO","North West (England)","40-49","70","60","[c]","[c]"
"Leaver Dept.","2021","SEO/HEO","North West (England)","50-59","60","50","[c]","[c]"
"Leaver Dept.","2021","SEO/HEO","North West (England)","60-64","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SEO/HEO","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SEO/HEO","Northern Ireland","20-29","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SEO/HEO","Northern Ireland","30-39","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SEO/HEO","Northern Ireland","40-49","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SEO/HEO","Northern Ireland","50-59","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SEO/HEO","Overseas","20-29","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SEO/HEO","Overseas","30-39","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SEO/HEO","Overseas","40-49","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SEO/HEO","Overseas","50-59","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SEO/HEO","Overseas","65+","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SEO/HEO","Scotland","20-29","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SEO/HEO","Scotland","30-39","40","40","[c]","[c]"
"Leaver Dept.","2021","SEO/HEO","Scotland","40-49","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SEO/HEO","Scotland","50-59","30","30","[c]","[c]"
"Leaver Dept.","2021","SEO/HEO","South East (England)","20-29","40","40","[c]","[c]"
"Leaver Dept.","2021","SEO/HEO","South East (England)","30-39","30","30","[c]","[c]"
"Leaver Dept.","2021","SEO/HEO","South East (England)","40-49","30","30","[c]","[c]"
"Leaver Dept.","2021","SEO/HEO","South East (England)","50-59","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SEO/HEO","South East (England)","60-64","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SEO/HEO","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SEO/HEO","South West (England)","20-29","120","120","30090","29700"
"Leaver Dept.","2021","SEO/HEO","South West (England)","30-39","120","120","34230","33300"
"Leaver Dept.","2021","SEO/HEO","South West (England)","40-49","70","70","36160","35900"
"Leaver Dept.","2021","SEO/HEO","South West (England)","50-59","40","40","[c]","[c]"
"Leaver Dept.","2021","SEO/HEO","South West (England)","60-64","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SEO/HEO","South West (England)","65+","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SEO/HEO","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SEO/HEO","Unknown","20-29","430","430","31520","32000"
"Leaver Dept.","2021","SEO/HEO","Unknown","30-39","110","110","32210","32000"
"Leaver Dept.","2021","SEO/HEO","Unknown","40-49","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SEO/HEO","Unknown","50-59","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SEO/HEO","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SEO/HEO","Wales","20-29","40","40","[c]","[c]"
"Leaver Dept.","2021","SEO/HEO","Wales","30-39","70","70","35090","35360"
"Leaver Dept.","2021","SEO/HEO","Wales","40-49","30","30","[c]","[c]"
"Leaver Dept.","2021","SEO/HEO","Wales","50-59","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SEO/HEO","West Midlands (England)","20-29","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SEO/HEO","West Midlands (England)","30-39","40","40","[c]","[c]"
"Leaver Dept.","2021","SEO/HEO","West Midlands (England)","40-49","40","40","[c]","[c]"
"Leaver Dept.","2021","SEO/HEO","West Midlands (England)","50-59","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SEO/HEO","Yorkshire and The Humber","20-29","50","40","[c]","[c]"
"Leaver Dept.","2021","SEO/HEO","Yorkshire and The Humber","30-39","70","60","35350","35540"
"Leaver Dept.","2021","SEO/HEO","Yorkshire and The Humber","40-49","60","60","[c]","[c]"
