"Status","Year","Sexual_orientation","Region_ITL2","Region_ITL3","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2021","Heterosexual / straight","Surrey, East and West Sussex","West Sussex (South West)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","Tees Valley and Durham","Darlington","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","Tees Valley and Durham","Durham CC","50","50","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","Tees Valley and Durham","Hartlepool and Stockton-on-Tees","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","Tees Valley and Durham","South Teesside","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","Unknown","Unknown","240","230","38120","32000"
"Leaver Dept.","2021","Heterosexual / straight","West Central Scotland","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","West Central Scotland","Glasgow City","110","110","27030","25490"
"Leaver Dept.","2021","Heterosexual / straight","West Central Scotland","Inverclyde, East Renfrewshire and Renfrewshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","West Central Scotland","North Lanarkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","West Midlands","Birmingham","140","140","28010","22570"
"Leaver Dept.","2021","Heterosexual / straight","West Midlands","Coventry","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","West Midlands","Dudley","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","West Midlands","Sandwell","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","West Midlands","Solihull","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","West Midlands","Walsall","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","West Midlands","Wolverhampton","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","West Wales and The Valleys","Bridgend and Neath Port Talbot","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","West Wales and The Valleys","Central Valleys","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","West Wales and The Valleys","Conwy and Denbighshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","West Wales and The Valleys","Gwent Valleys","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","West Wales and The Valleys","Gwynedd","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","West Wales and The Valleys","Isle of Anglesey","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","West Wales and The Valleys","South West Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","West Wales and The Valleys","Swansea","100","100","27350","23860"
"Leaver Dept.","2021","Heterosexual / straight","West Yorkshire","Bradford","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","West Yorkshire","Calderdale and Kirklees","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","West Yorkshire","Leeds","120","110","31570","27570"
"Leaver Dept.","2021","Heterosexual / straight","West Yorkshire","Wakefield","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","Bedfordshire and Hertfordshire","Bedford","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","Bedfordshire and Hertfordshire","Central Bedfordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","Bedfordshire and Hertfordshire","Hertfordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","Bedfordshire and Hertfordshire","Luton","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","Berkshire, Buckinghamshire and Oxfordshire","Berkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","Berkshire, Buckinghamshire and Oxfordshire","Buckinghamshire CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","Berkshire, Buckinghamshire and Oxfordshire","Milton Keynes","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","Berkshire, Buckinghamshire and Oxfordshire","Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","Cheshire","Cheshire East","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","Cheshire","Cheshire West and Chester","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","Cheshire","Warrington","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","Cornwall and Isles of Scilly","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","Cumbria","East Cumbria","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","Cumbria","West Cumbria","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","Derbyshire and Nottinghamshire","Derby","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","Derbyshire and Nottinghamshire","East Derbyshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","Derbyshire and Nottinghamshire","North Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","Derbyshire and Nottinghamshire","Nottingham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","Derbyshire and Nottinghamshire","South and West Derbyshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","Derbyshire and Nottinghamshire","South Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","Devon","Devon CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","Devon","Plymouth","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","Dorset and Somerset","Bournemouth and Poole","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","Dorset and Somerset","Dorset CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","Dorset and Somerset","Somerset","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","East Anglia","Breckland and South Norfolk","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","East Anglia","Cambridgeshire CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","East Anglia","North and West Norfolk","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","East Anglia","Norwich and East Norfolk","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","East Anglia","Peterborough","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","East Anglia","Suffolk","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","East Wales","Cardiff and Vale of Glamorgan","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","East Wales","Flintshire and Wrexham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","East Wales","Monmouthshire and Newport","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","East Wales","Powys","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","East Yorkshire and Northern Lincolnshire","East Riding of Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","East Yorkshire and Northern Lincolnshire","Kingston upon Hull, City of","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","East Yorkshire and Northern Lincolnshire","North and North East Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","Eastern Scotland","Angus and Dundee City","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","Eastern Scotland","City of Edinburgh","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","Eastern Scotland","Clackmannanshire and Fife","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","Eastern Scotland","East Lothian and Midlothian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","Eastern Scotland","Falkirk","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","Eastern Scotland","Perth and Kinross and Stirling","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","Eastern Scotland","West Lothian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","Essex","Essex Haven Gateway","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","Essex","Essex Thames Gateway","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","Essex","Heart of Essex","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","Essex","Southend-on-Sea","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","Essex","Thurrock","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","Essex","West Essex","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","Gloucestershire, Wiltshire and Bath/Bristol area","Bath and North East Somerset, North Somerset and South Gloucestershire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","Gloucestershire, Wiltshire and Bath/Bristol area","Bristol, City of","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","Gloucestershire, Wiltshire and Bath/Bristol area","Gloucestershire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","Gloucestershire, Wiltshire and Bath/Bristol area","Swindon","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","Gloucestershire, Wiltshire and Bath/Bristol area","Wiltshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","Greater Manchester","Greater Manchester North East","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","Greater Manchester","Greater Manchester North West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","Greater Manchester","Greater Manchester South East","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","Greater Manchester","Greater Manchester South West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","Greater Manchester","Manchester","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","Hampshire and Isle of Wight","Central Hampshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","Hampshire and Isle of Wight","Isle of Wight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","Hampshire and Isle of Wight","North Hampshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","Hampshire and Isle of Wight","Portsmouth","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","Hampshire and Isle of Wight","South Hampshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","Hampshire and Isle of Wight","Southampton","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","Herefordshire, Worcestershire and Warwickshire","Herefordshire, County of","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","Herefordshire, Worcestershire and Warwickshire","Warwickshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","Herefordshire, Worcestershire and Warwickshire","Worcestershire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","Highlands and Islands","Caithness and Sutherland and Ross and Cromarty","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","Highlands and Islands","Inverness and Nairn and Moray, Badenoch and Strathspey","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","Highlands and Islands","Lochaber, Skye and Lochalsh, Arran and Cumbrae and Argyll and Bute","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","Highlands and Islands","Na h-Eileanan Siar","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","Highlands and Islands","Shetland Islands","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","Inner London - East","Hackney and Newham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","Inner London - East","Haringey and Islington","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","Inner London - East","Lambeth","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","Inner London - East","Lewisham and Southwark","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","Inner London - East","Tower Hamlets","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","Inner London - West","Camden and City of London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","Inner London - West","Kensington & Chelsea and Hammersmith & Fulham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","Inner London - West","Wandsworth","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","Inner London - West","Westminster","260","260","43850","38590"
"Leaver Dept.","2021","LGBO","Kent","East Kent","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","Kent","Kent Thames Gateway","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","Kent","Medway","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","Kent","Mid Kent","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","Kent","West Kent","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","Lancashire","Blackburn with Darwen","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","Lancashire","Blackpool","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","Lancashire","Chorley and West Lancashire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","Lancashire","East Lancashire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","Lancashire","Lancaster and Wyre","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","Lancashire","Mid Lancashire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","Leicestershire, Rutland and Northamptonshire","Leicester","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","Leicestershire, Rutland and Northamptonshire","Leicestershire CC and Rutland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","Leicestershire, Rutland and Northamptonshire","North Northamptonshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","Leicestershire, Rutland and Northamptonshire","West Northamptonshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","Lincolnshire","Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","Merseyside","East Merseyside","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","Merseyside","Liverpool","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","Merseyside","Sefton","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","Merseyside","Wirral","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","North Eastern Scotland","Aberdeen City and Aberdeenshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","North Yorkshire","North Yorkshire CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","North Yorkshire","York","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","Northern Ireland","Belfast","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","Northern Ireland","Causeway Coast and Glens","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","Northern Ireland","Lisburn and Castlereagh","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","Northern Ireland","Newry, Mourne and Down","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","Northumberland and Tyne and Wear","Northumberland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","Northumberland and Tyne and Wear","Sunderland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","Northumberland and Tyne and Wear","Tyneside","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","Outer London - East and North East","Barking & Dagenham and Havering","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","Outer London - East and North East","Bexley and Greenwich","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","Outer London - East and North East","Enfield","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","Outer London - East and North East","Redbridge and Waltham Forest","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","Outer London - South","Bromley","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","Outer London - South","Croydon","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","Outer London - South","Merton, Kingston upon Thames and Sutton","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","Outer London - West and North West","Barnet","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","Outer London - West and North West","Brent","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","Outer London - West and North West","Ealing","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","Outer London - West and North West","Harrow and Hillingdon","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","Outer London - West and North West","Hounslow and Richmond upon Thames","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","Overseas","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","Shropshire and Staffordshire","Shropshire CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","Shropshire and Staffordshire","Staffordshire CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","Shropshire and Staffordshire","Stoke-on-Trent","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","Shropshire and Staffordshire","Telford and Wrekin","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","South Yorkshire","Barnsley, Doncaster and Rotherham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","South Yorkshire","Sheffield","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","Southern Scotland","Dumfries and Galloway","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","Southern Scotland","East Ayrshire and North Ayrshire mainland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","Southern Scotland","Scottish Borders","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","Southern Scotland","South Ayrshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","Southern Scotland","South Lanarkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","Surrey, East and West Sussex","Brighton and Hove","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","Surrey, East and West Sussex","East Surrey","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","Surrey, East and West Sussex","East Sussex CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","Surrey, East and West Sussex","West Surrey","[c]","[c]","[c]","[c]"
