"Status","Year","Ethnicity","Organisation","Sex","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2021","Chinese","HM Prison and Probation Service","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","HM Prison and Probation Service","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","HM Revenue and Customs (excl. agencies)","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","HM Revenue and Customs (excl. agencies)","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","HM Treasury (excl. agencies)","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","HM Treasury (excl. agencies)","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Home Office (incl. agencies)","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Home Office (incl. agencies)","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Insolvency Service","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Insolvency Service","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Institute for Apprenticeships and Technical Education","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Institute for Apprenticeships and Technical Education","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Legal Aid Agency","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Legal Aid Agency","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Maritime and Coastguard Agency","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Maritime and Coastguard Agency","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Medicines and Healthcare Products Regulatory Agency","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Medicines and Healthcare Products Regulatory Agency","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Met Office","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Met Office","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Ministry of Defence (excl. agencies)","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Ministry of Defence (excl. agencies)","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Ministry of Housing, Communities and Local Government (excl. agencies)","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Ministry of Housing, Communities and Local Government (excl. agencies)","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Ministry of Justice (excl. agencies)","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Ministry of Justice (excl. agencies)","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","National Crime Agency","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","National Crime Agency","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","National Infrastructure Commission","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","National Infrastructure Commission","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","National Records of Scotland","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","National Records of Scotland","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","National Savings and Investments","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","National Savings and Investments","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Northern Ireland Office","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Northern Ireland Office","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Office for Budget Responsibility","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Office for Budget Responsibility","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Office for Standards in Education, Children's Services and Skills","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Office for Standards in Education, Children's Services and Skills","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Office of Gas and Electricity Markets","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Office of Gas and Electricity Markets","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Office of Qualifications and Examinations Regulation","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Office of Qualifications and Examinations Regulation","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Office of Rail and Road","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Office of Rail and Road","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Office of the Public Guardian","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Office of the Public Guardian","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Planning Inspectorate","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Planning Inspectorate","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Public Health England","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Public Health England","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Queen Elizabeth II Centre","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Queen Elizabeth II Centre","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Registers of Scotland","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Registers of Scotland","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Revenue Scotland","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Revenue Scotland","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Royal Fleet Auxiliary","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Royal Fleet Auxiliary","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Rural Payments Agency","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Rural Payments Agency","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Scotland Office (incl. Office of the Advocate General for Scotland)","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Scotland Office (incl. Office of the Advocate General for Scotland)","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Scottish Courts and Tribunals Service","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Scottish Courts and Tribunals Service","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Scottish Forestry","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Scottish Forestry","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Scottish Government (excl. agencies)","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Scottish Government (excl. agencies)","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Serious Fraud Office","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Serious Fraud Office","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Social Security Scotland","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Social Security Scotland","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Standards and Testing Agency","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Standards and Testing Agency","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Submarine Delivery Agency","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Submarine Delivery Agency","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Teaching Regulation Agency","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Teaching Regulation Agency","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","The National Archives","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","The National Archives","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","UK Export Finance","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","UK Export Finance","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","UK Hydrographic Office","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","UK Hydrographic Office","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","UK Intellectual Property Office","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","UK Intellectual Property Office","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","UK Space Agency","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","UK Space Agency","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","United Kingdom Statistics Authority","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","United Kingdom Statistics Authority","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","United Kingdom Statistics Authority","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Valuation Office Agency","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Valuation Office Agency","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Vehicle Certification Agency","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Vehicle Certification Agency","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Wales Office","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Wales Office","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Water Services Regulation Authority","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Water Services Regulation Authority","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Welsh Government (excl. agencies)","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Welsh Government (excl. agencies)","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Welsh Revenue Authority","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Welsh Revenue Authority","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Wilton Park","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Wilton Park","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Advisory, Conciliation and Arbitration Service","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Advisory, Conciliation and Arbitration Service","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Animal and Plant Health Agency","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Animal and Plant Health Agency","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Attorney General's Office","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Attorney General's Office","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Cabinet Office (excl. agencies)","Female","30","30","[c]","[c]"
"Leaver Dept.","2021","Mixed","Cabinet Office (excl. agencies)","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Centre for Environment, Fisheries and Aquaculture Science","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Centre for Environment, Fisheries and Aquaculture Science","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Charity Commission","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Charity Commission","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Companies House","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Companies House","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Competition and Markets Authority","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Competition and Markets Authority","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Criminal Injuries Compensation Authority","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Criminal Injuries Compensation Authority","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Crown Commercial Service","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Crown Commercial Service","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Crown Office and Procurator Fiscal Service","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Crown Office and Procurator Fiscal Service","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Crown Prosecution Service","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Crown Prosecution Service","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Crown Prosecution Service Inspectorate","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Crown Prosecution Service Inspectorate","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Defence Equipment and Support","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Defence Equipment and Support","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Defence Science and Technology Laboratory","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Defence Science and Technology Laboratory","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Department for Business, Energy and Industrial Strategy (excl. agencies)","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Department for Business, Energy and Industrial Strategy (excl. agencies)","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Department for Digital, Culture, Media and Sport","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Department for Digital, Culture, Media and Sport","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Department for Education (excl. agencies)","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Department for Education (excl. agencies)","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Department for Environment, Food and Rural Affairs (excl. agencies)","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Department for Environment, Food and Rural Affairs (excl. agencies)","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Department for International Development","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Department for International Development","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Department for International Trade","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Department for International Trade","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Department for Transport (excl. agencies)","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Department for Transport (excl. agencies)","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Department for Work and Pensions (excl. agencies)","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Department for Work and Pensions (excl. agencies)","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Department of Health and Social Care (excl. agencies)","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Department of Health and Social Care (excl. agencies)","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Driver and Vehicle Licensing Agency","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Driver and Vehicle Licensing Agency","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Driver and Vehicle Standards Agency","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Driver and Vehicle Standards Agency","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Education and Skills Funding Agency","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Education and Skills Funding Agency","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Education Scotland","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Education Scotland","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","ESTYN","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","ESTYN","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","FCDO Services","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","FCDO Services","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Food Standards Agency","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Food Standards Agency","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Food Standards Scotland","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Food Standards Scotland","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Foreign and Commonwealth Office (excl. agencies)","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Foreign and Commonwealth Office (excl. agencies)","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Foreign, Commonwealth and Development Office (excl. agencies)","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Foreign, Commonwealth and Development Office (excl. agencies)","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Forestry and Land Scotland","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Forestry and Land Scotland","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Government Actuary's Department","Female","[c]","[c]","[c]","[c]"
