"Status","Year","Profession_of_post","Responsibility_level","Region_ITL3","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2021","Operational Delivery","G6/G7","East Merseyside","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Operational Delivery","G6/G7","East Riding of Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Operational Delivery","G6/G7","East Surrey","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Operational Delivery","G6/G7","Essex Haven Gateway","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Operational Delivery","G6/G7","Flintshire and Wrexham","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Operational Delivery","G6/G7","Glasgow City","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Operational Delivery","G6/G7","Greater Manchester North West","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Operational Delivery","G6/G7","Greater Manchester South East","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Operational Delivery","G6/G7","Harrow and Hillingdon","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Operational Delivery","G6/G7","Hartlepool and Stockton-on-Tees","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Operational Delivery","G6/G7","Hertfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Operational Delivery","G6/G7","Inverclyde, East Renfrewshire and Renfrewshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Operational Delivery","G6/G7","Inverness and Nairn and Moray, Badenoch and Strathspey","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Operational Delivery","G6/G7","Lambeth","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Operational Delivery","G6/G7","Leeds","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Operational Delivery","G6/G7","Lewisham and Southwark","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Operational Delivery","G6/G7","Liverpool","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Operational Delivery","G6/G7","Manchester","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Operational Delivery","G6/G7","Mid Kent","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Operational Delivery","G6/G7","Milton Keynes","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Operational Delivery","G6/G7","Monmouthshire and Newport","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Operational Delivery","G6/G7","North Yorkshire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Operational Delivery","G6/G7","Norwich and East Norfolk","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Operational Delivery","G6/G7","Nottingham","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Operational Delivery","G6/G7","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Operational Delivery","G6/G7","Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Operational Delivery","G6/G7","Perth and Kinross and Stirling","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Operational Delivery","G6/G7","Peterborough","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Operational Delivery","G6/G7","Plymouth","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Operational Delivery","G6/G7","Sefton","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Operational Delivery","G6/G7","Sheffield","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Operational Delivery","G6/G7","Somerset","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Operational Delivery","G6/G7","South Hampshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Operational Delivery","G6/G7","South Lanarkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Operational Delivery","G6/G7","South West Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Operational Delivery","G6/G7","Southampton","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Operational Delivery","G6/G7","Suffolk","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Operational Delivery","G6/G7","Swindon","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Operational Delivery","G6/G7","Tower Hamlets","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Operational Delivery","G6/G7","Tyneside","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Operational Delivery","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Operational Delivery","G6/G7","Wakefield","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Operational Delivery","G6/G7","Warrington","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Operational Delivery","G6/G7","West Essex","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Operational Delivery","G6/G7","West Surrey","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Operational Delivery","G6/G7","Westminster","40","40","[c]","[c]"
"Leaver CS","2021","Operational Delivery","G6/G7","Wiltshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Operational Delivery","G6/G7","Worcestershire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Operational Delivery","G6/G7","York","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Operational Delivery","SCS","Berkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Operational Delivery","SCS","Birmingham","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Operational Delivery","SCS","Bristol, City of","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Operational Delivery","SCS","Cambridgeshire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Operational Delivery","SCS","Camden and City of London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Operational Delivery","SCS","Central Valleys","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Operational Delivery","SCS","Coventry","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Operational Delivery","SCS","Croydon","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Operational Delivery","SCS","Hertfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Operational Delivery","SCS","Lambeth","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Operational Delivery","SCS","Leeds","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Operational Delivery","SCS","Liverpool","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Operational Delivery","SCS","Monmouthshire and Newport","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Operational Delivery","SCS","Sefton","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Operational Delivery","SCS","Sheffield","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Operational Delivery","SCS","Somerset","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Operational Delivery","SCS","South Hampshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Operational Delivery","SCS","South Lanarkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Operational Delivery","SCS","Tower Hamlets","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Operational Delivery","SCS","Westminster","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Operational Delivery","SCS","Wiltshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Operational Delivery","SEO/HEO","Aberdeen City and Aberdeenshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Operational Delivery","SEO/HEO","Barnet","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Operational Delivery","SEO/HEO","Barnsley, Doncaster and Rotherham","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Operational Delivery","SEO/HEO","Bath and North East Somerset, North Somerset and South Gloucestershire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Operational Delivery","SEO/HEO","Bedford","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Operational Delivery","SEO/HEO","Belfast","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Operational Delivery","SEO/HEO","Berkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Operational Delivery","SEO/HEO","Bexley and Greenwich","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Operational Delivery","SEO/HEO","Birmingham","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Operational Delivery","SEO/HEO","Blackburn with Darwen","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Operational Delivery","SEO/HEO","Blackpool","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Operational Delivery","SEO/HEO","Breckland and South Norfolk","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Operational Delivery","SEO/HEO","Bridgend and Neath Port Talbot","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Operational Delivery","SEO/HEO","Brighton and Hove","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Operational Delivery","SEO/HEO","Bristol, City of","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Operational Delivery","SEO/HEO","Bromley","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Operational Delivery","SEO/HEO","Cambridgeshire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Operational Delivery","SEO/HEO","Camden and City of London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Operational Delivery","SEO/HEO","Cardiff and Vale of Glamorgan","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Operational Delivery","SEO/HEO","Central Hampshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Operational Delivery","SEO/HEO","Central Valleys","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Operational Delivery","SEO/HEO","Chorley and West Lancashire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Operational Delivery","SEO/HEO","City of Edinburgh","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Operational Delivery","SEO/HEO","Clackmannanshire and Fife","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Operational Delivery","SEO/HEO","Conwy and Denbighshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Operational Delivery","SEO/HEO","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Operational Delivery","SEO/HEO","Coventry","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Operational Delivery","SEO/HEO","Croydon","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Operational Delivery","SEO/HEO","Darlington","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Operational Delivery","SEO/HEO","Devon CC","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Operational Delivery","SEO/HEO","Dorset CC","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Operational Delivery","SEO/HEO","Dumfries and Galloway","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Operational Delivery","SEO/HEO","Durham CC","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Operational Delivery","SEO/HEO","East Cumbria","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Operational Delivery","SEO/HEO","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Operational Delivery","SEO/HEO","East Kent","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Operational Delivery","SEO/HEO","East Merseyside","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Operational Delivery","SEO/HEO","East Riding of Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Operational Delivery","SEO/HEO","East Surrey","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Operational Delivery","SEO/HEO","Essex Haven Gateway","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Operational Delivery","SEO/HEO","Falkirk","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Operational Delivery","SEO/HEO","Flintshire and Wrexham","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Operational Delivery","SEO/HEO","Glasgow City","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Operational Delivery","SEO/HEO","Gloucestershire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Operational Delivery","SEO/HEO","Greater Manchester North East","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Operational Delivery","SEO/HEO","Greater Manchester North West","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Operational Delivery","SEO/HEO","Greater Manchester South West","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Operational Delivery","SEO/HEO","Gwent Valleys","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Operational Delivery","SEO/HEO","Gwynedd","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Operational Delivery","SEO/HEO","Hackney and Newham","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Operational Delivery","SEO/HEO","Haringey and Islington","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Operational Delivery","SEO/HEO","Harrow and Hillingdon","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Operational Delivery","SEO/HEO","Hartlepool and Stockton-on-Tees","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Operational Delivery","SEO/HEO","Heart of Essex","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Operational Delivery","SEO/HEO","Hertfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Operational Delivery","SEO/HEO","Hounslow and Richmond upon Thames","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Operational Delivery","SEO/HEO","Inverclyde, East Renfrewshire and Renfrewshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Operational Delivery","SEO/HEO","Inverness and Nairn and Moray, Badenoch and Strathspey","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Operational Delivery","SEO/HEO","Isle of Anglesey","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Operational Delivery","SEO/HEO","Kensington & Chelsea and Hammersmith & Fulham","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Operational Delivery","SEO/HEO","Kent Thames Gateway","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Operational Delivery","SEO/HEO","Kingston upon Hull, City of","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Operational Delivery","SEO/HEO","Lambeth","50","50","40400","40120"
"Leaver CS","2021","Operational Delivery","SEO/HEO","Leeds","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Operational Delivery","SEO/HEO","Leicester","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Operational Delivery","SEO/HEO","Leicestershire CC and Rutland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Operational Delivery","SEO/HEO","Lewisham and Southwark","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Operational Delivery","SEO/HEO","Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Operational Delivery","SEO/HEO","Liverpool","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Operational Delivery","SEO/HEO","Manchester","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Operational Delivery","SEO/HEO","Medway","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Operational Delivery","SEO/HEO","Merton, Kingston upon Thames and Sutton","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Operational Delivery","SEO/HEO","Mid Kent","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Operational Delivery","SEO/HEO","Mid Lancashire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Operational Delivery","SEO/HEO","Milton Keynes","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Operational Delivery","SEO/HEO","Monmouthshire and Newport","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Operational Delivery","SEO/HEO","North Hampshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Operational Delivery","SEO/HEO","North Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Operational Delivery","SEO/HEO","North Yorkshire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Operational Delivery","SEO/HEO","Norwich and East Norfolk","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Operational Delivery","SEO/HEO","Nottingham","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Operational Delivery","SEO/HEO","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Operational Delivery","SEO/HEO","Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Operational Delivery","SEO/HEO","Perth and Kinross and Stirling","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Operational Delivery","SEO/HEO","Peterborough","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Operational Delivery","SEO/HEO","Plymouth","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Operational Delivery","SEO/HEO","Portsmouth","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Operational Delivery","SEO/HEO","Powys","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Operational Delivery","SEO/HEO","Sefton","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Operational Delivery","SEO/HEO","Sheffield","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Operational Delivery","SEO/HEO","Shetland Islands","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Operational Delivery","SEO/HEO","Solihull","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Operational Delivery","SEO/HEO","Somerset","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Operational Delivery","SEO/HEO","South and West Derbyshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Operational Delivery","SEO/HEO","South Hampshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Operational Delivery","SEO/HEO","South Lanarkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Operational Delivery","SEO/HEO","South Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Operational Delivery","SEO/HEO","South Teesside","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Operational Delivery","SEO/HEO","South West Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Operational Delivery","SEO/HEO","Southampton","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Operational Delivery","SEO/HEO","Southend-on-Sea","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Operational Delivery","SEO/HEO","Staffordshire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Operational Delivery","SEO/HEO","Stoke-on-Trent","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Operational Delivery","SEO/HEO","Suffolk","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Operational Delivery","SEO/HEO","Swansea","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Operational Delivery","SEO/HEO","Telford and Wrekin","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Operational Delivery","SEO/HEO","Torbay","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Operational Delivery","SEO/HEO","Tower Hamlets","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Operational Delivery","SEO/HEO","Tyneside","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Operational Delivery","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Operational Delivery","SEO/HEO","Wakefield","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Operational Delivery","SEO/HEO","Wandsworth","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Operational Delivery","SEO/HEO","Warrington","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Operational Delivery","SEO/HEO","West Cumbria","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Operational Delivery","SEO/HEO","West Essex","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Operational Delivery","SEO/HEO","West Kent","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Operational Delivery","SEO/HEO","West Lothian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Operational Delivery","SEO/HEO","West Northamptonshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Operational Delivery","SEO/HEO","West Surrey","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Operational Delivery","SEO/HEO","West Sussex (North East)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Operational Delivery","SEO/HEO","West Sussex (South West)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Operational Delivery","SEO/HEO","Westminster","90","90","36820","35600"
"Leaver CS","2021","Operational Delivery","SEO/HEO","Wiltshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Operational Delivery","SEO/HEO","Wirral","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Operational Delivery","SEO/HEO","Worcestershire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Operational Delivery","SEO/HEO","York","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Operational Delivery","Unknown","Barking & Dagenham and Havering","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Operational Delivery","Unknown","Barnsley, Doncaster and Rotherham","[c]","[c]","[c]","[c]"
