"Status","Year","Region_ITL2","Region_ITL1","Profession_of_post","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2022","West Wales and The Valleys","Wales","Property","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Wales and The Valleys","Wales","Science and Engineering","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Wales and The Valleys","Wales","Security","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Wales and The Valleys","Wales","Unknown","60","60","[c]","[c]"
"Leaver CS","2022","West Wales and The Valleys","Wales","Veterinarian","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Yorkshire","Yorkshire and The Humber","Commercial","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Yorkshire","Yorkshire and The Humber","Communications","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Yorkshire","Yorkshire and The Humber","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Yorkshire","Yorkshire and The Humber","Digital, Data and Technology","60","50","44110","40670"
"Leaver CS","2022","West Yorkshire","Yorkshire and The Humber","Economics","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Yorkshire","Yorkshire and The Humber","Finance","40","[c]","[c]","[c]"
"Leaver CS","2022","West Yorkshire","Yorkshire and The Humber","Human Resources","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Yorkshire","Yorkshire and The Humber","Inspector of Education and Training","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Yorkshire","Yorkshire and The Humber","Internal Audit","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Yorkshire","Yorkshire and The Humber","International Trade","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Yorkshire","Yorkshire and The Humber","Knowledge and Information Management","180","160","30140","27570"
"Leaver CS","2022","West Yorkshire","Yorkshire and The Humber","Legal","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Yorkshire","Yorkshire and The Humber","Medicine","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Yorkshire","Yorkshire and The Humber","Operational Delivery","870","790","26100","26030"
"Leaver CS","2022","West Yorkshire","Yorkshire and The Humber","Other","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Yorkshire","Yorkshire and The Humber","Policy","50","[c]","[c]","[c]"
"Leaver CS","2022","West Yorkshire","Yorkshire and The Humber","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Yorkshire","Yorkshire and The Humber","Property","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Yorkshire","Yorkshire and The Humber","Psychology","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Yorkshire","Yorkshire and The Humber","Science and Engineering","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Yorkshire","Yorkshire and The Humber","Security","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Yorkshire","Yorkshire and The Humber","Statistics","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Yorkshire","Yorkshire and The Humber","Tax","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Yorkshire","Yorkshire and The Humber","Unknown","530","440","31320","27570"
"Leaver Dept.","2021","Bedfordshire and Hertfordshire","East of England","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Bedfordshire and Hertfordshire","East of England","Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Bedfordshire and Hertfordshire","East of England","Human Resources","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Bedfordshire and Hertfordshire","East of England","Intelligence Analysis","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Bedfordshire and Hertfordshire","East of England","Legal","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Bedfordshire and Hertfordshire","East of England","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Bedfordshire and Hertfordshire","East of England","Other","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Bedfordshire and Hertfordshire","East of England","Policy","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Bedfordshire and Hertfordshire","East of England","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Bedfordshire and Hertfordshire","East of England","Psychology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Bedfordshire and Hertfordshire","East of England","Security","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Bedfordshire and Hertfordshire","East of England","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Berkshire, Buckinghamshire and Oxfordshire","South East (England)","Commercial","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Berkshire, Buckinghamshire and Oxfordshire","South East (England)","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Berkshire, Buckinghamshire and Oxfordshire","South East (England)","Economics","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Berkshire, Buckinghamshire and Oxfordshire","South East (England)","Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Berkshire, Buckinghamshire and Oxfordshire","South East (England)","Human Resources","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Berkshire, Buckinghamshire and Oxfordshire","South East (England)","Intelligence Analysis","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Berkshire, Buckinghamshire and Oxfordshire","South East (England)","Internal Audit","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Berkshire, Buckinghamshire and Oxfordshire","South East (England)","International Trade","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Berkshire, Buckinghamshire and Oxfordshire","South East (England)","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Berkshire, Buckinghamshire and Oxfordshire","South East (England)","Legal","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Berkshire, Buckinghamshire and Oxfordshire","South East (England)","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Berkshire, Buckinghamshire and Oxfordshire","South East (England)","Other","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Berkshire, Buckinghamshire and Oxfordshire","South East (England)","Planning","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Berkshire, Buckinghamshire and Oxfordshire","South East (England)","Policy","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Berkshire, Buckinghamshire and Oxfordshire","South East (England)","Property","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Berkshire, Buckinghamshire and Oxfordshire","South East (England)","Science and Engineering","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Berkshire, Buckinghamshire and Oxfordshire","South East (England)","Statistics","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Berkshire, Buckinghamshire and Oxfordshire","South East (England)","Unknown","30","[c]","[c]","[c]"
"Leaver Dept.","2021","Cheshire","North West (England)","Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cheshire","North West (England)","Human Resources","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cheshire","North West (England)","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cheshire","North West (England)","Other","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cheshire","North West (England)","Policy","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cheshire","North West (England)","Property","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cheshire","North West (England)","Science and Engineering","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cheshire","North West (England)","Security","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cheshire","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cornwall and Isles of Scilly","South West (England)","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cornwall and Isles of Scilly","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cumbria","North West (England)","Human Resources","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cumbria","North West (England)","Operational Delivery","30","30","[c]","[c]"
"Leaver Dept.","2021","Cumbria","North West (England)","Other","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cumbria","North West (England)","Policy","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cumbria","North West (England)","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cumbria","North West (England)","Science and Engineering","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cumbria","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Derbyshire and Nottinghamshire","East Midlands (England)","Commercial","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Derbyshire and Nottinghamshire","East Midlands (England)","Communications","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Derbyshire and Nottinghamshire","East Midlands (England)","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Derbyshire and Nottinghamshire","East Midlands (England)","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Derbyshire and Nottinghamshire","East Midlands (England)","Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Derbyshire and Nottinghamshire","East Midlands (England)","Human Resources","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Derbyshire and Nottinghamshire","East Midlands (England)","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Derbyshire and Nottinghamshire","East Midlands (England)","Legal","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Derbyshire and Nottinghamshire","East Midlands (England)","Operational Delivery","60","60","22890","21170"
"Leaver Dept.","2021","Derbyshire and Nottinghamshire","East Midlands (England)","Operational Research","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Derbyshire and Nottinghamshire","East Midlands (England)","Other","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Derbyshire and Nottinghamshire","East Midlands (England)","Policy","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Derbyshire and Nottinghamshire","East Midlands (England)","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Derbyshire and Nottinghamshire","East Midlands (England)","Property","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Derbyshire and Nottinghamshire","East Midlands (England)","Psychology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Derbyshire and Nottinghamshire","East Midlands (England)","Science and Engineering","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Derbyshire and Nottinghamshire","East Midlands (England)","Unknown","80","80","[c]","[c]"
"Leaver Dept.","2021","Devon","South West (England)","Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Devon","South West (England)","Human Resources","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Devon","South West (England)","Legal","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Devon","South West (England)","Medicine","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Devon","South West (England)","Operational Delivery","30","30","[c]","[c]"
"Leaver Dept.","2021","Devon","South West (England)","Other","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Devon","South West (England)","Policy","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Devon","South West (England)","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Devon","South West (England)","Property","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Devon","South West (England)","Psychology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Devon","South West (England)","Science and Engineering","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Devon","South West (England)","Security","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Devon","South West (England)","Unknown","30","30","[c]","[c]"
"Leaver Dept.","2021","Dorset and Somerset","South West (England)","Commercial","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Dorset and Somerset","South West (England)","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Dorset and Somerset","South West (England)","Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Dorset and Somerset","South West (England)","Human Resources","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Dorset and Somerset","South West (England)","Internal Audit","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Dorset and Somerset","South West (England)","Legal","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Dorset and Somerset","South West (England)","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Dorset and Somerset","South West (England)","Other","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Dorset and Somerset","South West (England)","Psychology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Dorset and Somerset","South West (England)","Science and Engineering","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Dorset and Somerset","South West (England)","Security","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Dorset and Somerset","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Anglia","East of England","Commercial","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Anglia","East of England","Communications","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Anglia","East of England","Corporate Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Anglia","East of England","Human Resources","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Anglia","East of England","Intelligence Analysis","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Anglia","East of England","International Trade","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Anglia","East of England","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Anglia","East of England","Legal","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Anglia","East of England","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Anglia","East of England","Other","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Anglia","East of England","Policy","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Anglia","East of England","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Anglia","East of England","Property","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Anglia","East of England","Science and Engineering","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Anglia","East of England","Unknown","40","30","[c]","[c]"
"Leaver Dept.","2021","East Wales","Wales","Commercial","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Wales","Wales","Communications","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Wales","Wales","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Wales","Wales","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Wales","Wales","Economics","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Wales","Wales","Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Wales","Wales","Human Resources","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Wales","Wales","Internal Audit","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Wales","Wales","International Trade","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Wales","Wales","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Wales","Wales","Legal","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Wales","Wales","Operational Delivery","100","100","30540","24890"
"Leaver Dept.","2021","East Wales","Wales","Operational Research","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Wales","Wales","Other","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Wales","Wales","Policy","[c]","[c]","[c]","[c]"
