"Status","Year","Region_ITL3","Sex","Region_ITL2","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2022","Belfast","Male","Northern Ireland","250","250","28140","26590"
"New entrant CS","2022","Berkshire","Female","Berkshire, Buckinghamshire and Oxfordshire","220","220","28640","26310"
"New entrant CS","2022","Berkshire","Male","Berkshire, Buckinghamshire and Oxfordshire","200","200","31030","26830"
"New entrant CS","2022","Bexley and Greenwich","Female","Outer London - East and North East","160","160","28570","29020"
"New entrant CS","2022","Bexley and Greenwich","Male","Outer London - East and North East","110","100","29350","29020"
"New entrant CS","2022","Birmingham","Female","West Midlands","1380","1320","27770","25500"
"New entrant CS","2022","Birmingham","Male","West Midlands","1050","1030","29120","26590"
"New entrant CS","2022","Blackburn with Darwen","Female","Lancashire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Blackburn with Darwen","Male","Lancashire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Blackpool","Female","Lancashire","380","370","25060","21260"
"New entrant CS","2022","Blackpool","Male","Lancashire","300","300","26580","21260"
"New entrant CS","2022","Bournemouth, Christchurch and Poole","Female","Dorset and Somerset","90","80","27430","25410"
"New entrant CS","2022","Bournemouth, Christchurch and Poole","Male","Dorset and Somerset","50","50","[c]","[c]"
"New entrant CS","2022","Bradford","Female","West Yorkshire","330","300","23950","21250"
"New entrant CS","2022","Bradford","Male","West Yorkshire","270","260","23640","21250"
"New entrant CS","2022","Breckland and South Norfolk","Female","East Anglia","40","30","[c]","[c]"
"New entrant CS","2022","Breckland and South Norfolk","Male","East Anglia","50","50","[c]","[c]"
"New entrant CS","2022","Brent","Female","Outer London - West and North West","70","60","30690","31060"
"New entrant CS","2022","Brent","Male","Outer London - West and North West","50","50","31640","31060"
"New entrant CS","2022","Bridgend and Neath Port Talbot","Female","West Wales and The Valleys","70","60","23170","21140"
"New entrant CS","2022","Bridgend and Neath Port Talbot","Male","West Wales and The Valleys","40","40","[c]","[c]"
"New entrant CS","2022","Brighton and Hove","Female","Surrey, East and West Sussex","80","80","28110","26310"
"New entrant CS","2022","Brighton and Hove","Male","Surrey, East and West Sussex","30","30","[c]","[c]"
"New entrant CS","2022","Bristol, City of","Female","Gloucestershire, Wiltshire and Bath/Bristol area","690","660","30810","28000"
"New entrant CS","2022","Bristol, City of","Male","Gloucestershire, Wiltshire and Bath/Bristol area","450","440","32430","29180"
"New entrant CS","2022","Bromley","Female","Outer London - South","100","90","31760","30200"
"New entrant CS","2022","Bromley","Male","Outer London - South","30","30","[c]","[c]"
"New entrant CS","2022","Buckinghamshire","Female","Berkshire, Buckinghamshire and Oxfordshire","140","130","28010","27570"
"New entrant CS","2022","Buckinghamshire","Male","Berkshire, Buckinghamshire and Oxfordshire","90","90","33120","28140"
"New entrant CS","2022","Caithness and Sutherland, and Ross and Cromarty","Female","Highlands and Islands","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Caithness and Sutherland, and Ross and Cromarty","Male","Highlands and Islands","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Calderdale and Kirklees","Female","West Yorkshire","130","120","27940","27570"
"New entrant CS","2022","Calderdale and Kirklees","Male","West Yorkshire","70","70","26310","27570"
"New entrant CS","2022","Cambridgeshire CC","Female","East Anglia","260","250","27770","26140"
"New entrant CS","2022","Cambridgeshire CC","Male","East Anglia","180","170","29500","26140"
"New entrant CS","2022","Camden and City of London","Female","Inner London - West","120","110","34570","28230"
"New entrant CS","2022","Camden and City of London","Male","Inner London - West","120","110","40200","31990"
"New entrant CS","2022","Cardiff and Vale of Glamorgan","Female","East Wales","670","640","26890","23170"
"New entrant CS","2022","Cardiff and Vale of Glamorgan","Male","East Wales","590","580","29170","25210"
"New entrant CS","2022","Causeway Coast and Glens","Female","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Causeway Coast and Glens","Male","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Central Bedfordshire","Female","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Central Bedfordshire","Male","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Central Hampshire","Female","Hampshire and Isle of Wight","220","210","28760","26350"
"New entrant CS","2022","Central Hampshire","Male","Hampshire and Isle of Wight","260","260","32050","27570"
"New entrant CS","2022","Central Valleys","Female","West Wales and The Valleys","160","160","26500","27570"
"New entrant CS","2022","Central Valleys","Male","West Wales and The Valleys","120","120","28250","27570"
"New entrant CS","2022","Cheshire East","Female","Cheshire","140","130","24750","23140"
"New entrant CS","2022","Cheshire East","Male","Cheshire","90","90","26270","23140"
"New entrant CS","2022","Cheshire West and Chester","Female","Cheshire","50","50","26240","24800"
"New entrant CS","2022","Cheshire West and Chester","Male","Cheshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Chorley and West Lancashire","Female","Lancashire","120","120","24820","23140"
"New entrant CS","2022","Chorley and West Lancashire","Male","Lancashire","90","90","24840","23140"
"New entrant CS","2022","City of Edinburgh","Female","Eastern Scotland","1200","1160","31670","27230"
"New entrant CS","2022","City of Edinburgh","Male","Eastern Scotland","920","900","32110","27230"
"New entrant CS","2022","Clackmannanshire and Fife","Female","Eastern Scotland","80","80","24970","25500"
"New entrant CS","2022","Clackmannanshire and Fife","Male","Eastern Scotland","70","70","26480","22930"
"New entrant CS","2022","Conwy and Denbighshire","Female","West Wales and The Valleys","50","50","29660","27570"
"New entrant CS","2022","Conwy and Denbighshire","Male","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Cornwall and Isles of Scilly","Female","Cornwall and Isles of Scilly","150","140","25800","21260"
"New entrant CS","2022","Cornwall and Isles of Scilly","Male","Cornwall and Isles of Scilly","110","100","25610","22630"
"New entrant CS","2022","Coventry","Female","West Midlands","220","210","30780","29360"
"New entrant CS","2022","Coventry","Male","West Midlands","130","130","34330","29360"
"New entrant CS","2022","Croydon","Female","Outer London - South","500","490","33080","30600"
"New entrant CS","2022","Croydon","Male","Outer London - South","390","390","36190","31060"
"New entrant CS","2022","Darlington","Female","Tees Valley and Durham","170","160","32210","29340"
"New entrant CS","2022","Darlington","Male","Tees Valley and Durham","90","90","33650","29360"
"New entrant CS","2022","Derby","Female","Derbyshire and Nottinghamshire","130","120","25160","23170"
"New entrant CS","2022","Derby","Male","Derbyshire and Nottinghamshire","80","70","25070","23360"
"New entrant CS","2022","Derry City and Strabane","Female","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Derry City and Strabane","Male","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Devon CC","Female","Devon","300","290","27410","23140"
"New entrant CS","2022","Devon CC","Male","Devon","320","310","27010","24150"
"New entrant CS","2022","Dorset","Female","Dorset and Somerset","130","120","24870","22600"
"New entrant CS","2022","Dorset","Male","Dorset and Somerset","130","130","25640","24620"
"New entrant CS","2022","Dudley","Female","West Midlands","90","90","24820","21260"
"New entrant CS","2022","Dudley","Male","West Midlands","50","50","[c]","[c]"
"New entrant CS","2022","Dumfries and Galloway","Female","Southern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Dumfries and Galloway","Male","Southern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Durham","Female","Tees Valley and Durham","380","370","24310","22600"
"New entrant CS","2022","Durham","Male","Tees Valley and Durham","230","230","24800","23140"
"New entrant CS","2022","Ealing","Female","Outer London - West and North West","50","50","32960","31060"
"New entrant CS","2022","Ealing","Male","Outer London - West and North West","40","30","[c]","[c]"
"New entrant CS","2022","East Ayrshire and North Ayrshire mainland","Female","Southern Scotland","70","70","24440","22000"
"New entrant CS","2022","East Ayrshire and North Ayrshire mainland","Male","Southern Scotland","80","80","23580","21260"
"New entrant CS","2022","East Cumbria","Female","Cumbria","80","70","27240","23170"
"New entrant CS","2022","East Cumbria","Male","Cumbria","70","70","27260","24920"
"New entrant CS","2022","East Derbyshire","Female","Derbyshire and Nottinghamshire","40","40","[c]","[c]"
"New entrant CS","2022","East Derbyshire","Male","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","Female","West Central Scotland","90","80","24310","21640"
"New entrant CS","2022","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","Male","West Central Scotland","160","160","27600","23540"
"New entrant CS","2022","East Kent","Female","Kent","220","210","25660","24250"
"New entrant CS","2022","East Kent","Male","Kent","230","210","25800","24880"
"New entrant CS","2022","East Lancashire","Female","Lancashire","60","60","28380","24800"
"New entrant CS","2022","East Lancashire","Male","Lancashire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Lothian and Midlothian","Female","Eastern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Lothian and Midlothian","Male","Eastern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Merseyside","Female","Merseyside","130","120","30210","27570"
"New entrant CS","2022","East Merseyside","Male","Merseyside","50","50","28320","26310"
"New entrant CS","2022","East Riding of Yorkshire","Female","East Yorkshire and Northern Lincolnshire","130","130","24310","23140"
"New entrant CS","2022","East Riding of Yorkshire","Male","East Yorkshire and Northern Lincolnshire","130","130","24970","23140"
"New entrant CS","2022","East Surrey","Female","Surrey, East and West Sussex","120","110","28950","29020"
"New entrant CS","2022","East Surrey","Male","Surrey, East and West Sussex","70","70","29840","31020"
"New entrant CS","2022","East Sussex CC","Female","Surrey, East and West Sussex","170","160","24550","21760"
"New entrant CS","2022","East Sussex CC","Male","Surrey, East and West Sussex","120","110","26550","24800"
"New entrant CS","2022","Enfield","Female","Outer London - East and North East","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Enfield","Male","Outer London - East and North East","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Essex Haven Gateway","Female","Essex","70","60","30310","28200"
"New entrant CS","2022","Essex Haven Gateway","Male","Essex","60","60","32340","26940"
"New entrant CS","2022","Essex Thames Gateway","Female","Essex","110","100","25350","24250"
"New entrant CS","2022","Essex Thames Gateway","Male","Essex","40","40","[c]","[c]"
"New entrant CS","2022","Falkirk","Female","Eastern Scotland","100","90","24210","21640"
"New entrant CS","2022","Falkirk","Male","Eastern Scotland","70","70","23320","21640"
"New entrant CS","2022","Fermanagh and Omagh","Female","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Fermanagh and Omagh","Male","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Flintshire and Wrexham","Female","East Wales","160","160","23480","21260"
"New entrant CS","2022","Flintshire and Wrexham","Male","East Wales","130","130","25760","23140"
"New entrant CS","2022","Glasgow City","Female","West Central Scotland","1440","1400","29640","27230"
"New entrant CS","2022","Glasgow City","Male","West Central Scotland","1080","1070","30050","27230"
"New entrant CS","2022","Gloucestershire CC","Female","Gloucestershire, Wiltshire and Bath/Bristol area","120","110","27450","25120"
"New entrant CS","2022","Gloucestershire CC","Male","Gloucestershire, Wiltshire and Bath/Bristol area","80","70","28860","26350"
"New entrant CS","2022","Greater Manchester North East","Female","Greater Manchester","110","100","26040","24090"
"New entrant CS","2022","Greater Manchester North East","Male","Greater Manchester","60","60","26830","26130"
"New entrant CS","2022","Greater Manchester North West","Female","Greater Manchester","170","170","25390","23170"
"New entrant CS","2022","Greater Manchester North West","Male","Greater Manchester","100","100","24590","23140"
"New entrant CS","2022","Greater Manchester South East","Female","Greater Manchester","90","80","24950","23170"
"New entrant CS","2022","Greater Manchester South East","Male","Greater Manchester","40","30","[c]","[c]"
"New entrant CS","2022","Greater Manchester South West","Female","Greater Manchester","730","700","27640","24880"
"New entrant CS","2022","Greater Manchester South West","Male","Greater Manchester","700","690","28750","26590"
"New entrant CS","2022","Gwent Valleys","Female","West Wales and The Valleys","50","50","27890","24280"
"New entrant CS","2022","Gwent Valleys","Male","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Gwynedd","Female","West Wales and The Valleys","40","40","[c]","[c]"
"New entrant CS","2022","Gwynedd","Male","West Wales and The Valleys","40","40","[c]","[c]"
"New entrant CS","2022","Hackney and Newham","Female","Inner London - East","290","290","34780","31060"
"New entrant CS","2022","Hackney and Newham","Male","Inner London - East","270","270","35790","33660"
