"Status","Year","Profession_of_post","Region_ITL1","Organisation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Security","North West (England)","National Savings and Investments","[c]","[c]","[c]","[c]"
"In post","2022","Security","North West (England)","Submarine Delivery Agency","[c]","[c]","[c]","[c]"
"In post","2022","Security","Northern Ireland","HM Revenue and Customs (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2022","Security","Northern Ireland","Ministry of Defence (excl. agencies)","390","390","21430","20560"
"In post","2022","Security","Northern Ireland","Northern Ireland Office","[c]","[c]","[c]","[c]"
"In post","2022","Security","Overseas","FCDO Services","[c]","[c]","[c]","[c]"
"In post","2022","Security","Overseas","Foreign, Commonwealth and Development Office (excl. agencies)","60","60","35320","34260"
"In post","2022","Security","Overseas","Ministry of Defence (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2022","Security","Scotland","Crown Office and Procurator Fiscal Service","[c]","[c]","[c]","[c]"
"In post","2022","Security","Scotland","Defence Equipment and Support","[c]","[c]","[c]","[c]"
"In post","2022","Security","Scotland","Department for Work and Pensions (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2022","Security","Scotland","Foreign, Commonwealth and Development Office (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2022","Security","Scotland","HM Revenue and Customs (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2022","Security","Scotland","Home Office","[c]","[c]","[c]","[c]"
"In post","2022","Security","Scotland","Ministry of Defence (excl. agencies)","1370","1320","30450","26750"
"In post","2022","Security","Scotland","Ministry of Justice (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2022","Security","Scotland","Registers of Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Security","Scotland","Submarine Delivery Agency","[c]","[c]","[c]","[c]"
"In post","2022","Security","South East (England)","Crown Prosecution Service","[c]","[c]","[c]","[c]"
"In post","2022","Security","South East (England)","Defence Equipment and Support","[c]","[c]","[c]","[c]"
"In post","2022","Security","South East (England)","Defence Science and Technology Laboratory","[c]","[c]","[c]","[c]"
"In post","2022","Security","South East (England)","Department for Transport (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2022","Security","South East (England)","Department for Work and Pensions (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2022","Security","South East (England)","FCDO Services","210","200","34380","31920"
"In post","2022","Security","South East (England)","Foreign, Commonwealth and Development Office (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2022","Security","South East (England)","HM Prison and Probation Service","90","90","40220","40190"
"In post","2022","Security","South East (England)","HM Revenue and Customs (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2022","Security","South East (England)","Home Office","[c]","[c]","[c]","[c]"
"In post","2022","Security","South East (England)","Ministry of Defence (excl. agencies)","1470","1450","31050","27680"
"In post","2022","Security","South East (England)","National Crime Agency","[c]","[c]","[c]","[c]"
"In post","2022","Security","South East (England)","UK Statistics Authority","40","40","[c]","[c]"
"In post","2022","Security","South West (England)","Crown Prosecution Service","[c]","[c]","[c]","[c]"
"In post","2022","Security","South West (England)","Defence Equipment and Support","50","50","36880","36320"
"In post","2022","Security","South West (England)","Defence Science and Technology Laboratory","50","50","[c]","[c]"
"In post","2022","Security","South West (England)","Department for Education (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2022","Security","South West (England)","Department for Work and Pensions (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2022","Security","South West (England)","HM Prison and Probation Service","40","40","[c]","[c]"
"In post","2022","Security","South West (England)","HM Revenue and Customs (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2022","Security","South West (England)","Home Office","[c]","[c]","[c]","[c]"
"In post","2022","Security","South West (England)","Ministry of Defence (excl. agencies)","1060","1030","27760","25000"
"In post","2022","Security","South West (England)","National Crime Agency","[c]","[c]","[c]","[c]"
"In post","2022","Security","South West (England)","Submarine Delivery Agency","[c]","[c]","[c]","[c]"
"In post","2022","Security","South West (England)","UK Hydrographic Office","[c]","[c]","[c]","[c]"
"In post","2022","Security","South West (England)","UK Space Agency","[c]","[c]","[c]","[c]"
"In post","2022","Security","Unknown","HM Prison and Probation Service","[c]","[c]","[c]","[c]"
"In post","2022","Security","Unknown","Ministry of Defence (excl. agencies)","60","60","28900","27370"
"In post","2022","Security","Wales","Companies House","[c]","[c]","[c]","[c]"
"In post","2022","Security","Wales","Department for Work and Pensions (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2022","Security","Wales","Driver and Vehicle Licensing Agency","70","60","25290","24720"
"In post","2022","Security","Wales","Food Standards Agency","[c]","[c]","[c]","[c]"
"In post","2022","Security","Wales","HM Prison and Probation Service","40","40","[c]","[c]"
"In post","2022","Security","Wales","HM Revenue and Customs (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2022","Security","Wales","Home Office","[c]","[c]","[c]","[c]"
"In post","2022","Security","Wales","Intellectual Property Office","[c]","[c]","[c]","[c]"
"In post","2022","Security","Wales","Ministry of Defence (excl. agencies)","150","150","23060","19810"
"In post","2022","Security","Wales","UK Statistics Authority","[c]","[c]","[c]","[c]"
"In post","2022","Security","West Midlands (England)","Crown Prosecution Service","[c]","[c]","[c]","[c]"
"In post","2022","Security","West Midlands (England)","Department for Business, Energy and Industrial Strategy (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2022","Security","West Midlands (England)","Department for Education (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2022","Security","West Midlands (England)","Department for Transport (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2022","Security","West Midlands (England)","Department for Work and Pensions (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2022","Security","West Midlands (England)","Government Property Agency","[c]","[c]","[c]","[c]"
"In post","2022","Security","West Midlands (England)","HM Prison and Probation Service","70","70","37910","33520"
"In post","2022","Security","West Midlands (England)","HM Revenue and Customs (excl. agencies)","50","50","[c]","[c]"
"In post","2022","Security","West Midlands (England)","Ministry of Defence (excl. agencies)","260","260","27320","22630"
"In post","2022","Security","West Midlands (England)","Ministry of Justice (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2022","Security","West Midlands (England)","National Crime Agency","[c]","[c]","[c]","[c]"
"In post","2022","Security","West Midlands (England)","Office of Qualifications and Examinations Regulation","[c]","[c]","[c]","[c]"
"In post","2022","Security","West Midlands (England)","The Insolvency Service","[c]","[c]","[c]","[c]"
"In post","2022","Security","West Midlands (England)","Water Services Regulation Authority","[c]","[c]","[c]","[c]"
"In post","2022","Security","Yorkshire and The Humber","Crown Prosecution Service","[c]","[c]","[c]","[c]"
"In post","2022","Security","Yorkshire and The Humber","Department for Education (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2022","Security","Yorkshire and The Humber","Department for Transport (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2022","Security","Yorkshire and The Humber","Department for Work and Pensions (excl. agencies)","110","110","39980","35310"
"In post","2022","Security","Yorkshire and The Humber","Food Standards Agency","[c]","[c]","[c]","[c]"
"In post","2022","Security","Yorkshire and The Humber","HM Prison and Probation Service","130","120","38060","38750"
"In post","2022","Security","Yorkshire and The Humber","HM Revenue and Customs (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2022","Security","Yorkshire and The Humber","Home Office","[c]","[c]","[c]","[c]"
"In post","2022","Security","Yorkshire and The Humber","Ministry of Defence (excl. agencies)","320","320","31290","33100"
"In post","2022","Security","Yorkshire and The Humber","Ministry of Justice (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2022","Security","Yorkshire and The Humber","National Crime Agency","[c]","[c]","[c]","[c]"
"In post","2022","Security","Yorkshire and The Humber","The Insolvency Service","[c]","[c]","[c]","[c]"
"In post","2022","Social Research","East Midlands (England)","HM Revenue and Customs (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2022","Social Research","East Midlands (England)","Office for Standards in Education, Children's Services and Skills","[c]","[c]","[c]","[c]"
"In post","2022","Social Research","East of England","Office for Standards in Education, Children's Services and Skills","[c]","[c]","[c]","[c]"
"In post","2022","Social Research","London","Department for Business, Energy and Industrial Strategy (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2022","Social Research","London","Department for Digital, Culture, Media and Sport","[c]","[c]","[c]","[c]"
"In post","2022","Social Research","London","Department for International Trade","[c]","[c]","[c]","[c]"
"In post","2022","Social Research","London","Department for Levelling Up, Housing and Communities (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2022","Social Research","London","Department for Transport (excl. agencies)","50","40","[c]","[c]"
"In post","2022","Social Research","London","Department for Work and Pensions (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2022","Social Research","London","Department of Health and Social Care (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2022","Social Research","London","Food Standards Agency","[c]","[c]","[c]","[c]"
"In post","2022","Social Research","London","HM Courts and Tribunals Service","[c]","[c]","[c]","[c]"
"In post","2022","Social Research","London","HM Revenue and Customs (excl. agencies)","60","60","50350","43810"
"In post","2022","Social Research","London","Home Office","130","130","48120","43950"
"In post","2022","Social Research","London","Intellectual Property Office","[c]","[c]","[c]","[c]"
"In post","2022","Social Research","London","Ministry of Justice (excl. agencies)","70","70","52380","58130"
"In post","2022","Social Research","London","Office for Standards in Education, Children's Services and Skills","[c]","[c]","[c]","[c]"
"In post","2022","Social Research","London","UK Statistics Authority","70","70","38950","33710"
"In post","2022","Social Research","North East (England)","Department for International Trade","[c]","[c]","[c]","[c]"
"In post","2022","Social Research","North East (England)","Department for Work and Pensions (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2022","Social Research","North East (England)","Food Standards Agency","[c]","[c]","[c]","[c]"
