"Status","Year","Responsibility_level","Parent_department","Ethnicity","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2021","SEO/HEO","Office of Qualifications and Examinations Regulation","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SEO/HEO","Office of Qualifications and Examinations Regulation","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SEO/HEO","Office of Rail and Road","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SEO/HEO","Office of Rail and Road","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SEO/HEO","Office of Rail and Road","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SEO/HEO","Office of Rail and Road","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SEO/HEO","Office of Rail and Road","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SEO/HEO","Office of Rail and Road","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SEO/HEO","Office of Rail and Road","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SEO/HEO","Other Cabinet Office Agencies","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SEO/HEO","Other Cabinet Office Agencies","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SEO/HEO","Other Cabinet Office Agencies","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SEO/HEO","Other Cabinet Office Agencies","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SEO/HEO","Other Cabinet Office Agencies","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SEO/HEO","Other Cabinet Office Agencies","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SEO/HEO","Other Cabinet Office Agencies","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SEO/HEO","Scotland Office","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SEO/HEO","Scotland Office","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SEO/HEO","Scotland Office","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SEO/HEO","Scotland Office","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SEO/HEO","Scotland Office","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SEO/HEO","Scotland Office","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SEO/HEO","Scotland Office","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SEO/HEO","Scottish Government","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SEO/HEO","Scottish Government","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SEO/HEO","Scottish Government","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SEO/HEO","Scottish Government","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SEO/HEO","Scottish Government","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SEO/HEO","Scottish Government","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SEO/HEO","Scottish Government","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SEO/HEO","The National Archives","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SEO/HEO","The National Archives","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SEO/HEO","The National Archives","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SEO/HEO","The National Archives","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SEO/HEO","The National Archives","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SEO/HEO","The National Archives","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SEO/HEO","UK Export Finance","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SEO/HEO","UK Export Finance","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SEO/HEO","UK Export Finance","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SEO/HEO","UK Export Finance","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SEO/HEO","UK Export Finance","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SEO/HEO","UK Export Finance","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SEO/HEO","United Kingdom Statistics Authority","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SEO/HEO","United Kingdom Statistics Authority","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SEO/HEO","United Kingdom Statistics Authority","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SEO/HEO","United Kingdom Statistics Authority","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SEO/HEO","United Kingdom Statistics Authority","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SEO/HEO","United Kingdom Statistics Authority","Undeclared","40","40","[c]","[c]"
"Leaver Dept.","2021","SEO/HEO","United Kingdom Statistics Authority","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SEO/HEO","United Kingdom Statistics Authority","White","40","40","[c]","[c]"
"Leaver Dept.","2021","SEO/HEO","Wales Office","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SEO/HEO","Wales Office","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SEO/HEO","Wales Office","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SEO/HEO","Wales Office","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SEO/HEO","Wales Office","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SEO/HEO","Wales Office","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SEO/HEO","Wales Office","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SEO/HEO","Water Services Regulation Authority","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SEO/HEO","Water Services Regulation Authority","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SEO/HEO","Water Services Regulation Authority","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SEO/HEO","Water Services Regulation Authority","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SEO/HEO","Water Services Regulation Authority","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SEO/HEO","Water Services Regulation Authority","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SEO/HEO","Water Services Regulation Authority","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SEO/HEO","Water Services Regulation Authority","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SEO/HEO","Welsh Government","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SEO/HEO","Welsh Government","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SEO/HEO","Welsh Government","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SEO/HEO","Welsh Government","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SEO/HEO","Welsh Government","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SEO/HEO","Welsh Government","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SEO/HEO","Welsh Government","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SEO/HEO","Welsh Government","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Department for Business, Energy and Industrial Strategy","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Department for Business, Energy and Industrial Strategy","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Department for Business, Energy and Industrial Strategy","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Department for Business, Energy and Industrial Strategy","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Department for Business, Energy and Industrial Strategy","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Department for Business, Energy and Industrial Strategy","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Department for Business, Energy and Industrial Strategy","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Department for Business, Energy and Industrial Strategy","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Department for Digital, Culture, Media and Sport","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Department for Digital, Culture, Media and Sport","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Department for Digital, Culture, Media and Sport","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Department for Digital, Culture, Media and Sport","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Department for Digital, Culture, Media and Sport","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Department for Digital, Culture, Media and Sport","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Department for Education","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Department for Education","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Department for Education","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Department for Education","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Department for Education","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Department for Education","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Department for Education","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Department of Health and Social Care","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Department of Health and Social Care","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Department of Health and Social Care","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Department of Health and Social Care","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Department of Health and Social Care","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Department of Health and Social Care","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Department of Health and Social Care","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","HM Revenue and Customs","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","HM Revenue and Customs","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","HM Revenue and Customs","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","HM Revenue and Customs","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","HM Revenue and Customs","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","HM Revenue and Customs","Unknown","60","60","[c]","[c]"
"Leaver Dept.","2021","Unknown","HM Revenue and Customs","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Home Office","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Home Office","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Home Office","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Home Office","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Home Office","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Home Office","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Ministry of Defence","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Ministry of Defence","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Ministry of Defence","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Ministry of Defence","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Ministry of Defence","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Ministry of Defence","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Ministry of Defence","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Ministry of Justice","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Ministry of Justice","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Ministry of Justice","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Ministry of Justice","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Ministry of Justice","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Ministry of Justice","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Ministry of Justice","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Ministry of Justice","White","50","50","[c]","[c]"
"Leaver Dept.","2021","Unknown","Other Cabinet Office Agencies","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Other Cabinet Office Agencies","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Other Cabinet Office Agencies","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Other Cabinet Office Agencies","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Other Cabinet Office Agencies","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Other Cabinet Office Agencies","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Other Cabinet Office Agencies","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","AA/AO","Attorney General's Departments","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","AA/AO","Attorney General's Departments","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","AA/AO","Attorney General's Departments","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","AA/AO","Attorney General's Departments","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","AA/AO","Attorney General's Departments","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","AA/AO","Attorney General's Departments","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","AA/AO","Cabinet Office","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","AA/AO","Cabinet Office","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","AA/AO","Cabinet Office","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","AA/AO","Cabinet Office","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","AA/AO","Cabinet Office","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","AA/AO","Cabinet Office","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","AA/AO","Cabinet Office","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","AA/AO","Chancellor's other departments","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","AA/AO","Chancellor's other departments","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","AA/AO","Chancellor's other departments","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","AA/AO","Chancellor's other departments","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","AA/AO","Chancellor's other departments","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","AA/AO","Competition and Markets Authority","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","AA/AO","Competition and Markets Authority","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","AA/AO","Competition and Markets Authority","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","AA/AO","Competition and Markets Authority","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","AA/AO","Competition and Markets Authority","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","AA/AO","Competition and Markets Authority","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","AA/AO","Department for Business, Energy and Industrial Strategy","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","AA/AO","Department for Business, Energy and Industrial Strategy","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","AA/AO","Department for Business, Energy and Industrial Strategy","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","AA/AO","Department for Business, Energy and Industrial Strategy","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","AA/AO","Department for Business, Energy and Industrial Strategy","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","AA/AO","Department for Business, Energy and Industrial Strategy","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","AA/AO","Department for Business, Energy and Industrial Strategy","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","AA/AO","Department for Education","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","AA/AO","Department for Education","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","AA/AO","Department for Education","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","AA/AO","Department for Education","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","AA/AO","Department for Education","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","AA/AO","Department for Environment, Food and Rural Affairs","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","AA/AO","Department for Environment, Food and Rural Affairs","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","AA/AO","Department for Environment, Food and Rural Affairs","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","AA/AO","Department for Environment, Food and Rural Affairs","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","AA/AO","Department for Environment, Food and Rural Affairs","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","AA/AO","Department for Environment, Food and Rural Affairs","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","AA/AO","Department for Environment, Food and Rural Affairs","White","40","30","[c]","[c]"
"Leaver Dept.","2022","AA/AO","Department for Levelling Up, Housing and Communities","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","AA/AO","Department for Levelling Up, Housing and Communities","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","AA/AO","Department for Levelling Up, Housing and Communities","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","AA/AO","Department for Levelling Up, Housing and Communities","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","AA/AO","Department for Levelling Up, Housing and Communities","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","AA/AO","Department for Levelling Up, Housing and Communities","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","AA/AO","Department for Transport","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","AA/AO","Department for Transport","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","AA/AO","Department for Transport","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","AA/AO","Department for Transport","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","AA/AO","Department for Transport","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","AA/AO","Department for Transport","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","AA/AO","Department for Transport","White","80","70","21750","21840"
"Leaver Dept.","2022","AA/AO","Department for Work and Pensions","Asian","70","60","21610","21260"
"Leaver Dept.","2022","AA/AO","Department for Work and Pensions","Black","[c]","[c]","[c]","[c]"
