"Status","Year","Region_ITL1","Profession_of_post","Age","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2021","South East (England)","Other","30-39","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South East (England)","Other","40-49","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South East (England)","Other","50-59","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South East (England)","Other","65+","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South East (England)","Planning","20-29","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South East (England)","Planning","30-39","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South East (England)","Planning","40-49","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South East (England)","Planning","50-59","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South East (England)","Policy","20-29","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South East (England)","Policy","30-39","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South East (England)","Policy","40-49","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South East (England)","Policy","50-59","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South East (England)","Project Delivery","20-29","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South East (England)","Project Delivery","30-39","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South East (England)","Project Delivery","40-49","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South East (England)","Project Delivery","50-59","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South East (England)","Project Delivery","60-64","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South East (England)","Property","30-39","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South East (England)","Property","40-49","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South East (England)","Property","50-59","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South East (England)","Psychology","30-39","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South East (England)","Science and Engineering","20-29","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South East (England)","Science and Engineering","30-39","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South East (England)","Science and Engineering","40-49","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South East (England)","Security","20-29","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South East (England)","Security","40-49","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South East (England)","Social Research","20-29","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South East (England)","Statistics","20-29","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South East (England)","Statistics","50-59","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South East (England)","Unknown","20-29","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South East (England)","Unknown","30-39","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South East (England)","Unknown","40-49","40","30","[c]","[c]"
"Leaver Dept.","2021","South East (England)","Unknown","50-59","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South East (England)","Unknown","60-64","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South East (England)","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South West (England)","Commercial","20-29","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South West (England)","Commercial","30-39","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South West (England)","Commercial","40-49","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South West (England)","Commercial","50-59","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South West (England)","Commercial","60-64","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South West (England)","Communications","20-29","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South West (England)","Communications","50-59","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South West (England)","Digital, Data and Technology","20-29","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South West (England)","Digital, Data and Technology","30-39","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South West (England)","Digital, Data and Technology","40-49","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South West (England)","Digital, Data and Technology","50-59","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South West (England)","Finance","20-29","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South West (England)","Finance","30-39","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South West (England)","Finance","40-49","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South West (England)","Finance","50-59","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South West (England)","Human Resources","20-29","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South West (England)","Human Resources","30-39","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South West (England)","Human Resources","40-49","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South West (England)","Human Resources","50-59","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South West (England)","Intelligence Analysis","30-39","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South West (England)","Internal Audit","20-29","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South West (England)","Internal Audit","30-39","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South West (England)","Internal Audit","50-59","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South West (England)","Knowledge and Information Management","20-29","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South West (England)","Knowledge and Information Management","30-39","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South West (England)","Knowledge and Information Management","40-49","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South West (England)","Knowledge and Information Management","50-59","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South West (England)","Legal","30-39","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South West (England)","Legal","40-49","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South West (England)","Legal","50-59","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South West (England)","Medicine","40-49","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South West (England)","Operational Delivery","20-29","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South West (England)","Operational Delivery","30-39","40","30","[c]","[c]"
"Leaver Dept.","2021","South West (England)","Operational Delivery","40-49","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South West (England)","Operational Delivery","50-59","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South West (England)","Operational Delivery","60-64","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South West (England)","Operational Research","50-59","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South West (England)","Other","16-19","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South West (England)","Other","20-29","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South West (England)","Other","30-39","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South West (England)","Other","40-49","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South West (England)","Other","50-59","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South West (England)","Other","60-64","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South West (England)","Other","65+","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South West (England)","Planning","40-49","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South West (England)","Planning Inspectors","50-59","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South West (England)","Policy","20-29","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South West (England)","Policy","30-39","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South West (England)","Policy","40-49","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South West (England)","Policy","50-59","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South West (England)","Policy","60-64","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South West (England)","Project Delivery","20-29","60","60","27450","25550"
"Leaver Dept.","2021","South West (England)","Project Delivery","30-39","40","40","[c]","[c]"
"Leaver Dept.","2021","South West (England)","Project Delivery","40-49","40","40","[c]","[c]"
"Leaver Dept.","2021","South West (England)","Project Delivery","50-59","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South West (England)","Project Delivery","60-64","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South West (England)","Property","20-29","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South West (England)","Property","40-49","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South West (England)","Property","50-59","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South West (England)","Psychology","20-29","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South West (England)","Psychology","40-49","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South West (England)","Science and Engineering","20-29","40","40","[c]","[c]"
"Leaver Dept.","2021","South West (England)","Science and Engineering","30-39","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South West (England)","Science and Engineering","40-49","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South West (England)","Science and Engineering","50-59","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South West (England)","Science and Engineering","60-64","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South West (England)","Science and Engineering","65+","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South West (England)","Security","30-39","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South West (England)","Security","50-59","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South West (England)","Security","60-64","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South West (England)","Social Research","40-49","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South West (England)","Statistics","20-29","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South West (England)","Statistics","30-39","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South West (England)","Statistics","40-49","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South West (England)","Unknown","20-29","40","30","[c]","[c]"
"Leaver Dept.","2021","South West (England)","Unknown","30-39","40","40","[c]","[c]"
"Leaver Dept.","2021","South West (England)","Unknown","40-49","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South West (England)","Unknown","50-59","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South West (England)","Unknown","60-64","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South West (England)","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Communications","20-29","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Economics","20-29","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Economics","30-39","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Economics","40-49","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Human Resources","20-29","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Knowledge and Information Management","40-49","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Operational Delivery","20-29","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Operational Delivery","30-39","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Operational Delivery","40-49","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Operational Delivery","50-59","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Other","20-29","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Other","30-39","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Other","40-49","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Policy","20-29","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Policy","30-39","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Policy","40-49","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Policy","60-64","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Project Delivery","30-39","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Property","40-49","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Property","50-59","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Security","20-29","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Security","30-39","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Unknown","20-29","450","450","31860","32000"
"Leaver Dept.","2021","Unknown","Unknown","30-39","140","140","37880","32000"
"Leaver Dept.","2021","Unknown","Unknown","40-49","40","30","[c]","[c]"
"Leaver Dept.","2021","Unknown","Unknown","50-59","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Unknown","60-64","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Wales","Commercial","20-29","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Wales","Commercial","30-39","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Wales","Commercial","40-49","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Wales","Commercial","50-59","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Wales","Communications","20-29","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Wales","Communications","30-39","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Wales","Communications","40-49","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Wales","Communications","50-59","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Wales","Counter Fraud","40-49","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Wales","Digital, Data and Technology","20-29","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Wales","Digital, Data and Technology","30-39","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Wales","Digital, Data and Technology","40-49","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Wales","Digital, Data and Technology","50-59","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Wales","Digital, Data and Technology","65+","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Wales","Economics","20-29","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Wales","Economics","30-39","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Wales","Economics","50-59","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Wales","Finance","20-29","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Wales","Finance","30-39","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Wales","Finance","40-49","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Wales","Finance","50-59","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Wales","Human Resources","20-29","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Wales","Human Resources","30-39","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Wales","Human Resources","40-49","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Wales","Human Resources","50-59","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Wales","Internal Audit","30-39","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Wales","Internal Audit","40-49","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Wales","International Trade","30-39","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Wales","Knowledge and Information Management","30-39","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Wales","Legal","20-29","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Wales","Legal","30-39","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Wales","Legal","40-49","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Wales","Legal","50-59","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Wales","Operational Delivery","16-19","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Wales","Operational Delivery","20-29","70","60","[c]","[c]"
"Leaver Dept.","2021","Wales","Operational Delivery","30-39","60","50","[c]","[c]"
"Leaver Dept.","2021","Wales","Operational Delivery","40-49","40","30","[c]","[c]"
"Leaver Dept.","2021","Wales","Operational Delivery","50-59","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Wales","Operational Delivery","60-64","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Wales","Operational Research","20-29","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Wales","Operational Research","30-39","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Wales","Other","30-39","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Wales","Policy","20-29","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Wales","Policy","30-39","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Wales","Policy","40-49","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Wales","Policy","50-59","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Wales","Project Delivery","20-29","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Wales","Project Delivery","30-39","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Wales","Project Delivery","40-49","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Wales","Project Delivery","50-59","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Wales","Property","30-39","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Wales","Property","40-49","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Wales","Property","50-59","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Wales","Psychology","30-39","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Wales","Security","40-49","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Wales","Social Research","20-29","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Wales","Social Research","30-39","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Wales","Social Research","40-49","[c]","[c]","[c]","[c]"
