"Status","Year","Responsibility_level","Parent_department","Sex","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2021","G6/G7","Office of Qualifications and Examinations Regulation","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Office of Qualifications and Examinations Regulation","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Office of Rail and Road","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Office of Rail and Road","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Other Cabinet Office Agencies","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Other Cabinet Office Agencies","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Scotland Office","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Scotland Office","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Scottish Government","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Scottish Government","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","UK Export Finance","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","UK Export Finance","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","United Kingdom Statistics Authority","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","United Kingdom Statistics Authority","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Wales Office","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Wales Office","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Welsh Government","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Welsh Government","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SCS","Attorney General's Departments","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SCS","Attorney General's Departments","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SCS","Cabinet Office","Female","30","30","[c]","[c]"
"Leaver Dept.","2021","SCS","Cabinet Office","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SCS","Chancellor's other departments","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SCS","Chancellor's other departments","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SCS","Competition and Markets Authority","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SCS","Competition and Markets Authority","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SCS","Department for Business, Energy and Industrial Strategy","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SCS","Department for Business, Energy and Industrial Strategy","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SCS","Department for Digital, Culture, Media and Sport","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SCS","Department for Digital, Culture, Media and Sport","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SCS","Department for Education","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SCS","Department for Education","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SCS","Department for Environment, Food and Rural Affairs","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SCS","Department for Environment, Food and Rural Affairs","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SCS","Department for International Trade","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SCS","Department for International Trade","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SCS","Department for Transport","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SCS","Department for Transport","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SCS","Department for Work and Pensions","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SCS","Department for Work and Pensions","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SCS","Department of Health and Social Care","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SCS","Department of Health and Social Care","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SCS","Department of Health and Social Care","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SCS","Food Standards Agency","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SCS","Food Standards Agency","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SCS","Foreign, Commonwealth and Development Office","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SCS","Foreign, Commonwealth and Development Office","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SCS","HM Revenue and Customs","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SCS","HM Revenue and Customs","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SCS","HM Treasury","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SCS","HM Treasury","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SCS","Home Office","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SCS","Home Office","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SCS","Ministry of Defence","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SCS","Ministry of Defence","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SCS","Ministry of Housing, Communities and Local Government","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SCS","Ministry of Housing, Communities and Local Government","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SCS","Ministry of Justice","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SCS","Ministry of Justice","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SCS","National Crime Agency","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SCS","National Crime Agency","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SCS","Northern Ireland Office","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SCS","Northern Ireland Office","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SCS","Office of Gas and Electricity Markets","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SCS","Office of Gas and Electricity Markets","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SCS","Office of Qualifications and Examinations Regulation","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SCS","Office of Qualifications and Examinations Regulation","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SCS","Office of Rail and Road","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SCS","Office of Rail and Road","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SCS","Other Cabinet Office Agencies","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SCS","Other Cabinet Office Agencies","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SCS","United Kingdom Statistics Authority","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SCS","United Kingdom Statistics Authority","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SCS","Wales Office","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SCS","Wales Office","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SCS","Welsh Government","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SCS","Welsh Government","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SEO/HEO","Attorney General's Departments","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SEO/HEO","Attorney General's Departments","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SEO/HEO","Cabinet Office","Female","470","460","32970","32000"
"Leaver Dept.","2021","SEO/HEO","Cabinet Office","Male","370","370","33030","32000"
"Leaver Dept.","2021","SEO/HEO","Chancellor's other departments","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SEO/HEO","Chancellor's other departments","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SEO/HEO","Charity Commission","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SEO/HEO","Charity Commission","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SEO/HEO","Competition and Markets Authority","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SEO/HEO","Competition and Markets Authority","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SEO/HEO","Department for Business, Energy and Industrial Strategy","Female","130","120","35250","33640"
"Leaver Dept.","2021","SEO/HEO","Department for Business, Energy and Industrial Strategy","Male","130","120","36060","34510"
"Leaver Dept.","2021","SEO/HEO","Department for Digital, Culture, Media and Sport","Female","40","40","[c]","[c]"
"Leaver Dept.","2021","SEO/HEO","Department for Digital, Culture, Media and Sport","Male","40","40","[c]","[c]"
"Leaver Dept.","2021","SEO/HEO","Department for Education","Female","70","70","37230","37100"
"Leaver Dept.","2021","SEO/HEO","Department for Education","Male","50","50","[c]","[c]"
"Leaver Dept.","2021","SEO/HEO","Department for Environment, Food and Rural Affairs","Female","150","150","35540","34700"
"Leaver Dept.","2021","SEO/HEO","Department for Environment, Food and Rural Affairs","Male","130","130","35140","34270"
"Leaver Dept.","2021","SEO/HEO","Department for International Trade","Female","60","60","34680","32840"
"Leaver Dept.","2021","SEO/HEO","Department for International Trade","Male","70","70","35010","34170"
"Leaver Dept.","2021","SEO/HEO","Department for Transport","Female","80","80","37550","35430"
"Leaver Dept.","2021","SEO/HEO","Department for Transport","Male","90","90","37140","35230"
"Leaver Dept.","2021","SEO/HEO","Department for Work and Pensions","Female","180","170","34690","33650"
"Leaver Dept.","2021","SEO/HEO","Department for Work and Pensions","Male","110","110","35410","35310"
"Leaver Dept.","2021","SEO/HEO","Department of Health and Social Care","Female","50","[c]","[c]","[c]"
"Leaver Dept.","2021","SEO/HEO","Department of Health and Social Care","Male","40","[c]","[c]","[c]"
"Leaver Dept.","2021","SEO/HEO","Department of Health and Social Care","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SEO/HEO","Food Standards Agency","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SEO/HEO","Food Standards Agency","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SEO/HEO","Foreign, Commonwealth and Development Office","Female","90","[c]","[c]","[c]"
"Leaver Dept.","2021","SEO/HEO","Foreign, Commonwealth and Development Office","Male","70","[c]","[c]","[c]"
"Leaver Dept.","2021","SEO/HEO","HM Revenue and Customs","Female","190","180","[c]","[c]"
"Leaver Dept.","2021","SEO/HEO","HM Revenue and Customs","Male","170","170","[c]","[c]"
"Leaver Dept.","2021","SEO/HEO","HM Treasury","Female","40","40","[c]","[c]"
"Leaver Dept.","2021","SEO/HEO","HM Treasury","Male","40","40","[c]","[c]"
"Leaver Dept.","2021","SEO/HEO","Home Office","Female","220","210","37010","35200"
"Leaver Dept.","2021","SEO/HEO","Home Office","Male","150","150","36680","36280"
"Leaver Dept.","2021","SEO/HEO","Ministry of Defence","Female","200","200","34840","33300"
"Leaver Dept.","2021","SEO/HEO","Ministry of Defence","Male","240","240","35340","34450"
"Leaver Dept.","2021","SEO/HEO","Ministry of Housing, Communities and Local Government","Female","80","80","35590","33210"
"Leaver Dept.","2021","SEO/HEO","Ministry of Housing, Communities and Local Government","Male","90","90","34260","33210"
"Leaver Dept.","2021","SEO/HEO","Ministry of Justice","Female","250","240","35200","34860"
"Leaver Dept.","2021","SEO/HEO","Ministry of Justice","Male","140","140","35900","34110"
"Leaver Dept.","2021","SEO/HEO","National Crime Agency","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SEO/HEO","National Crime Agency","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SEO/HEO","Northern Ireland Office","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SEO/HEO","Northern Ireland Office","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SEO/HEO","Office for Standards in Education","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SEO/HEO","Office for Standards in Education","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SEO/HEO","Office of Gas and Electricity Markets","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SEO/HEO","Office of Gas and Electricity Markets","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SEO/HEO","Office of Qualifications and Examinations Regulation","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SEO/HEO","Office of Qualifications and Examinations Regulation","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SEO/HEO","Office of Rail and Road","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SEO/HEO","Office of Rail and Road","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SEO/HEO","Other Cabinet Office Agencies","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SEO/HEO","Other Cabinet Office Agencies","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SEO/HEO","Scotland Office","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SEO/HEO","Scotland Office","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SEO/HEO","Scottish Government","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SEO/HEO","Scottish Government","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SEO/HEO","The National Archives","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SEO/HEO","The National Archives","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SEO/HEO","UK Export Finance","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SEO/HEO","UK Export Finance","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SEO/HEO","United Kingdom Statistics Authority","Female","40","40","[c]","[c]"
"Leaver Dept.","2021","SEO/HEO","United Kingdom Statistics Authority","Male","50","40","[c]","[c]"
"Leaver Dept.","2021","SEO/HEO","United Kingdom Statistics Authority","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SEO/HEO","Wales Office","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SEO/HEO","Wales Office","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SEO/HEO","Water Services Regulation Authority","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SEO/HEO","Water Services Regulation Authority","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SEO/HEO","Welsh Government","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SEO/HEO","Welsh Government","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Department for Business, Energy and Industrial Strategy","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Department for Business, Energy and Industrial Strategy","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Department for Digital, Culture, Media and Sport","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Department for Digital, Culture, Media and Sport","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Department for Education","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Department for Education","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Department of Health and Social Care","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Department of Health and Social Care","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","HM Revenue and Customs","Female","40","40","[c]","[c]"
"Leaver Dept.","2021","Unknown","HM Revenue and Customs","Male","40","40","[c]","[c]"
"Leaver Dept.","2021","Unknown","Home Office","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Home Office","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Ministry of Defence","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Ministry of Defence","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Ministry of Justice","Female","60","50","[c]","[c]"
"Leaver Dept.","2021","Unknown","Ministry of Justice","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Other Cabinet Office Agencies","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Other Cabinet Office Agencies","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","AA/AO","Attorney General's Departments","Female","30","30","[c]","[c]"
"Leaver Dept.","2022","AA/AO","Attorney General's Departments","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","AA/AO","Cabinet Office","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","AA/AO","Cabinet Office","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","AA/AO","Chancellor's other departments","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","AA/AO","Chancellor's other departments","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","AA/AO","Competition and Markets Authority","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","AA/AO","Competition and Markets Authority","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","AA/AO","Department for Business, Energy and Industrial Strategy","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","AA/AO","Department for Business, Energy and Industrial Strategy","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","AA/AO","Department for Education","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","AA/AO","Department for Education","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","AA/AO","Department for Environment, Food and Rural Affairs","Female","40","40","[c]","[c]"
"Leaver Dept.","2022","AA/AO","Department for Environment, Food and Rural Affairs","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","AA/AO","Department for Levelling Up, Housing and Communities","Female","[c]","[c]","[c]","[c]"
