"Status","Year","Region_ITL2","Parent_department","Sex","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2022","West Midlands","Ministry of Defence","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Midlands","Ministry of Defence","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Midlands","Ministry of Justice","Female","200","180","23920","20970"
"Leaver CS","2022","West Midlands","Ministry of Justice","Male","140","140","26910","20970"
"Leaver CS","2022","West Midlands","National Crime Agency","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Midlands","National Crime Agency","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Midlands","Office for Standards in Education, Children's Services and Skills","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Midlands","Office for Standards in Education, Children's Services and Skills","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Midlands","Office of Qualifications and Examinations Regulation","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Midlands","Office of Qualifications and Examinations Regulation","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Midlands","Office of Rail and Road","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Midlands","Office of Rail and Road","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Midlands","Water Services Regulation Authority","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Midlands","Water Services Regulation Authority","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Wales and The Valleys","Attorney General's Departments","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Wales and The Valleys","Attorney General's Departments","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Wales and The Valleys","Department for Business, Energy and Industrial Strategy","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Wales and The Valleys","Department for Business, Energy and Industrial Strategy","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Wales and The Valleys","Department for Environment, Food and Rural Affairs","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Wales and The Valleys","Department for Environment, Food and Rural Affairs","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Wales and The Valleys","Department for Levelling Up, Housing and Communities","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Wales and The Valleys","Department for Levelling Up, Housing and Communities","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Wales and The Valleys","Department for Transport","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Wales and The Valleys","Department for Transport","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Wales and The Valleys","Department for Work and Pensions","Female","170","130","23990","21260"
"Leaver CS","2022","West Wales and The Valleys","Department for Work and Pensions","Male","100","90","25830","26120"
"Leaver CS","2022","West Wales and The Valleys","Estyn","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Wales and The Valleys","Estyn","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Wales and The Valleys","Food Standards Agency","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Wales and The Valleys","Food Standards Agency","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Wales and The Valleys","HM Land Registry","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Wales and The Valleys","HM Land Registry","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Wales and The Valleys","HM Revenue and Customs","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Wales and The Valleys","HM Revenue and Customs","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Wales and The Valleys","HM Treasury","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Wales and The Valleys","HM Treasury","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Wales and The Valleys","Home Office","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Wales and The Valleys","Home Office","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Wales and The Valleys","Ministry of Defence","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Wales and The Valleys","Ministry of Defence","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Wales and The Valleys","Ministry of Justice","Female","90","70","[c]","[c]"
"Leaver CS","2022","West Wales and The Valleys","Ministry of Justice","Male","50","50","[c]","[c]"
"Leaver CS","2022","West Wales and The Valleys","National Crime Agency","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Wales and The Valleys","National Crime Agency","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Wales and The Valleys","Office for Standards in Education, Children's Services and Skills","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Wales and The Valleys","Office for Standards in Education, Children's Services and Skills","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Wales and The Valleys","Welsh Government","Female","60","50","36290","34490"
"Leaver CS","2022","West Wales and The Valleys","Welsh Government","Male","40","40","[c]","[c]"
"Leaver CS","2022","West Yorkshire","Attorney General's Departments","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Yorkshire","Attorney General's Departments","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Yorkshire","Cabinet Office","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Yorkshire","Cabinet Office","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Yorkshire","Department for Business, Energy and Industrial Strategy","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Yorkshire","Department for Business, Energy and Industrial Strategy","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Yorkshire","Department for Digital, Culture, Media and Sport","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Yorkshire","Department for Digital, Culture, Media and Sport","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Yorkshire","Department for Education","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Yorkshire","Department for Education","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Yorkshire","Department for Environment, Food and Rural Affairs","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Yorkshire","Department for Environment, Food and Rural Affairs","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Yorkshire","Department for International Trade","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Yorkshire","Department for International Trade","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Yorkshire","Department for Levelling Up, Housing and Communities","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Yorkshire","Department for Levelling Up, Housing and Communities","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Yorkshire","Department for Transport","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Yorkshire","Department for Transport","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Yorkshire","Department for Work and Pensions","Female","250","210","28400","27570"
"Leaver CS","2022","West Yorkshire","Department for Work and Pensions","Male","210","190","30680","27570"
"Leaver CS","2022","West Yorkshire","Department of Health and Social Care","Female","250","170","32190","28590"
"Leaver CS","2022","West Yorkshire","Department of Health and Social Care","Male","120","70","37670","32040"
"Leaver CS","2022","West Yorkshire","Food Standards Agency","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Yorkshire","Food Standards Agency","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Yorkshire","HM Revenue and Customs","Female","240","200","23250","22040"
"Leaver CS","2022","West Yorkshire","HM Revenue and Customs","Male","200","180","[c]","[c]"
"Leaver CS","2022","West Yorkshire","HM Treasury","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Yorkshire","HM Treasury","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Yorkshire","Home Office","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Yorkshire","Home Office","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Yorkshire","Ministry of Defence","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Yorkshire","Ministry of Defence","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Yorkshire","Ministry of Justice","Female","250","230","26030","20970"
"Leaver CS","2022","West Yorkshire","Ministry of Justice","Male","210","200","[c]","[c]"
"Leaver CS","2022","West Yorkshire","National Crime Agency","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Yorkshire","National Crime Agency","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Yorkshire","Office for Standards in Education, Children's Services and Skills","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Yorkshire","Office for Standards in Education, Children's Services and Skills","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Bedfordshire and Hertfordshire","Attorney General's Departments","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Bedfordshire and Hertfordshire","Attorney General's Departments","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Bedfordshire and Hertfordshire","Department for Education","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Bedfordshire and Hertfordshire","Department for Education","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Bedfordshire and Hertfordshire","Department for Work and Pensions","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Bedfordshire and Hertfordshire","Department for Work and Pensions","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Bedfordshire and Hertfordshire","Home Office","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Bedfordshire and Hertfordshire","Home Office","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Bedfordshire and Hertfordshire","Ministry of Defence","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Bedfordshire and Hertfordshire","Ministry of Defence","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Bedfordshire and Hertfordshire","Ministry of Housing, Communities and Local Government","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Bedfordshire and Hertfordshire","Ministry of Housing, Communities and Local Government","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Bedfordshire and Hertfordshire","Ministry of Justice","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Bedfordshire and Hertfordshire","Ministry of Justice","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Berkshire, Buckinghamshire and Oxfordshire","Attorney General's Departments","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Berkshire, Buckinghamshire and Oxfordshire","Attorney General's Departments","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Berkshire, Buckinghamshire and Oxfordshire","Cabinet Office","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Berkshire, Buckinghamshire and Oxfordshire","Cabinet Office","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Berkshire, Buckinghamshire and Oxfordshire","Department for Environment, Food and Rural Affairs","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Berkshire, Buckinghamshire and Oxfordshire","Department for Environment, Food and Rural Affairs","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Berkshire, Buckinghamshire and Oxfordshire","Department for International Trade","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Berkshire, Buckinghamshire and Oxfordshire","Department for International Trade","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Berkshire, Buckinghamshire and Oxfordshire","Department for Work and Pensions","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Berkshire, Buckinghamshire and Oxfordshire","Department for Work and Pensions","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Berkshire, Buckinghamshire and Oxfordshire","Department of Health and Social Care","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Berkshire, Buckinghamshire and Oxfordshire","Department of Health and Social Care","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Berkshire, Buckinghamshire and Oxfordshire","Foreign, Commonwealth and Development Office","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Berkshire, Buckinghamshire and Oxfordshire","Foreign, Commonwealth and Development Office","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Berkshire, Buckinghamshire and Oxfordshire","HM Revenue and Customs","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Berkshire, Buckinghamshire and Oxfordshire","HM Revenue and Customs","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Berkshire, Buckinghamshire and Oxfordshire","HM Treasury","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Berkshire, Buckinghamshire and Oxfordshire","HM Treasury","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Berkshire, Buckinghamshire and Oxfordshire","Home Office","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Berkshire, Buckinghamshire and Oxfordshire","Home Office","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Berkshire, Buckinghamshire and Oxfordshire","Ministry of Defence","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Berkshire, Buckinghamshire and Oxfordshire","Ministry of Defence","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Berkshire, Buckinghamshire and Oxfordshire","Ministry of Justice","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Berkshire, Buckinghamshire and Oxfordshire","Ministry of Justice","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cheshire","Department for Environment, Food and Rural Affairs","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cheshire","Department for Environment, Food and Rural Affairs","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cheshire","Department for Work and Pensions","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cheshire","Department for Work and Pensions","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cheshire","Ministry of Defence","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cheshire","Ministry of Defence","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cheshire","Ministry of Housing, Communities and Local Government","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cheshire","Ministry of Housing, Communities and Local Government","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cheshire","Ministry of Justice","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cheshire","Ministry of Justice","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cheshire","National Crime Agency","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cheshire","National Crime Agency","Male","[c]","[c]","[c]","[c]"
