"Status","Year","Disability","Region_ITL1","Responsibility_level","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2021","Unknown","South East (England)","AA/AO","40","40","[c]","[c]"
"Leaver Dept.","2021","Unknown","South East (England)","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","South East (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","South East (England)","SCS","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","South East (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","South West (England)","AA/AO","30","30","[c]","[c]"
"Leaver Dept.","2021","Unknown","South West (England)","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","South West (England)","G6/G7","40","40","[c]","[c]"
"Leaver Dept.","2021","Unknown","South West (England)","SCS","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","South West (England)","SEO/HEO","60","60","34470","35810"
"Leaver Dept.","2021","Unknown","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Unknown","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Unknown","G6/G7","30","30","[c]","[c]"
"Leaver Dept.","2021","Unknown","Unknown","SCS","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Unknown","SEO/HEO","350","350","31100","32000"
"Leaver Dept.","2021","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Wales","AA/AO","60","60","[c]","[c]"
"Leaver Dept.","2021","Unknown","Wales","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Wales","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Wales","SCS","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Wales","SEO/HEO","50","50","[c]","[c]"
"Leaver Dept.","2021","Unknown","West Midlands (England)","AA/AO","60","60","[c]","[c]"
"Leaver Dept.","2021","Unknown","West Midlands (England)","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","West Midlands (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","West Midlands (England)","SCS","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","West Midlands (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Yorkshire and The Humber","AA/AO","50","50","[c]","[c]"
"Leaver Dept.","2021","Unknown","Yorkshire and The Humber","EO","40","30","[c]","[c]"
"Leaver Dept.","2021","Unknown","Yorkshire and The Humber","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Yorkshire and The Humber","SCS","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Yorkshire and The Humber","SEO/HEO","70","60","[c]","[c]"
"Leaver Dept.","2021","Unknown","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","East Midlands (England)","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","East Midlands (England)","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","East Midlands (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","East Midlands (England)","SCS","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","East Midlands (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","East Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","East of England","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","East of England","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","East of England","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","East of England","SCS","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","East of England","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","East of England","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","London","AA/AO","40","40","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","London","EO","150","140","28840","28670"
"Leaver Dept.","2022","Declared disabled","London","G6/G7","190","160","57940","56340"
"Leaver Dept.","2022","Declared disabled","London","SCS","30","30","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","London","SEO/HEO","300","280","37200","36650"
"Leaver Dept.","2022","Declared disabled","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","North East (England)","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","North East (England)","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","North East (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","North East (England)","SCS","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","North East (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","North East (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","North West (England)","AA/AO","40","40","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","North West (England)","EO","70","70","26700","27570"
"Leaver Dept.","2022","Declared disabled","North West (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","North West (England)","SCS","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","North West (England)","SEO/HEO","80","70","34070","32670"
"Leaver Dept.","2022","Declared disabled","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Northern Ireland","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Northern Ireland","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Northern Ireland","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Northern Ireland","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Overseas","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Overseas","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Overseas","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Overseas","SCS","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Overseas","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Scotland","AA/AO","40","40","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Scotland","EO","60","50","26900","27570"
"Leaver Dept.","2022","Declared disabled","Scotland","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Scotland","SCS","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Scotland","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Scotland","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","South East (England)","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","South East (England)","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","South East (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","South East (England)","SCS","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","South East (England)","SEO/HEO","30","30","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","South West (England)","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","South West (England)","EO","30","30","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","South West (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","South West (England)","SCS","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","South West (England)","SEO/HEO","70","70","34990","35630"
"Leaver Dept.","2022","Declared disabled","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Unknown","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Unknown","SCS","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Wales","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Wales","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Wales","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Wales","SCS","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Wales","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Wales","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","West Midlands (England)","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","West Midlands (England)","EO","40","40","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","West Midlands (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","West Midlands (England)","SCS","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","West Midlands (England)","SEO/HEO","30","30","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Yorkshire and The Humber","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Yorkshire and The Humber","EO","30","30","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Yorkshire and The Humber","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Yorkshire and The Humber","SCS","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Yorkshire and The Humber","SEO/HEO","60","50","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","East Midlands (England)","AA/AO","100","100","20470","20970"
"Leaver Dept.","2022","Declared non-disabled","East Midlands (England)","EO","120","110","25830","27570"
"Leaver Dept.","2022","Declared non-disabled","East Midlands (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","East Midlands (England)","SCS","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","East Midlands (England)","SEO/HEO","150","140","34290","33840"
"Leaver Dept.","2022","Declared non-disabled","East Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","East of England","AA/AO","90","80","21610","21820"
"Leaver Dept.","2022","Declared non-disabled","East of England","EO","120","120","26700","26760"
"Leaver Dept.","2022","Declared non-disabled","East of England","G6/G7","50","50","56970","53730"
"Leaver Dept.","2022","Declared non-disabled","East of England","SCS","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","East of England","SEO/HEO","150","140","35670","36330"
"Leaver Dept.","2022","Declared non-disabled","East of England","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","London","AA/AO","300","250","23680","23780"
"Leaver Dept.","2022","Declared non-disabled","London","EO","1030","980","28570","28170"
"Leaver Dept.","2022","Declared non-disabled","London","G6/G7","1710","1580","58930","55930"
"Leaver Dept.","2022","Declared non-disabled","London","SCS","330","290","92350","88530"
"Leaver Dept.","2022","Declared non-disabled","London","SEO/HEO","2590","2430","36940","36330"
"Leaver Dept.","2022","Declared non-disabled","London","Unknown","40","40","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","North East (England)","AA/AO","230","220","21220","21260"
"Leaver Dept.","2022","Declared non-disabled","North East (England)","EO","180","180","26930","27570"
"Leaver Dept.","2022","Declared non-disabled","North East (England)","G6/G7","60","50","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","North East (England)","SCS","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","North East (England)","SEO/HEO","170","160","34370","33690"
"Leaver Dept.","2022","Declared non-disabled","North East (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","North West (England)","AA/AO","330","320","20960","21260"
"Leaver Dept.","2022","Declared non-disabled","North West (England)","EO","490","480","26110","26670"
"Leaver Dept.","2022","Declared non-disabled","North West (England)","G6/G7","140","140","56500","53840"
"Leaver Dept.","2022","Declared non-disabled","North West (England)","SCS","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","North West (England)","SEO/HEO","350","340","34890","35310"
"Leaver Dept.","2022","Declared non-disabled","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Northern Ireland","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Northern Ireland","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Northern Ireland","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Northern Ireland","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Overseas","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Overseas","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Overseas","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Overseas","SCS","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Overseas","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Scotland","AA/AO","260","250","21550","21260"
"Leaver Dept.","2022","Declared non-disabled","Scotland","EO","370","360","26880","27570"
"Leaver Dept.","2022","Declared non-disabled","Scotland","G6/G7","50","50","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Scotland","SCS","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Scotland","SEO/HEO","160","160","36190","33930"
"Leaver Dept.","2022","Declared non-disabled","Scotland","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","South East (England)","AA/AO","130","110","21480","21820"
"Leaver Dept.","2022","Declared non-disabled","South East (England)","EO","170","160","27150","27570"
"Leaver Dept.","2022","Declared non-disabled","South East (England)","G6/G7","110","100","57600","54540"
"Leaver Dept.","2022","Declared non-disabled","South East (England)","SCS","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","South East (England)","SEO/HEO","220","210","36350","37830"
"Leaver Dept.","2022","Declared non-disabled","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","South West (England)","AA/AO","230","210","20670","20020"
"Leaver Dept.","2022","Declared non-disabled","South West (England)","EO","300","290","25000","24950"
"Leaver Dept.","2022","Declared non-disabled","South West (England)","G6/G7","250","240","56430","53570"
"Leaver Dept.","2022","Declared non-disabled","South West (England)","SCS","30","30","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","South West (England)","SEO/HEO","670","630","34230","33780"
"Leaver Dept.","2022","Declared non-disabled","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Unknown","AA/AO","50","40","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Unknown","EO","60","60","27170","27500"
"Leaver Dept.","2022","Declared non-disabled","Unknown","G6/G7","60","60","57350","55160"
"Leaver Dept.","2022","Declared non-disabled","Unknown","SCS","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Unknown","SEO/HEO","110","100","35630","33730"
"Leaver Dept.","2022","Declared non-disabled","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Wales","AA/AO","90","90","21340","21260"
"Leaver Dept.","2022","Declared non-disabled","Wales","EO","160","150","27000","27570"
"Leaver Dept.","2022","Declared non-disabled","Wales","G6/G7","60","60","57210","54960"
"Leaver Dept.","2022","Declared non-disabled","Wales","SCS","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Wales","SEO/HEO","130","130","35400","35180"
"Leaver Dept.","2022","Declared non-disabled","Wales","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","West Midlands (England)","AA/AO","210","190","20630","20970"
"Leaver Dept.","2022","Declared non-disabled","West Midlands (England)","EO","310","300","25970","27460"
"Leaver Dept.","2022","Declared non-disabled","West Midlands (England)","G6/G7","90","80","57940","52930"
"Leaver Dept.","2022","Declared non-disabled","West Midlands (England)","SCS","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","West Midlands (England)","SEO/HEO","230","220","34510","33900"
"Leaver Dept.","2022","Declared non-disabled","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Yorkshire and The Humber","AA/AO","130","120","20990","21010"
"Leaver Dept.","2022","Declared non-disabled","Yorkshire and The Humber","EO","240","230","26480","27570"
"Leaver Dept.","2022","Declared non-disabled","Yorkshire and The Humber","G6/G7","180","170","55830","52630"
"Leaver Dept.","2022","Declared non-disabled","Yorkshire and The Humber","SCS","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Yorkshire and The Humber","SEO/HEO","340","320","34770","34420"
