"Status","Year","Responsibility_level","Region_ITL2","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2021","SCS","Inner London - East","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SCS","Inner London - East","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SCS","Inner London - East","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SCS","Inner London - West","Heterosexual / straight","140","130","90760","80180"
"Leaver Dept.","2021","SCS","Inner London - West","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SCS","Inner London - West","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SCS","Inner London - West","Unknown","80","60","[c]","[c]"
"Leaver Dept.","2021","SCS","Lancashire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SCS","Lancashire","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SCS","Merseyside","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SCS","Merseyside","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SCS","Merseyside","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SCS","Merseyside","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SCS","North Yorkshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SCS","North Yorkshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SCS","North Yorkshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SCS","Northumberland and Tyne and Wear","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SCS","Northumberland and Tyne and Wear","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SCS","Northumberland and Tyne and Wear","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SCS","Outer London - South","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SCS","Outer London - South","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SCS","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SCS","Overseas","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SCS","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SCS","South Yorkshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SCS","South Yorkshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SCS","South Yorkshire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SCS","Southern Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SCS","Southern Scotland","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SCS","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SCS","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SCS","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SCS","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SCS","West Central Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SCS","West Central Scotland","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SCS","West Central Scotland","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SCS","West Midlands","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SCS","West Midlands","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SCS","West Midlands","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SCS","West Wales and The Valleys","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SCS","West Wales and The Valleys","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SCS","West Wales and The Valleys","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SCS","West Yorkshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SCS","West Yorkshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SCS","West Yorkshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SEO/HEO","Bedfordshire and Hertfordshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SEO/HEO","Bedfordshire and Hertfordshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SEO/HEO","Bedfordshire and Hertfordshire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SEO/HEO","Bedfordshire and Hertfordshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SEO/HEO","Berkshire, Buckinghamshire and Oxfordshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SEO/HEO","Berkshire, Buckinghamshire and Oxfordshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SEO/HEO","Berkshire, Buckinghamshire and Oxfordshire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SEO/HEO","Berkshire, Buckinghamshire and Oxfordshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SEO/HEO","Cheshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SEO/HEO","Cheshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SEO/HEO","Cheshire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SEO/HEO","Cheshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SEO/HEO","Cornwall and Isles of Scilly","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SEO/HEO","Cornwall and Isles of Scilly","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SEO/HEO","Cornwall and Isles of Scilly","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SEO/HEO","Cornwall and Isles of Scilly","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SEO/HEO","Cumbria","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SEO/HEO","Cumbria","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SEO/HEO","Cumbria","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SEO/HEO","Cumbria","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SEO/HEO","Derbyshire and Nottinghamshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SEO/HEO","Derbyshire and Nottinghamshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SEO/HEO","Derbyshire and Nottinghamshire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SEO/HEO","Derbyshire and Nottinghamshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SEO/HEO","Devon","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SEO/HEO","Devon","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SEO/HEO","Devon","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SEO/HEO","Devon","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SEO/HEO","Dorset and Somerset","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SEO/HEO","Dorset and Somerset","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SEO/HEO","Dorset and Somerset","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SEO/HEO","Dorset and Somerset","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SEO/HEO","East Anglia","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SEO/HEO","East Anglia","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SEO/HEO","East Anglia","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SEO/HEO","East Anglia","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SEO/HEO","East Wales","Heterosexual / straight","70","70","35250","35600"
"Leaver Dept.","2021","SEO/HEO","East Wales","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SEO/HEO","East Wales","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SEO/HEO","East Wales","Unknown","40","30","[c]","[c]"
"Leaver Dept.","2021","SEO/HEO","East Yorkshire and Northern Lincolnshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SEO/HEO","East Yorkshire and Northern Lincolnshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SEO/HEO","East Yorkshire and Northern Lincolnshire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SEO/HEO","East Yorkshire and Northern Lincolnshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SEO/HEO","Eastern Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SEO/HEO","Eastern Scotland","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SEO/HEO","Eastern Scotland","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SEO/HEO","Eastern Scotland","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SEO/HEO","Essex","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SEO/HEO","Essex","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SEO/HEO","Essex","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SEO/HEO","Essex","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SEO/HEO","Gloucestershire, Wiltshire and Bath/Bristol area","Heterosexual / straight","220","210","32720","32530"
"Leaver Dept.","2021","SEO/HEO","Gloucestershire, Wiltshire and Bath/Bristol area","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SEO/HEO","Gloucestershire, Wiltshire and Bath/Bristol area","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SEO/HEO","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","60","60","34060","33300"
"Leaver Dept.","2021","SEO/HEO","Greater Manchester","Heterosexual / straight","50","50","[c]","[c]"
"Leaver Dept.","2021","SEO/HEO","Greater Manchester","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SEO/HEO","Greater Manchester","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SEO/HEO","Greater Manchester","Unknown","60","60","[c]","[c]"
"Leaver Dept.","2021","SEO/HEO","Hampshire and Isle of Wight","Heterosexual / straight","40","40","[c]","[c]"
"Leaver Dept.","2021","SEO/HEO","Hampshire and Isle of Wight","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SEO/HEO","Hampshire and Isle of Wight","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SEO/HEO","Hampshire and Isle of Wight","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SEO/HEO","Herefordshire, Worcestershire and Warwickshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SEO/HEO","Herefordshire, Worcestershire and Warwickshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SEO/HEO","Herefordshire, Worcestershire and Warwickshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SEO/HEO","Highlands and Islands","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SEO/HEO","Highlands and Islands","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SEO/HEO","Highlands and Islands","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SEO/HEO","Inner London - East","Heterosexual / straight","100","90","39080","37790"
"Leaver Dept.","2021","SEO/HEO","Inner London - East","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SEO/HEO","Inner London - East","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SEO/HEO","Inner London - East","Unknown","60","60","[c]","[c]"
"Leaver Dept.","2021","SEO/HEO","Inner London - West","Heterosexual / straight","1030","1000","36520","35070"
"Leaver Dept.","2021","SEO/HEO","Inner London - West","LGBO","130","130","35800","34700"
"Leaver Dept.","2021","SEO/HEO","Inner London - West","Undeclared","100","100","37350","36800"
"Leaver Dept.","2021","SEO/HEO","Inner London - West","Unknown","770","620","36360","35080"
"Leaver Dept.","2021","SEO/HEO","Kent","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SEO/HEO","Kent","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SEO/HEO","Kent","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SEO/HEO","Kent","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SEO/HEO","Lancashire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SEO/HEO","Lancashire","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SEO/HEO","Lancashire","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SEO/HEO","Leicestershire, Rutland and Northamptonshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SEO/HEO","Leicestershire, Rutland and Northamptonshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SEO/HEO","Leicestershire, Rutland and Northamptonshire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SEO/HEO","Leicestershire, Rutland and Northamptonshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SEO/HEO","Lincolnshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SEO/HEO","Lincolnshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SEO/HEO","Lincolnshire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SEO/HEO","Merseyside","Heterosexual / straight","40","40","[c]","[c]"
"Leaver Dept.","2021","SEO/HEO","Merseyside","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SEO/HEO","Merseyside","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SEO/HEO","Merseyside","Unknown","30","[c]","[c]","[c]"
"Leaver Dept.","2021","SEO/HEO","North Yorkshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SEO/HEO","North Yorkshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SEO/HEO","North Yorkshire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SEO/HEO","North Yorkshire","Unknown","30","30","[c]","[c]"
"Leaver Dept.","2021","SEO/HEO","Northern Ireland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SEO/HEO","Northern Ireland","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SEO/HEO","Northern Ireland","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SEO/HEO","Northumberland and Tyne and Wear","Heterosexual / straight","40","40","[c]","[c]"
"Leaver Dept.","2021","SEO/HEO","Northumberland and Tyne and Wear","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SEO/HEO","Northumberland and Tyne and Wear","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SEO/HEO","Northumberland and Tyne and Wear","Unknown","60","60","[c]","[c]"
"Leaver Dept.","2021","SEO/HEO","Outer London - East and North East","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SEO/HEO","Outer London - East and North East","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SEO/HEO","Outer London - East and North East","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SEO/HEO","Outer London - South","Heterosexual / straight","40","40","[c]","[c]"
"Leaver Dept.","2021","SEO/HEO","Outer London - South","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SEO/HEO","Outer London - South","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SEO/HEO","Outer London - South","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SEO/HEO","Outer London - West and North West","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SEO/HEO","Outer London - West and North West","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SEO/HEO","Outer London - West and North West","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SEO/HEO","Outer London - West and North West","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SEO/HEO","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SEO/HEO","Overseas","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SEO/HEO","Overseas","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SEO/HEO","Overseas","Unknown","30","[c]","[c]","[c]"
"Leaver Dept.","2021","SEO/HEO","Shropshire and Staffordshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SEO/HEO","Shropshire and Staffordshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SEO/HEO","Shropshire and Staffordshire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SEO/HEO","Shropshire and Staffordshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SEO/HEO","South Yorkshire","Heterosexual / straight","40","40","[c]","[c]"
"Leaver Dept.","2021","SEO/HEO","South Yorkshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SEO/HEO","South Yorkshire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SEO/HEO","South Yorkshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SEO/HEO","Southern Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SEO/HEO","Southern Scotland","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SEO/HEO","Southern Scotland","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SEO/HEO","Surrey, East and West Sussex","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SEO/HEO","Surrey, East and West Sussex","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SEO/HEO","Surrey, East and West Sussex","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SEO/HEO","Surrey, East and West Sussex","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SEO/HEO","Tees Valley and Durham","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SEO/HEO","Tees Valley and Durham","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SEO/HEO","Tees Valley and Durham","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SEO/HEO","Tees Valley and Durham","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SEO/HEO","Unknown","Heterosexual / straight","170","170","32910","32000"
"Leaver Dept.","2021","SEO/HEO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SEO/HEO","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SEO/HEO","Unknown","Unknown","350","350","31100","32000"
"Leaver Dept.","2021","SEO/HEO","West Central Scotland","Heterosexual / straight","30","30","[c]","[c]"
"Leaver Dept.","2021","SEO/HEO","West Central Scotland","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SEO/HEO","West Central Scotland","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SEO/HEO","West Central Scotland","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SEO/HEO","West Midlands","Heterosexual / straight","50","50","[c]","[c]"
"Leaver Dept.","2021","SEO/HEO","West Midlands","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SEO/HEO","West Midlands","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SEO/HEO","West Midlands","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SEO/HEO","West Wales and The Valleys","Heterosexual / straight","40","40","[c]","[c]"
"Leaver Dept.","2021","SEO/HEO","West Wales and The Valleys","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SEO/HEO","West Wales and The Valleys","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SEO/HEO","West Wales and The Valleys","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SEO/HEO","West Yorkshire","Heterosexual / straight","40","40","[c]","[c]"
"Leaver Dept.","2021","SEO/HEO","West Yorkshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SEO/HEO","West Yorkshire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SEO/HEO","West Yorkshire","Unknown","60","40","[c]","[c]"
"Leaver Dept.","2021","Unknown","Berkshire, Buckinghamshire and Oxfordshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Berkshire, Buckinghamshire and Oxfordshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Cumbria","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Cumbria","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Derbyshire and Nottinghamshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Derbyshire and Nottinghamshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Derbyshire and Nottinghamshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Dorset and Somerset","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Dorset and Somerset","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","East Wales","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","East Wales","LGBO","[c]","[c]","[c]","[c]"
